n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.3253   -1.67522  -0.05434  -0.04406    0.1015    1.0428
    0.0900     0.2846   -1.72732  -0.04894  -0.03993    0.0919    1.0434
    0.1013     0.2513   -1.71021  -0.04358  -0.03433    0.0790    1.0384
    0.1139     0.2070   -1.75340  -0.03587  -0.02762    0.0636    1.0288
    0.1282     0.1798   -1.76531  -0.03078  -0.02285    0.0526    1.0333
    0.1443     0.1590   -1.76648  -0.02833  -0.02046    0.0471    1.0289
    0.1623     0.1333   -1.73184  -0.02378  -0.01535    0.0354    1.0350
    0.1826     0.1222   -1.69410  -0.02229  -0.01314    0.0303    1.0333
    0.2055     0.1270   -1.73394  -0.02269  -0.01432    0.0330    1.0272
    0.2312     0.1118   -1.79563  -0.01999  -0.01277    0.0294    1.0258
    0.2601     0.0969   -1.84815  -0.01786  -0.01149    0.0265    1.0225
    0.2927     0.0895   -1.90108  -0.01647  -0.01084    0.0250    1.0177
    0.3293     0.0823   -1.94325  -0.01476  -0.00967    0.0223    1.0172
    0.3705     0.0748   -1.96558  -0.01372  -0.00890    0.0205    1.0184
    0.4169     0.0673   -2.02040  -0.01252  -0.00828    0.0191    1.0136
    0.4691     0.0598   -2.05122  -0.01113  -0.00719    0.0165    1.0142
    0.5278     0.0524   -2.10461  -0.00961  -0.00613    0.0141    1.0143
    0.5939     0.0453   -2.17207  -0.00827  -0.00531    0.0122    1.0086
    0.6682     0.0388   -2.23288  -0.00728  -0.00470    0.0108    1.0111
    0.7518     0.0329   -2.32810  -0.00604  -0.00398    0.0092    1.0066
    0.8459     0.0275   -2.39961  -0.00507  -0.00332    0.0077    1.0076
    0.9518     0.0229   -2.48406  -0.00427  -0.00283    0.0065    1.0047
    1.0710     0.0191   -2.54813  -0.00358  -0.00235    0.0054    1.0054
    1.2050     0.0158   -2.66063  -0.00302  -0.00206    0.0047    1.0032
    1.3560     0.0131   -2.75152  -0.00244  -0.00166    0.0038    1.0017
    1.5250     0.0109   -2.85040  -0.00204  -0.00142    0.0033    1.0025
    1.7160     0.0090   -2.96423  -0.00166  -0.00118    0.0027    1.0017
    1.9310     0.0074   -3.08240  -0.00134  -0.00098    0.0023    1.0015
    2.1730     0.0061   -3.19018  -0.00111  -0.00083    0.0019    1.0008
    2.4450     0.0050   -3.29858  -0.00095  -0.00073    0.0017    1.0012
    2.7510     0.0042   -3.40884  -0.00080  -0.00063    0.0015    1.0009
    3.0950     0.0035   -3.53255  -0.00067  -0.00054    0.0012    1.0001
    3.2500     0.0033   -3.58669  -0.00063  -0.00051    0.0012    1.0005
    3.2670     0.0032   -3.60482  -0.00060  -0.00050    0.0011    1.0003
    3.2830     0.0032   -3.60826  -0.00061  -0.00050    0.0011    1.0003
    3.3000     0.0032   -3.62293  -0.00059  -0.00049    0.0011    1.0003
    3.3160     0.0032   -3.61537  -0.00059  -0.00049    0.0011    1.0005
    3.3330     0.0031   -3.62447  -0.00059  -0.00049    0.0011    1.0003
    3.3490     0.0031   -3.62732  -0.00059  -0.00049    0.0011    1.0003
    3.4820     0.0029   -3.67127  -0.00055  -0.00046    0.0011    1.0003
    3.9180     0.0024   -3.80900  -0.00046  -0.00039    0.0009    1.0005
    4.4080     0.0020   -3.94677  -0.00039  -0.00034    0.0008    1.0002
    4.9600     0.0017   -4.09440  -0.00032  -0.00029    0.0007    1.0001
    5.5810     0.0014   -4.25416  -0.00028  -0.00025    0.0006    1.0001
    5.9900     0.0014   -4.35758  -0.00026  -0.00024    0.0006    1.0000
    6.0600     0.0014   -4.36671  -0.00026  -0.00024    0.0006    1.0000
    6.1300     0.0014   -4.37895  -0.00026  -0.00024    0.0006    1.0001
    6.2000     0.0014   -4.40016  -0.00026  -0.00024    0.0006    1.0000
