n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.5375   -1.60120  -0.08227  -0.06932    0.1596    1.0655
    0.0900     0.4790   -1.65525  -0.07430  -0.06305    0.1452    1.0621
    0.1013     0.4173   -1.61995  -0.06753  -0.05552    0.1278    1.0571
    0.1139     0.3345   -1.63620  -0.05523  -0.04397    0.1013    1.0494
    0.1282     0.2815   -1.62836  -0.04730  -0.03605    0.0830    1.0557
    0.1443     0.2397   -1.63499  -0.04149  -0.03055    0.0704    1.0467
    0.1623     0.1942   -1.53755  -0.03505  -0.02161    0.0498    1.0595
    0.1826     0.1720   -1.42366  -0.03112  -0.01388    0.0319    1.0720
    0.2055     0.1512   -1.42037  -0.02738  -0.01016    0.0234    1.0830
    0.2312     0.1307   -1.49854  -0.02344  -0.00914    0.0210    1.0569
    0.2601     0.1156   -1.57847  -0.02173  -0.00984    0.0227    1.0493
    0.2927     0.1023   -1.67289  -0.01902  -0.00949    0.0219    1.0364
    0.3293     0.0903   -1.74780  -0.01642  -0.00844    0.0194    1.0373
    0.3705     0.0795   -1.79121  -0.01477  -0.00756    0.0174    1.0293
    0.4169     0.0698   -1.87028  -0.01327  -0.00728    0.0168    1.0211
    0.4691     0.0609   -1.92192  -0.01158  -0.00628    0.0144    1.0216
    0.5278     0.0526   -2.00061  -0.00995  -0.00554    0.0127    1.0196
    0.5939     0.0449   -2.07400  -0.00838  -0.00466    0.0107    1.0146
    0.6682     0.0380   -2.14384  -0.00722  -0.00406    0.0093    1.0140
    0.7518     0.0319   -2.24097  -0.00608  -0.00355    0.0082    1.0094
    0.8459     0.0265   -2.32896  -0.00509  -0.00303    0.0070    1.0074
    0.9518     0.0218   -2.41263  -0.00424  -0.00255    0.0059    1.0053
    1.0710     0.0180   -2.48946  -0.00349  -0.00208    0.0048    1.0077
    1.2050     0.0148   -2.61843  -0.00289  -0.00183    0.0042    1.0034
    1.3560     0.0121   -2.71562  -0.00231  -0.00147    0.0034    1.0028
    1.5250     0.0100   -2.81892  -0.00193  -0.00127    0.0029    1.0027
    1.7160     0.0082   -2.95234  -0.00155  -0.00106    0.0024    1.0017
    1.9310     0.0068   -3.07423  -0.00125  -0.00089    0.0020    1.0016
    2.1730     0.0056   -3.18062  -0.00106  -0.00078    0.0018    1.0014
    2.4450     0.0047   -3.29367  -0.00089  -0.00067    0.0015    1.0013
    2.7510     0.0039   -3.40435  -0.00078  -0.00061    0.0014    1.0009
    3.0950     0.0033   -3.54139  -0.00064  -0.00051    0.0012    1.0002
    3.2500     0.0031   -3.59389  -0.00061  -0.00050    0.0012    1.0005
    3.2670     0.0030   -3.61627  -0.00058  -0.00048    0.0011    1.0004
    3.2830     0.0030   -3.61136  -0.00059  -0.00049    0.0011    1.0005
    3.3000     0.0030   -3.62806  -0.00058  -0.00048    0.0011    1.0006
    3.3160     0.0030   -3.62502  -0.00057  -0.00047    0.0011    1.0003
    3.3330     0.0030   -3.63156  -0.00058  -0.00048    0.0011    1.0004
    3.3490     0.0029   -3.62632  -0.00058  -0.00048    0.0011    1.0003
    3.4820     0.0028   -3.67477  -0.00055  -0.00045    0.0010    1.0004
    3.9180     0.0023   -3.82993  -0.00045  -0.00039    0.0009    1.0005
    4.4080     0.0020   -3.96058  -0.00039  -0.00034    0.0008    1.0002
    4.9600     0.0017   -4.10410  -0.00034  -0.00030    0.0007    1.0000
    5.5810     0.0015   -4.25629  -0.00029  -0.00027    0.0006    1.0001
    5.9900     0.0014   -4.36188  -0.00028  -0.00026    0.0006    1.0000
    6.0600     0.0014   -4.36273  -0.00028  -0.00026    0.0006    1.0001
    6.1300     0.0014   -4.37626  -0.00029  -0.00027    0.0006    1.0001
    6.2000     0.0014   -4.40128  -0.00028  -0.00026    0.0006    1.0001
    6.2700     0.0014   -4.40894  -0.00028  -0.00027    0.0006    1.0001
