n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.2194   -1.55272  -0.06915  -0.05511    0.1269    1.0298
    0.0900     0.1881   -1.60311  -0.05985  -0.04759    0.1096    1.0257
    0.1013     0.1682   -1.58018  -0.05321  -0.04049    0.0932    1.0250
    0.1139     0.1459   -1.60434  -0.04662  -0.03476    0.0800    1.0247
    0.1282     0.1333   -1.60926  -0.04249  -0.03087    0.0711    1.0213
    0.1443     0.1242   -1.62337  -0.03959  -0.02841    0.0654    1.0184
    0.1623     0.1115   -1.60268  -0.03578  -0.02417    0.0556    1.0204
    0.1826     0.1109   -1.57278  -0.03588  -0.02344    0.0540    1.0239
    0.2055     0.1266   -1.53982  -0.04084  -0.02729    0.0628    1.0257
    0.2312     0.1133   -1.58002  -0.03616  -0.02392    0.0551    1.0215
    0.2601     0.0980   -1.65072  -0.03138  -0.02107    0.0485    1.0188
    0.2927     0.0904   -1.68202  -0.02882  -0.01927    0.0444    1.0171
    0.3293     0.0829   -1.71247  -0.02705  -0.01818    0.0419    1.0171
    0.3705     0.0750   -1.77114  -0.02445  -0.01673    0.0385    1.0139
    0.4169     0.0673   -1.81109  -0.02170  -0.01470    0.0339    1.0139
    0.4691     0.0598   -1.85221  -0.01941  -0.01307    0.0301    1.0129
    0.5278     0.0524   -1.91140  -0.01690  -0.01140    0.0263    1.0119
    0.5939     0.0453   -1.96223  -0.01476  -0.00989    0.0228    1.0089
    0.6682     0.0390   -2.02444  -0.01263  -0.00842    0.0194    1.0095
    0.7518     0.0333   -2.09740  -0.01082  -0.00728    0.0168    1.0067
    0.8459     0.0280   -2.15818  -0.00917  -0.00610    0.0141    1.0061
    0.9518     0.0235   -2.24980  -0.00767  -0.00519    0.0119    1.0045
    1.0710     0.0196   -2.33434  -0.00636  -0.00432    0.0100    1.0028
    1.2050     0.0163   -2.42428  -0.00531  -0.00366    0.0084    1.0029
    1.3560     0.0135   -2.51860  -0.00438  -0.00306    0.0070    1.0027
    1.5250     0.0112   -2.61585  -0.00366  -0.00260    0.0060    1.0017
    1.7160     0.0092   -2.71779  -0.00300  -0.00216    0.0050    1.0015
    1.9310     0.0076   -2.82450  -0.00251  -0.00186    0.0043    1.0016
    2.1730     0.0063   -2.93829  -0.00206  -0.00156    0.0036    1.0012
    2.4450     0.0052   -3.05689  -0.00170  -0.00132    0.0030    1.0011
    2.7510     0.0043   -3.16935  -0.00142  -0.00113    0.0026    1.0006
    3.0950     0.0036   -3.29645  -0.00117  -0.00095    0.0022    1.0007
    3.2500     0.0033   -3.34067  -0.00110  -0.00090    0.0021    1.0005
    3.2670     0.0033   -3.34685  -0.00108  -0.00088    0.0020    1.0005
    3.2830     0.0033   -3.36081  -0.00106  -0.00087    0.0020    1.0004
    3.3000     0.0033   -3.36260  -0.00106  -0.00087    0.0020    1.0002
    3.3160     0.0032   -3.36049  -0.00107  -0.00088    0.0020    1.0004
    3.3330     0.0032   -3.37498  -0.00105  -0.00086    0.0020    1.0005
    3.3490     0.0032   -3.37992  -0.00104  -0.00086    0.0020    1.0001
    3.4820     0.0030   -3.42512  -0.00097  -0.00081    0.0019    1.0002
    3.9180     0.0025   -3.55720  -0.00081  -0.00069    0.0016    1.0003
    4.4080     0.0020   -3.70080  -0.00067  -0.00058    0.0013    1.0002
    4.9600     0.0017   -3.84858  -0.00056  -0.00050    0.0011    1.0000
    5.5810     0.0014   -4.00206  -0.00047  -0.00043    0.0010    1.0001
    5.9900     0.0014   -4.09046  -0.00045  -0.00041    0.0010    1.0001
    6.0600     0.0014   -4.11309  -0.00044  -0.00041    0.0009    1.0001
    6.1300     0.0013   -4.12712  -0.00044  -0.00041    0.0009    1.0001
    6.2000     0.0013   -4.14265  -0.00044  -0.00041    0.0009    1.0000
    6.2700     0.0013   -4.16480  -0.00043  -0.00040    0.0009    1.0001
    6.2790     0.0013   -4.17198  -0.00043  -0.00040    0.0009    1.0001
    6.3400     0.0013   -4.18059  -0.00043  -0.00040    0.0009    1.0001
    6.4100     0.0013   -4.19729  -0.00042  -0.00039    0.0009    1.0001
    6.8780     0.0012   -4.29152  -0.00039  -0.00037    0.0008    1.0000
    7.0650     0.0011   -4.34262  -0.00037  -0.00035    0.0008    1.0000
    7.1520     0.0012   -4.34516  -0.00039  -0.00037    0.0008    1.0001
    7.4260     0.0012   -4.38521  -0.00041  -0.00039    0.0009    1.0000
    7.7000     0.0013   -4.44460  -0.00043  -0.00041    0.0010    1.0000
    7.9490     0.0014   -4.50851  -0.00046  -0.00044    0.0010    1.0000
    7.9740     0.0014   -4.50520  -0.00046  -0.00045    0.0010    1.0000
    8.1290     0.0016   -4.50284  -0.00052  -0.00050    0.0012    1.0000
    8.2480     0.0018   -4.49421  -0.00057  -0.00056    0.0013    1.0000
    8.2860     0.0018   -4.49156  -0.00060  -0.00058    0.0013    1.0000
    8.4430     0.0020   -4.51041  -0.00065  -0.00063    0.0015    1.0000
    8.5220     0.0021   -4.51403  -0.00068  -0.00067    0.0015    1.0000
    8.6000     0.0022   -4.53232  -0.00071  -0.00070    0.0016    1.0000
    8.7570     0.0024   -4.55976  -0.00079  -0.00077    0.0018    1.0000
    8.9140     0.0026   -4.61168  -0.00085  -0.00084    0.0019    1.0000
    8.9440     0.0026   -4.62670  -0.00086  -0.00085    0.0020    1.0000
    9.0710     0.0026   -4.63734  -0.00087  -0.00086    0.0020    1.0000
   10.0600     0.0028   -4.71644  -0.00092  -0.00091    0.0021    1.0000
   10.9500     0.0021   -4.83119  -0.00070  -0.00069    0.0016    1.0000
   11.0700     0.0020   -4.85556  -0.00066  -0.00065    0.0015    1.0000
   11.1900     0.0019   -4.87480  -0.00063  -0.00062    0.0014    1.0000
   11.3000     0.0018   -4.89584  -0.00060  -0.00059    0.0014    1.0000
