n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.5375   -1.31666  -0.22449  -0.19071    0.4391    1.0800
    0.0900     0.4790   -1.33506  -0.20020  -0.16948    0.3902    1.0791
    0.1013     0.4173   -1.31269  -0.17632  -0.14570    0.3355    1.0760
    0.1139     0.3345   -1.29930  -0.14527  -0.11583    0.2667    1.0686
    0.1282     0.2815   -1.32057  -0.12379  -0.09702    0.2234    1.0598
    0.1443     0.2397   -1.28066  -0.10634  -0.07820    0.1801    1.0667
    0.1623     0.1942   -1.19019  -0.08796  -0.05493    0.1265    1.0751
    0.1826     0.1720   -1.08853  -0.07853  -0.03803    0.0876    1.0965
    0.2055     0.1512   -1.08054  -0.06830  -0.02801    0.0645    1.1006
    0.2312     0.1307   -1.14572  -0.05993  -0.02568    0.0591    1.0863
    0.2601     0.1156   -1.21567  -0.05317  -0.02428    0.0559    1.0650
    0.2927     0.1023   -1.30808  -0.04660  -0.02344    0.0540    1.0532
    0.3293     0.0903   -1.38221  -0.04179  -0.02240    0.0516    1.0460
    0.3705     0.0795   -1.45378  -0.03640  -0.02009    0.0463    1.0405
    0.4169     0.0698   -1.51309  -0.03252  -0.01839    0.0423    1.0362
    0.4691     0.0609   -1.57746  -0.02835  -0.01626    0.0374    1.0319
    0.5278     0.0526   -1.63512  -0.02415  -0.01364    0.0314    1.0224
    0.5939     0.0449   -1.70893  -0.02100  -0.01218    0.0280    1.0218
    0.6682     0.0380   -1.78295  -0.01776  -0.01037    0.0239    1.0178
    0.7518     0.0319   -1.86271  -0.01491  -0.00879    0.0202    1.0143
    0.8459     0.0265   -1.94755  -0.01231  -0.00729    0.0168    1.0102
    0.9518     0.0218   -2.04588  -0.01025  -0.00627    0.0144    1.0088
    1.0710     0.0180   -2.15389  -0.00830  -0.00521    0.0120    1.0069
    1.2050     0.0148   -2.24484  -0.00693  -0.00443    0.0102    1.0052
    1.3560     0.0121   -2.35140  -0.00570  -0.00374    0.0086    1.0042
    1.5250     0.0100   -2.45922  -0.00466  -0.00314    0.0072    1.0043
    1.7160     0.0082   -2.56607  -0.00386  -0.00267    0.0061    1.0030
    1.9310     0.0068   -2.68352  -0.00317  -0.00226    0.0052    1.0020
    2.1730     0.0056   -2.80441  -0.00261  -0.00192    0.0044    1.0016
    2.4450     0.0047   -2.91910  -0.00221  -0.00168    0.0039    1.0016
    2.7510     0.0039   -3.04244  -0.00184  -0.00144    0.0033    1.0011
    3.0950     0.0033   -3.17467  -0.00154  -0.00125    0.0029    1.0006
    3.2500     0.0031   -3.22737  -0.00145  -0.00119    0.0027    1.0007
    3.2670     0.0030   -3.23615  -0.00143  -0.00118    0.0027    1.0007
    3.2830     0.0030   -3.24035  -0.00142  -0.00117    0.0027    1.0007
    3.3000     0.0030   -3.24647  -0.00142  -0.00117    0.0027    1.0007
    3.3160     0.0030   -3.25968  -0.00139  -0.00115    0.0027    1.0006
    3.3330     0.0030   -3.25699  -0.00140  -0.00115    0.0027    1.0004
    3.3490     0.0029   -3.26487  -0.00138  -0.00114    0.0026    1.0006
    3.4820     0.0028   -3.31466  -0.00129  -0.00108    0.0025    1.0007
    3.9180     0.0023   -3.44896  -0.00109  -0.00094    0.0022    1.0004
    4.4080     0.0020   -3.59525  -0.00092  -0.00081    0.0019    1.0002
    4.9600     0.0017   -3.73221  -0.00080  -0.00072    0.0016    1.0003
    5.5810     0.0015   -3.88123  -0.00070  -0.00065    0.0015    1.0001
    5.9900     0.0014   -3.97216  -0.00068  -0.00063    0.0015    1.0001
    6.0600     0.0014   -3.98636  -0.00068  -0.00064    0.0015    1.0002
    6.1300     0.0014   -4.00761  -0.00067  -0.00063    0.0014    1.0001
    6.2000     0.0014   -4.02224  -0.00067  -0.00063    0.0015    1.0001
    6.2700     0.0014   -4.04506  -0.00066  -0.00062    0.0014    1.0001
    6.2790     0.0014   -4.04020  -0.00067  -0.00063    0.0015    1.0001
    6.3400     0.0014   -4.05034  -0.00067  -0.00063    0.0015    1.0001
    6.4100     0.0014   -4.06632  -0.00066  -0.00062    0.0014    1.0001
    6.8780     0.0013   -4.16421  -0.00062  -0.00059    0.0014    1.0001
    7.0650     0.0013   -4.20596  -0.00061  -0.00058    0.0013    1.0001
    7.1520     0.0014   -4.20172  -0.00066  -0.00063    0.0015    1.0001
    7.4260     0.0017   -4.21412  -0.00080  -0.00078    0.0018    1.0001
    7.7000     0.0020   -4.26667  -0.00095  -0.00093    0.0021    1.0001
    7.9490     0.0023   -4.37172  -0.00109  -0.00107    0.0025    1.0001
    7.9740     0.0024   -4.36159  -0.00114  -0.00112    0.0026    1.0001
    8.1290     0.0030   -4.31887  -0.00141  -0.00139    0.0032    1.0001
    8.2480     0.0035   -4.29618  -0.00165  -0.00163    0.0037    1.0001
    8.2860     0.0036   -4.29268  -0.00171  -0.00169    0.0039    1.0001
    8.4430     0.0043   -4.29273  -0.00200  -0.00198    0.0046    1.0001
    8.5220     0.0046   -4.29591  -0.00218  -0.00216    0.0050    1.0001
    8.6000     0.0049   -4.31353  -0.00230  -0.00228    0.0052    1.0001
    8.7570     0.0055   -4.36572  -0.00257  -0.00255    0.0059    1.0001
    8.9140     0.0061   -4.44635  -0.00285  -0.00284    0.0065    1.0000
    8.9440     0.0063   -4.46289  -0.00293  -0.00292    0.0067    1.0000
    9.0710     0.0063   -4.46542  -0.00300  -0.00298    0.0069    1.0000
   10.0600     0.0070   -4.51691  -0.00327  -0.00326    0.0075    1.0000
   10.9500     0.0051   -4.61629  -0.00241  -0.00240    0.0055    1.0000
   11.0700     0.0049   -4.63896  -0.00228  -0.00227    0.0052    1.0000
   11.1900     0.0046   -4.65666  -0.00216  -0.00215    0.0050    1.0000
   11.3000     0.0044   -4.67680  -0.00205  -0.00204    0.0047    1.0000
   11.3200     0.0044   -4.67745  -0.00204  -0.00203    0.0047    1.0000
   11.4100     0.0042   -4.68785  -0.00198  -0.00197    0.0045    1.0000
   11.5300     0.0041   -4.70477  -0.00191  -0.00190    0.0044    1.0000
   11.6500     0.0039   -4.71543  -0.00185  -0.00184    0.0042    1.0000
   12.7400     0.0026   -4.88523  -0.00121  -0.00120    0.0028    1.0000
   14.3400     0.0018   -5.13874  -0.00082  -0.00082    0.0019    1.0000
