n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.5375   -1.35043  -0.16047  -0.13329    0.3069    1.0583
    0.0900     0.4790   -1.38449  -0.14561  -0.12125    0.2792    1.0526
    0.1013     0.4173   -1.36778  -0.12711  -0.10285    0.2368    1.0495
    0.1139     0.3345   -1.38877  -0.10279  -0.08087    0.1862    1.0471
    0.1282     0.2815   -1.38925  -0.08829  -0.06710    0.1545    1.0446
    0.1443     0.2397   -1.38007  -0.07551  -0.05449    0.1255    1.0382
    0.1623     0.1942   -1.29902  -0.06225  -0.03777    0.0870    1.0506
    0.1826     0.1720   -1.19238  -0.05449  -0.02397    0.0552    1.0596
    0.2055     0.1512   -1.20121  -0.04776  -0.01828    0.0421    1.0621
    0.2312     0.1307   -1.27039  -0.04157  -0.01666    0.0384    1.0518
    0.2601     0.1156   -1.35932  -0.03712  -0.01692    0.0390    1.0395
    0.2927     0.1023   -1.43810  -0.03256  -0.01581    0.0364    1.0295
    0.3293     0.0903   -1.50518  -0.02959  -0.01530    0.0352    1.0309
    0.3705     0.0795   -1.57724  -0.02582  -0.01379    0.0318    1.0233
    0.4169     0.0698   -1.64636  -0.02261  -0.01240    0.0285    1.0202
    0.4691     0.0609   -1.70849  -0.01973  -0.01093    0.0252    1.0204
    0.5278     0.0526   -1.77493  -0.01690  -0.00939    0.0216    1.0157
    0.5939     0.0449   -1.85376  -0.01451  -0.00826    0.0190    1.0147
    0.6682     0.0380   -1.92908  -0.01229  -0.00706    0.0163    1.0104
    0.7518     0.0319   -2.00625  -0.01037  -0.00601    0.0138    1.0069
    0.8459     0.0265   -2.09187  -0.00867  -0.00510    0.0117    1.0071
    0.9518     0.0218   -2.18555  -0.00717  -0.00430    0.0099    1.0046
    1.0710     0.0180   -2.28872  -0.00581  -0.00355    0.0082    1.0029
    1.2050     0.0148   -2.38707  -0.00481  -0.00301    0.0069    1.0036
    1.3560     0.0121   -2.49279  -0.00394  -0.00253    0.0058    1.0030
    1.5250     0.0100   -2.60108  -0.00324  -0.00215    0.0049    1.0024
    1.7160     0.0082   -2.71232  -0.00269  -0.00184    0.0042    1.0013
    1.9310     0.0068   -2.82660  -0.00222  -0.00157    0.0036    1.0014
    2.1730     0.0056   -2.94784  -0.00183  -0.00134    0.0031    1.0013
    2.4450     0.0047   -3.07711  -0.00151  -0.00115    0.0026    1.0008
    2.7510     0.0039   -3.19552  -0.00128  -0.00100    0.0023    1.0007
    3.0950     0.0033   -3.32374  -0.00108  -0.00087    0.0020    1.0006
    3.2500     0.0031   -3.37697  -0.00101  -0.00082    0.0019    1.0006
    3.2670     0.0030   -3.38270  -0.00099  -0.00081    0.0019    1.0005
    3.2830     0.0030   -3.39229  -0.00098  -0.00081    0.0019    1.0004
    3.3000     0.0030   -3.39685  -0.00098  -0.00081    0.0019    1.0002
    3.3160     0.0030   -3.39847  -0.00098  -0.00080    0.0019    1.0004
    3.3330     0.0030   -3.41222  -0.00097  -0.00080    0.0018    1.0004
    3.3490     0.0029   -3.41685  -0.00096  -0.00079    0.0018    1.0002
    3.4820     0.0028   -3.46239  -0.00091  -0.00076    0.0017    1.0002
    3.9180     0.0023   -3.60112  -0.00077  -0.00066    0.0015    1.0003
    4.4080     0.0020   -3.75068  -0.00064  -0.00056    0.0013    1.0001
    4.9600     0.0017   -3.88754  -0.00056  -0.00050    0.0012    1.0001
    5.5810     0.0015   -4.03691  -0.00049  -0.00045    0.0010    1.0001
    5.9900     0.0014   -4.12455  -0.00047  -0.00044    0.0010    1.0001
    6.0600     0.0014   -4.14552  -0.00047  -0.00044    0.0010    1.0001
    6.1300     0.0014   -4.15950  -0.00047  -0.00044    0.0010    1.0000
    6.2000     0.0014   -4.17147  -0.00047  -0.00044    0.0010    1.0000
    6.2700     0.0014   -4.19845  -0.00046  -0.00043    0.0010    1.0000
    6.2790     0.0014   -4.20111  -0.00046  -0.00043    0.0010    1.0001
    6.3400     0.0014   -4.21305  -0.00046  -0.00043    0.0010    1.0000
    6.4100     0.0014   -4.22428  -0.00045  -0.00043    0.0010    1.0000
    6.8780     0.0013   -4.32069  -0.00043  -0.00041    0.0009    1.0000
    7.0650     0.0013   -4.36284  -0.00042  -0.00040    0.0009    1.0000
    7.1520     0.0014   -4.35462  -0.00046  -0.00044    0.0010    1.0001
    7.4260     0.0017   -4.36601  -0.00056  -0.00054    0.0012    1.0000
    7.7000     0.0020   -4.42168  -0.00066  -0.00064    0.0015    1.0000
    7.9490     0.0023   -4.53290  -0.00075  -0.00074    0.0017    1.0000
    7.9740     0.0024   -4.51966  -0.00078  -0.00077    0.0018    1.0000
    8.1290     0.0030   -4.47353  -0.00099  -0.00097    0.0022    1.0000
    8.2480     0.0035   -4.45007  -0.00115  -0.00113    0.0026    1.0000
    8.2860     0.0036   -4.44619  -0.00120  -0.00118    0.0027    1.0000
    8.4430     0.0043   -4.44624  -0.00140  -0.00138    0.0032    1.0000
    8.5220     0.0046   -4.45959  -0.00149  -0.00147    0.0034    1.0000
    8.6000     0.0049   -4.46738  -0.00160  -0.00159    0.0037    1.0000
    8.7570     0.0055   -4.51940  -0.00179  -0.00178    0.0041    1.0000
    8.9140     0.0061   -4.59044  -0.00202  -0.00201    0.0046    1.0000
    8.9440     0.0063   -4.61651  -0.00204  -0.00203    0.0047    1.0000
    9.0710     0.0063   -4.62355  -0.00206  -0.00205    0.0047    1.0000
   10.0600     0.0070   -4.67093  -0.00228  -0.00227    0.0052    1.0000
   10.9500     0.0051   -4.76700  -0.00170  -0.00169    0.0039    1.0000
   11.0700     0.0049   -4.78517  -0.00161  -0.00160    0.0037    1.0000
   11.1900     0.0046   -4.80903  -0.00151  -0.00150    0.0035    1.0000
   11.3000     0.0044   -4.82805  -0.00144  -0.00143    0.0033    1.0000
