n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.3253   -1.47604  -0.09558  -0.07786    0.1793    1.0502
    0.0900     0.2846   -1.53040  -0.08401  -0.06874    0.1583    1.0464
    0.1013     0.2513   -1.52095  -0.07400  -0.05876    0.1353    1.0413
    0.1139     0.2070   -1.54950  -0.06229  -0.04838    0.1114    1.0399
    0.1282     0.1798   -1.55958  -0.05539  -0.04200    0.0967    1.0350
    0.1443     0.1590   -1.56297  -0.04888  -0.03579    0.0824    1.0312
    0.1623     0.1333   -1.51277  -0.04149  -0.02706    0.0623    1.0340
    0.1826     0.1222   -1.49343  -0.03716  -0.02223    0.0512    1.0368
    0.2055     0.1270   -1.51602  -0.03953  -0.02527    0.0582    1.0384
    0.2312     0.1118   -1.58581  -0.03473  -0.02269    0.0522    1.0267
    0.2601     0.0969   -1.62463  -0.03014  -0.01923    0.0443    1.0295
    0.2927     0.0895   -1.68434  -0.02795  -0.01848    0.0425    1.0268
    0.3293     0.0823   -1.71415  -0.02582  -0.01701    0.0392    1.0244
    0.3705     0.0748   -1.75804  -0.02376  -0.01583    0.0364    1.0196
    0.4169     0.0673   -1.79334  -0.02144  -0.01416    0.0326    1.0192
    0.4691     0.0598   -1.82775  -0.01919  -0.01249    0.0288    1.0200
    0.5278     0.0524   -1.89574  -0.01650  -0.01081    0.0249    1.0178
    0.5939     0.0453   -1.94707  -0.01439  -0.00935    0.0215    1.0162
    0.6682     0.0388   -2.00639  -0.01245  -0.00807    0.0186    1.0109
    0.7518     0.0329   -2.07896  -0.01059  -0.00690    0.0159    1.0124
    0.8459     0.0275   -2.15330  -0.00881  -0.00571    0.0131    1.0066
    0.9518     0.0229   -2.24425  -0.00738  -0.00487    0.0112    1.0066
    1.0710     0.0191   -2.33463  -0.00617  -0.00413    0.0095    1.0042
    1.2050     0.0158   -2.42757  -0.00509  -0.00345    0.0079    1.0035
    1.3560     0.0131   -2.53397  -0.00417  -0.00289    0.0066    1.0029
    1.5250     0.0109   -2.61663  -0.00350  -0.00244    0.0056    1.0032
    1.7160     0.0090   -2.72261  -0.00288  -0.00206    0.0047    1.0021
    1.9310     0.0074   -2.83249  -0.00240  -0.00176    0.0041    1.0011
    2.1730     0.0061   -2.94898  -0.00198  -0.00149    0.0034    1.0011
    2.4450     0.0050   -3.06537  -0.00163  -0.00126    0.0029    1.0007
    2.7510     0.0042   -3.18582  -0.00136  -0.00108    0.0025    1.0010
    3.0950     0.0035   -3.31912  -0.00112  -0.00091    0.0021    1.0005
    3.2500     0.0033   -3.36466  -0.00105  -0.00086    0.0020    1.0006
    3.2670     0.0032   -3.37276  -0.00103  -0.00084    0.0019    1.0007
    3.2830     0.0032   -3.37343  -0.00104  -0.00085    0.0020    1.0004
    3.3000     0.0032   -3.38167  -0.00103  -0.00085    0.0020    1.0006
    3.3160     0.0032   -3.38946  -0.00102  -0.00084    0.0019    1.0003
    3.3330     0.0031   -3.39721  -0.00101  -0.00083    0.0019    1.0006
    3.3490     0.0031   -3.39324  -0.00101  -0.00083    0.0019    1.0004
    3.4820     0.0029   -3.44058  -0.00095  -0.00080    0.0018    1.0002
    3.9180     0.0024   -3.58038  -0.00078  -0.00067    0.0015    1.0004
    4.4080     0.0020   -3.72018  -0.00066  -0.00057    0.0013    1.0002
    4.9600     0.0017   -3.86844  -0.00055  -0.00049    0.0011    1.0001
    5.5810     0.0014   -4.01876  -0.00048  -0.00043    0.0010    1.0001
    5.9900     0.0014   -4.11851  -0.00045  -0.00041    0.0010    1.0001
    6.0600     0.0014   -4.13330  -0.00045  -0.00041    0.0010    1.0001
    6.1300     0.0014   -4.15073  -0.00044  -0.00041    0.0010    1.0000
    6.2000     0.0014   -4.17277  -0.00044  -0.00041    0.0009    1.0001
    6.2700     0.0013   -4.18755  -0.00044  -0.00041    0.0009    1.0001
    6.2790     0.0013   -4.18932  -0.00044  -0.00041    0.0009    1.0001
    6.3400     0.0013   -4.20011  -0.00043  -0.00041    0.0009    1.0001
    6.4100     0.0013   -4.21804  -0.00043  -0.00040    0.0009    1.0001
    6.8780     0.0012   -4.31292  -0.00040  -0.00038    0.0009    1.0001
    7.0650     0.0012   -4.37010  -0.00038  -0.00036    0.0008    1.0000
    7.1520     0.0012   -4.36459  -0.00040  -0.00038    0.0009    1.0000
    7.4260     0.0014   -4.40385  -0.00044  -0.00043    0.0010    1.0000
    7.7000     0.0015   -4.46637  -0.00048  -0.00046    0.0011    1.0000
    7.9490     0.0016   -4.54088  -0.00053  -0.00051    0.0012    1.0000
    7.9740     0.0017   -4.53695  -0.00054  -0.00052    0.0012    1.0000
    8.1290     0.0020   -4.50958  -0.00064  -0.00063    0.0014    1.0000
    8.2480     0.0022   -4.49843  -0.00072  -0.00070    0.0016    1.0000
    8.2860     0.0023   -4.49995  -0.00074  -0.00072    0.0017    1.0000
    8.4430     0.0026   -4.50820  -0.00083  -0.00082    0.0019    1.0000
    8.5220     0.0027   -4.51770  -0.00088  -0.00087    0.0020    1.0001
    8.6000     0.0029   -4.53769  -0.00091  -0.00090    0.0021    1.0000
    8.7570     0.0032   -4.56888  -0.00103  -0.00102    0.0023    1.0000
    8.9140     0.0035   -4.62378  -0.00115  -0.00114    0.0026    1.0000
    8.9440     0.0035   -4.65071  -0.00114  -0.00113    0.0026    1.0000
    9.0710     0.0036   -4.65302  -0.00117  -0.00116    0.0027    1.0000
   10.0600     0.0039   -4.72093  -0.00124  -0.00123    0.0028    1.0000
   10.9500     0.0029   -4.83035  -0.00093  -0.00092    0.0021    1.0000
   11.0700     0.0028   -4.84217  -0.00090  -0.00089    0.0021    1.0000
   11.1900     0.0026   -4.86129  -0.00086  -0.00085    0.0020    1.0000
   11.3000     0.0025   -4.88745  -0.00080  -0.00079    0.0018    1.0000
   11.3200     0.0025   -4.88810  -0.00080  -0.00079    0.0018    1.0000
   11.4100     0.0024   -4.89957  -0.00078  -0.00077    0.0018    1.0000
   11.5300     0.0023   -4.91299  -0.00076  -0.00075    0.0017    1.0000
   11.6500     0.0022   -4.93261  -0.00072  -0.00072    0.0016    1.0000
   12.7400     0.0015   -5.10412  -0.00049  -0.00049    0.0011    1.0000
   14.3400     0.0011   -5.35613  -0.00035  -0.00034    0.0008    1.0000
   16.1300     0.0013   -5.56511  -0.00043  -0.00043    0.0010    1.0000
   18.1500     0.0015   -5.72034  -0.00050  -0.00050    0.0011    1.0000
   20.4200     0.0013   -5.89413  -0.00041  -0.00041    0.0009    1.0000
   22.9700     0.0010   -6.08407  -0.00032  -0.00032    0.0007    1.0000
   25.8500     0.0008   -6.29909  -0.00025  -0.00025    0.0006    1.0000
   29.0800     0.0006   -6.49454  -0.00020  -0.00020    0.0005    1.0000
   32.7200     0.0005   -6.71664  -0.00015  -0.00015    0.0004    1.0000
   36.8200     0.0004   -6.91882  -0.00012  -0.00012    0.0003    1.0000
   41.4300     0.0003   -7.12855  -0.00010  -0.00010    0.0002    1.0000
   46.6100     0.0002   -7.32382  -0.00008  -0.00008    0.0002    1.0000
   52.4500     0.0002   -7.53393  -0.00006  -0.00006    0.0001    1.0000
   59.0100     0.0002   -7.73655  -0.00005  -0.00005    0.0001    1.0000
   66.3900     0.0001   -7.94784  -0.00004  -0.00004    0.0001    1.0000
   74.7100     0.0001   -8.14966  -0.00003  -0.00003    0.0001    1.0000
   84.0500     0.0001   -8.34833  -0.00002  -0.00002    0.0001    1.0000
   94.5700     0.0001   -8.55182  -0.00002  -0.00002    0.0000    1.0000
  106.4000     0.0000   -8.76757  -0.00002  -0.00002    0.0000    1.0000
  119.7000     0.0000   -8.96957  -0.00001  -0.00001    0.0000    1.0000
  134.7000     0.0000   -9.16540  -0.00001  -0.00001    0.0000    1.0000
  151.6000     0.0000   -9.36381  -0.00001  -0.00001    0.0000    1.0000
  170.5000     0.0000   -9.57530  -0.00001  -0.00001    0.0000    1.0000
  191.9000     0.0000   -9.77909  -0.00001  -0.00001    0.0000    1.0000
  215.9000     0.0000   -9.97838  -0.00000  -0.00000    0.0000    1.0000
  242.9000     0.0000  -10.18513  -0.00000  -0.00000    0.0000    1.0000
  273.3000     0.0000  -10.38657  -0.00000  -0.00000    0.0000    1.0000
  307.5000     0.0000  -10.58731  -0.00000  -0.00000    0.0000    1.0000
  346.0000     0.0000  -10.80014  -0.00000  -0.00000    0.0000    1.0000
  389.3000     0.0000  -10.99314  -0.00000  -0.00000    0.0000    1.0000
  438.0000     0.0000  -11.20770  -0.00000  -0.00000    0.0000    1.0000
  492.9000     0.0000  -11.40714  -0.00000  -0.00000    0.0000    1.0000
  554.5000     0.0000  -11.61560  -0.00000  -0.00000    0.0000    1.0000
  624.0000     0.0000  -11.81490  -0.00000  -0.00000    0.0000    1.0000
  702.0000     0.0000  -12.02385  -0.00000  -0.00000    0.0000    1.0000
  789.9000     0.0000  -12.22661  -0.00000  -0.00000    0.0000    1.0000
  888.8000     0.0000  -12.43034  -0.00000  -0.00000    0.0000    1.0000
