n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.2194   -1.78913  -0.03800  -0.03036    0.0699    1.0309
    0.0900     0.1881   -1.82523  -0.03375  -0.02679    0.0617    1.0316
    0.1013     0.1682   -1.81031  -0.03032  -0.02318    0.0534    1.0312
    0.1139     0.1459   -1.83146  -0.02599  -0.01925    0.0443    1.0213
    0.1282     0.1333   -1.84657  -0.02336  -0.01688    0.0389    1.0238
    0.1443     0.1242   -1.85050  -0.02246  -0.01606    0.0370    1.0229
    0.1623     0.1115   -1.83697  -0.02015  -0.01358    0.0313    1.0264
    0.1826     0.1109   -1.78396  -0.02040  -0.01297    0.0299    1.0246
    0.2055     0.1266   -1.78363  -0.02275  -0.01528    0.0352    1.0232
    0.2312     0.1133   -1.82831  -0.02011  -0.01340    0.0309    1.0243
    0.2601     0.0980   -1.86717  -0.01803  -0.01193    0.0275    1.0209
    0.2927     0.0904   -1.92203  -0.01673  -0.01136    0.0262    1.0177
    0.3293     0.0829   -1.96281  -0.01495  -0.01008    0.0232    1.0159
    0.3705     0.0750   -1.99128  -0.01374  -0.00919    0.0212    1.0174
    0.4169     0.0673   -2.05049  -0.01244  -0.00848    0.0195    1.0133
    0.4691     0.0598   -2.07830  -0.01112  -0.00742    0.0171    1.0133
    0.5278     0.0524   -2.13305  -0.00961  -0.00635    0.0146    1.0135
    0.5939     0.0453   -2.19774  -0.00824  -0.00544    0.0125    1.0081
    0.6682     0.0390   -2.25344  -0.00733  -0.00488    0.0112    1.0111
    0.7518     0.0333   -2.33603  -0.00615  -0.00413    0.0095    1.0062
    0.8459     0.0280   -2.41496  -0.00515  -0.00346    0.0080    1.0074
    0.9518     0.0235   -2.48964  -0.00439  -0.00298    0.0069    1.0047
    1.0710     0.0196   -2.55726  -0.00366  -0.00245    0.0056    1.0051
    1.2050     0.0163   -2.66384  -0.00311  -0.00217    0.0050    1.0034
    1.3560     0.0135   -2.75871  -0.00250  -0.00174    0.0040    1.0016
    1.5250     0.0112   -2.84747  -0.00212  -0.00150    0.0034    1.0028
    1.7160     0.0092   -2.96463  -0.00171  -0.00123    0.0028    1.0017
    1.9310     0.0076   -3.07915  -0.00138  -0.00102    0.0024    1.0014
    2.1730     0.0063   -3.18560  -0.00115  -0.00086    0.0020    1.0010
    2.4450     0.0052   -3.29308  -0.00097  -0.00075    0.0017    1.0012
    2.7510     0.0043   -3.39878  -0.00082  -0.00065    0.0015    1.0008
    3.0950     0.0036   -3.51725  -0.00069  -0.00056    0.0013    1.0002
    3.2500     0.0033   -3.57295  -0.00064  -0.00052    0.0012    1.0004
    3.2670     0.0033   -3.58868  -0.00062  -0.00051    0.0012    1.0004
    3.2830     0.0033   -3.59292  -0.00062  -0.00051    0.0012    1.0003
    3.3000     0.0033   -3.60709  -0.00061  -0.00050    0.0011    1.0003
    3.3160     0.0032   -3.59973  -0.00061  -0.00050    0.0011    1.0005
    3.3330     0.0032   -3.60886  -0.00061  -0.00050    0.0011    1.0002
    3.3490     0.0032   -3.61604  -0.00060  -0.00049    0.0011    1.0004
    3.4820     0.0030   -3.65182  -0.00057  -0.00047    0.0011    1.0004
    3.9180     0.0025   -3.78918  -0.00047  -0.00040    0.0009    1.0006
    4.4080     0.0020   -3.92832  -0.00039  -0.00034    0.0008    1.0002
    4.9600     0.0017   -4.07690  -0.00032  -0.00029    0.0007    1.0001
    5.5810     0.0014   -4.23351  -0.00028  -0.00025    0.0006    1.0001
    5.9900     0.0014   -4.33778  -0.00026  -0.00024    0.0005    1.0000
