n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.2194   -1.79852  -0.03810  -0.03063    0.0705    1.0384
    0.0900     0.1881   -1.84030  -0.03387  -0.02714    0.0625    1.0392
    0.1013     0.1682   -1.84272  -0.02983  -0.02320    0.0534    1.0348
    0.1139     0.1459   -1.82624  -0.02670  -0.01986    0.0457    1.0269
    0.1282     0.1333   -1.85609  -0.02347  -0.01713    0.0394    1.0294
    0.1443     0.1242   -1.83922  -0.02321  -0.01663    0.0383    1.0299
    0.1623     0.1115   -1.82632  -0.02078  -0.01404    0.0323    1.0406
    0.1826     0.1109   -1.78905  -0.02085  -0.01350    0.0311    1.0311
    0.2055     0.1266   -1.77853  -0.02359  -0.01602    0.0369    1.0373
    0.2312     0.1133   -1.83170  -0.02054  -0.01388    0.0320    1.0337
    0.2601     0.0980   -1.85706  -0.01851  -0.01226    0.0282    1.0292
    0.2927     0.0904   -1.91950  -0.01717  -0.01177    0.0271    1.0300
    0.3293     0.0829   -1.97164  -0.01525  -0.01048    0.0241    1.0248
    0.3705     0.0750   -1.97411  -0.01417  -0.00944    0.0217    1.0224
    0.4169     0.0673   -2.03032  -0.01297  -0.00881    0.0203    1.0178
    0.4691     0.0598   -2.06873  -0.01156  -0.00777    0.0179    1.0182
    0.5278     0.0524   -2.11227  -0.01010  -0.00668    0.0154    1.0186
    0.5939     0.0453   -2.18344  -0.00856  -0.00566    0.0130    1.0147
    0.6682     0.0390   -2.24248  -0.00749  -0.00497    0.0114    1.0118
    0.7518     0.0333   -2.31707  -0.00643  -0.00431    0.0099    1.0084
    0.8459     0.0280   -2.39284  -0.00550  -0.00372    0.0086    1.0098
    0.9518     0.0235   -2.47257  -0.00460  -0.00312    0.0072    1.0070
    1.0710     0.0196   -2.53388  -0.00388  -0.00260    0.0060    1.0070
    1.2050     0.0163   -2.64434  -0.00327  -0.00228    0.0052    1.0041
    1.3560     0.0135   -2.73738  -0.00263  -0.00183    0.0042    1.0033
    1.5250     0.0112   -2.83208  -0.00221  -0.00157    0.0036    1.0035
    1.7160     0.0092   -2.94948  -0.00178  -0.00129    0.0030    1.0020
    1.9310     0.0076   -3.06424  -0.00145  -0.00107    0.0025    1.0028
    2.1730     0.0063   -3.16197  -0.00121  -0.00091    0.0021    1.0013
    2.4450     0.0052   -3.26702  -0.00102  -0.00079    0.0018    1.0016
    2.7510     0.0043   -3.37035  -0.00088  -0.00070    0.0016    1.0012
    3.0950     0.0036   -3.49325  -0.00073  -0.00059    0.0014    1.0003
    3.2500     0.0033   -3.55191  -0.00067  -0.00055    0.0013    1.0006
    3.2670     0.0033   -3.56888  -0.00065  -0.00054    0.0012    1.0004
    3.2830     0.0033   -3.56515  -0.00066  -0.00054    0.0012    1.0005
    3.3000     0.0033   -3.58527  -0.00064  -0.00053    0.0012    1.0005
    3.3160     0.0032   -3.57565  -0.00064  -0.00053    0.0012    1.0008
    3.3330     0.0032   -3.58368  -0.00064  -0.00053    0.0012    1.0006
    3.3490     0.0032   -3.58368  -0.00064  -0.00053    0.0012    1.0002
    3.4820     0.0030   -3.62188  -0.00061  -0.00050    0.0012    1.0005
    3.9180     0.0025   -3.77465  -0.00049  -0.00042    0.0010    1.0007
