n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.3253   -1.47731  -0.09428  -0.07666    0.1765    1.0519
    0.0900     0.2846   -1.52795  -0.08416  -0.06880    0.1584    1.0458
    0.1013     0.2513   -1.51512  -0.07396  -0.05851    0.1347    1.0421
    0.1139     0.2070   -1.54905  -0.06227  -0.04834    0.1113    1.0391
    0.1282     0.1798   -1.55892  -0.05573  -0.04230    0.0974    1.0366
    0.1443     0.1590   -1.55687  -0.04953  -0.03623    0.0834    1.0320
    0.1623     0.1333   -1.51725  -0.04130  -0.02702    0.0622    1.0367
    0.1826     0.1222   -1.49494  -0.03737  -0.02249    0.0518    1.0372
    0.2055     0.1270   -1.52051  -0.03921  -0.02511    0.0578    1.0386
    0.2312     0.1118   -1.57894  -0.03457  -0.02234    0.0514    1.0283
    0.2601     0.0969   -1.62854  -0.03007  -0.01925    0.0443    1.0292
    0.2927     0.0895   -1.68586  -0.02802  -0.01858    0.0428    1.0271
    0.3293     0.0823   -1.71397  -0.02587  -0.01705    0.0393    1.0234
    0.3705     0.0748   -1.76174  -0.02360  -0.01574    0.0362    1.0213
    0.4169     0.0673   -1.78942  -0.02148  -0.01413    0.0325    1.0203
    0.4691     0.0598   -1.83090  -0.01919  -0.01254    0.0289    1.0189
    0.5278     0.0524   -1.90278  -0.01644  -0.01084    0.0250    1.0170
    0.5939     0.0453   -1.94663  -0.01434  -0.00929    0.0214    1.0167
    0.6682     0.0388   -2.00890  -0.01243  -0.00808    0.0186    1.0108
    0.7518     0.0329   -2.07552  -0.01064  -0.00691    0.0159    1.0124
    0.8459     0.0275   -2.16296  -0.00877  -0.00573    0.0132    1.0074
    0.9518     0.0229   -2.24369  -0.00737  -0.00485    0.0112    1.0064
    1.0710     0.0191   -2.33087  -0.00618  -0.00413    0.0095    1.0048
    1.2050     0.0158   -2.42792  -0.00508  -0.00345    0.0079    1.0033
    1.3560     0.0131   -2.52913  -0.00421  -0.00291    0.0067    1.0031
    1.5250     0.0109   -2.61957  -0.00351  -0.00246    0.0057    1.0033
    1.7160     0.0090   -2.72572  -0.00290  -0.00208    0.0048    1.0018
    1.9310     0.0074   -2.83368  -0.00240  -0.00176    0.0040    1.0009
    2.1730     0.0061   -2.94802  -0.00199  -0.00150    0.0034    1.0009
    2.4450     0.0050   -3.06832  -0.00162  -0.00125    0.0029    1.0009
    2.7510     0.0042   -3.18648  -0.00136  -0.00107    0.0025    1.0011
    3.0950     0.0035   -3.31842  -0.00112  -0.00091    0.0021    1.0004
    3.2500     0.0033   -3.36435  -0.00105  -0.00086    0.0020    1.0007
    3.2670     0.0032   -3.37333  -0.00103  -0.00084    0.0019    1.0007
    3.2830     0.0032   -3.37429  -0.00104  -0.00085    0.0020    1.0003
    3.3000     0.0032   -3.38376  -0.00102  -0.00084    0.0019    1.0005
    3.3160     0.0032   -3.38975  -0.00102  -0.00084    0.0019    1.0003
    3.3330     0.0031   -3.39849  -0.00101  -0.00083    0.0019    1.0005
    3.3490     0.0031   -3.39303  -0.00101  -0.00083    0.0019    1.0004
    3.4820     0.0029   -3.44148  -0.00095  -0.00080    0.0018    1.0002
    3.9180     0.0024   -3.57384  -0.00079  -0.00068    0.0016    1.0003
    4.4080     0.0020   -3.72033  -0.00066  -0.00057    0.0013    1.0002
    4.9600     0.0017   -3.87716  -0.00054  -0.00048    0.0011    1.0001
    5.5810     0.0014   -4.02203  -0.00047  -0.00043    0.0010    1.0001
    5.9900     0.0014   -4.11900  -0.00045  -0.00041    0.0009    1.0001
    6.0600     0.0014   -4.13361  -0.00045  -0.00041    0.0010    1.0001
    6.1300     0.0014   -4.15143  -0.00044  -0.00041    0.0009    1.0000
    6.2000     0.0014   -4.17197  -0.00044  -0.00041    0.0009    1.0001
    6.2700     0.0013   -4.18935  -0.00043  -0.00041    0.0009    1.0001
    6.2790     0.0013   -4.18747  -0.00044  -0.00041    0.0009    1.0001
    6.3400     0.0013   -4.20114  -0.00043  -0.00041    0.0009    1.0001
    6.4100     0.0013   -4.21929  -0.00043  -0.00040    0.0009    1.0001
    6.8780     0.0012   -4.31181  -0.00040  -0.00038    0.0009    1.0001
    7.0650     0.0012   -4.37102  -0.00038  -0.00036    0.0008    1.0000
    7.1520     0.0012   -4.36492  -0.00040  -0.00038    0.0009    1.0000
    7.4260     0.0014   -4.40177  -0.00045  -0.00043    0.0010    1.0000
    7.7000     0.0015   -4.46580  -0.00048  -0.00047    0.0011    1.0000
    7.9490     0.0016   -4.53927  -0.00053  -0.00051    0.0012    1.0000
    7.9740     0.0017   -4.53759  -0.00054  -0.00053    0.0012    1.0000
    8.1290     0.0020   -4.51738  -0.00063  -0.00062    0.0014    1.0000
    8.2480     0.0022   -4.49665  -0.00072  -0.00071    0.0016    1.0000
    8.2860     0.0023   -4.50287  -0.00073  -0.00072    0.0017    1.0000
    8.4430     0.0026   -4.50731  -0.00084  -0.00082    0.0019    1.0000
    8.5220     0.0027   -4.51721  -0.00088  -0.00087    0.0020    1.0001
    8.6000     0.0029   -4.51986  -0.00095  -0.00094    0.0022    1.0001
    8.7570     0.0032   -4.56749  -0.00103  -0.00102    0.0023    1.0000
    8.9140     0.0035   -4.62441  -0.00115  -0.00114    0.0026    1.0000
    8.9440     0.0035   -4.65153  -0.00114  -0.00113    0.0026    1.0000
    9.0710     0.0036   -4.65366  -0.00116  -0.00115    0.0027    1.0000
   10.0600     0.0039   -4.71919  -0.00125  -0.00124    0.0029    1.0000
   10.9500     0.0029   -4.81811  -0.00096  -0.00095    0.0022    1.0000
   11.0700     0.0028   -4.84043  -0.00090  -0.00089    0.0021    1.0000
   11.1900     0.0026   -4.86106  -0.00086  -0.00085    0.0020    1.0000
   11.3000     0.0025   -4.88639  -0.00080  -0.00080    0.0018    1.0000
   11.3200     0.0025   -4.88880  -0.00080  -0.00079    0.0018    1.0000
   11.4100     0.0024   -4.90037  -0.00078  -0.00077    0.0018    1.0000
   11.5300     0.0023   -4.91672  -0.00075  -0.00074    0.0017    1.0000
   11.6500     0.0022   -4.93117  -0.00072  -0.00072    0.0017    1.0000
   12.7400     0.0015   -5.10269  -0.00049  -0.00049    0.0011    1.0000
   14.3400     0.0011   -5.35238  -0.00035  -0.00035    0.0008    1.0000
   16.1300     0.0013   -5.56430  -0.00043  -0.00043    0.0010    1.0000
   18.1500     0.0015   -5.72038  -0.00050  -0.00050    0.0011    1.0000
   20.4200     0.0013   -5.89452  -0.00041  -0.00041    0.0009    1.0000
   22.9700     0.0010   -6.08450  -0.00032  -0.00032    0.0007    1.0000
   25.8500     0.0008   -6.29662  -0.00025  -0.00025    0.0006    1.0000
   29.0800     0.0006   -6.49850  -0.00020  -0.00020    0.0005    1.0000
   32.7200     0.0005   -6.71420  -0.00015  -0.00015    0.0004    1.0000
   36.8200     0.0004   -6.91888  -0.00012  -0.00012    0.0003    1.0000
   41.4300     0.0003   -7.12918  -0.00010  -0.00010    0.0002    1.0000
   46.6100     0.0002   -7.32321  -0.00008  -0.00008    0.0002    1.0000
   52.4500     0.0002   -7.53395  -0.00006  -0.00006    0.0001    1.0000
   59.0100     0.0002   -7.73677  -0.00005  -0.00005    0.0001    1.0000
   66.3900     0.0001   -7.94883  -0.00004  -0.00004    0.0001    1.0000
   74.7100     0.0001   -8.14912  -0.00003  -0.00003    0.0001    1.0000
   84.0500     0.0001   -8.34827  -0.00002  -0.00002    0.0001    1.0000
   94.5700     0.0001   -8.55182  -0.00002  -0.00002    0.0000    1.0000
  106.4000     0.0000   -8.76792  -0.00002  -0.00002    0.0000    1.0000
  119.7000     0.0000   -8.97044  -0.00001  -0.00001    0.0000    1.0000
  134.7000     0.0000   -9.16441  -0.00001  -0.00001    0.0000    1.0000
  151.6000     0.0000   -9.36498  -0.00001  -0.00001    0.0000    1.0000
  170.5000     0.0000   -9.57454  -0.00001  -0.00001    0.0000    1.0000
  191.9000     0.0000   -9.77883  -0.00001  -0.00001    0.0000    1.0000
  215.9000     0.0000   -9.97899  -0.00000  -0.00000    0.0000    1.0000
  242.9000     0.0000  -10.18587  -0.00000  -0.00000    0.0000    1.0000
  273.3000     0.0000  -10.38575  -0.00000  -0.00000    0.0000    1.0000
  307.5000     0.0000  -10.58764  -0.00000  -0.00000    0.0000    1.0000
  346.0000     0.0000  -10.79953  -0.00000  -0.00000    0.0000    1.0000
  389.3000     0.0000  -10.99396  -0.00000  -0.00000    0.0000    1.0000
  438.0000     0.0000  -11.20849  -0.00000  -0.00000    0.0000    1.0000
  492.9000     0.0000  -11.40641  -0.00000  -0.00000    0.0000    1.0000
  554.5000     0.0000  -11.61630  -0.00000  -0.00000    0.0000    1.0000
  624.0000     0.0000  -11.81416  -0.00000  -0.00000    0.0000    1.0000
  702.0000     0.0000  -12.02386  -0.00000  -0.00000    0.0000    1.0000
  789.9000     0.0000  -12.22645  -0.00000  -0.00000    0.0000    1.0000
  888.8000     0.0000  -12.42947  -0.00000  -0.00000    0.0000    1.0000
 1000.0000     0.0000  -12.63051  -0.00000  -0.00000    0.0000    1.0000
 
tau_V = 0.100
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.6507   -1.34857  -0.17242  -0.14440    0.3325    1.0869
    0.0900     0.5692   -1.37054  -0.15141  -0.12595    0.2900    1.0812
    0.1013     0.5026   -1.33402  -0.14016  -0.11322    0.2607    1.0791
    0.1139     0.4140   -1.34592  -0.11730  -0.09238    0.2127    1.0683
    0.1282     0.3595   -1.33492  -0.10404  -0.07924    0.1825    1.0652
    0.1443     0.3181   -1.33559  -0.09207  -0.06796    0.1565    1.0699
    0.1623     0.2665   -1.27865  -0.07936  -0.05275    0.1215    1.0809
    0.1826     0.2445   -1.25414  -0.07303  -0.04532    0.1043    1.0760
    0.2055     0.2539   -1.26588  -0.07607  -0.04889    0.1126    1.0709
    0.2312     0.2237   -1.33154  -0.06665  -0.04367    0.1006    1.0643
    0.2601     0.1938   -1.37718  -0.05822  -0.03787    0.0872    1.0515
    0.2927     0.1790   -1.42434  -0.05416  -0.03603    0.0830    1.0488
    0.3293     0.1646   -1.46505  -0.05045  -0.03405    0.0784    1.0450
    0.3705     0.1495   -1.46875  -0.04652  -0.03039    0.0700    1.0438
    0.4169     0.1345   -1.52897  -0.04158  -0.02766    0.0637    1.0400
    0.4691     0.1196   -1.57468  -0.03735  -0.02492    0.0574    1.0356
    0.5278     0.1048   -1.60518  -0.03264  -0.02117    0.0488    1.0292
    0.5939     0.0905   -1.67887  -0.02797  -0.01838    0.0423    1.0240
    0.6682     0.0775   -1.72085  -0.02474  -0.01609    0.0370    1.0247
    0.7518     0.0657   -1.80206  -0.02064  -0.01352    0.0311    1.0190
    0.8459     0.0550   -1.87256  -0.01751  -0.01149    0.0265    1.0149
    0.9518     0.0458   -1.95772  -0.01461  -0.00969    0.0223    1.0161
    1.0710     0.0381   -2.04147  -0.01225  -0.00821    0.0189    1.0103
    1.2050     0.0317   -2.13991  -0.01002  -0.00681    0.0157    1.0084
    1.3560     0.0262   -2.22647  -0.00839  -0.00577    0.0133    1.0084
    1.5250     0.0217   -2.33076  -0.00698  -0.00492    0.0113    1.0051
    1.7160     0.0179   -2.42975  -0.00574  -0.00410    0.0094    1.0040
    1.9310     0.0148   -2.53541  -0.00481  -0.00353    0.0081    1.0041
    2.1730     0.0122   -2.64810  -0.00397  -0.00299    0.0069    1.0030
    2.4450     0.0101   -2.76975  -0.00324  -0.00250    0.0058    1.0021
    2.7510     0.0084   -2.88329  -0.00274  -0.00217    0.0050    1.0015
    3.0950     0.0070   -3.01538  -0.00226  -0.00184    0.0042    1.0011
    3.2500     0.0065   -3.07192  -0.00210  -0.00173    0.0040    1.0011
    3.2670     0.0065   -3.07181  -0.00207  -0.00170    0.0039    1.0011
    3.2830     0.0064   -3.07325  -0.00209  -0.00172    0.0040    1.0009
    3.3000     0.0064   -3.08189  -0.00206  -0.00170    0.0039    1.0013
    3.3160     0.0063   -3.08881  -0.00204  -0.00169    0.0039    1.0006
    3.3330     0.0063   -3.10049  -0.00200  -0.00165    0.0038    1.0006
    3.3490     0.0062   -3.09024  -0.00205  -0.00170    0.0039    1.0008
    3.4820     0.0058   -3.15632  -0.00185  -0.00155    0.0036    1.0010
    3.9180     0.0048   -3.28590  -0.00155  -0.00133    0.0031    1.0006
    4.4080     0.0040   -3.41744  -0.00131  -0.00115    0.0026    1.0007
    4.9600     0.0034   -3.56735  -0.00110  -0.00098    0.0023    1.0004
    5.5810     0.0029   -3.72134  -0.00094  -0.00086    0.0020    1.0002
    5.9900     0.0028   -3.81314  -0.00090  -0.00083    0.0019    1.0001
    6.0600     0.0027   -3.83273  -0.00089  -0.00082    0.0019    1.0002
    6.1300     0.0027   -3.85119  -0.00089  -0.00083    0.0019    1.0001
    6.2000     0.0027   -3.86347  -0.00089  -0.00083    0.0019    1.0001
    6.2700     0.0027   -3.89625  -0.00086  -0.00080    0.0019    1.0002
    6.2790     0.0027   -3.89566  -0.00086  -0.00081    0.0019    1.0001
    6.3400     0.0027   -3.90707  -0.00085  -0.00080    0.0018    1.0002
    6.4100     0.0026   -3.92124  -0.00085  -0.00080    0.0018    1.0001
    6.8780     0.0024   -4.02184  -0.00078  -0.00074    0.0017    1.0001
    7.0650     0.0024   -4.06802  -0.00076  -0.00072    0.0017    1.0001
    7.1520     0.0025   -4.07212  -0.00079  -0.00075    0.0017    1.0001
    7.4260     0.0027   -4.09875  -0.00090  -0.00086    0.0020    1.0001
    7.7000     0.0030   -4.15675  -0.00098  -0.00095    0.0022    1.0001
    7.9490     0.0032   -4.24499  -0.00104  -0.00102    0.0023    1.0000
    7.9740     0.0033   -4.23250  -0.00109  -0.00106    0.0024    1.0001
    8.1290     0.0039   -4.20871  -0.00128  -0.00126    0.0029    1.0000
    8.2480     0.0044   -4.20094  -0.00143  -0.00140    0.0032    1.0001
    8.2860     0.0045   -4.20481  -0.00146  -0.00144    0.0033    1.0001
    8.4430     0.0052   -4.20322  -0.00168  -0.00166    0.0038    1.0001
    8.5220     0.0055   -4.21930  -0.00176  -0.00173    0.0040    1.0001
    8.6000     0.0058   -4.22874  -0.00186  -0.00184    0.0042    1.0001
    8.7570     0.0064   -4.26705  -0.00207  -0.00205    0.0047    1.0000
    8.9140     0.0070   -4.33255  -0.00227  -0.00225    0.0052    1.0000
    8.9440     0.0071   -4.34550  -0.00232  -0.00230    0.0053    1.0001
    9.0710     0.0072   -4.35432  -0.00233  -0.00231    0.0053    1.0000
   10.0600     0.0077   -4.41543  -0.00252  -0.00251    0.0058    1.0001
