n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.2194   -1.80235  -0.03798  -0.03058    0.0704    1.0393
    0.0900     0.1881   -1.84267  -0.03412  -0.02743    0.0632    1.0375
    0.1013     0.1682   -1.84751  -0.02979  -0.02323    0.0535    1.0351
    0.1139     0.1459   -1.82784  -0.02671  -0.01990    0.0458    1.0269
    0.1282     0.1333   -1.85509  -0.02353  -0.01717    0.0395    1.0284
    0.1443     0.1242   -1.84463  -0.02322  -0.01672    0.0385    1.0297
    0.1623     0.1115   -1.82453  -0.02082  -0.01405    0.0323    1.0413
    0.1826     0.1109   -1.78447  -0.02078  -0.01336    0.0308    1.0307
    0.2055     0.1266   -1.78001  -0.02347  -0.01593    0.0367    1.0361
    0.2312     0.1133   -1.83211  -0.02060  -0.01395    0.0321    1.0344
    0.2601     0.0980   -1.85547  -0.01856  -0.01228    0.0283    1.0293
    0.2927     0.0904   -1.92071  -0.01712  -0.01173    0.0270    1.0305
    0.3293     0.0829   -1.96861  -0.01536  -0.01055    0.0243    1.0246
    0.3705     0.0750   -1.97240  -0.01421  -0.00945    0.0218    1.0232
    0.4169     0.0673   -2.03437  -0.01295  -0.00884    0.0203    1.0180
    0.4691     0.0598   -2.06800  -0.01156  -0.00776    0.0179    1.0199
    0.5278     0.0524   -2.11218  -0.01015  -0.00673    0.0155    1.0180
    0.5939     0.0453   -2.18285  -0.00853  -0.00564    0.0130    1.0148
    0.6682     0.0390   -2.24200  -0.00749  -0.00497    0.0114    1.0130
    0.7518     0.0333   -2.31565  -0.00645  -0.00433    0.0100    1.0081
    0.8459     0.0280   -2.38807  -0.00554  -0.00375    0.0086    1.0100
    0.9518     0.0235   -2.47164  -0.00460  -0.00312    0.0072    1.0073
    1.0710     0.0196   -2.53488  -0.00387  -0.00259    0.0060    1.0074
    1.2050     0.0163   -2.64295  -0.00328  -0.00229    0.0053    1.0047
    1.3560     0.0135   -2.73815  -0.00263  -0.00183    0.0042    1.0033
    1.5250     0.0112   -2.83133  -0.00222  -0.00157    0.0036    1.0035
    1.7160     0.0092   -2.94981  -0.00178  -0.00129    0.0030    1.0020
    1.9310     0.0076   -3.06358  -0.00145  -0.00107    0.0025    1.0029
    2.1730     0.0063   -3.16140  -0.00121  -0.00091    0.0021    1.0014
    2.4450     0.0052   -3.26670  -0.00102  -0.00079    0.0018    1.0015
    2.7510     0.0043   -3.36827  -0.00088  -0.00070    0.0016    1.0013
    3.0950     0.0036   -3.49234  -0.00073  -0.00059    0.0014    1.0006
    3.2500     0.0033   -3.55145  -0.00068  -0.00055    0.0013    1.0006
    3.2670     0.0033   -3.56824  -0.00066  -0.00054    0.0012    1.0003
