n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.5375   -1.26032  -0.24308  -0.20323    0.4680    1.0745
    0.0900     0.4790   -1.28481  -0.21692  -0.18128    0.4174    1.0656
    0.1013     0.4173   -1.26262  -0.19132  -0.15594    0.3591    1.0699
    0.1139     0.3345   -1.27632  -0.15325  -0.12171    0.2802    1.0589
    0.1282     0.2815   -1.27267  -0.13081  -0.10056    0.2315    1.0537
    0.1443     0.2397   -1.25530  -0.11125  -0.08115    0.1869    1.0589
    0.1623     0.1942   -1.17157  -0.09054  -0.05592    0.1288    1.0648
    0.1826     0.1720   -1.06371  -0.08007  -0.03716    0.0856    1.0794
    0.2055     0.1512   -1.05319  -0.07104  -0.02799    0.0645    1.0776
    0.2312     0.1307   -1.12797  -0.06085  -0.02515    0.0579    1.0687
    0.2601     0.1156   -1.21463  -0.05414  -0.02512    0.0578    1.0545
    0.2927     0.1023   -1.30120  -0.04779  -0.02421    0.0557    1.0467
    0.3293     0.0903   -1.36101  -0.04268  -0.02230    0.0513    1.0417
    0.3705     0.0795   -1.43366  -0.03743  -0.02033    0.0468    1.0376
    0.4169     0.0698   -1.50376  -0.03292  -0.01848    0.0425    1.0304
    0.4691     0.0609   -1.56416  -0.02857  -0.01609    0.0371    1.0244
    0.5278     0.0526   -1.62717  -0.02479  -0.01407    0.0324    1.0182
    0.5939     0.0449   -1.70960  -0.02117  -0.01236    0.0285    1.0193
    0.6682     0.0380   -1.77686  -0.01788  -0.01038    0.0239    1.0192
    0.7518     0.0319   -1.85831  -0.01509  -0.00890    0.0205    1.0121
    0.8459     0.0265   -1.94919  -0.01240  -0.00741    0.0171    1.0105
    0.9518     0.0218   -2.03924  -0.01030  -0.00626    0.0144    1.0076
    1.0710     0.0180   -2.14393  -0.00849  -0.00532    0.0122    1.0068
    1.2050     0.0148   -2.24392  -0.00697  -0.00446    0.0103    1.0049
    1.3560     0.0121   -2.34872  -0.00570  -0.00373    0.0086    1.0048
    1.5250     0.0100   -2.45340  -0.00469  -0.00315    0.0073    1.0029
    1.7160     0.0082   -2.56081  -0.00387  -0.00267    0.0061    1.0022
    1.9310     0.0068   -2.68233  -0.00319  -0.00228    0.0053    1.0020
    2.1730     0.0056   -2.80303  -0.00263  -0.00195    0.0045    1.0016
    2.4450     0.0047   -2.91850  -0.00222  -0.00169    0.0039    1.0016
    2.7510     0.0039   -3.04458  -0.00184  -0.00145    0.0033    1.0008
    3.0950     0.0033   -3.17390  -0.00155  -0.00126    0.0029    1.0007
    3.2500     0.0031   -3.22568  -0.00145  -0.00119    0.0027    1.0006
    3.2670     0.0030   -3.22811  -0.00145  -0.00119    0.0027    1.0007
    3.2830     0.0030   -3.23676  -0.00144  -0.00119    0.0027    1.0005
    3.3000     0.0030   -3.24187  -0.00143  -0.00118    0.0027    1.0006
    3.3160     0.0030   -3.25477  -0.00141  -0.00117    0.0027    1.0007
    3.3330     0.0030   -3.25978  -0.00139  -0.00115    0.0026    1.0005
    3.3490     0.0029   -3.25962  -0.00138  -0.00115    0.0026    1.0004
    3.4820     0.0028   -3.31065  -0.00131  -0.00109    0.0025    1.0006
    3.9180     0.0023   -3.45139  -0.00110  -0.00094    0.0022    1.0005
    4.4080     0.0020   -3.58977  -0.00093  -0.00082    0.0019    1.0003
    4.9600     0.0017   -3.73132  -0.00080  -0.00072    0.0017    1.0003
    5.5810     0.0015   -3.88212  -0.00071  -0.00065    0.0015    1.0001
    5.9900     0.0014   -3.96705  -0.00069  -0.00064    0.0015    1.0001
    6.0600     0.0014   -3.98481  -0.00068  -0.00064    0.0015    1.0001
    6.1300     0.0014   -4.00156  -0.00068  -0.00064    0.0015    1.0001
    6.2000     0.0014   -4.01995  -0.00068  -0.00063    0.0015    1.0001
    6.2700     0.0014   -4.04126  -0.00067  -0.00063    0.0014    1.0001
    6.2790     0.0014   -4.04383  -0.00067  -0.00063    0.0014    1.0001
    6.3400     0.0014   -4.05422  -0.00067  -0.00063    0.0014    1.0001
    6.4100     0.0014   -4.06515  -0.00066  -0.00062    0.0014    1.0001
    6.8780     0.0013   -4.15816  -0.00063  -0.00060    0.0014    1.0001
    7.0650     0.0013   -4.20183  -0.00062  -0.00059    0.0014    1.0000
    7.1520     0.0014   -4.20080  -0.00066  -0.00063    0.0015    1.0001
    7.4260     0.0017   -4.21059  -0.00081  -0.00078    0.0018    1.0001
    7.7000     0.0020   -4.26309  -0.00096  -0.00093    0.0022    1.0001
    7.9490     0.0023   -4.37486  -0.00109  -0.00107    0.0025    1.0000
    7.9740     0.0024   -4.36512  -0.00113  -0.00111    0.0026    1.0000
    8.1290     0.0030   -4.31487  -0.00143  -0.00141    0.0032    1.0001
    8.2480     0.0035   -4.29476  -0.00165  -0.00163    0.0038    1.0001
    8.2860     0.0036   -4.29387  -0.00171  -0.00169    0.0039    1.0001
    8.4430     0.0043   -4.29094  -0.00202  -0.00200    0.0046    1.0001
    8.5220     0.0046   -4.29431  -0.00218  -0.00216    0.0050    1.0001
    8.6000     0.0049   -4.31318  -0.00230  -0.00228    0.0053    1.0001
    8.7570     0.0055   -4.36177  -0.00259  -0.00257    0.0059    1.0000
    8.9140     0.0061   -4.43906  -0.00290  -0.00288    0.0066    1.0000
    8.9440     0.0063   -4.45892  -0.00296  -0.00295    0.0068    1.0000
    9.0710     0.0063   -4.46293  -0.00301  -0.00299    0.0069    1.0000
   10.0600     0.0070   -4.51139  -0.00331  -0.00330    0.0076    1.0000
   10.9500     0.0051   -4.61620  -0.00242  -0.00241    0.0055    1.0000
   11.0700     0.0049   -4.63283  -0.00231  -0.00230    0.0053    1.0000
   11.1900     0.0046   -4.65346  -0.00218  -0.00217    0.0050    1.0000
   11.3000     0.0044   -4.67261  -0.00207  -0.00206    0.0047    1.0000
   11.3200     0.0044   -4.67180  -0.00206  -0.00205    0.0047    1.0000
   11.4100     0.0042   -4.68368  -0.00200  -0.00199    0.0046    1.0000
   11.5300     0.0041   -4.69699  -0.00194  -0.00193    0.0044    1.0000
   11.6500     0.0039   -4.71255  -0.00186  -0.00185    0.0043    1.0000
   12.7400     0.0026   -4.88338  -0.00121  -0.00121    0.0028    1.0000
   14.3400     0.0018   -5.13202  -0.00084  -0.00083    0.0019    1.0000
   16.1300     0.0023   -5.34020  -0.00110  -0.00109    0.0025    1.0000
   18.1500     0.0028   -5.50198  -0.00130  -0.00130    0.0030    1.0000
   20.4200     0.0023   -5.66335  -0.00109  -0.00109    0.0025    1.0000
   22.9700     0.0018   -5.86025  -0.00084  -0.00084    0.0019    1.0000
   25.8500     0.0014   -6.06408  -0.00065  -0.00065    0.0015    1.0000
   29.0800     0.0011   -6.26671  -0.00051  -0.00051    0.0012    1.0000
   32.7200     0.0008   -6.46927  -0.00040  -0.00040    0.0009    1.0000
   36.8200     0.0007   -6.67687  -0.00032  -0.00032    0.0007    1.0000
   41.4300     0.0005   -6.88010  -0.00025  -0.00025    0.0006    1.0000
   46.6100     0.0004   -7.08205  -0.00020  -0.00020    0.0005    1.0000
   52.4500     0.0003   -7.29016  -0.00016  -0.00016    0.0004    1.0000
   59.0100     0.0003   -7.49212  -0.00012  -0.00012    0.0003    1.0000
   66.3900     0.0002   -7.69625  -0.00010  -0.00010    0.0002    1.0000
   74.7100     0.0002   -7.90427  -0.00008  -0.00008    0.0002    1.0000
   84.0500     0.0001   -8.10273  -0.00006  -0.00006    0.0001    1.0000
   94.5700     0.0001   -8.31159  -0.00005  -0.00005    0.0001    1.0000
  106.4000     0.0001   -8.51070  -0.00004  -0.00004    0.0001    1.0000
  119.7000     0.0001   -8.71872  -0.00003  -0.00003    0.0001    1.0000
  134.7000     0.0000   -8.92248  -0.00002  -0.00002    0.0001    1.0000
  151.6000     0.0000   -9.12695  -0.00002  -0.00002    0.0000    1.0000
  170.5000     0.0000   -9.32946  -0.00001  -0.00001    0.0000    1.0000
  191.9000     0.0000   -9.53577  -0.00001  -0.00001    0.0000    1.0000
  215.9000     0.0000   -9.74219  -0.00001  -0.00001    0.0000    1.0000
  242.9000     0.0000   -9.94500  -0.00001  -0.00001    0.0000    1.0000
  273.3000     0.0000  -10.15155  -0.00001  -0.00001    0.0000    1.0000
  307.5000     0.0000  -10.35341  -0.00000  -0.00000    0.0000    1.0000
  346.0000     0.0000  -10.55793  -0.00000  -0.00000    0.0000    1.0000
  389.3000     0.0000  -10.76073  -0.00000  -0.00000    0.0000    1.0000
  438.0000     0.0000  -10.96732  -0.00000  -0.00000    0.0000    1.0000
  492.9000     0.0000  -11.17365  -0.00000  -0.00000    0.0000    1.0000
  554.5000     0.0000  -11.37763  -0.00000  -0.00000    0.0000    1.0000
  624.0000     0.0000  -11.58199  -0.00000  -0.00000    0.0000    1.0000
  702.0000     0.0000  -11.78560  -0.00000  -0.00000    0.0000    1.0000
  789.9000     0.0000  -11.99048  -0.00000  -0.00000    0.0000    1.0000
  888.8000     0.0000  -12.19330  -0.00000  -0.00000    0.0000    1.0000
 1000.0000     0.0000  -12.39804  -0.00000  -0.00000    0.0000    1.0000
 
tau_V = 0.100
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     1.0749   -1.22559  -0.46572  -0.39611    0.9121    1.1350
    0.0900     0.9579   -1.23662  -0.41624  -0.35508    0.8176    1.1207
    0.1013     0.8346   -1.16969  -0.36954  -0.30567    0.7038    1.1176
    0.1139     0.6690   -1.14023  -0.29918  -0.24068    0.5542    1.1098
    0.1282     0.5631   -1.11293  -0.25269  -0.19656    0.4526    1.1054
    0.1443     0.4793   -1.07190  -0.21663  -0.15989    0.3682    1.1036
    0.1623     0.3884   -0.96118  -0.17806  -0.11182    0.2575    1.1275
    0.1826     0.3440   -0.84119  -0.15867  -0.07671    0.1766    1.1612
    0.2055     0.3025   -0.81936  -0.13913  -0.05677    0.1307    1.1608
    0.2312     0.2614   -0.87315  -0.12193  -0.05104    0.1175    1.1365
    0.2601     0.2311   -0.96394  -0.10759  -0.05099    0.1174    1.1099
    0.2927     0.2046   -1.05062  -0.09536  -0.04970    0.1144    1.0912
    0.3293     0.1807   -1.10286  -0.08456  -0.04480    0.1032    1.0774
    0.3705     0.1590   -1.16953  -0.07418  -0.04064    0.0936    1.0704
    0.4169     0.1396   -1.23573  -0.06501  -0.03665    0.0844    1.0536
    0.4691     0.1218   -1.29838  -0.05712  -0.03289    0.0757    1.0473
