n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.2194   -1.78433  -0.03828  -0.03056    0.0704    1.0351
    0.0900     0.1881   -1.83339  -0.03404  -0.02720    0.0626    1.0337
    0.1013     0.1682   -1.82640  -0.03039  -0.02350    0.0541    1.0312
    0.1139     0.1459   -1.81806  -0.02665  -0.01969    0.0453    1.0243
    0.1282     0.1333   -1.84360  -0.02348  -0.01695    0.0390    1.0244
    0.1443     0.1242   -1.84354  -0.02278  -0.01627    0.0375    1.0261
    0.1623     0.1115   -1.83516  -0.02060  -0.01399    0.0322    1.0315
    0.1826     0.1109   -1.77995  -0.02068  -0.01319    0.0304    1.0297
    0.2055     0.1266   -1.77797  -0.02343  -0.01585    0.0365    1.0289
    0.2312     0.1133   -1.81925  -0.02022  -0.01337    0.0308    1.0294
    0.2601     0.0980   -1.85760  -0.01841  -0.01217    0.0280    1.0244
    0.2927     0.0904   -1.91568  -0.01706  -0.01161    0.0267    1.0222
    0.3293     0.0829   -1.96727  -0.01508  -0.01026    0.0236    1.0227
    0.3705     0.0750   -1.98605  -0.01395  -0.00934    0.0215    1.0183
    0.4169     0.0673   -2.03377  -0.01279  -0.00867    0.0200    1.0146
    0.4691     0.0598   -2.07076  -0.01143  -0.00766    0.0176    1.0153
    0.5278     0.0524   -2.12203  -0.00994  -0.00660    0.0152    1.0166
    0.5939     0.0453   -2.18959  -0.00844  -0.00558    0.0129    1.0110
    0.6682     0.0390   -2.24972  -0.00740  -0.00493    0.0113    1.0115
    0.7518     0.0333   -2.32543  -0.00631  -0.00423    0.0097    1.0067
    0.8459     0.0280   -2.39797  -0.00538  -0.00362    0.0083    1.0069
    0.9518     0.0235   -2.48001  -0.00451  -0.00306    0.0071    1.0052
    1.0710     0.0196   -2.54001  -0.00380  -0.00254    0.0058    1.0060
    1.2050     0.0163   -2.65197  -0.00320  -0.00223    0.0051    1.0040
    1.3560     0.0135   -2.74630  -0.00258  -0.00179    0.0041    1.0023
    1.5250     0.0112   -2.83888  -0.00216  -0.00153    0.0035    1.0030
    1.7160     0.0092   -2.95434  -0.00175  -0.00127    0.0029    1.0017
    1.9310     0.0076   -3.07008  -0.00142  -0.00105    0.0024    1.0019
    2.1730     0.0063   -3.17365  -0.00118  -0.00088    0.0020    1.0014
    2.4450     0.0052   -3.27828  -0.00100  -0.00077    0.0018    1.0016
    2.7510     0.0043   -3.38294  -0.00085  -0.00067    0.0016    1.0010
    3.0950     0.0036   -3.50334  -0.00071  -0.00058    0.0013    1.0002
    3.2500     0.0033   -3.56096  -0.00066  -0.00054    0.0012    1.0006
    3.2670     0.0033   -3.57660  -0.00064  -0.00053    0.0012    1.0004
    3.2830     0.0033   -3.57789  -0.00064  -0.00053    0.0012    1.0004
    3.3000     0.0033   -3.59314  -0.00063  -0.00052    0.0012    1.0005
    3.3160     0.0032   -3.58868  -0.00062  -0.00051    0.0012    1.0006
    3.3330     0.0032   -3.59455  -0.00063  -0.00052    0.0012    1.0004
    3.3490     0.0032   -3.59852  -0.00062  -0.00051    0.0012    1.0004
    3.4820     0.0030   -3.63551  -0.00059  -0.00049    0.0011    1.0004
    3.9180     0.0025   -3.77816  -0.00048  -0.00041    0.0009    1.0005
    4.4080     0.0020   -3.91878  -0.00040  -0.00035    0.0008    1.0002
    4.9600     0.0017   -4.06305  -0.00034  -0.00030    0.0007    1.0000
    5.5810     0.0014   -4.21887  -0.00029  -0.00026    0.0006    1.0001
    5.9900     0.0014   -4.32733  -0.00026  -0.00024    0.0006    1.0000
    6.0600     0.0014   -4.33414  -0.00026  -0.00024    0.0006    1.0001
    6.1300     0.0013   -4.34423  -0.00027  -0.00025    0.0006    1.0001
    6.2000     0.0013   -4.37060  -0.00026  -0.00024    0.0006    1.0001
    6.2700     0.0013   -4.37966  -0.00026  -0.00025    0.0006    1.0000
    6.2790     0.0013   -4.39086  -0.00026  -0.00024    0.0006    1.0001
    6.3400     0.0013   -4.39995  -0.00026  -0.00024    0.0006    1.0001
    6.4100     0.0013   -4.42428  -0.00025  -0.00023    0.0005    1.0001
    6.8780     0.0012   -4.51476  -0.00023  -0.00022    0.0005    1.0000
    7.0650     0.0011   -4.56858  -0.00022  -0.00021    0.0005    1.0001
    7.1520     0.0012   -4.56766  -0.00023  -0.00022    0.0005    1.0000
    7.4260     0.0012   -4.61693  -0.00024  -0.00023    0.0005    1.0000
    7.7000     0.0013   -4.66273  -0.00026  -0.00025    0.0006    1.0000
    7.9490     0.0014   -4.72489  -0.00028  -0.00027    0.0006    1.0000
    7.9740     0.0014   -4.72358  -0.00028  -0.00027    0.0006    1.0000
    8.1290     0.0016   -4.71633  -0.00032  -0.00031    0.0007    1.0001
    8.2480     0.0018   -4.71237  -0.00035  -0.00034    0.0008    1.0000
    8.2860     0.0018   -4.71655  -0.00035  -0.00034    0.0008    1.0000
    8.4430     0.0020   -4.72435  -0.00039  -0.00038    0.0009    1.0001
    8.5220     0.0021   -4.73847  -0.00041  -0.00040    0.0009    1.0000
    8.6000     0.0022   -4.75734  -0.00042  -0.00041    0.0010    1.0000
    8.7570     0.0024   -4.79735  -0.00046  -0.00045    0.0010    1.0000
    8.9140     0.0026   -4.83739  -0.00051  -0.00050    0.0012    1.0000
    8.9440     0.0026   -4.84462  -0.00052  -0.00051    0.0012    1.0000
    9.0710     0.0026   -4.86145  -0.00051  -0.00051    0.0012    1.0000
   10.0600     0.0028   -4.93681  -0.00055  -0.00054    0.0013    1.0000
   10.9500     0.0021   -5.06177  -0.00041  -0.00040    0.0009    1.0000
   11.0700     0.0020   -5.07905  -0.00039  -0.00039    0.0009    1.0000
   11.1900     0.0019   -5.09131  -0.00038  -0.00038    0.0009    1.0000
   11.3000     0.0018   -5.11051  -0.00036  -0.00036    0.0008    1.0000
   11.3200     0.0018   -5.11931  -0.00036  -0.00035    0.0008    1.0000
   11.4100     0.0018   -5.12774  -0.00035  -0.00035    0.0008    1.0000
   11.5300     0.0017   -5.15121  -0.00033  -0.00033    0.0008    1.0000
   11.6500     0.0017   -5.15071  -0.00033  -0.00033    0.0008    1.0000
   12.7400     0.0012   -5.33452  -0.00023  -0.00022    0.0005    1.0000
   14.3400     0.0008   -5.58738  -0.00016  -0.00016    0.0004    1.0000
   16.1300     0.0010   -5.79641  -0.00019  -0.00019    0.0004    1.0000
   18.1500     0.0011   -5.95966  -0.00022  -0.00022    0.0005    1.0000
   20.4200     0.0009   -6.13727  -0.00018  -0.00018    0.0004    1.0000
   22.9700     0.0007   -6.32839  -0.00014  -0.00014    0.0003    1.0000
   25.8500     0.0006   -6.55707  -0.00011  -0.00011    0.0002    1.0000
   29.0800     0.0004   -6.75613  -0.00009  -0.00009    0.0002    1.0000
   32.7200     0.0004   -6.97744  -0.00007  -0.00007    0.0002    1.0000
   36.8200     0.0003   -7.16390  -0.00006  -0.00006    0.0001    1.0000
   41.4300     0.0002   -7.38378  -0.00004  -0.00004    0.0001    1.0000
   46.6100     0.0002   -7.58858  -0.00004  -0.00004    0.0001    1.0000
