n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.2194   -1.41613  -0.10462  -0.08392    0.1932    1.0347
    0.0900     0.1881   -1.45416  -0.08960  -0.07124    0.1640    1.0317
    0.1013     0.1682   -1.44830  -0.08009  -0.06188    0.1425    1.0290
    0.1139     0.1459   -1.46298  -0.06958  -0.05237    0.1206    1.0282
    0.1282     0.1333   -1.47456  -0.06356  -0.04702    0.1083    1.0272
    0.1443     0.1242   -1.47869  -0.05918  -0.04296    0.0989    1.0277
    0.1623     0.1115   -1.46929  -0.05307  -0.03672    0.0846    1.0277
    0.1826     0.1109   -1.41747  -0.05284  -0.03448    0.0794    1.0333
    0.2055     0.1266   -1.41447  -0.06035  -0.04155    0.0957    1.0315
    0.2312     0.1133   -1.45168  -0.05398  -0.03694    0.0851    1.0274
    0.2601     0.0980   -1.48537  -0.04671  -0.03117    0.0718    1.0254
    0.2927     0.0904   -1.52886  -0.04310  -0.02914    0.0671    1.0250
    0.3293     0.0829   -1.58551  -0.03949  -0.02731    0.0629    1.0189
    0.3705     0.0750   -1.62066  -0.03577  -0.02462    0.0567    1.0208
    0.4169     0.0673   -1.66526  -0.03206  -0.02207    0.0508    1.0195
    0.4691     0.0598   -1.70546  -0.02851  -0.01947    0.0448    1.0160
    0.5278     0.0524   -1.75728  -0.02497  -0.01700    0.0392    1.0164
    0.5939     0.0453   -1.81563  -0.02164  -0.01471    0.0339    1.0124
    0.6682     0.0390   -1.86839  -0.01860  -0.01250    0.0288    1.0120
    0.7518     0.0333   -1.94091  -0.01587  -0.01074    0.0247    1.0115
    0.8459     0.0280   -2.01148  -0.01334  -0.00900    0.0207    1.0076
    0.9518     0.0235   -2.09610  -0.01120  -0.00764    0.0176    1.0068
    1.0710     0.0196   -2.17938  -0.00934  -0.00642    0.0148    1.0054
    1.2050     0.0163   -2.27786  -0.00777  -0.00545    0.0125    1.0046
    1.3560     0.0135   -2.37000  -0.00641  -0.00454    0.0104    1.0037
    1.5250     0.0112   -2.46286  -0.00533  -0.00382    0.0088    1.0032
    1.7160     0.0092   -2.56347  -0.00440  -0.00320    0.0074    1.0020
    1.9310     0.0076   -2.67339  -0.00364  -0.00271    0.0062    1.0019
    2.1730     0.0063   -2.78684  -0.00300  -0.00228    0.0053    1.0014
    2.4450     0.0052   -2.89534  -0.00248  -0.00192    0.0044    1.0013
    2.7510     0.0043   -3.01822  -0.00205  -0.00164    0.0038    1.0009
    3.0950     0.0036   -3.14302  -0.00171  -0.00139    0.0032    1.0006
    3.2500     0.0033   -3.18492  -0.00159  -0.00131    0.0030    1.0006
    3.2670     0.0033   -3.19437  -0.00158  -0.00130    0.0030    1.0007
    3.2830     0.0033   -3.20288  -0.00157  -0.00129    0.0030    1.0007
    3.3000     0.0033   -3.20273  -0.00155  -0.00128    0.0029    1.0005
    3.3160     0.0032   -3.21191  -0.00154  -0.00128    0.0029    1.0004
    3.3330     0.0032   -3.21460  -0.00153  -0.00126    0.0029    1.0006
    3.3490     0.0032   -3.21970  -0.00152  -0.00125    0.0029    1.0005
    3.4820     0.0030   -3.26566  -0.00142  -0.00118    0.0027    1.0006
    3.9180     0.0025   -3.39831  -0.00118  -0.00100    0.0023    1.0004
    4.4080     0.0020   -3.53991  -0.00097  -0.00085    0.0020    1.0002
    4.9600     0.0017   -3.68841  -0.00081  -0.00072    0.0017    1.0002
    5.5810     0.0014   -3.84430  -0.00068  -0.00062    0.0014    1.0002
    5.9900     0.0014   -3.93226  -0.00065  -0.00060    0.0014    1.0001
    6.0600     0.0014   -3.95110  -0.00065  -0.00060    0.0014    1.0001
    6.1300     0.0013   -3.96882  -0.00064  -0.00059    0.0014    1.0001
    6.2000     0.0013   -3.98629  -0.00064  -0.00059    0.0014    1.0001
    6.2700     0.0013   -4.00520  -0.00063  -0.00059    0.0014    1.0001
    6.2790     0.0013   -4.00865  -0.00063  -0.00059    0.0014    1.0001
    6.3400     0.0013   -4.01926  -0.00062  -0.00058    0.0013    1.0001
    6.4100     0.0013   -4.03161  -0.00062  -0.00058    0.0013    1.0001
    6.8780     0.0012   -4.13357  -0.00057  -0.00054    0.0012    1.0001
    7.0650     0.0011   -4.17524  -0.00055  -0.00052    0.0012    1.0000
    7.1520     0.0012   -4.18693  -0.00056  -0.00053    0.0012    1.0001
    7.4260     0.0012   -4.22729  -0.00059  -0.00057    0.0013    1.0000
    7.7000     0.0013   -4.28221  -0.00063  -0.00061    0.0014    1.0001
    7.9490     0.0014   -4.34912  -0.00066  -0.00064    0.0015    1.0000
    7.9740     0.0014   -4.34556  -0.00068  -0.00066    0.0015    1.0000
    8.1290     0.0016   -4.33588  -0.00077  -0.00075    0.0017    1.0000
    8.2480     0.0018   -4.33319  -0.00084  -0.00082    0.0019    1.0000
    8.2860     0.0018   -4.33362  -0.00086  -0.00084    0.0019    1.0000
    8.4430     0.0020   -4.34480  -0.00095  -0.00093    0.0021    1.0000
    8.5220     0.0021   -4.35386  -0.00100  -0.00098    0.0023    1.0001
    8.6000     0.0022   -4.36564  -0.00105  -0.00103    0.0024    1.0000
    8.7570     0.0024   -4.40209  -0.00114  -0.00112    0.0026    1.0000
    8.9140     0.0026   -4.45556  -0.00123  -0.00121    0.0028    1.0000
    8.9440     0.0026   -4.46892  -0.00125  -0.00123    0.0028    1.0000
    9.0710     0.0026   -4.47742  -0.00126  -0.00125    0.0029    1.0000
   10.0600     0.0028   -4.55826  -0.00133  -0.00132    0.0030    1.0000
   10.9500     0.0021   -4.67409  -0.00100  -0.00100    0.0023    1.0000
   11.0700     0.0020   -4.69155  -0.00096  -0.00095    0.0022    1.0000
   11.1900     0.0019   -4.71166  -0.00092  -0.00091    0.0021    1.0000
   11.3000     0.0018   -4.73023  -0.00088  -0.00087    0.0020    1.0000
   11.3200     0.0018   -4.73329  -0.00087  -0.00086    0.0020    1.0000
   11.4100     0.0018   -4.74494  -0.00085  -0.00084    0.0019    1.0000
   11.5300     0.0017   -4.76145  -0.00082  -0.00081    0.0019    1.0000
   11.6500     0.0017   -4.77655  -0.00079  -0.00079    0.0018    1.0000
   12.7400     0.0012   -4.95211  -0.00055  -0.00054    0.0013    1.0000
   14.3400     0.0008   -5.19745  -0.00040  -0.00039    0.0009    1.0000
   16.1300     0.0010   -5.41085  -0.00047  -0.00046    0.0011    1.0000
   18.1500     0.0011   -5.57466  -0.00053  -0.00053    0.0012    1.0000
   20.4200     0.0009   -5.74843  -0.00044  -0.00044    0.0010    1.0000
   22.9700     0.0007   -5.95018  -0.00034  -0.00034    0.0008    1.0000
   25.8500     0.0006   -6.15899  -0.00027  -0.00027    0.0006    1.0000
   29.0800     0.0004   -6.37047  -0.00021  -0.00021    0.0005    1.0000
   32.7200     0.0004   -6.58146  -0.00017  -0.00017    0.0004    1.0000
   36.8200     0.0003   -6.79189  -0.00014  -0.00014    0.0003    1.0000
   41.4300     0.0002   -7.00132  -0.00011  -0.00011    0.0003    1.0000
   46.6100     0.0002   -7.20671  -0.00009  -0.00009    0.0002    1.0000
   52.4500     0.0001   -7.41227  -0.00007  -0.00007    0.0002    1.0000
   59.0100     0.0001   -7.61553  -0.00006  -0.00006    0.0001    1.0000
   66.3900     0.0001   -7.81875  -0.00004  -0.00004    0.0001    1.0000
   74.7100     0.0001   -8.02212  -0.00004  -0.00004    0.0001    1.0000
   84.0500     0.0001   -8.22484  -0.00003  -0.00003    0.0001    1.0000
   94.5700     0.0000   -8.42813  -0.00002  -0.00002    0.0001    1.0000
  106.4000     0.0000   -8.63123  -0.00002  -0.00002    0.0000    1.0000
  119.7000     0.0000   -8.83417  -0.00001  -0.00001    0.0000    1.0000
  134.7000     0.0000   -9.03721  -0.00001  -0.00001    0.0000    1.0000
  151.6000     0.0000   -9.24017  -0.00001  -0.00001    0.0000    1.0000
  170.5000     0.0000   -9.44337  -0.00001  -0.00001    0.0000    1.0000
  191.9000     0.0000   -9.64645  -0.00001  -0.00001    0.0000    1.0000
  215.9000     0.0000   -9.85025  -0.00000  -0.00000    0.0000    1.0000
  242.9000     0.0000  -10.05363  -0.00000  -0.00000    0.0000    1.0000
  273.3000     0.0000  -10.25758  -0.00000  -0.00000    0.0000    1.0000
  307.5000     0.0000  -10.46028  -0.00000  -0.00000    0.0000    1.0000
  346.0000     0.0000  -10.66375  -0.00000  -0.00000    0.0000    1.0000
  389.3000     0.0000  -10.86733  -0.00000  -0.00000    0.0000    1.0000
  438.0000     0.0000  -11.06988  -0.00000  -0.00000    0.0000    1.0000
  492.9000     0.0000  -11.27428  -0.00000  -0.00000    0.0000    1.0000
  554.5000     0.0000  -11.47689  -0.00000  -0.00000    0.0000    1.0000
  624.0000     0.0000  -11.68114  -0.00000  -0.00000    0.0000    1.0000
