n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.5375   -1.41935  -0.14473  -0.12225    0.2815    1.0696
    0.0900     0.4790   -1.44929  -0.13178  -0.11136    0.2564    1.0643
    0.1013     0.4173   -1.41082  -0.11772  -0.09615    0.2214    1.0598
    0.1139     0.3345   -1.44754  -0.09710  -0.07814    0.1799    1.0555
    0.1282     0.2815   -1.42106  -0.08381  -0.06428    0.1480    1.0547
    0.1443     0.2397   -1.40920  -0.07220  -0.05266    0.1213    1.0509
    0.1623     0.1942   -1.32111  -0.05898  -0.03585    0.0826    1.0577
    0.1826     0.1720   -1.22512  -0.05236  -0.02413    0.0555    1.0723
    0.2055     0.1512   -1.22032  -0.04699  -0.01879    0.0433    1.0831
    0.2312     0.1307   -1.29463  -0.04004  -0.01652    0.0380    1.0645
    0.2601     0.1156   -1.36633  -0.03590  -0.01607    0.0370    1.0496
    0.2927     0.1023   -1.45585  -0.03186  -0.01580    0.0364    1.0419
    0.3293     0.0903   -1.52708  -0.02812  -0.01457    0.0336    1.0373
    0.3705     0.0795   -1.59472  -0.02529  -0.01374    0.0316    1.0279
    0.4169     0.0698   -1.64914  -0.02211  -0.01198    0.0276    1.0266
    0.4691     0.0609   -1.71135  -0.01942  -0.01068    0.0246    1.0250
    0.5278     0.0526   -1.79410  -0.01644  -0.00925    0.0213    1.0213
    0.5939     0.0449   -1.85859  -0.01433  -0.00815    0.0188    1.0205
    0.6682     0.0380   -1.93293  -0.01220  -0.00702    0.0162    1.0122
    0.7518     0.0319   -2.01070  -0.01021  -0.00590    0.0136    1.0113
    0.8459     0.0265   -2.09584  -0.00849  -0.00495    0.0114    1.0078
    0.9518     0.0218   -2.19409  -0.00700  -0.00419    0.0096    1.0071
    1.0710     0.0180   -2.28606  -0.00579  -0.00351    0.0081    1.0039
    1.2050     0.0148   -2.39076  -0.00472  -0.00294    0.0068    1.0051
    1.3560     0.0121   -2.49710  -0.00391  -0.00252    0.0058    1.0031
    1.5250     0.0100   -2.61054  -0.00320  -0.00212    0.0049    1.0027
    1.7160     0.0082   -2.71926  -0.00266  -0.00182    0.0042    1.0019
    1.9310     0.0068   -2.83634  -0.00217  -0.00153    0.0035    1.0019
    2.1730     0.0056   -2.94918  -0.00183  -0.00134    0.0031    1.0010
    2.4450     0.0047   -3.08021  -0.00150  -0.00113    0.0026    1.0013
    2.7510     0.0039   -3.19638  -0.00127  -0.00099    0.0023    1.0010
    3.0950     0.0033   -3.33290  -0.00107  -0.00086    0.0020    1.0008
    3.2500     0.0031   -3.38606  -0.00098  -0.00081    0.0019    1.0007
