n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.3253   -1.45905  -0.09755  -0.07906    0.1820    1.0439
    0.0900     0.2846   -1.50296  -0.08611  -0.06979    0.1607    1.0416
    0.1013     0.2513   -1.48836  -0.07622  -0.05972    0.1375    1.0412
    0.1139     0.2070   -1.52927  -0.06405  -0.04942    0.1138    1.0357
    0.1282     0.1798   -1.53337  -0.05625  -0.04201    0.0967    1.0354
    0.1443     0.1590   -1.55024  -0.04927  -0.03577    0.0824    1.0300
    0.1623     0.1333   -1.50743  -0.04185  -0.02724    0.0627    1.0335
    0.1826     0.1222   -1.48798  -0.03823  -0.02308    0.0531    1.0356
    0.2055     0.1270   -1.50341  -0.03983  -0.02515    0.0579    1.0356
    0.2312     0.1118   -1.56044  -0.03521  -0.02244    0.0517    1.0277
    0.2601     0.0969   -1.61805  -0.03042  -0.01934    0.0445    1.0202
    0.2927     0.0895   -1.68056  -0.02800  -0.01844    0.0425    1.0208
    0.3293     0.0823   -1.71004  -0.02601  -0.01712    0.0394    1.0220
    0.3705     0.0748   -1.74572  -0.02380  -0.01563    0.0360    1.0189
    0.4169     0.0673   -1.78406  -0.02165  -0.01421    0.0327    1.0192
    0.4691     0.0598   -1.83817  -0.01911  -0.01257    0.0289    1.0160
    0.5278     0.0524   -1.88419  -0.01654  -0.01068    0.0246    1.0134
    0.5939     0.0453   -1.94028  -0.01436  -0.00924    0.0213    1.0149
    0.6682     0.0388   -2.00350  -0.01249  -0.00807    0.0186    1.0118
    0.7518     0.0329   -2.08156  -0.01062  -0.00695    0.0160    1.0104
    0.8459     0.0275   -2.15564  -0.00890  -0.00582    0.0134    1.0065
    0.9518     0.0229   -2.24904  -0.00738  -0.00490    0.0113    1.0068
    1.0710     0.0191   -2.33225  -0.00618  -0.00414    0.0095    1.0042
    1.2050     0.0158   -2.43599  -0.00503  -0.00342    0.0079    1.0038
    1.3560     0.0131   -2.51825  -0.00424  -0.00291    0.0067    1.0035
    1.5250     0.0109   -2.61839  -0.00351  -0.00246    0.0057    1.0023
    1.7160     0.0090   -2.71840  -0.00294  -0.00211    0.0048    1.0018
    1.9310     0.0074   -2.83667  -0.00239  -0.00176    0.0040    1.0023
    2.1730     0.0061   -2.94858  -0.00201  -0.00152    0.0035    1.0014
    2.4450     0.0050   -3.06519  -0.00164  -0.00127    0.0029    1.0010
    2.7510     0.0042   -3.18841  -0.00136  -0.00108    0.0025    1.0009
    3.0950     0.0035   -3.31582  -0.00113  -0.00092    0.0021    1.0007
    3.2500     0.0033   -3.36136  -0.00106  -0.00087    0.0020    1.0004
    3.2670     0.0032   -3.36203  -0.00106  -0.00087    0.0020    1.0006
    3.2830     0.0032   -3.37612  -0.00104  -0.00086    0.0020    1.0004
    3.3000     0.0032   -3.37647  -0.00104  -0.00086    0.0020    1.0004
    3.3160     0.0032   -3.38886  -0.00102  -0.00085    0.0019    1.0004
    3.3330     0.0031   -3.39185  -0.00102  -0.00084    0.0019    1.0004
    3.3490     0.0031   -3.39986  -0.00101  -0.00083    0.0019    1.0003
    3.4820     0.0029   -3.43991  -0.00096  -0.00080    0.0018    1.0003
    3.9180     0.0024   -3.57760  -0.00078  -0.00067    0.0015    1.0003
    4.4080     0.0020   -3.72465  -0.00065  -0.00057    0.0013    1.0002
    4.9600     0.0017   -3.87346  -0.00055  -0.00049    0.0011    1.0001
    5.5810     0.0014   -4.02551  -0.00047  -0.00043    0.0010    1.0001
    5.9900     0.0014   -4.11109  -0.00045  -0.00042    0.0010    1.0001
    6.0600     0.0014   -4.13805  -0.00044  -0.00041    0.0009    1.0001
    6.1300     0.0014   -4.15100  -0.00044  -0.00041    0.0009    1.0000
    6.2000     0.0014   -4.17372  -0.00044  -0.00041    0.0009    1.0001
    6.2700     0.0013   -4.18808  -0.00044  -0.00041    0.0009    1.0001
    6.2790     0.0013   -4.19410  -0.00043  -0.00040    0.0009    1.0001
    6.3400     0.0013   -4.19918  -0.00044  -0.00041    0.0009    1.0001
    6.4100     0.0013   -4.21744  -0.00043  -0.00040    0.0009    1.0001
    6.8780     0.0012   -4.31493  -0.00040  -0.00038    0.0009    1.0000
    7.0650     0.0012   -4.36397  -0.00038  -0.00037    0.0008    1.0000
    7.1520     0.0012   -4.36927  -0.00040  -0.00038    0.0009    1.0001
    7.4260     0.0014   -4.40728  -0.00044  -0.00042    0.0010    1.0000
    7.7000     0.0015   -4.45767  -0.00049  -0.00047    0.0011    1.0000
    7.9490     0.0016   -4.54547  -0.00052  -0.00051    0.0012    1.0000
    7.9740     0.0017   -4.53313  -0.00054  -0.00053    0.0012    1.0000
    8.1290     0.0020   -4.51337  -0.00063  -0.00062    0.0014    1.0000
    8.2480     0.0022   -4.50202  -0.00071  -0.00070    0.0016    1.0000
    8.2860     0.0023   -4.49948  -0.00074  -0.00072    0.0017    1.0000
    8.4430     0.0026   -4.50889  -0.00083  -0.00082    0.0019    1.0000
    8.5220     0.0027   -4.51499  -0.00089  -0.00087    0.0020    1.0001
    8.6000     0.0029   -4.53481  -0.00092  -0.00091    0.0021    1.0000
    8.7570     0.0032   -4.56532  -0.00104  -0.00102    0.0024    1.0000
    8.9140     0.0035   -4.62450  -0.00115  -0.00114    0.0026    1.0000
    8.9440     0.0035   -4.65048  -0.00114  -0.00113    0.0026    1.0000
    9.0710     0.0036   -4.65344  -0.00116  -0.00116    0.0027    1.0000
   10.0600     0.0039   -4.71585  -0.00126  -0.00125    0.0029    1.0000
   10.9500     0.0029   -4.82296  -0.00094  -0.00094    0.0022    1.0000
   11.0700     0.0028   -4.85017  -0.00088  -0.00088    0.0020    1.0000
   11.1900     0.0026   -4.86477  -0.00085  -0.00084    0.0019    1.0000
   11.3000     0.0025   -4.88869  -0.00080  -0.00079    0.0018    1.0000
   11.3200     0.0025   -4.88657  -0.00080  -0.00080    0.0018    1.0000
   11.4100     0.0024   -4.89749  -0.00078  -0.00078    0.0018    1.0000
   11.5300     0.0023   -4.90527  -0.00077  -0.00076    0.0018    1.0000
   11.6500     0.0022   -4.93008  -0.00073  -0.00072    0.0017    1.0000
   12.7400     0.0015   -5.10074  -0.00049  -0.00049    0.0011    1.0000
   14.3400     0.0011   -5.35098  -0.00035  -0.00035    0.0008    1.0000
   16.1300     0.0013   -5.56205  -0.00043  -0.00043    0.0010    1.0000
   18.1500     0.0015   -5.71907  -0.00050  -0.00050    0.0011    1.0000
   20.4200     0.0013   -5.89254  -0.00041  -0.00041    0.0009    1.0000
   22.9700     0.0010   -6.08195  -0.00032  -0.00032    0.0007    1.0000
   25.8500     0.0008   -6.29450  -0.00025  -0.00025    0.0006    1.0000
   29.0800     0.0006   -6.49726  -0.00020  -0.00020    0.0005    1.0000
   32.7200     0.0005   -6.71446  -0.00015  -0.00015    0.0004    1.0000
   36.8200     0.0004   -6.91918  -0.00012  -0.00012    0.0003    1.0000
   41.4300     0.0003   -7.12550  -0.00010  -0.00010    0.0002    1.0000
   46.6100     0.0002   -7.32688  -0.00008  -0.00008    0.0002    1.0000
   52.4500     0.0002   -7.53222  -0.00006  -0.00006    0.0001    1.0000
   59.0100     0.0002   -7.73581  -0.00005  -0.00005    0.0001    1.0000
   66.3900     0.0001   -7.94233  -0.00004  -0.00004    0.0001    1.0000
   74.7100     0.0001   -8.14030  -0.00003  -0.00003    0.0001    1.0000
   84.0500     0.0001   -8.35057  -0.00002  -0.00002    0.0001    1.0000
   94.5700     0.0001   -8.55662  -0.00002  -0.00002    0.0000    1.0000
  106.4000     0.0000   -8.75216  -0.00002  -0.00002    0.0000    1.0000
  119.7000     0.0000   -8.95875  -0.00001  -0.00001    0.0000    1.0000
  134.7000     0.0000   -9.16540  -0.00001  -0.00001    0.0000    1.0000
  151.6000     0.0000   -9.37279  -0.00001  -0.00001    0.0000    1.0000
  170.5000     0.0000   -9.57191  -0.00001  -0.00001    0.0000    1.0000
  191.9000     0.0000   -9.78250  -0.00001  -0.00001    0.0000    1.0000
  215.9000     0.0000   -9.98312  -0.00000  -0.00000    0.0000    1.0000
  242.9000     0.0000  -10.18188  -0.00000  -0.00000    0.0000    1.0000
  273.3000     0.0000  -10.38803  -0.00000  -0.00000    0.0000    1.0000
  307.5000     0.0000  -10.58811  -0.00000  -0.00000    0.0000    1.0000
  346.0000     0.0000  -10.79802  -0.00000  -0.00000    0.0000    1.0000
  389.3000     0.0000  -11.00552  -0.00000  -0.00000    0.0000    1.0000
  438.0000     0.0000  -11.20196  -0.00000  -0.00000    0.0000    1.0000
  492.9000     0.0000  -11.40376  -0.00000  -0.00000    0.0000    1.0000
  554.5000     0.0000  -11.61420  -0.00000  -0.00000    0.0000    1.0000
  624.0000     0.0000  -11.81516  -0.00000  -0.00000    0.0000    1.0000
  702.0000     0.0000  -12.02088  -0.00000  -0.00000    0.0000    1.0000
