n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.5375   -1.27967  -0.23619  -0.19857    0.4572    1.0745
    0.0900     0.4790   -1.31269  -0.21176  -0.17864    0.4113    1.0714
    0.1013     0.4173   -1.27258  -0.18701  -0.15273    0.3517    1.0734
    0.1139     0.3345   -1.27098  -0.15214  -0.12031    0.2770    1.0619
    0.1282     0.2815   -1.28068  -0.12903  -0.09944    0.2290    1.0584
    0.1443     0.2397   -1.26537  -0.10971  -0.08037    0.1851    1.0568
    0.1623     0.1942   -1.17482  -0.08936  -0.05508    0.1268    1.0695
    0.1826     0.1720   -1.07633  -0.07881  -0.03719    0.0856    1.0874
    0.2055     0.1512   -1.06349  -0.07027  -0.02825    0.0651    1.0845
    0.2312     0.1307   -1.13267  -0.06080  -0.02547    0.0586    1.0802
    0.2601     0.1156   -1.21796  -0.05401  -0.02521    0.0580    1.0584
    0.2927     0.1023   -1.30698  -0.04741  -0.02415    0.0556    1.0514
    0.3293     0.0903   -1.37777  -0.04226  -0.02265    0.0521    1.0405
    0.3705     0.0795   -1.43871  -0.03721  -0.02031    0.0468    1.0375
    0.4169     0.0698   -1.50809  -0.03285  -0.01855    0.0427    1.0364
    0.4691     0.0609   -1.56058  -0.02844  -0.01587    0.0365    1.0265
    0.5278     0.0526   -1.63735  -0.02474  -0.01427    0.0328    1.0209
    0.5939     0.0449   -1.71401  -0.02102  -0.01230    0.0283    1.0209
    0.6682     0.0380   -1.78160  -0.01777  -0.01035    0.0238    1.0181
    0.7518     0.0319   -1.86480  -0.01512  -0.00902    0.0208    1.0131
    0.8459     0.0265   -1.94479  -0.01240  -0.00736    0.0169    1.0090
    0.9518     0.0218   -2.04067  -0.01028  -0.00625    0.0144    1.0088
    1.0710     0.0180   -2.14149  -0.00853  -0.00534    0.0123    1.0080
    1.2050     0.0148   -2.23512  -0.00699  -0.00443    0.0102    1.0056
    1.3560     0.0121   -2.34463  -0.00571  -0.00373    0.0086    1.0051
    1.5250     0.0100   -2.45519  -0.00467  -0.00313    0.0072    1.0036
    1.7160     0.0082   -2.56141  -0.00389  -0.00269    0.0062    1.0022
    1.9310     0.0068   -2.67838  -0.00321  -0.00230    0.0053    1.0022
    2.1730     0.0056   -2.80510  -0.00263  -0.00194    0.0045    1.0013
    2.4450     0.0047   -2.92107  -0.00220  -0.00168    0.0039    1.0015
    2.7510     0.0039   -3.04557  -0.00184  -0.00144    0.0033    1.0011
    3.0950     0.0033   -3.17421  -0.00156  -0.00127    0.0029    1.0008
    3.2500     0.0031   -3.22775  -0.00145  -0.00119    0.0027    1.0006
    3.2670     0.0030   -3.22811  -0.00145  -0.00119    0.0027    1.0006
    3.2830     0.0030   -3.23731  -0.00143  -0.00118    0.0027    1.0006
