n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.5375   -1.37451  -0.15399  -0.12861    0.2961    1.0598
    0.0900     0.4790   -1.41252  -0.14013  -0.11753    0.2706    1.0593
    0.1013     0.4173   -1.39014  -0.12266  -0.09982    0.2298    1.0540
    0.1139     0.3345   -1.40335  -0.10143  -0.08028    0.1849    1.0497
    0.1282     0.2815   -1.39875  -0.08643  -0.06577    0.1514    1.0440
    0.1443     0.2397   -1.38917  -0.07397  -0.05345    0.1231    1.0438
    0.1623     0.1942   -1.29579  -0.06126  -0.03666    0.0844    1.0460
    0.1826     0.1720   -1.21674  -0.05340  -0.02456    0.0566    1.0672
    0.2055     0.1512   -1.20524  -0.04787  -0.01865    0.0429    1.0666
    0.2312     0.1307   -1.27760  -0.04142  -0.01691    0.0389    1.0486
    0.2601     0.1156   -1.36017  -0.03663  -0.01648    0.0380    1.0443
    0.2927     0.1023   -1.44083  -0.03238  -0.01575    0.0363    1.0298
    0.3293     0.0903   -1.51761  -0.02871  -0.01485    0.0342    1.0311
    0.3705     0.0795   -1.57745  -0.02559  -0.01357    0.0313    1.0235
    0.4169     0.0698   -1.64214  -0.02241  -0.01211    0.0279    1.0253
    0.4691     0.0609   -1.71792  -0.01943  -0.01082    0.0249    1.0212
    0.5278     0.0526   -1.78374  -0.01679  -0.00943    0.0217    1.0144
    0.5939     0.0449   -1.85221  -0.01429  -0.00803    0.0185    1.0184
    0.6682     0.0380   -1.92702  -0.01232  -0.00706    0.0163    1.0134
    0.7518     0.0319   -2.01191  -0.01018  -0.00587    0.0135    1.0096
    0.8459     0.0265   -2.09598  -0.00859  -0.00505    0.0116    1.0074
    0.9518     0.0218   -2.19022  -0.00705  -0.00421    0.0097    1.0062
    1.0710     0.0180   -2.28629  -0.00581  -0.00354    0.0082    1.0037
    1.2050     0.0148   -2.39906  -0.00474  -0.00299    0.0069    1.0040
    1.3560     0.0121   -2.49455  -0.00390  -0.00250    0.0058    1.0032
    1.5250     0.0100   -2.60400  -0.00323  -0.00215    0.0049    1.0037
    1.7160     0.0082   -2.71339  -0.00268  -0.00184    0.0042    1.0019
    1.9310     0.0068   -2.82911  -0.00220  -0.00155    0.0036    1.0024
    2.1730     0.0056   -2.95548  -0.00183  -0.00134    0.0031    1.0013
    2.4450     0.0047   -3.07401  -0.00151  -0.00114    0.0026    1.0013
    2.7510     0.0039   -3.19557  -0.00127  -0.00100    0.0023    1.0008
    3.0950     0.0033   -3.33431  -0.00106  -0.00086    0.0020    1.0005
    3.2500     0.0031   -3.37903  -0.00100  -0.00082    0.0019    1.0004
    3.2670     0.0030   -3.38406  -0.00100  -0.00082    0.0019    1.0005
    3.2830     0.0030   -3.39446  -0.00098  -0.00081    0.0019    1.0005
    3.3000     0.0030   -3.39895  -0.00098  -0.00080    0.0018    1.0002
    3.3160     0.0030   -3.40353  -0.00097  -0.00080    0.0018    1.0004
    3.3330     0.0030   -3.41374  -0.00097  -0.00080    0.0018    1.0004
    3.3490     0.0029   -3.42128  -0.00095  -0.00079    0.0018    1.0002
    3.4820     0.0028   -3.46474  -0.00090  -0.00075    0.0017    1.0003
    3.9180     0.0023   -3.60998  -0.00075  -0.00064    0.0015    1.0003
    4.4080     0.0020   -3.74447  -0.00065  -0.00057    0.0013    1.0001
    4.9600     0.0017   -3.89284  -0.00055  -0.00050    0.0011    1.0000
    5.5810     0.0015   -4.04014  -0.00049  -0.00045    0.0010    1.0002
    5.9900     0.0014   -4.12732  -0.00047  -0.00044    0.0010    1.0001
    6.0600     0.0014   -4.14604  -0.00047  -0.00043    0.0010    1.0001
    6.1300     0.0014   -4.16476  -0.00046  -0.00043    0.0010    1.0000
    6.2000     0.0014   -4.17662  -0.00047  -0.00044    0.0010    1.0001
    6.2700     0.0014   -4.19721  -0.00046  -0.00044    0.0010    1.0001
    6.2790     0.0014   -4.20324  -0.00046  -0.00043    0.0010    1.0001
    6.3400     0.0014   -4.21019  -0.00046  -0.00044    0.0010    1.0001
    6.4100     0.0014   -4.22637  -0.00045  -0.00043    0.0010    1.0000
    6.8780     0.0013   -4.31670  -0.00044  -0.00041    0.0010    1.0000
    7.0650     0.0013   -4.36455  -0.00042  -0.00040    0.0009    1.0000
    7.1520     0.0014   -4.35597  -0.00046  -0.00044    0.0010    1.0001
    7.4260     0.0017   -4.37059  -0.00056  -0.00054    0.0012    1.0000
    7.7000     0.0020   -4.42382  -0.00066  -0.00064    0.0015    1.0000
    7.9490     0.0023   -4.53709  -0.00074  -0.00073    0.0017    1.0000
    7.9740     0.0024   -4.51902  -0.00079  -0.00077    0.0018    1.0000
    8.1290     0.0030   -4.48077  -0.00097  -0.00095    0.0022    1.0000
    8.2480     0.0035   -4.45423  -0.00113  -0.00112    0.0026    1.0000
    8.2860     0.0036   -4.45708  -0.00117  -0.00116    0.0027    1.0001
    8.4430     0.0043   -4.45508  -0.00137  -0.00136    0.0031    1.0000
    8.5220     0.0046   -4.45837  -0.00149  -0.00147    0.0034    1.0001
    8.6000     0.0049   -4.46939  -0.00160  -0.00158    0.0036    1.0000
    8.7570     0.0055   -4.51620  -0.00179  -0.00178    0.0041    1.0000
    8.9140     0.0061   -4.59371  -0.00201  -0.00200    0.0046    1.0000
    8.9440     0.0063   -4.61800  -0.00204  -0.00203    0.0047    1.0000
    9.0710     0.0063   -4.62349  -0.00206  -0.00205    0.0047    1.0000
   10.0600     0.0070   -4.66767  -0.00229  -0.00228    0.0053    1.0000
   10.9500     0.0051   -4.77925  -0.00165  -0.00164    0.0038    1.0000
   11.0700     0.0049   -4.78997  -0.00160  -0.00159    0.0037    1.0000
   11.1900     0.0046   -4.81218  -0.00150  -0.00149    0.0034    1.0000
   11.3000     0.0044   -4.82491  -0.00144  -0.00144    0.0033    1.0000
   11.3200     0.0044   -4.83510  -0.00141  -0.00140    0.0032    1.0000
   11.4100     0.0042   -4.85081  -0.00136  -0.00135    0.0031    1.0000
   11.5300     0.0041   -4.85892  -0.00132  -0.00132    0.0030    1.0000
   11.6500     0.0039   -4.87203  -0.00128  -0.00128    0.0029    1.0000
   12.7400     0.0026   -5.04716  -0.00083  -0.00083    0.0019    1.0000
   14.3400     0.0018   -5.29468  -0.00057  -0.00057    0.0013    1.0000
   16.1300     0.0023   -5.49704  -0.00076  -0.00076    0.0017    1.0000
   18.1500     0.0028   -5.66354  -0.00089  -0.00089    0.0020    1.0000
   20.4200     0.0023   -5.82765  -0.00075  -0.00075    0.0017    1.0000
   22.9700     0.0018   -6.01929  -0.00058  -0.00058    0.0013    1.0000
   25.8500     0.0014   -6.22176  -0.00045  -0.00045    0.0010    1.0000
   29.0800     0.0011   -6.43216  -0.00035  -0.00035    0.0008    1.0000
   32.7200     0.0008   -6.63783  -0.00027  -0.00027    0.0006    1.0000
   36.8200     0.0007   -6.84151  -0.00022  -0.00022    0.0005    1.0000
   41.4300     0.0005   -7.04599  -0.00017  -0.00017    0.0004    1.0000
   46.6100     0.0004   -7.24302  -0.00014  -0.00014    0.0003    1.0000
   52.4500     0.0003   -7.44957  -0.00011  -0.00011    0.0002    1.0000
   59.0100     0.0003   -7.65279  -0.00009  -0.00009    0.0002    1.0000
   66.3900     0.0002   -7.86046  -0.00007  -0.00007    0.0002    1.0000
   74.7100     0.0002   -8.05589  -0.00005  -0.00005    0.0001    1.0000
   84.0500     0.0001   -8.27076  -0.00004  -0.00004    0.0001    1.0000
   94.5700     0.0001   -8.47617  -0.00003  -0.00003    0.0001    1.0000
  106.4000     0.0001   -8.67405  -0.00003  -0.00003    0.0001    1.0000
  119.7000     0.0001   -8.88187  -0.00002  -0.00002    0.0000    1.0000
  134.7000     0.0000   -9.08626  -0.00002  -0.00002    0.0000    1.0000
  151.6000     0.0000   -9.29242  -0.00001  -0.00001    0.0000    1.0000
  170.5000     0.0000   -9.50039  -0.00001  -0.00001    0.0000    1.0000
  191.9000     0.0000   -9.70491  -0.00001  -0.00001    0.0000    1.0000
  215.9000     0.0000   -9.90890  -0.00001  -0.00001    0.0000    1.0000
  242.9000     0.0000  -10.11516  -0.00000  -0.00000    0.0000    1.0000
  273.3000     0.0000  -10.31196  -0.00000  -0.00000    0.0000    1.0000
  307.5000     0.0000  -10.51558  -0.00000  -0.00000    0.0000    1.0000
  346.0000     0.0000  -10.72258  -0.00000  -0.00000    0.0000    1.0000
  389.3000     0.0000  -10.92569  -0.00000  -0.00000    0.0000    1.0000
  438.0000     0.0000  -11.12662  -0.00000  -0.00000    0.0000    1.0000
  492.9000     0.0000  -11.33745  -0.00000  -0.00000    0.0000    1.0000
  554.5000     0.0000  -11.54089  -0.00000  -0.00000    0.0000    1.0000
  624.0000     0.0000  -11.74533  -0.00000  -0.00000    0.0000    1.0000
  702.0000     0.0000  -11.94708  -0.00000  -0.00000    0.0000    1.0000
  789.9000     0.0000  -12.15730  -0.00000  -0.00000    0.0000    1.0000
  888.8000     0.0000  -12.35804  -0.00000  -0.00000    0.0000    1.0000
 1000.0000     0.0000  -12.56178  -0.00000  -0.00000    0.0000    1.0000
 
tau_V = 0.100
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     1.0749   -1.28927  -0.28052  -0.23992    0.5524    1.1061
    0.0900     0.9579   -1.29359  -0.25541  -0.21735    0.5005    1.0974
    0.1013     0.8346   -1.24480  -0.22821  -0.18830    0.4336    1.0940
    0.1139     0.6690   -1.24085  -0.18852  -0.15164    0.3492    1.0906
    0.1282     0.5631   -1.22641  -0.16374  -0.12768    0.2940    1.0867
    0.1443     0.4793   -1.18692  -0.14148  -0.10403    0.2395    1.0915
    0.1623     0.3884   -1.07295  -0.11697  -0.07138    0.1644    1.0994
    0.1826     0.3440   -0.98156  -0.10457  -0.05044    0.1161    1.1334
    0.2055     0.3025   -0.95749  -0.09240  -0.03686    0.0849    1.1242
    0.2312     0.2614   -1.01638  -0.08034  -0.03273    0.0754    1.1078
    0.2601     0.2311   -1.10489  -0.07144  -0.03299    0.0760    1.0898
    0.2927     0.2046   -1.17819  -0.06347  -0.03134    0.0722    1.0711
    0.3293     0.1807   -1.24334  -0.05621  -0.02886    0.0665    1.0622
    0.3705     0.1590   -1.30460  -0.04951  -0.02602    0.0599    1.0513
    0.4169     0.1396   -1.37411  -0.04409  -0.02424    0.0558    1.0450
    0.4691     0.1218   -1.45234  -0.03853  -0.02210    0.0509    1.0398
    0.5278     0.1052   -1.49690  -0.03330  -0.01862    0.0429    1.0331
    0.5939     0.0898   -1.58018  -0.02848  -0.01646    0.0379    1.0275
    0.6682     0.0760   -1.63227  -0.02465  -0.01406    0.0324    1.0220
    0.7518     0.0638   -1.71780  -0.02034  -0.01171    0.0270    1.0185
    0.8459     0.0529   -1.80126  -0.01703  -0.00996    0.0229    1.0152
    0.9518     0.0437   -1.89514  -0.01400  -0.00833    0.0192    1.0145
    1.0710     0.0359   -2.00267  -0.01146  -0.00705    0.0162    1.0093
    1.2050     0.0295   -2.10373  -0.00945  -0.00596    0.0137    1.0082
    1.3560     0.0242   -2.20617  -0.00775  -0.00501    0.0115    1.0057
    1.5250     0.0199   -2.30440  -0.00641  -0.00423    0.0097    1.0033
    1.7160     0.0164   -2.41122  -0.00537  -0.00367    0.0084    1.0051
    1.9310     0.0135   -2.52839  -0.00441  -0.00311    0.0072    1.0039
    2.1730     0.0112   -2.64894  -0.00367  -0.00269    0.0062    1.0023
    2.4450     0.0093   -2.78515  -0.00298  -0.00226    0.0052    1.0023
    2.7510     0.0078   -2.89418  -0.00255  -0.00200    0.0046    1.0015
    3.0950     0.0065   -3.03962  -0.00210  -0.00170    0.0039    1.0005
    3.2500     0.0061   -3.08259  -0.00200  -0.00164    0.0038    1.0010
    3.2670     0.0061   -3.08844  -0.00198  -0.00162    0.0037    1.0007
    3.2830     0.0060   -3.09419  -0.00196  -0.00161    0.0037    1.0007
    3.3000     0.0060   -3.10621  -0.00194  -0.00159    0.0037    1.0009
    3.3160     0.0060   -3.10483  -0.00193  -0.00159    0.0037    1.0006
    3.3330     0.0059   -3.11546  -0.00192  -0.00159    0.0037    1.0008
    3.3490     0.0059   -3.11556  -0.00192  -0.00158    0.0036    1.0006
    3.4820     0.0055   -3.16853  -0.00178  -0.00149    0.0034    1.0008
    3.9180     0.0047   -3.29806  -0.00154  -0.00132    0.0030    1.0005
    4.4080     0.0039   -3.44179  -0.00129  -0.00113    0.0026    1.0003
    4.9600     0.0034   -3.58769  -0.00111  -0.00099    0.0023    1.0003
    5.5810     0.0030   -3.73276  -0.00098  -0.00090    0.0021    1.0002
    5.9900     0.0029   -3.83267  -0.00093  -0.00086    0.0020    1.0001
    6.0600     0.0029   -3.84926  -0.00093  -0.00087    0.0020    1.0002
    6.1300     0.0029   -3.85920  -0.00094  -0.00088    0.0020    1.0001
    6.2000     0.0029   -3.87369  -0.00094  -0.00088    0.0020    1.0002
    6.2700     0.0028   -3.90138  -0.00091  -0.00086    0.0020    1.0002
    6.2790     0.0028   -3.90120  -0.00092  -0.00087    0.0020    1.0001
    6.3400     0.0028   -3.91206  -0.00092  -0.00087    0.0020    1.0002
    6.4100     0.0028   -3.92816  -0.00090  -0.00085    0.0020    1.0001
    6.8780     0.0027   -4.02541  -0.00085  -0.00081    0.0019    1.0001
    7.0650     0.0026   -4.06223  -0.00084  -0.00081    0.0019    1.0001
    7.1520     0.0028   -4.06202  -0.00090  -0.00087    0.0020    1.0001
    7.4260     0.0034   -4.07312  -0.00110  -0.00107    0.0025    1.0001
    7.7000     0.0040   -4.12581  -0.00132  -0.00128    0.0030    1.0001
    7.9490     0.0046   -4.22939  -0.00151  -0.00148    0.0034    1.0000
    7.9740     0.0048   -4.22436  -0.00155  -0.00153    0.0035    1.0000
    8.1290     0.0060   -4.16880  -0.00199  -0.00196    0.0045    1.0000
    8.2480     0.0070   -4.15570  -0.00227  -0.00224    0.0052    1.0001
    8.2860     0.0073   -4.15292  -0.00236  -0.00233    0.0054    1.0001
    8.4430     0.0085   -4.15278  -0.00277  -0.00273    0.0063    1.0001
    8.5220     0.0092   -4.16346  -0.00295  -0.00292    0.0067    1.0001
    8.6000     0.0098   -4.17443  -0.00317  -0.00314    0.0072    1.0001
    8.7570     0.0110   -4.21821  -0.00359  -0.00356    0.0082    1.0001
    8.9140     0.0123   -4.29614  -0.00403  -0.00401    0.0092    1.0001
    8.9440     0.0125   -4.32573  -0.00402  -0.00400    0.0092    1.0001
    9.0710     0.0127   -4.32546  -0.00411  -0.00409    0.0094    1.0001
   10.0600     0.0140   -4.37642  -0.00452  -0.00451    0.0104    1.0000
   10.9500     0.0103   -4.47981  -0.00331  -0.00330    0.0076    1.0000
   11.0700     0.0098   -4.49430  -0.00317  -0.00316    0.0073    1.0000
   11.1900     0.0093   -4.51244  -0.00301  -0.00300    0.0069    1.0000
   11.3000     0.0088   -4.53019  -0.00286  -0.00285    0.0066    1.0000
   11.3200     0.0087   -4.53844  -0.00281  -0.00280    0.0064    1.0000
   11.4100     0.0085   -4.54538  -0.00275  -0.00274    0.0063    1.0000
   11.5300     0.0082   -4.56287  -0.00263  -0.00262    0.0060    1.0000
   11.6500     0.0079   -4.57404  -0.00256  -0.00255    0.0059    1.0000
   12.7400     0.0051   -4.74190  -0.00168  -0.00167    0.0038    1.0000
   14.3400     0.0035   -4.98813  -0.00116  -0.00116    0.0027    1.0000
   16.1300     0.0046   -5.20213  -0.00150  -0.00150    0.0035    1.0000
   18.1500     0.0055   -5.36181  -0.00179  -0.00179    0.0041    1.0000
   20.4200     0.0046   -5.52336  -0.00151  -0.00151    0.0035    1.0000
   22.9700     0.0035   -5.71977  -0.00116  -0.00116    0.0027    1.0000
   25.8500     0.0028   -5.92473  -0.00090  -0.00090    0.0021    1.0000
   29.0800     0.0022   -6.13437  -0.00069  -0.00069    0.0016    1.0000
   32.7200     0.0017   -6.32694  -0.00056  -0.00056    0.0013    1.0000
   36.8200     0.0013   -6.53491  -0.00044  -0.00044    0.0010    1.0000
   41.4300     0.0011   -6.74021  -0.00035  -0.00035    0.0008    1.0000
   46.6100     0.0008   -6.94367  -0.00028  -0.00028    0.0006    1.0000
   52.4500     0.0007   -7.16062  -0.00021  -0.00021    0.0005    1.0000
   59.0100     0.0005   -7.35908  -0.00017  -0.00017    0.0004    1.0000
   66.3900     0.0004   -7.56149  -0.00013  -0.00013    0.0003    1.0000
   74.7100     0.0003   -7.76179  -0.00010  -0.00010    0.0002    1.0000
   84.0500     0.0003   -7.96925  -0.00008  -0.00008    0.0002    1.0000
   94.5700     0.0002   -8.17062  -0.00006  -0.00006    0.0001    1.0000
  106.4000     0.0002   -8.37592  -0.00005  -0.00005    0.0001    1.0000
  119.7000     0.0001   -8.58147  -0.00004  -0.00004    0.0001    1.0000
  134.7000     0.0001   -8.78625  -0.00003  -0.00003    0.0001    1.0000
  151.6000     0.0001   -8.99598  -0.00002  -0.00002    0.0001    1.0000
  170.5000     0.0001   -9.19862  -0.00002  -0.00002    0.0000    1.0000
  191.9000     0.0000   -9.40217  -0.00002  -0.00002    0.0000    1.0000
  215.9000     0.0000   -9.60771  -0.00001  -0.00001    0.0000    1.0000
  242.9000     0.0000   -9.80993  -0.00001  -0.00001    0.0000    1.0000
  273.3000     0.0000  -10.01173  -0.00001  -0.00001    0.0000    1.0000
  307.5000     0.0000  -10.21722  -0.00001  -0.00001    0.0000    1.0000
  346.0000     0.0000  -10.41917  -0.00001  -0.00001    0.0000    1.0000
  389.3000     0.0000  -10.62142  -0.00000  -0.00000    0.0000    1.0000
  438.0000     0.0000  -10.83215  -0.00000  -0.00000    0.0000    1.0000
  492.9000     0.0000  -11.03470  -0.00000  -0.00000    0.0000    1.0000
  554.5000     0.0000  -11.24220  -0.00000  -0.00000    0.0000    1.0000
  624.0000     0.0000  -11.44078  -0.00000  -0.00000    0.0000    1.0000
  702.0000     0.0000  -11.65216  -0.00000  -0.00000    0.0000    1.0000
  789.9000     0.0000  -11.84966  -0.00000  -0.00000    0.0000    1.0000
  888.8000     0.0000  -12.06198  -0.00000  -0.00000    0.0000    1.0000
 1000.0000     0.0000  -12.26181  -0.00000  -0.00000    0.0000    1.0000
 
tau_V = 0.250
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     2.6873   -1.38267  -0.52885  -0.47194    1.0867    1.1674
    0.0900     2.3948   -1.36573  -0.49146  -0.43701    1.0063    1.1586
    0.1013     2.0865   -1.30190  -0.44758  -0.39073    0.8997    1.1687
    0.1139     1.6724   -1.19607  -0.39567  -0.33183    0.7641    1.1708
    0.1282     1.4077   -1.16230  -0.34566  -0.28401    0.6539    1.1676
    0.1443     1.1984   -1.07489  -0.30061  -0.23311    0.5368    1.1809
    0.1623     0.9710   -0.89834  -0.25359  -0.16489    0.3797    1.2336
    0.1826     0.8601   -0.75297  -0.23554  -0.12033    0.2771    1.3086
    0.2055     0.7561   -0.68933  -0.20796  -0.08408    0.1936    1.3158
    0.2312     0.6534   -0.75368  -0.18527  -0.08142    0.1875    1.2543
    0.2601     0.5779   -0.83519  -0.16760  -0.08303    0.1912    1.2230
    0.2927     0.5116   -0.91003  -0.14916  -0.07970    0.1835    1.1703
    0.3293     0.4517   -0.96270  -0.13436  -0.07424    0.1709    1.1458
    0.3705     0.3975   -1.02386  -0.11744  -0.06666    0.1535    1.1307
    0.4169     0.3489   -1.07584  -0.10525  -0.06110    0.1407    1.1168
    0.4691     0.3046   -1.12272  -0.09217  -0.05347    0.1231    1.0952
    0.5278     0.2629   -1.16104  -0.08109  -0.04639    0.1068    1.0776
    0.5939     0.2244   -1.22826  -0.06968  -0.04053    0.0933    1.0690
    0.6682     0.1901   -1.28925  -0.05910  -0.03426    0.0789    1.0538
    0.7518     0.1596   -1.36825  -0.04978  -0.02941    0.0677    1.0495
    0.8459     0.1323   -1.44535  -0.04150  -0.02469    0.0569    1.0395
    0.9518     0.1091   -1.53439  -0.03445  -0.02093    0.0482    1.0323
    1.0710     0.0898   -1.62164  -0.02831  -0.01737    0.0400    1.0238
    1.2050     0.0738   -1.71986  -0.02346  -0.01481    0.0341    1.0195
    1.3560     0.0605   -1.82585  -0.01920  -0.01247    0.0287    1.0153
    1.5250     0.0498   -1.92256  -0.01608  -0.01073    0.0247    1.0113
    1.7160     0.0410   -2.03856  -0.01313  -0.00906    0.0209    1.0084
    1.9310     0.0339   -2.14882  -0.01097  -0.00782    0.0180    1.0080
    2.1730     0.0280   -2.27275  -0.00902  -0.00666    0.0153    1.0059
    2.4450     0.0233   -2.38821  -0.00746  -0.00565    0.0130    1.0045
    2.7510     0.0195   -2.51105  -0.00625  -0.00490    0.0113    1.0032
    3.0950     0.0164   -2.64222  -0.00532  -0.00432    0.0099    1.0031
    3.2500     0.0153   -2.68695  -0.00499  -0.00409    0.0094    1.0020
    3.2670     0.0152   -2.69303  -0.00498  -0.00409    0.0094    1.0019
    3.2830     0.0151   -2.70294  -0.00488  -0.00401    0.0092    1.0017
    3.3000     0.0150   -2.70339  -0.00488  -0.00401    0.0092    1.0019
    3.3160     0.0149   -2.71790  -0.00481  -0.00397    0.0091    1.0018
    3.3330     0.0148   -2.72460  -0.00473  -0.00391    0.0090    1.0021
    3.3490     0.0147   -2.72142  -0.00479  -0.00396    0.0091    1.0023
    3.4820     0.0138   -2.76954  -0.00453  -0.00378    0.0087    1.0022
    3.9180     0.0117   -2.91431  -0.00375  -0.00322    0.0074    1.0015
    4.4080     0.0099   -3.05184  -0.00318  -0.00279    0.0064    1.0007
    4.9600     0.0085   -3.19319  -0.00277  -0.00249    0.0057    1.0008
    5.5810     0.0074   -3.34616  -0.00241  -0.00221    0.0051    1.0006
    5.9900     0.0072   -3.43233  -0.00234  -0.00218    0.0050    1.0004
    6.0600     0.0072   -3.44500  -0.00237  -0.00221    0.0051    1.0005
    6.1300     0.0072   -3.46687  -0.00233  -0.00218    0.0050    1.0003
    6.2000     0.0071   -3.48713  -0.00230  -0.00216    0.0050    1.0003
    6.2700     0.0071   -3.49986  -0.00232  -0.00218    0.0050    1.0004
    6.2790     0.0071   -3.51325  -0.00226  -0.00212    0.0049    1.0003
    6.3400     0.0070   -3.52165  -0.00225  -0.00212    0.0049    1.0003
    6.4100     0.0070   -3.52663  -0.00229  -0.00216    0.0050    1.0005
    6.8780     0.0066   -3.62376  -0.00215  -0.00205    0.0047    1.0003
    7.0650     0.0065   -3.66955  -0.00209  -0.00200    0.0046    1.0002
    7.1520     0.0070   -3.66136  -0.00228  -0.00219    0.0050    1.0002
    7.4260     0.0085   -3.67230  -0.00279  -0.00270    0.0062    1.0001
    7.7000     0.0101   -3.73068  -0.00329  -0.00321    0.0074    1.0002
    7.9490     0.0115   -3.84271  -0.00370  -0.00364    0.0084    1.0002
    7.9740     0.0120   -3.83184  -0.00388  -0.00382    0.0088    1.0002
    8.1290     0.0151   -3.77971  -0.00494  -0.00487    0.0112    1.0002
    8.2480     0.0175   -3.76761  -0.00562  -0.00554    0.0128    1.0002
    8.2860     0.0182   -3.76333  -0.00588  -0.00581    0.0134    1.0002
    8.4430     0.0213   -3.76553  -0.00684  -0.00676    0.0156    1.0002
    8.5220     0.0229   -3.76614  -0.00749  -0.00741    0.0171    1.0002
    8.6000     0.0245   -3.78721  -0.00786  -0.00778    0.0179    1.0002
