n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.5375   -1.65245  -0.07796  -0.06654    0.1532    1.0796
    0.0900     0.4790   -1.68722  -0.07249  -0.06208    0.1429    1.0743
    0.1013     0.4173   -1.65720  -0.06368  -0.05275    0.1215    1.0651
    0.1139     0.3345   -1.65667  -0.05458  -0.04385    0.1010    1.0597
    0.1282     0.2815   -1.65484  -0.04629  -0.03573    0.0823    1.0596
    0.1443     0.2397   -1.64151  -0.04090  -0.03014    0.0694    1.0560
    0.1623     0.1942   -1.55771  -0.03438  -0.02156    0.0496    1.0787
    0.1826     0.1720   -1.41577  -0.03174  -0.01417    0.0326    1.0877
    0.2055     0.1512   -1.42366  -0.02730  -0.01021    0.0235    1.0921
    0.2312     0.1307   -1.51306  -0.02359  -0.00975    0.0224    1.0694
    0.2601     0.1156   -1.57956  -0.02174  -0.00988    0.0228    1.0591
    0.2927     0.1023   -1.67895  -0.01916  -0.00976    0.0225    1.0552
    0.3293     0.0903   -1.74478  -0.01673  -0.00868    0.0200    1.0409
    0.3705     0.0795   -1.79191  -0.01483  -0.00764    0.0176    1.0322
    0.4169     0.0698   -1.86423  -0.01348  -0.00740    0.0170    1.0300
    0.4691     0.0609   -1.91491  -0.01181  -0.00642    0.0148    1.0247
    0.5278     0.0526   -2.00022  -0.01013  -0.00571    0.0131    1.0202
    0.5939     0.0449   -2.06516  -0.00852  -0.00473    0.0109    1.0194
    0.6682     0.0380   -2.13343  -0.00737  -0.00414    0.0095    1.0173
    0.7518     0.0319   -2.23017  -0.00620  -0.00362    0.0083    1.0097
    0.8459     0.0265   -2.31942  -0.00524  -0.00314    0.0072    1.0106
    0.9518     0.0218   -2.40479  -0.00433  -0.00261    0.0060    1.0077
    1.0710     0.0180   -2.48663  -0.00356  -0.00214    0.0049    1.0086
    1.2050     0.0148   -2.59756  -0.00298  -0.00188    0.0043    1.0039
    1.3560     0.0121   -2.71672  -0.00234  -0.00150    0.0035    1.0039
    1.5250     0.0100   -2.80577  -0.00201  -0.00133    0.0031    1.0037
    1.7160     0.0082   -2.94480  -0.00158  -0.00108    0.0025    1.0023
    1.9310     0.0068   -3.06724  -0.00128  -0.00091    0.0021    1.0025
    2.1730     0.0056   -3.16985  -0.00109  -0.00080    0.0018    1.0013
    2.4450     0.0047   -3.28220  -0.00091  -0.00068    0.0016    1.0015
    2.7510     0.0039   -3.38708  -0.00081  -0.00063    0.0014    1.0013
    3.0950     0.0033   -3.52807  -0.00066  -0.00053    0.0012    1.0004
    3.2500     0.0031   -3.58262  -0.00063  -0.00051    0.0012    1.0006
    3.2670     0.0030   -3.60747  -0.00059  -0.00049    0.0011    1.0003
    3.2830     0.0030   -3.60343  -0.00061  -0.00050    0.0011    1.0006
    3.3000     0.0030   -3.61710  -0.00060  -0.00049    0.0011    1.0006
    3.3160     0.0030   -3.60925  -0.00059  -0.00049    0.0011    1.0005
    3.3330     0.0030   -3.62187  -0.00059  -0.00049    0.0011    1.0006
    3.3490     0.0029   -3.60708  -0.00061  -0.00050    0.0012    1.0005
    3.4820     0.0028   -3.65579  -0.00057  -0.00047    0.0011    1.0004
    3.9180     0.0023   -3.82550  -0.00046  -0.00039    0.0009    1.0007
    4.4080     0.0020   -3.95042  -0.00040  -0.00035    0.0008    1.0002
    4.9600     0.0017   -4.08566  -0.00035  -0.00031    0.0007    1.0001
    5.5810     0.0015   -4.24952  -0.00030  -0.00027    0.0006    1.0001
    5.9900     0.0014   -4.35225  -0.00028  -0.00026    0.0006    1.0001
    6.0600     0.0014   -4.35247  -0.00029  -0.00027    0.0006    1.0001
    6.1300     0.0014   -4.36235  -0.00029  -0.00028    0.0006    1.0001
    6.2000     0.0014   -4.39334  -0.00028  -0.00027    0.0006    1.0000
    6.2700     0.0014   -4.39524  -0.00029  -0.00028    0.0006    1.0001
    6.2790     0.0014   -4.40713  -0.00029  -0.00027    0.0006    1.0001
    6.3400     0.0014   -4.42232  -0.00028  -0.00027    0.0006    1.0001
    6.4100     0.0014   -4.43859  -0.00028  -0.00026    0.0006    1.0001
    6.8780     0.0013   -4.53880  -0.00026  -0.00025    0.0006    1.0000
    7.0650     0.0013   -4.57892  -0.00026  -0.00024    0.0006    1.0001
    7.1520     0.0014   -4.56863  -0.00028  -0.00027    0.0006    1.0001
    7.4260     0.0017   -4.58354  -0.00034  -0.00033    0.0008    1.0001
    7.7000     0.0020   -4.62712  -0.00041  -0.00040    0.0009    1.0001
    7.9490     0.0023   -4.73131  -0.00047  -0.00047    0.0011    1.0000
    7.9740     0.0024   -4.71615  -0.00050  -0.00049    0.0011    1.0000
    8.1290     0.0030   -4.67765  -0.00061  -0.00060    0.0014    1.0001
    8.2480     0.0035   -4.66188  -0.00070  -0.00069    0.0016    1.0001
    8.2860     0.0036   -4.66240  -0.00072  -0.00072    0.0016    1.0000
    8.4430     0.0043   -4.65476  -0.00086  -0.00085    0.0020    1.0001
    8.5220     0.0046   -4.66601  -0.00092  -0.00091    0.0021    1.0001
    8.6000     0.0049   -4.68290  -0.00098  -0.00097    0.0022    1.0001
    8.7570     0.0055   -4.73209  -0.00109  -0.00108    0.0025    1.0000
    8.9140     0.0061   -4.81068  -0.00122  -0.00121    0.0028    1.0001
    8.9440     0.0063   -4.80765  -0.00131  -0.00131    0.0030    1.0000
    9.0710     0.0063   -4.83642  -0.00126  -0.00125    0.0029    1.0000
   10.0600     0.0070   -4.87712  -0.00141  -0.00140    0.0032    1.0000
   10.9500     0.0051   -4.99230  -0.00101  -0.00101    0.0023    1.0000
   11.0700     0.0049   -5.00184  -0.00097  -0.00097    0.0022    1.0000
   11.1900     0.0046   -5.01034  -0.00095  -0.00095    0.0022    1.0000
   11.3000     0.0044   -5.03081  -0.00090  -0.00089    0.0021    1.0000
   11.3200     0.0044   -5.05612  -0.00084  -0.00084    0.0019    1.0000
   11.4100     0.0042   -5.04787  -0.00086  -0.00085    0.0020    1.0000
   11.5300     0.0041   -5.06541  -0.00082  -0.00082    0.0019    1.0000
   11.6500     0.0039   -5.07001  -0.00081  -0.00081    0.0019    1.0000
   12.7400     0.0026   -5.25829  -0.00051  -0.00051    0.0012    1.0000
   14.3400     0.0018   -5.50341  -0.00035  -0.00035    0.0008    1.0000
   16.1300     0.0023   -5.71844  -0.00046  -0.00046    0.0011    1.0000
   18.1500     0.0028   -5.86534  -0.00056  -0.00056    0.0013    1.0000
   20.4200     0.0023   -6.02827  -0.00047  -0.00047    0.0011    1.0000
   22.9700     0.0018   -6.23514  -0.00035  -0.00035    0.0008    1.0000
   25.8500     0.0014   -6.43936  -0.00027  -0.00027    0.0006    1.0000
   29.0800     0.0011   -6.63773  -0.00022  -0.00022    0.0005    1.0000
   32.7200     0.0008   -6.85138  -0.00017  -0.00017    0.0004    1.0000
   36.8200     0.0007   -7.03237  -0.00014  -0.00014    0.0003    1.0000
   41.4300     0.0005   -7.24855  -0.00011  -0.00011    0.0003    1.0000
   46.6100     0.0004   -7.45789  -0.00008  -0.00008    0.0002    1.0000
   52.4500     0.0003   -7.65787  -0.00007  -0.00007    0.0002    1.0000
   59.0100     0.0003   -7.85501  -0.00005  -0.00005    0.0001    1.0000
   66.3900     0.0002   -8.06148  -0.00004  -0.00004    0.0001    1.0000
   74.7100     0.0002   -8.27387  -0.00003  -0.00003    0.0001    1.0000
   84.0500     0.0001   -8.48504  -0.00002  -0.00002    0.0001    1.0000
   94.5700     0.0001   -8.68610  -0.00002  -0.00002    0.0000    1.0000
  106.4000     0.0001   -8.88450  -0.00002  -0.00002    0.0000    1.0000
  119.7000     0.0001   -9.08712  -0.00001  -0.00001    0.0000    1.0000
  134.7000     0.0000   -9.29883  -0.00001  -0.00001    0.0000    1.0000
  151.6000     0.0000   -9.48014  -0.00001  -0.00001    0.0000    1.0000
  170.5000     0.0000   -9.70438  -0.00001  -0.00001    0.0000    1.0000
  191.9000     0.0000   -9.91817  -0.00000  -0.00000    0.0000    1.0000
  215.9000     0.0000  -10.11215  -0.00000  -0.00000    0.0000    1.0000
  242.9000     0.0000  -10.31714  -0.00000  -0.00000    0.0000    1.0000
  273.3000     0.0000  -10.52054  -0.00000  -0.00000    0.0000    1.0000
  307.5000     0.0000  -10.72976  -0.00000  -0.00000    0.0000    1.0000
  346.0000     0.0000  -10.93137  -0.00000  -0.00000    0.0000    1.0000
