n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.3253   -1.47698  -0.09553  -0.07785    0.1793    1.0486
    0.0900     0.2846   -1.52687  -0.08412  -0.06873    0.1583    1.0434
    0.1013     0.2513   -1.50966  -0.07442  -0.05876    0.1353    1.0399
    0.1139     0.2070   -1.55191  -0.06197  -0.04814    0.1108    1.0397
    0.1282     0.1798   -1.55662  -0.05564  -0.04215    0.0971    1.0351
    0.1443     0.1590   -1.56204  -0.04899  -0.03586    0.0826    1.0319
    0.1623     0.1333   -1.51352  -0.04149  -0.02709    0.0624    1.0339
    0.1826     0.1222   -1.49157  -0.03745  -0.02245    0.0517    1.0369
    0.2055     0.1270   -1.51399  -0.03957  -0.02524    0.0581    1.0391
    0.2312     0.1118   -1.57912  -0.03467  -0.02244    0.0517    1.0282
    0.2601     0.0969   -1.62158  -0.03053  -0.01953    0.0450    1.0276
    0.2927     0.0895   -1.68755  -0.02800  -0.01859    0.0428    1.0260
    0.3293     0.0823   -1.72237  -0.02566  -0.01701    0.0392    1.0244
    0.3705     0.0748   -1.75892  -0.02359  -0.01567    0.0361    1.0212
    0.4169     0.0673   -1.78647  -0.02147  -0.01407    0.0324    1.0179
    0.4691     0.0598   -1.82925  -0.01921  -0.01253    0.0289    1.0185
    0.5278     0.0524   -1.88995  -0.01646  -0.01068    0.0246    1.0170
    0.5939     0.0453   -1.94933  -0.01441  -0.00939    0.0216    1.0156
    0.6682     0.0388   -2.00768  -0.01246  -0.00810    0.0186    1.0107
    0.7518     0.0329   -2.08127  -0.01059  -0.00691    0.0159    1.0114
    0.8459     0.0275   -2.15783  -0.00891  -0.00584    0.0134    1.0062
    0.9518     0.0229   -2.24519  -0.00736  -0.00486    0.0112    1.0062
    1.0710     0.0191   -2.33577  -0.00612  -0.00409    0.0094    1.0032
    1.2050     0.0158   -2.42989  -0.00507  -0.00345    0.0079    1.0036
    1.3560     0.0131   -2.52463  -0.00420  -0.00289    0.0067    1.0029
    1.5250     0.0109   -2.61942  -0.00349  -0.00244    0.0056    1.0030
    1.7160     0.0090   -2.72395  -0.00287  -0.00205    0.0047    1.0020
    1.9310     0.0074   -2.83668  -0.00239  -0.00175    0.0040    1.0011
    2.1730     0.0061   -2.94958  -0.00198  -0.00149    0.0034    1.0011
    2.4450     0.0050   -3.06519  -0.00164  -0.00127    0.0029    1.0005
    2.7510     0.0042   -3.18332  -0.00137  -0.00108    0.0025    1.0010
    3.0950     0.0035   -3.32048  -0.00111  -0.00091    0.0021    1.0006
    3.2500     0.0033   -3.36422  -0.00105  -0.00086    0.0020    1.0006
    3.2670     0.0032   -3.36899  -0.00104  -0.00085    0.0020    1.0007
    3.2830     0.0032   -3.37098  -0.00104  -0.00086    0.0020    1.0004
    3.3000     0.0032   -3.37736  -0.00103  -0.00085    0.0020    1.0003
    3.3160     0.0032   -3.39345  -0.00101  -0.00083    0.0019    1.0004
    3.3330     0.0031   -3.39381  -0.00101  -0.00083    0.0019    1.0005
    3.3490     0.0031   -3.40116  -0.00101  -0.00083    0.0019    1.0002
    3.4820     0.0029   -3.44089  -0.00095  -0.00080    0.0018    1.0004
    3.9180     0.0024   -3.58459  -0.00077  -0.00066    0.0015    1.0004
    4.4080     0.0020   -3.72041  -0.00066  -0.00057    0.0013    1.0002
    4.9600     0.0017   -3.86333  -0.00056  -0.00050    0.0011    1.0001
    5.5810     0.0014   -4.02292  -0.00047  -0.00043    0.0010    1.0001
    5.9900     0.0014   -4.11804  -0.00045  -0.00041    0.0010    1.0001
    6.0600     0.0014   -4.13366  -0.00045  -0.00041    0.0010    1.0001
    6.1300     0.0014   -4.15103  -0.00044  -0.00041    0.0009    1.0000
    6.2000     0.0014   -4.17224  -0.00044  -0.00041    0.0009    1.0001
    6.2700     0.0013   -4.18797  -0.00044  -0.00041    0.0009    1.0001
    6.2790     0.0013   -4.18916  -0.00044  -0.00041    0.0009    1.0001
    6.3400     0.0013   -4.19863  -0.00044  -0.00041    0.0009    1.0001
    6.4100     0.0013   -4.21777  -0.00043  -0.00040    0.0009    1.0001
    6.8780     0.0012   -4.31319  -0.00040  -0.00038    0.0009    1.0001
    7.0650     0.0012   -4.36960  -0.00038  -0.00036    0.0008    1.0000
    7.1520     0.0012   -4.36476  -0.00040  -0.00038    0.0009    1.0000
    7.4260     0.0014   -4.40324  -0.00044  -0.00043    0.0010    1.0000
    7.7000     0.0015   -4.46700  -0.00048  -0.00046    0.0011    1.0000
    7.9490     0.0016   -4.53977  -0.00053  -0.00051    0.0012    1.0000
    7.9740     0.0017   -4.53666  -0.00054  -0.00053    0.0012    1.0000
    8.1290     0.0020   -4.51170  -0.00063  -0.00062    0.0014    1.0000
    8.2480     0.0022   -4.49986  -0.00071  -0.00070    0.0016    1.0000
    8.2860     0.0023   -4.50280  -0.00073  -0.00072    0.0017    1.0000
    8.4430     0.0026   -4.50658  -0.00084  -0.00082    0.0019    1.0000
    8.5220     0.0027   -4.51705  -0.00088  -0.00087    0.0020    1.0000
    8.6000     0.0029   -4.53631  -0.00092  -0.00090    0.0021    1.0000
    8.7570     0.0032   -4.56352  -0.00104  -0.00103    0.0024    1.0001
    8.9140     0.0035   -4.62886  -0.00114  -0.00113    0.0026    1.0000
    8.9440     0.0035   -4.65011  -0.00114  -0.00113    0.0026    1.0000
    9.0710     0.0036   -4.65138  -0.00117  -0.00116    0.0027    1.0000
   10.0600     0.0039   -4.71914  -0.00125  -0.00124    0.0029    1.0000
   10.9500     0.0029   -4.83015  -0.00093  -0.00092    0.0021    1.0000
   11.0700     0.0028   -4.83918  -0.00090  -0.00090    0.0021    1.0000
   11.1900     0.0026   -4.86149  -0.00085  -0.00085    0.0020    1.0000
   11.3000     0.0025   -4.88542  -0.00080  -0.00080    0.0018    1.0000
   11.3200     0.0025   -4.88743  -0.00080  -0.00079    0.0018    1.0000
   11.4100     0.0024   -4.90094  -0.00078  -0.00077    0.0018    1.0000
   11.5300     0.0023   -4.90513  -0.00077  -0.00076    0.0018    1.0000
   11.6500     0.0022   -4.93617  -0.00071  -0.00071    0.0016    1.0000
   12.7400     0.0015   -5.10299  -0.00049  -0.00049    0.0011    1.0000
   14.3400     0.0011   -5.35676  -0.00035  -0.00034    0.0008    1.0000
   16.1300     0.0013   -5.56451  -0.00043  -0.00043    0.0010    1.0000
   18.1500     0.0015   -5.71893  -0.00050  -0.00050    0.0011    1.0000
   20.4200     0.0013   -5.89400  -0.00041  -0.00041    0.0009    1.0000
   22.9700     0.0010   -6.08381  -0.00032  -0.00032    0.0007    1.0000
   25.8500     0.0008   -6.29665  -0.00025  -0.00025    0.0006    1.0000
   29.0800     0.0006   -6.49828  -0.00020  -0.00020    0.0005    1.0000
   32.7200     0.0005   -6.71651  -0.00015  -0.00015    0.0004    1.0000
   36.8200     0.0004   -6.91893  -0.00012  -0.00012    0.0003    1.0000
   41.4300     0.0003   -7.12807  -0.00010  -0.00010    0.0002    1.0000
   46.6100     0.0002   -7.32542  -0.00008  -0.00008    0.0002    1.0000
   52.4500     0.0002   -7.53292  -0.00006  -0.00006    0.0001    1.0000
   59.0100     0.0002   -7.73718  -0.00005  -0.00005    0.0001    1.0000
   66.3900     0.0001   -7.94745  -0.00004  -0.00004    0.0001    1.0000
   74.7100     0.0001   -8.14977  -0.00003  -0.00003    0.0001    1.0000
   84.0500     0.0001   -8.34794  -0.00002  -0.00002    0.0001    1.0000
   94.5700     0.0001   -8.55186  -0.00002  -0.00002    0.0000    1.0000
  106.4000     0.0000   -8.76798  -0.00002  -0.00002    0.0000    1.0000
  119.7000     0.0000   -8.96889  -0.00001  -0.00001    0.0000    1.0000
  134.7000     0.0000   -9.16533  -0.00001  -0.00001    0.0000    1.0000
  151.6000     0.0000   -9.36398  -0.00001  -0.00001    0.0000    1.0000
  170.5000     0.0000   -9.57460  -0.00001  -0.00001    0.0000    1.0000
  191.9000     0.0000   -9.77929  -0.00001  -0.00001    0.0000    1.0000
  215.9000     0.0000   -9.97865  -0.00000  -0.00000    0.0000    1.0000
  242.9000     0.0000  -10.18445  -0.00000  -0.00000    0.0000    1.0000
  273.3000     0.0000  -10.38591  -0.00000  -0.00000    0.0000    1.0000
  307.5000     0.0000  -10.58803  -0.00000  -0.00000    0.0000    1.0000
  346.0000     0.0000  -10.80018  -0.00000  -0.00000    0.0000    1.0000
  389.3000     0.0000  -10.99234  -0.00000  -0.00000    0.0000    1.0000
  438.0000     0.0000  -11.20753  -0.00000  -0.00000    0.0000    1.0000
  492.9000     0.0000  -11.40831  -0.00000  -0.00000    0.0000    1.0000
  554.5000     0.0000  -11.61427  -0.00000  -0.00000    0.0000    1.0000
  624.0000     0.0000  -11.81452  -0.00000  -0.00000    0.0000    1.0000
  702.0000     0.0000  -12.02380  -0.00000  -0.00000    0.0000    1.0000
  789.9000     0.0000  -12.22603  -0.00000  -0.00000    0.0000    1.0000
  888.8000     0.0000  -12.42978  -0.00000  -0.00000    0.0000    1.0000
 1000.0000     0.0000  -12.63109  -0.00000  -0.00000    0.0000    1.0000
 
tau_V = 0.100
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
