n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.2194   -1.41916  -0.10458  -0.08402    0.1935    1.0344
    0.0900     0.1881   -1.45916  -0.08939  -0.07124    0.1640    1.0312
    0.1013     0.1682   -1.45339  -0.07981  -0.06182    0.1423    1.0302
    0.1139     0.1459   -1.45512  -0.06935  -0.05185    0.1194    1.0288
    0.1282     0.1333   -1.47165  -0.06335  -0.04671    0.1076    1.0270
    0.1443     0.1242   -1.47804  -0.05903  -0.04279    0.0985    1.0257
    0.1623     0.1115   -1.46463  -0.05290  -0.03639    0.0838    1.0269
    0.1826     0.1109   -1.41701  -0.05267  -0.03430    0.0790    1.0339
    0.2055     0.1266   -1.41123  -0.06027  -0.04133    0.0952    1.0307
    0.2312     0.1133   -1.44826  -0.05384  -0.03667    0.0844    1.0272
    0.2601     0.0980   -1.48880  -0.04667  -0.03125    0.0720    1.0263
    0.2927     0.0904   -1.53178  -0.04302  -0.02915    0.0671    1.0247
    0.3293     0.0829   -1.58918  -0.03939  -0.02731    0.0629    1.0204
    0.3705     0.0750   -1.61540  -0.03569  -0.02441    0.0562    1.0208
    0.4169     0.0673   -1.66766  -0.03209  -0.02215    0.0510    1.0186
    0.4691     0.0598   -1.70193  -0.02847  -0.01935    0.0446    1.0167
    0.5278     0.0524   -1.75950  -0.02493  -0.01701    0.0392    1.0170
    0.5939     0.0453   -1.81844  -0.02161  -0.01473    0.0339    1.0114
    0.6682     0.0390   -1.86804  -0.01856  -0.01246    0.0287    1.0120
    0.7518     0.0333   -1.94373  -0.01583  -0.01073    0.0247    1.0111
    0.8459     0.0280   -2.01287  -0.01331  -0.00898    0.0207    1.0078
    0.9518     0.0235   -2.09462  -0.01117  -0.00760    0.0175    1.0065
    1.0710     0.0196   -2.18260  -0.00933  -0.00642    0.0148    1.0056
    1.2050     0.0163   -2.27578  -0.00775  -0.00541    0.0125    1.0044
    1.3560     0.0135   -2.36562  -0.00641  -0.00452    0.0104    1.0037
    1.5250     0.0112   -2.46286  -0.00532  -0.00381    0.0088    1.0032
    1.7160     0.0092   -2.56596  -0.00439  -0.00319    0.0074    1.0020
    1.9310     0.0076   -2.67313  -0.00364  -0.00271    0.0062    1.0014
    2.1730     0.0063   -2.78951  -0.00299  -0.00228    0.0053    1.0013
    2.4450     0.0052   -2.89634  -0.00248  -0.00192    0.0044    1.0013
    2.7510     0.0043   -3.01614  -0.00206  -0.00164    0.0038    1.0011
    3.0950     0.0036   -3.14495  -0.00171  -0.00139    0.0032    1.0006
    3.2500     0.0033   -3.18868  -0.00159  -0.00131    0.0030    1.0006
    3.2670     0.0033   -3.19236  -0.00157  -0.00129    0.0030    1.0007
    3.2830     0.0033   -3.20220  -0.00156  -0.00129    0.0030    1.0007
    3.3000     0.0033   -3.20348  -0.00155  -0.00128    0.0029    1.0006
    3.3160     0.0032   -3.21211  -0.00154  -0.00128    0.0029    1.0004
    3.3330     0.0032   -3.21483  -0.00153  -0.00126    0.0029    1.0006
    3.3490     0.0032   -3.22092  -0.00151  -0.00125    0.0029    1.0006
    3.4820     0.0030   -3.26665  -0.00141  -0.00118    0.0027    1.0006
    3.9180     0.0025   -3.39892  -0.00117  -0.00100    0.0023    1.0004
    4.4080     0.0020   -3.54176  -0.00097  -0.00085    0.0020    1.0003
    4.9600     0.0017   -3.68948  -0.00081  -0.00072    0.0017    1.0002
    5.5810     0.0014   -3.84513  -0.00068  -0.00062    0.0014    1.0002
    5.9900     0.0014   -3.93258  -0.00065  -0.00060    0.0014    1.0001
    6.0600     0.0014   -3.95179  -0.00065  -0.00060    0.0014    1.0001
    6.1300     0.0013   -3.96955  -0.00064  -0.00059    0.0014    1.0001
    6.2000     0.0013   -3.98720  -0.00063  -0.00059    0.0014    1.0001
    6.2700     0.0013   -4.00460  -0.00063  -0.00059    0.0013    1.0001
    6.2790     0.0013   -4.00817  -0.00063  -0.00059    0.0014    1.0001
    6.3400     0.0013   -4.01889  -0.00062  -0.00058    0.0013    1.0001
    6.4100     0.0013   -4.03351  -0.00062  -0.00058    0.0013    1.0001
    6.8780     0.0012   -4.13232  -0.00057  -0.00053    0.0012    1.0001
    7.0650     0.0011   -4.17602  -0.00055  -0.00052    0.0012    1.0001
    7.1520     0.0012   -4.18726  -0.00056  -0.00053    0.0012    1.0001
    7.4260     0.0012   -4.22758  -0.00059  -0.00057    0.0013    1.0000
    7.7000     0.0013   -4.28225  -0.00063  -0.00061    0.0014    1.0000
    7.9490     0.0014   -4.35004  -0.00066  -0.00064    0.0015    1.0000
    7.9740     0.0014   -4.34632  -0.00067  -0.00065    0.0015    1.0000
    8.1290     0.0016   -4.33681  -0.00076  -0.00074    0.0017    1.0000
    8.2480     0.0018   -4.33447  -0.00084  -0.00082    0.0019    1.0000
    8.2860     0.0018   -4.33419  -0.00086  -0.00084    0.0019    1.0000
    8.4430     0.0020   -4.34542  -0.00095  -0.00093    0.0021    1.0000
    8.5220     0.0021   -4.35373  -0.00100  -0.00098    0.0023    1.0001
    8.6000     0.0022   -4.36657  -0.00104  -0.00102    0.0024    1.0000
    8.7570     0.0024   -4.40314  -0.00114  -0.00112    0.0026    1.0000
    8.9140     0.0026   -4.45783  -0.00122  -0.00121    0.0028    1.0000
    8.9440     0.0026   -4.46849  -0.00125  -0.00123    0.0028    1.0000
    9.0710     0.0026   -4.47917  -0.00125  -0.00124    0.0029    1.0000
   10.0600     0.0028   -4.55908  -0.00133  -0.00131    0.0030    1.0000
   10.9500     0.0021   -4.67468  -0.00100  -0.00099    0.0023    1.0000
   11.0700     0.0020   -4.69209  -0.00096  -0.00095    0.0022    1.0000
   11.1900     0.0019   -4.71256  -0.00092  -0.00091    0.0021    1.0000
   11.3000     0.0018   -4.73145  -0.00087  -0.00087    0.0020    1.0000
   11.3200     0.0018   -4.73379  -0.00087  -0.00086    0.0020    1.0000
   11.4100     0.0018   -4.74602  -0.00085  -0.00084    0.0019    1.0000
   11.5300     0.0017   -4.76138  -0.00082  -0.00081    0.0019    1.0000
   11.6500     0.0017   -4.77682  -0.00079  -0.00079    0.0018    1.0000
   12.7400     0.0012   -4.95182  -0.00055  -0.00054    0.0012    1.0000
   14.3400     0.0008   -5.19802  -0.00040  -0.00039    0.0009    1.0000
   16.1300     0.0010   -5.41110  -0.00047  -0.00046    0.0011    1.0000
   18.1500     0.0011   -5.57540  -0.00053  -0.00052    0.0012    1.0000
   20.4200     0.0009   -5.74902  -0.00044  -0.00044    0.0010    1.0000
   22.9700     0.0007   -5.94986  -0.00034  -0.00034    0.0008    1.0000
   25.8500     0.0006   -6.15992  -0.00027  -0.00027    0.0006    1.0000
   29.0800     0.0004   -6.37088  -0.00021  -0.00021    0.0005    1.0000
   32.7200     0.0004   -6.58222  -0.00017  -0.00017    0.0004    1.0000
   36.8200     0.0003   -6.79271  -0.00014  -0.00014    0.0003    1.0000
   41.4300     0.0002   -7.00150  -0.00011  -0.00011    0.0002    1.0000
   46.6100     0.0002   -7.20744  -0.00009  -0.00009    0.0002    1.0000
   52.4500     0.0001   -7.41300  -0.00007  -0.00007    0.0002    1.0000
   59.0100     0.0001   -7.61635  -0.00006  -0.00006    0.0001    1.0000
   66.3900     0.0001   -7.82030  -0.00004  -0.00004    0.0001    1.0000
   74.7100     0.0001   -8.02304  -0.00004  -0.00004    0.0001    1.0000
   84.0500     0.0001   -8.22528  -0.00003  -0.00003    0.0001    1.0000
   94.5700     0.0000   -8.42930  -0.00002  -0.00002    0.0001    1.0000
  106.4000     0.0000   -8.63199  -0.00002  -0.00002    0.0000    1.0000
  119.7000     0.0000   -8.83585  -0.00001  -0.00001    0.0000    1.0000
  134.7000     0.0000   -9.03783  -0.00001  -0.00001    0.0000    1.0000
  151.6000     0.0000   -9.24046  -0.00001  -0.00001    0.0000    1.0000
  170.5000     0.0000   -9.44347  -0.00001  -0.00001    0.0000    1.0000
  191.9000     0.0000   -9.64720  -0.00001  -0.00001    0.0000    1.0000
  215.9000     0.0000   -9.85043  -0.00000  -0.00000    0.0000    1.0000
  242.9000     0.0000  -10.05431  -0.00000  -0.00000    0.0000    1.0000
  273.3000     0.0000  -10.25852  -0.00000  -0.00000    0.0000    1.0000
  307.5000     0.0000  -10.46142  -0.00000  -0.00000    0.0000    1.0000
  346.0000     0.0000  -10.66407  -0.00000  -0.00000    0.0000    1.0000
  389.3000     0.0000  -10.86785  -0.00000  -0.00000    0.0000    1.0000
