n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.2194   -1.45629  -0.09787  -0.07924    0.1825    1.0442
    0.0900     0.1881   -1.49331  -0.08412  -0.06752    0.1555    1.0405
    0.1013     0.1682   -1.49755  -0.07560  -0.05946    0.1369    1.0425
    0.1139     0.1459   -1.49774  -0.06549  -0.04973    0.1145    1.0393
    0.1282     0.1333   -1.50931  -0.06010  -0.04493    0.1035    1.0322
    0.1443     0.1242   -1.51783  -0.05684  -0.04207    0.0969    1.0295
    0.1623     0.1115   -1.46914  -0.05118  -0.03490    0.0804    1.0324
    0.1826     0.1109   -1.44812  -0.05024  -0.03321    0.0765    1.0370
    0.2055     0.1266   -1.43564  -0.05757  -0.03976    0.0915    1.0419
    0.2312     0.1133   -1.46556  -0.05172  -0.03528    0.0812    1.0410
    0.2601     0.0980   -1.49919  -0.04541  -0.03039    0.0700    1.0330
    0.2927     0.0904   -1.55294  -0.04145  -0.02828    0.0651    1.0343
    0.3293     0.0829   -1.60194  -0.03790  -0.02620    0.0603    1.0274
    0.3705     0.0750   -1.64304  -0.03468  -0.02411    0.0555    1.0254
    0.4169     0.0673   -1.67537  -0.03151  -0.02176    0.0501    1.0240
    0.4691     0.0598   -1.72610  -0.02773  -0.01912    0.0440    1.0226
    0.5278     0.0524   -1.77157  -0.02426  -0.01655    0.0381    1.0177
    0.5939     0.0453   -1.83152  -0.02103  -0.01436    0.0331    1.0176
    0.6682     0.0390   -1.89050  -0.01802  -0.01223    0.0282    1.0145
    0.7518     0.0333   -1.94079  -0.01554  -0.01041    0.0240    1.0133
    0.8459     0.0280   -2.01405  -0.01315  -0.00884    0.0203    1.0115
    0.9518     0.0235   -2.10946  -0.01099  -0.00755    0.0174    1.0080
    1.0710     0.0196   -2.19159  -0.00924  -0.00640    0.0147    1.0073
    1.2050     0.0163   -2.28926  -0.00756  -0.00530    0.0122    1.0057
    1.3560     0.0135   -2.38053  -0.00633  -0.00450    0.0104    1.0049
    1.5250     0.0112   -2.47018  -0.00529  -0.00381    0.0088    1.0040
    1.7160     0.0092   -2.57221  -0.00432  -0.00314    0.0072    1.0028
    1.9310     0.0076   -2.68103  -0.00356  -0.00265    0.0061    1.0017
    2.1730     0.0063   -2.79272  -0.00292  -0.00222    0.0051    1.0013
    2.4450     0.0052   -2.90495  -0.00243  -0.00189    0.0043    1.0017
    2.7510     0.0043   -3.02098  -0.00203  -0.00161    0.0037    1.0017
    3.0950     0.0036   -3.14447  -0.00169  -0.00137    0.0032    1.0009
    3.2500     0.0033   -3.18904  -0.00158  -0.00130    0.0030    1.0010
    3.2670     0.0033   -3.19648  -0.00156  -0.00129    0.0030    1.0006
    3.2830     0.0033   -3.20038  -0.00155  -0.00128    0.0029    1.0007
    3.3000     0.0033   -3.20872  -0.00154  -0.00127    0.0029    1.0006
    3.3160     0.0032   -3.21851  -0.00152  -0.00125    0.0029    1.0007
    3.3330     0.0032   -3.22479  -0.00150  -0.00124    0.0029    1.0010
    3.3490     0.0032   -3.23244  -0.00148  -0.00122    0.0028    1.0006
    3.4820     0.0030   -3.27476  -0.00140  -0.00116    0.0027    1.0007
    3.9180     0.0025   -3.40428  -0.00117  -0.00100    0.0023    1.0004
    4.4080     0.0020   -3.54079  -0.00097  -0.00084    0.0019    1.0003
    4.9600     0.0017   -3.69427  -0.00080  -0.00071    0.0016    1.0004
    5.5810     0.0014   -3.84777  -0.00067  -0.00061    0.0014    1.0002
    5.9900     0.0014   -3.93447  -0.00065  -0.00060    0.0014    1.0001
    6.0600     0.0014   -3.95952  -0.00064  -0.00059    0.0014    1.0002
    6.1300     0.0013   -3.97431  -0.00063  -0.00059    0.0013    1.0001
    6.2000     0.0013   -3.99105  -0.00063  -0.00059    0.0013    1.0001
    6.2700     0.0013   -4.01395  -0.00062  -0.00057    0.0013    1.0001
    6.2790     0.0013   -4.01673  -0.00062  -0.00058    0.0013    1.0002
    6.3400     0.0013   -4.02604  -0.00061  -0.00057    0.0013    1.0001
    6.4100     0.0013   -4.03338  -0.00062  -0.00058    0.0013    1.0001
    6.8780     0.0012   -4.13902  -0.00056  -0.00053    0.0012    1.0001
    7.0650     0.0011   -4.17931  -0.00054  -0.00051    0.0012    1.0001
    7.1520     0.0012   -4.19024  -0.00055  -0.00053    0.0012    1.0001
    7.4260     0.0012   -4.23736  -0.00058  -0.00056    0.0013    1.0001
    7.7000     0.0013   -4.28580  -0.00063  -0.00060    0.0014    1.0001
    7.9490     0.0014   -4.35249  -0.00066  -0.00064    0.0015    1.0000
    7.9740     0.0014   -4.34807  -0.00068  -0.00066    0.0015    1.0000
    8.1290     0.0016   -4.34146  -0.00076  -0.00074    0.0017    1.0000
    8.2480     0.0018   -4.34239  -0.00082  -0.00080    0.0018    1.0000
    8.2860     0.0018   -4.34300  -0.00084  -0.00082    0.0019    1.0001
    8.4430     0.0020   -4.34804  -0.00095  -0.00093    0.0021    1.0000
    8.5220     0.0021   -4.35838  -0.00099  -0.00097    0.0022    1.0001
    8.6000     0.0022   -4.37246  -0.00103  -0.00101    0.0023    1.0000
    8.7570     0.0024   -4.41490  -0.00111  -0.00109    0.0025    1.0000
    8.9140     0.0026   -4.46013  -0.00122  -0.00120    0.0028    1.0000
    8.9440     0.0026   -4.46902  -0.00125  -0.00123    0.0028    1.0000
    9.0710     0.0026   -4.48195  -0.00125  -0.00123    0.0028    1.0000
   10.0600     0.0028   -4.56037  -0.00132  -0.00131    0.0030    1.0000
   10.9500     0.0021   -4.68054  -0.00099  -0.00098    0.0023    1.0000
   11.0700     0.0020   -4.70175  -0.00094  -0.00093    0.0021    1.0000
   11.1900     0.0019   -4.71672  -0.00091  -0.00090    0.0021    1.0000
   11.3000     0.0018   -4.73487  -0.00087  -0.00086    0.0020    1.0000
   11.3200     0.0018   -4.73884  -0.00086  -0.00085    0.0020    1.0000
   11.4100     0.0018   -4.75320  -0.00083  -0.00083    0.0019    1.0000
   11.5300     0.0017   -4.76905  -0.00081  -0.00080    0.0018    1.0000
   11.6500     0.0017   -4.78547  -0.00078  -0.00077    0.0018    1.0000
   12.7400     0.0012   -4.95382  -0.00055  -0.00054    0.0012    1.0000
   14.3400     0.0008   -5.20474  -0.00039  -0.00039    0.0009    1.0000
   16.1300     0.0010   -5.41355  -0.00046  -0.00046    0.0011    1.0000
   18.1500     0.0011   -5.57692  -0.00052  -0.00052    0.0012    1.0000
   20.4200     0.0009   -5.75149  -0.00044  -0.00044    0.0010    1.0000
   22.9700     0.0007   -5.95556  -0.00034  -0.00034    0.0008    1.0000
   25.8500     0.0006   -6.16470  -0.00027  -0.00027    0.0006    1.0000
   29.0800     0.0004   -6.37249  -0.00021  -0.00021    0.0005    1.0000
   32.7200     0.0004   -6.58767  -0.00017  -0.00017    0.0004    1.0000
   36.8200     0.0003   -6.79563  -0.00013  -0.00013    0.0003    1.0000
   41.4300     0.0002   -7.00298  -0.00011  -0.00011    0.0002    1.0000
   46.6100     0.0002   -7.21484  -0.00009  -0.00009    0.0002    1.0000
   52.4500     0.0001   -7.41946  -0.00007  -0.00007    0.0002    1.0000
   59.0100     0.0001   -7.62107  -0.00005  -0.00005    0.0001    1.0000
   66.3900     0.0001   -7.82766  -0.00004  -0.00004    0.0001    1.0000
   74.7100     0.0001   -8.02924  -0.00003  -0.00003    0.0001    1.0000
   84.0500     0.0001   -8.23288  -0.00003  -0.00003    0.0001    1.0000
   94.5700     0.0000   -8.43431  -0.00002  -0.00002    0.0001    1.0000
