n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.3253   -1.69657  -0.05448  -0.04469    0.1029    1.0522
    0.0900     0.2846   -1.74932  -0.04815  -0.03959    0.0912    1.0501
    0.1013     0.2513   -1.73650  -0.04282  -0.03411    0.0786    1.0456
    0.1139     0.2070   -1.75814  -0.03593  -0.02777    0.0639    1.0346
    0.1282     0.1798   -1.75779  -0.03134  -0.02326    0.0536    1.0389
    0.1443     0.1590   -1.77933  -0.02918  -0.02152    0.0496    1.0377
    0.1623     0.1333   -1.74086  -0.02426  -0.01599    0.0368    1.0486
    0.1826     0.1222   -1.69135  -0.02299  -0.01376    0.0317    1.0452
    0.2055     0.1270   -1.71801  -0.02359  -0.01490    0.0343    1.0417
    0.2312     0.1118   -1.80556  -0.02022  -0.01316    0.0303    1.0349
    0.2601     0.0969   -1.83886  -0.01850  -0.01198    0.0276    1.0280
    0.2927     0.0895   -1.90101  -0.01684  -0.01121    0.0258    1.0301
    0.3293     0.0823   -1.95080  -0.01523  -0.01023    0.0235    1.0290
    0.3705     0.0748   -1.94832  -0.01409  -0.00906    0.0209    1.0223
    0.4169     0.0673   -1.99870  -0.01304  -0.00857    0.0197    1.0191
    0.4691     0.0598   -2.04087  -0.01159  -0.00755    0.0174    1.0203
    0.5278     0.0524   -2.09337  -0.01006  -0.00649    0.0149    1.0156
    0.5939     0.0453   -2.15398  -0.00852  -0.00543    0.0125    1.0156
    0.6682     0.0388   -2.22001  -0.00745  -0.00480    0.0110    1.0138
    0.7518     0.0329   -2.30236  -0.00637  -0.00418    0.0096    1.0090
    0.8459     0.0275   -2.37662  -0.00544  -0.00360    0.0083    1.0094
    0.9518     0.0229   -2.46229  -0.00451  -0.00299    0.0069    1.0054
    1.0710     0.0191   -2.52952  -0.00375  -0.00246    0.0057    1.0075
    1.2050     0.0158   -2.63600  -0.00319  -0.00218    0.0050    1.0040
    1.3560     0.0131   -2.73355  -0.00255  -0.00175    0.0040    1.0032
    1.5250     0.0109   -2.83066  -0.00214  -0.00150    0.0035    1.0035
    1.7160     0.0090   -2.95033  -0.00172  -0.00124    0.0028    1.0022
    1.9310     0.0074   -3.06769  -0.00140  -0.00103    0.0024    1.0026
    2.1730     0.0061   -3.16770  -0.00118  -0.00088    0.0020    1.0015
    2.4450     0.0050   -3.27234  -0.00100  -0.00076    0.0018    1.0015
    2.7510     0.0042   -3.38293  -0.00085  -0.00067    0.0015    1.0011
    3.0950     0.0035   -3.50661  -0.00071  -0.00058    0.0013    1.0003
    3.2500     0.0033   -3.56521  -0.00066  -0.00054    0.0013    1.0005
    3.2670     0.0032   -3.58521  -0.00063  -0.00052    0.0012    1.0005
    3.2830     0.0032   -3.58012  -0.00065  -0.00053    0.0012    1.0005
    3.3000     0.0032   -3.60013  -0.00063  -0.00052    0.0012    1.0006
    3.3160     0.0032   -3.59102  -0.00062  -0.00051    0.0012    1.0007
    3.3330     0.0031   -3.59973  -0.00062  -0.00052    0.0012    1.0006
    3.3490     0.0031   -3.59726  -0.00063  -0.00052    0.0012    1.0002
    3.4820     0.0029   -3.63705  -0.00059  -0.00049    0.0011    1.0005
    3.9180     0.0024   -3.79567  -0.00048  -0.00041    0.0009    1.0007
    4.4080     0.0020   -3.92866  -0.00040  -0.00035    0.0008    1.0002
    4.9600     0.0017   -4.06883  -0.00035  -0.00031    0.0007    1.0001
    5.5810     0.0014   -4.23038  -0.00029  -0.00027    0.0006    1.0001
    5.9900     0.0014   -4.33644  -0.00027  -0.00025    0.0006    1.0000
    6.0600     0.0014   -4.34496  -0.00027  -0.00025    0.0006    1.0001
    6.1300     0.0014   -4.35595  -0.00028  -0.00026    0.0006    1.0001
    6.2000     0.0014   -4.38097  -0.00027  -0.00025    0.0006    1.0000
    6.2700     0.0013   -4.38950  -0.00027  -0.00026    0.0006    1.0001
    6.2790     0.0013   -4.40371  -0.00027  -0.00025    0.0006    1.0001
    6.3400     0.0013   -4.40852  -0.00027  -0.00025    0.0006    1.0001
    6.4100     0.0013   -4.43769  -0.00026  -0.00024    0.0006    1.0001
    6.8780     0.0012   -4.52796  -0.00024  -0.00023    0.0005    1.0000
    7.0650     0.0012   -4.58436  -0.00023  -0.00022    0.0005    1.0001
    7.1520     0.0012   -4.57745  -0.00025  -0.00023    0.0005    1.0001
    7.4260     0.0014   -4.61959  -0.00027  -0.00026    0.0006    1.0001
    7.7000     0.0015   -4.66225  -0.00030  -0.00030    0.0007    1.0000
    7.9490     0.0016   -4.74185  -0.00033  -0.00032    0.0007    1.0001
    7.9740     0.0017   -4.73439  -0.00034  -0.00033    0.0008    1.0000
    8.1290     0.0020   -4.71547  -0.00040  -0.00039    0.0009    1.0001
    8.2480     0.0022   -4.70480  -0.00045  -0.00044    0.0010    1.0001
    8.2860     0.0023   -4.70953  -0.00045  -0.00045    0.0010    1.0000
    8.4430     0.0026   -4.70981  -0.00052  -0.00051    0.0012    1.0001
    8.5220     0.0027   -4.72536  -0.00054  -0.00054    0.0012    1.0001
    8.6000     0.0029   -4.74306  -0.00057  -0.00056    0.0013    1.0001
    8.7570     0.0032   -4.78395  -0.00063  -0.00062    0.0014    1.0000
    8.9140     0.0035   -4.83873  -0.00070  -0.00069    0.0016    1.0000
    8.9440     0.0035   -4.84458  -0.00073  -0.00072    0.0017    1.0000
    9.0710     0.0036   -4.86952  -0.00070  -0.00070    0.0016    1.0000
   10.0600     0.0039   -4.91692  -0.00079  -0.00078    0.0018    1.0000
   10.9500     0.0029   -5.03867  -0.00057  -0.00057    0.0013    1.0000
   11.0700     0.0028   -5.05721  -0.00055  -0.00054    0.0012    1.0000
   11.1900     0.0026   -5.06557  -0.00053  -0.00053    0.0012    1.0000
   11.3000     0.0025   -5.08933  -0.00050  -0.00050    0.0011    1.0000
   11.3200     0.0025   -5.09933  -0.00049  -0.00049    0.0011    1.0000
   11.4100     0.0024   -5.10202  -0.00049  -0.00048    0.0011    1.0000
   11.5300     0.0023   -5.12947  -0.00046  -0.00045    0.0010    1.0000
   11.6500     0.0022   -5.12578  -0.00046  -0.00046    0.0011    1.0000
   12.7400     0.0015   -5.31152  -0.00030  -0.00030    0.0007    1.0000
   14.3400     0.0011   -5.56592  -0.00021  -0.00021    0.0005    1.0000
   16.1300     0.0013   -5.77869  -0.00026  -0.00026    0.0006    1.0000
   18.1500     0.0015   -5.93156  -0.00030  -0.00030    0.0007    1.0000
   20.4200     0.0013   -6.09186  -0.00026  -0.00026    0.0006    1.0000
   22.9700     0.0010   -6.29345  -0.00020  -0.00020    0.0005    1.0000
   25.8500     0.0008   -6.51163  -0.00015  -0.00015    0.0003    1.0000
   29.0800     0.0006   -6.70890  -0.00012  -0.00012    0.0003    1.0000
   32.7200     0.0005   -6.92760  -0.00009  -0.00009    0.0002    1.0000
   36.8200     0.0004   -7.10927  -0.00008  -0.00008    0.0002    1.0000
   41.4300     0.0003   -7.33098  -0.00006  -0.00006    0.0001    1.0000
   46.6100     0.0002   -7.53551  -0.00005  -0.00005    0.0001    1.0000
   52.4500     0.0002   -7.74272  -0.00004  -0.00004    0.0001    1.0000
