n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.3253   -1.36189  -0.14292  -0.11745    0.2704    1.0590
    0.0900     0.2846   -1.40218  -0.12565  -0.10326    0.2378    1.0567
    0.1013     0.2513   -1.37886  -0.11219  -0.08930    0.2056    1.0537
    0.1139     0.2070   -1.40809  -0.09333  -0.07278    0.1676    1.0513
    0.1282     0.1798   -1.42324  -0.08148  -0.06215    0.1431    1.0459
    0.1443     0.1590   -1.41882  -0.07235  -0.05322    0.1226    1.0421
    0.1623     0.1333   -1.38696  -0.06058  -0.04056    0.0934    1.0436
    0.1826     0.1222   -1.35819  -0.05610  -0.03496    0.0805    1.0438
    0.2055     0.1270   -1.37690  -0.05820  -0.03784    0.0871    1.0474
    0.2312     0.1118   -1.42902  -0.05072  -0.03291    0.0758    1.0456
    0.2601     0.0969   -1.47650  -0.04546  -0.02965    0.0683    1.0330
    0.2927     0.0895   -1.52441  -0.04156  -0.02751    0.0633    1.0329
    0.3293     0.0823   -1.57713  -0.03762  -0.02525    0.0582    1.0288
    0.3705     0.0748   -1.60381  -0.03459  -0.02303    0.0530    1.0265
    0.4169     0.0673   -1.65699  -0.03116  -0.02100    0.0484    1.0257
    0.4691     0.0598   -1.68566  -0.02788  -0.01843    0.0424    1.0232
    0.5278     0.0524   -1.74194  -0.02440  -0.01615    0.0372    1.0165
    0.5939     0.0453   -1.80472  -0.02109  -0.01400    0.0322    1.0190
    0.6682     0.0388   -1.86237  -0.01809  -0.01192    0.0274    1.0142
    0.7518     0.0329   -1.93472  -0.01538  -0.01018    0.0234    1.0130
    0.8459     0.0275   -2.00709  -0.01278  -0.00841    0.0194    1.0096
    0.9518     0.0229   -2.09880  -0.01074  -0.00721    0.0166    1.0085
    1.0710     0.0191   -2.19080  -0.00894  -0.00609    0.0140    1.0069
    1.2050     0.0158   -2.28296  -0.00740  -0.00510    0.0118    1.0054
    1.3560     0.0131   -2.37532  -0.00612  -0.00427    0.0098    1.0043
    1.5250     0.0109   -2.46763  -0.00514  -0.00364    0.0084    1.0038
    1.7160     0.0090   -2.57048  -0.00423  -0.00305    0.0070    1.0027
    1.9310     0.0074   -2.68609  -0.00348  -0.00258    0.0059    1.0020
    2.1730     0.0061   -2.79828  -0.00286  -0.00216    0.0050    1.0012
    2.4450     0.0050   -2.90669  -0.00241  -0.00187    0.0043    1.0014
    2.7510     0.0042   -3.03040  -0.00198  -0.00157    0.0036    1.0016
    3.0950     0.0035   -3.15651  -0.00165  -0.00135    0.0031    1.0009
    3.2500     0.0033   -3.20638  -0.00154  -0.00127    0.0029    1.0006
    3.2670     0.0032   -3.21228  -0.00153  -0.00126    0.0029    1.0007
    3.2830     0.0032   -3.21467  -0.00151  -0.00125    0.0029    1.0008
    3.3000     0.0032   -3.22999  -0.00149  -0.00123    0.0028    1.0005
    3.3160     0.0032   -3.23896  -0.00148  -0.00122    0.0028    1.0007
    3.3330     0.0031   -3.23655  -0.00147  -0.00122    0.0028    1.0004
    3.3490     0.0031   -3.24280  -0.00146  -0.00121    0.0028    1.0006
    3.4820     0.0029   -3.28841  -0.00137  -0.00115    0.0026    1.0006
    3.9180     0.0024   -3.42502  -0.00115  -0.00098    0.0023    1.0003
    4.4080     0.0020   -3.56176  -0.00095  -0.00083    0.0019    1.0002
    4.9600     0.0017   -3.71284  -0.00080  -0.00071    0.0016    1.0003
    5.5810     0.0014   -3.86504  -0.00068  -0.00062    0.0014    1.0002
    5.9900     0.0014   -3.95614  -0.00065  -0.00061    0.0014    1.0001
    6.0600     0.0014   -3.97361  -0.00065  -0.00061    0.0014    1.0001
    6.1300     0.0014   -3.99519  -0.00064  -0.00060    0.0014    1.0001
    6.2000     0.0014   -4.01171  -0.00064  -0.00060    0.0014    1.0001
    6.2700     0.0013   -4.03509  -0.00063  -0.00059    0.0013    1.0001
    6.2790     0.0013   -4.03667  -0.00063  -0.00059    0.0014    1.0001
    6.3400     0.0013   -4.04381  -0.00063  -0.00059    0.0014    1.0001
    6.4100     0.0013   -4.05983  -0.00062  -0.00058    0.0013    1.0001
    6.8780     0.0012   -4.16277  -0.00057  -0.00054    0.0012    1.0001
    7.0650     0.0012   -4.20136  -0.00056  -0.00053    0.0012    1.0001
    7.1520     0.0012   -4.21252  -0.00058  -0.00055    0.0013    1.0001
    7.4260     0.0014   -4.24661  -0.00064  -0.00062    0.0014    1.0001
    7.7000     0.0015   -4.29989  -0.00071  -0.00069    0.0016    1.0001
    7.9490     0.0016   -4.38214  -0.00076  -0.00074    0.0017    1.0000
    7.9740     0.0017   -4.37631  -0.00079  -0.00077    0.0018    1.0000
    8.1290     0.0020   -4.35086  -0.00093  -0.00091    0.0021    1.0001
    8.2480     0.0022   -4.34448  -0.00103  -0.00101    0.0023    1.0000
    8.2860     0.0023   -4.34221  -0.00107  -0.00105    0.0024    1.0001
    8.4430     0.0026   -4.34726  -0.00121  -0.00119    0.0027    1.0000
    8.5220     0.0027   -4.35257  -0.00130  -0.00128    0.0029    1.0001
    8.6000     0.0029   -4.36544  -0.00136  -0.00134    0.0031    1.0001
    8.7570     0.0032   -4.41278  -0.00149  -0.00147    0.0034    1.0001
    8.9140     0.0035   -4.47236  -0.00164  -0.00163    0.0037    1.0000
    8.9440     0.0035   -4.49320  -0.00165  -0.00164    0.0038    1.0000
    9.0710     0.0036   -4.48677  -0.00172  -0.00170    0.0039    1.0000
   10.0600     0.0039   -4.55650  -0.00182  -0.00181    0.0042    1.0000
   10.9500     0.0029   -4.66744  -0.00136  -0.00135    0.0031    1.0000
   11.0700     0.0028   -4.69155  -0.00128  -0.00127    0.0029    1.0000
   11.1900     0.0026   -4.70347  -0.00124  -0.00123    0.0028    1.0000
   11.3000     0.0025   -4.72268  -0.00118  -0.00117    0.0027    1.0000
   11.3200     0.0025   -4.73179  -0.00115  -0.00114    0.0026    1.0000
   11.4100     0.0024   -4.73953  -0.00113  -0.00112    0.0026    1.0000
   11.5300     0.0023   -4.75347  -0.00110  -0.00109    0.0025    1.0000
   11.6500     0.0022   -4.76833  -0.00106  -0.00105    0.0024    1.0000
   12.7400     0.0015   -4.94259  -0.00071  -0.00071    0.0016    1.0000
   14.3400     0.0011   -5.19855  -0.00050  -0.00050    0.0011    1.0000
   16.1300     0.0013   -5.40465  -0.00062  -0.00062    0.0014    1.0000
   18.1500     0.0015   -5.56039  -0.00072  -0.00072    0.0017    1.0000
   20.4200     0.0013   -5.72501  -0.00060  -0.00060    0.0014    1.0000
   22.9700     0.0010   -5.92546  -0.00047  -0.00046    0.0011    1.0000
   25.8500     0.0008   -6.13104  -0.00036  -0.00036    0.0008    1.0000
   29.0800     0.0006   -6.33199  -0.00029  -0.00029    0.0007    1.0000
   32.7200     0.0005   -6.54686  -0.00023  -0.00023    0.0005    1.0000
   36.8200     0.0004   -6.75435  -0.00018  -0.00018    0.0004    1.0000
   41.4300     0.0003   -6.96007  -0.00015  -0.00015    0.0003    1.0000
   46.6100     0.0002   -7.16415  -0.00012  -0.00012    0.0003    1.0000
   52.4500     0.0002   -7.37845  -0.00009  -0.00009    0.0002    1.0000
   59.0100     0.0002   -7.57166  -0.00007  -0.00007    0.0002    1.0000
   66.3900     0.0001   -7.77795  -0.00006  -0.00006    0.0001    1.0000
   74.7100     0.0001   -7.98580  -0.00005  -0.00005    0.0001    1.0000
   84.0500     0.0001   -8.19089  -0.00004  -0.00004    0.0001    1.0000
   94.5700     0.0001   -8.39286  -0.00003  -0.00003    0.0001    1.0000
  106.4000     0.0000   -8.59951  -0.00002  -0.00002    0.0001    1.0000
  119.7000     0.0000   -8.80099  -0.00002  -0.00002    0.0000    1.0000
  134.7000     0.0000   -9.00505  -0.00001  -0.00001    0.0000    1.0000
  151.6000     0.0000   -9.20500  -0.00001  -0.00001    0.0000    1.0000
  170.5000     0.0000   -9.40826  -0.00001  -0.00001    0.0000    1.0000
  191.9000     0.0000   -9.61310  -0.00001  -0.00001    0.0000    1.0000
  215.9000     0.0000   -9.82154  -0.00001  -0.00001    0.0000    1.0000
  242.9000     0.0000  -10.02214  -0.00000  -0.00000    0.0000    1.0000
  273.3000     0.0000  -10.22806  -0.00000  -0.00000    0.0000    1.0000
  307.5000     0.0000  -10.43158  -0.00000  -0.00000    0.0000    1.0000
