n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.3253   -1.45147  -0.10018  -0.08126    0.1871    1.0431
    0.0900     0.2846   -1.48678  -0.08874  -0.07171    0.1651    1.0355
    0.1013     0.2513   -1.49260  -0.07785  -0.06145    0.1415    1.0375
    0.1139     0.2070   -1.50626  -0.06525  -0.04980    0.1147    1.0335
    0.1282     0.1798   -1.52007  -0.05761  -0.04289    0.0987    1.0285
    0.1443     0.1590   -1.52640  -0.05037  -0.03609    0.0831    1.0261
    0.1623     0.1333   -1.49325  -0.04272  -0.02760    0.0636    1.0303
    0.1826     0.1222   -1.47875  -0.03914  -0.02364    0.0544    1.0319
    0.2055     0.1270   -1.48832  -0.04110  -0.02587    0.0596    1.0279
    0.2312     0.1118   -1.55848  -0.03588  -0.02303    0.0530    1.0243
    0.2601     0.0969   -1.62172  -0.03123  -0.02022    0.0466    1.0209
    0.2927     0.0895   -1.67281  -0.02834  -0.01860    0.0428    1.0213
    0.3293     0.0823   -1.70027  -0.02662  -0.01751    0.0403    1.0169
    0.3705     0.0748   -1.74789  -0.02421  -0.01608    0.0370    1.0160
    0.4169     0.0673   -1.78980  -0.02150  -0.01416    0.0326    1.0157
    0.4691     0.0598   -1.82298  -0.01927  -0.01250    0.0288    1.0133
    0.5278     0.0524   -1.88065  -0.01695  -0.01104    0.0254    1.0130
    0.5939     0.0453   -1.93248  -0.01470  -0.00949    0.0218    1.0117
    0.6682     0.0388   -2.00868  -0.01253  -0.00817    0.0188    1.0093
    0.7518     0.0329   -2.08132  -0.01062  -0.00695    0.0160    1.0060
    0.8459     0.0275   -2.15112  -0.00895  -0.00583    0.0134    1.0062
    0.9518     0.0229   -2.23941  -0.00745  -0.00491    0.0113    1.0049
    1.0710     0.0191   -2.33114  -0.00618  -0.00413    0.0095    1.0022
    1.2050     0.0158   -2.42005  -0.00515  -0.00348    0.0080    1.0033
    1.3560     0.0131   -2.51440  -0.00430  -0.00296    0.0068    1.0030
    1.5250     0.0109   -2.61346  -0.00355  -0.00249    0.0057    1.0027
    1.7160     0.0090   -2.72083  -0.00290  -0.00207    0.0048    1.0011
    1.9310     0.0074   -2.82693  -0.00243  -0.00178    0.0041    1.0012
    2.1730     0.0061   -2.94436  -0.00201  -0.00152    0.0035    1.0014
    2.4450     0.0050   -3.06453  -0.00164  -0.00127    0.0029    1.0012
    2.7510     0.0042   -3.18070  -0.00138  -0.00109    0.0025    1.0007
    3.0950     0.0035   -3.31070  -0.00114  -0.00092    0.0021    1.0007
    3.2500     0.0033   -3.36288  -0.00107  -0.00088    0.0020    1.0005
    3.2670     0.0032   -3.36722  -0.00105  -0.00086    0.0020    1.0005
    3.2830     0.0032   -3.37966  -0.00103  -0.00084    0.0019    1.0004
    3.3000     0.0032   -3.37598  -0.00104  -0.00085    0.0020    1.0003
    3.3160     0.0032   -3.38303  -0.00103  -0.00085    0.0020    1.0005
    3.3330     0.0031   -3.38756  -0.00102  -0.00084    0.0019    1.0003
    3.3490     0.0031   -3.39771  -0.00101  -0.00084    0.0019    1.0003
    3.4820     0.0029   -3.44127  -0.00095  -0.00079    0.0018    1.0002
    3.9180     0.0024   -3.57779  -0.00079  -0.00067    0.0016    1.0002
    4.4080     0.0020   -3.72340  -0.00065  -0.00057    0.0013    1.0001
    4.9600     0.0017   -3.86749  -0.00056  -0.00050    0.0011    1.0001
    5.5810     0.0014   -4.02120  -0.00047  -0.00043    0.0010    1.0001
    5.9900     0.0014   -4.11439  -0.00045  -0.00042    0.0010    1.0000
    6.0600     0.0014   -4.13284  -0.00045  -0.00042    0.0010    1.0001
    6.1300     0.0014   -4.14868  -0.00045  -0.00042    0.0010    1.0001
    6.2000     0.0014   -4.16894  -0.00044  -0.00041    0.0009    1.0001
    6.2700     0.0013   -4.18567  -0.00044  -0.00041    0.0009    1.0001
    6.2790     0.0013   -4.19439  -0.00043  -0.00040    0.0009    1.0001
    6.3400     0.0013   -4.20292  -0.00043  -0.00041    0.0009    1.0000
    6.4100     0.0013   -4.21878  -0.00042  -0.00040    0.0009    1.0001
    6.8780     0.0012   -4.31541  -0.00040  -0.00038    0.0009    1.0000
    7.0650     0.0012   -4.36346  -0.00038  -0.00037    0.0008    1.0000
    7.1520     0.0012   -4.36349  -0.00040  -0.00038    0.0009    1.0000
    7.4260     0.0014   -4.39949  -0.00044  -0.00043    0.0010    1.0000
    7.7000     0.0015   -4.45990  -0.00049  -0.00047    0.0011    1.0000
    7.9490     0.0016   -4.53531  -0.00053  -0.00052    0.0012    1.0000
    7.9740     0.0017   -4.53016  -0.00055  -0.00053    0.0012    1.0000
    8.1290     0.0020   -4.51052  -0.00064  -0.00062    0.0014    1.0000
    8.2480     0.0022   -4.49941  -0.00072  -0.00070    0.0016    1.0000
    8.2860     0.0023   -4.49783  -0.00074  -0.00073    0.0017    1.0000
    8.4430     0.0026   -4.50449  -0.00084  -0.00083    0.0019    1.0000
    8.5220     0.0027   -4.51317  -0.00089  -0.00087    0.0020    1.0000
    8.6000     0.0029   -4.52397  -0.00094  -0.00093    0.0021    1.0000
    8.7570     0.0032   -4.56090  -0.00105  -0.00104    0.0024    1.0000
    8.9140     0.0035   -4.62586  -0.00114  -0.00113    0.0026    1.0000
    8.9440     0.0035   -4.63913  -0.00117  -0.00116    0.0027    1.0000
    9.0710     0.0036   -4.65527  -0.00116  -0.00115    0.0026    1.0000
   10.0600     0.0039   -4.71259  -0.00127  -0.00126    0.0029    1.0000
   10.9500     0.0029   -4.82790  -0.00093  -0.00093    0.0021    1.0000
   11.0700     0.0028   -4.84112  -0.00090  -0.00090    0.0021    1.0000
   11.1900     0.0026   -4.86125  -0.00085  -0.00085    0.0020    1.0000
   11.3000     0.0025   -4.87973  -0.00082  -0.00081    0.0019    1.0000
   11.3200     0.0025   -4.88446  -0.00081  -0.00080    0.0018    1.0000
   11.4100     0.0024   -4.89165  -0.00079  -0.00079    0.0018    1.0000
   11.5300     0.0023   -4.90714  -0.00077  -0.00076    0.0018    1.0000
   11.6500     0.0022   -4.92481  -0.00073  -0.00073    0.0017    1.0000
   12.7400     0.0015   -5.10156  -0.00049  -0.00049    0.0011    1.0000
   14.3400     0.0011   -5.34792  -0.00035  -0.00035    0.0008    1.0000
   16.1300     0.0013   -5.55825  -0.00044  -0.00043    0.0010    1.0000
   18.1500     0.0015   -5.71942  -0.00050  -0.00050    0.0011    1.0000
   20.4200     0.0013   -5.88711  -0.00041  -0.00041    0.0010    1.0000
   22.9700     0.0010   -6.08261  -0.00032  -0.00032    0.0007    1.0000
   25.8500     0.0008   -6.28750  -0.00025  -0.00025    0.0006    1.0000
   29.0800     0.0006   -6.49311  -0.00020  -0.00020    0.0005    1.0000
   32.7200     0.0005   -6.71090  -0.00016  -0.00016    0.0004    1.0000
   36.8200     0.0004   -6.91362  -0.00013  -0.00013    0.0003    1.0000
   41.4300     0.0003   -7.12442  -0.00010  -0.00010    0.0002    1.0000
   46.6100     0.0002   -7.32961  -0.00008  -0.00008    0.0002    1.0000
   52.4500     0.0002   -7.53192  -0.00006  -0.00006    0.0001    1.0000
   59.0100     0.0002   -7.73487  -0.00005  -0.00005    0.0001    1.0000
   66.3900     0.0001   -7.93960  -0.00004  -0.00004    0.0001    1.0000
   74.7100     0.0001   -8.14255  -0.00003  -0.00003    0.0001    1.0000
   84.0500     0.0001   -8.34827  -0.00002  -0.00002    0.0001    1.0000
   94.5700     0.0001   -8.55480  -0.00002  -0.00002    0.0000    1.0000
  106.4000     0.0000   -8.75469  -0.00002  -0.00002    0.0000    1.0000
  119.7000     0.0000   -8.95565  -0.00001  -0.00001    0.0000    1.0000
  134.7000     0.0000   -9.16526  -0.00001  -0.00001    0.0000    1.0000
  151.6000     0.0000   -9.37277  -0.00001  -0.00001    0.0000    1.0000
  170.5000     0.0000   -9.56899  -0.00001  -0.00001    0.0000    1.0000
  191.9000     0.0000   -9.78098  -0.00001  -0.00001    0.0000    1.0000
  215.9000     0.0000   -9.98045  -0.00000  -0.00000    0.0000    1.0000
  242.9000     0.0000  -10.18131  -0.00000  -0.00000    0.0000    1.0000
  273.3000     0.0000  -10.38557  -0.00000  -0.00000    0.0000    1.0000
  307.5000     0.0000  -10.58736  -0.00000  -0.00000    0.0000    1.0000
  346.0000     0.0000  -10.79370  -0.00000  -0.00000    0.0000    1.0000
  389.3000     0.0000  -10.99896  -0.00000  -0.00000    0.0000    1.0000
  438.0000     0.0000  -11.20169  -0.00000  -0.00000    0.0000    1.0000
  492.9000     0.0000  -11.40040  -0.00000  -0.00000    0.0000    1.0000
  554.5000     0.0000  -11.61380  -0.00000  -0.00000    0.0000    1.0000
  624.0000     0.0000  -11.81347  -0.00000  -0.00000    0.0000    1.0000
  702.0000     0.0000  -12.01606  -0.00000  -0.00000    0.0000    1.0000
  789.9000     0.0000  -12.22410  -0.00000  -0.00000    0.0000    1.0000
  888.8000     0.0000  -12.42997  -0.00000  -0.00000    0.0000    1.0000
 1000.0000     0.0000  -12.62808  -0.00000  -0.00000    0.0000    1.0000
 
tau_V = 0.100
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.6507   -1.27479  -0.19022  -0.15587    0.3589    1.0782
    0.0900     0.5692   -1.30689  -0.17021  -0.13961    0.3215    1.0674
    0.1013     0.5026   -1.28294  -0.15095  -0.12003    0.2764    1.0669
    0.1139     0.4140   -1.29350  -0.12623  -0.09764    0.2248    1.0620
    0.1282     0.3595   -1.30449  -0.10970  -0.08281    0.1907    1.0579
    0.1443     0.3181   -1.30027  -0.09807  -0.07163    0.1649    1.0539
    0.1623     0.2665   -1.24269  -0.08377  -0.05465    0.1258    1.0591
    0.1826     0.2445   -1.22225  -0.07616  -0.04620    0.1064    1.0582
    0.2055     0.2539   -1.25013  -0.07909  -0.05075    0.1168    1.0561
    0.2312     0.2237   -1.31017  -0.06966  -0.04539    0.1045    1.0457
    0.2601     0.1938   -1.34792  -0.06147  -0.03957    0.0911    1.0446
    0.2927     0.1790   -1.40620  -0.05622  -0.03724    0.0857    1.0384
    0.3293     0.1646   -1.43345  -0.05217  -0.03449    0.0794    1.0381
    0.3705     0.1495   -1.46288  -0.04774  -0.03136    0.0722    1.0330
    0.4169     0.1345   -1.51568  -0.04282  -0.02844    0.0655    1.0309
    0.4691     0.1196   -1.54826  -0.03836  -0.02514    0.0579    1.0280
    0.5278     0.1048   -1.59286  -0.03359  -0.02177    0.0501    1.0230
    0.5939     0.0905   -1.66919  -0.02886  -0.01903    0.0438    1.0242
    0.6682     0.0775   -1.71353  -0.02494  -0.01613    0.0371    1.0176
    0.7518     0.0657   -1.78208  -0.02119  -0.01373    0.0316    1.0168
    0.8459     0.0550   -1.86838  -0.01765  -0.01157    0.0266    1.0128
    0.9518     0.0458   -1.94831  -0.01501  -0.00997    0.0230    1.0109
    1.0710     0.0381   -2.04378  -0.01228  -0.00825    0.0190    1.0080
    1.2050     0.0317   -2.12866  -0.01024  -0.00694    0.0160    1.0086
    1.3560     0.0262   -2.22178  -0.00851  -0.00586    0.0135    1.0060
    1.5250     0.0217   -2.32748  -0.00703  -0.00496    0.0114    1.0034
    1.7160     0.0179   -2.42042  -0.00582  -0.00415    0.0096    1.0034
    1.9310     0.0148   -2.53084  -0.00485  -0.00356    0.0082    1.0027
    2.1730     0.0122   -2.65596  -0.00392  -0.00295    0.0068    1.0021
    2.4450     0.0101   -2.76612  -0.00328  -0.00254    0.0058    1.0025
    2.7510     0.0084   -2.88544  -0.00272  -0.00215    0.0050    1.0012
    3.0950     0.0070   -3.00849  -0.00229  -0.00186    0.0043    1.0011
    3.2500     0.0065   -3.06239  -0.00213  -0.00175    0.0040    1.0012
    3.2670     0.0065   -3.06831  -0.00211  -0.00173    0.0040    1.0007
    3.2830     0.0064   -3.07077  -0.00208  -0.00171    0.0039    1.0007
    3.3000     0.0064   -3.07750  -0.00208  -0.00171    0.0039    1.0006
    3.3160     0.0063   -3.08488  -0.00206  -0.00170    0.0039    1.0010
    3.3330     0.0063   -3.09120  -0.00204  -0.00169    0.0039    1.0006
    3.3490     0.0062   -3.08959  -0.00204  -0.00168    0.0039    1.0006
    3.4820     0.0058   -3.13237  -0.00192  -0.00160    0.0037    1.0008
    3.9180     0.0048   -3.27469  -0.00158  -0.00135    0.0031    1.0007
    4.4080     0.0040   -3.41499  -0.00132  -0.00116    0.0027    1.0004
    4.9600     0.0034   -3.57008  -0.00109  -0.00098    0.0022    1.0002
    5.5810     0.0029   -3.72361  -0.00094  -0.00086    0.0020    1.0001
