n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.5375   -1.64725  -0.07834  -0.06678    0.1538    1.0775
    0.0900     0.4790   -1.68553  -0.07246  -0.06200    0.1428    1.0741
    0.1013     0.4173   -1.65311  -0.06416  -0.05311    0.1223    1.0664
    0.1139     0.3345   -1.66215  -0.05456  -0.04397    0.1012    1.0602
    0.1282     0.2815   -1.65232  -0.04643  -0.03579    0.0824    1.0560
    0.1443     0.2397   -1.63929  -0.04085  -0.03004    0.0692    1.0567
    0.1623     0.1942   -1.55370  -0.03444  -0.02150    0.0495    1.0805
    0.1826     0.1720   -1.41675  -0.03168  -0.01415    0.0326    1.0829
    0.2055     0.1512   -1.42200  -0.02741  -0.01025    0.0236    1.0895
    0.2312     0.1307   -1.51379  -0.02357  -0.00975    0.0224    1.0694
    0.2601     0.1156   -1.58053  -0.02170  -0.00987    0.0227    1.0585
    0.2927     0.1023   -1.67755  -0.01906  -0.00963    0.0222    1.0557
    0.3293     0.0903   -1.74476  -0.01676  -0.00871    0.0201    1.0404
    0.3705     0.0795   -1.79205  -0.01483  -0.00763    0.0176    1.0319
    0.4169     0.0698   -1.86711  -0.01347  -0.00743    0.0171    1.0287
    0.4691     0.0609   -1.91590  -0.01181  -0.00643    0.0148    1.0245
    0.5278     0.0526   -1.99857  -0.01012  -0.00568    0.0131    1.0198
    0.5939     0.0449   -2.06712  -0.00850  -0.00472    0.0109    1.0188
    0.6682     0.0380   -2.13388  -0.00736  -0.00413    0.0095    1.0173
    0.7518     0.0319   -2.23222  -0.00617  -0.00360    0.0083    1.0097
    0.8459     0.0265   -2.32178  -0.00523  -0.00314    0.0072    1.0104
    0.9518     0.0218   -2.40556  -0.00432  -0.00260    0.0060    1.0075
    1.0710     0.0180   -2.48366  -0.00356  -0.00212    0.0049    1.0082
    1.2050     0.0148   -2.59997  -0.00298  -0.00188    0.0043    1.0041
    1.3560     0.0121   -2.71830  -0.00233  -0.00150    0.0034    1.0039
    1.5250     0.0100   -2.80753  -0.00201  -0.00133    0.0031    1.0036
    1.7160     0.0082   -2.94519  -0.00157  -0.00108    0.0025    1.0022
    1.9310     0.0068   -3.06954  -0.00128  -0.00091    0.0021    1.0026
    2.1730     0.0056   -3.17053  -0.00109  -0.00079    0.0018    1.0013
    2.4450     0.0047   -3.28203  -0.00091  -0.00068    0.0016    1.0015
    2.7510     0.0039   -3.38748  -0.00081  -0.00063    0.0014    1.0013
    3.0950     0.0033   -3.52960  -0.00066  -0.00053    0.0012    1.0004
    3.2500     0.0031   -3.58577  -0.00063  -0.00051    0.0012    1.0006
    3.2670     0.0030   -3.60481  -0.00060  -0.00049    0.0011    1.0003
    3.2830     0.0030   -3.60446  -0.00060  -0.00050    0.0011    1.0007
    3.3000     0.0030   -3.61648  -0.00060  -0.00049    0.0011    1.0006
    3.3160     0.0030   -3.61199  -0.00059  -0.00048    0.0011    1.0005
    3.3330     0.0030   -3.62167  -0.00059  -0.00049    0.0011    1.0006
    3.3490     0.0029   -3.61034  -0.00060  -0.00050    0.0011    1.0005
    3.4820     0.0028   -3.65512  -0.00057  -0.00047    0.0011    1.0004
    3.9180     0.0023   -3.82600  -0.00046  -0.00039    0.0009    1.0007
    4.4080     0.0020   -3.94970  -0.00040  -0.00035    0.0008    1.0002
    4.9600     0.0017   -4.08756  -0.00035  -0.00031    0.0007    1.0001
    5.5810     0.0015   -4.25078  -0.00030  -0.00027    0.0006    1.0001
    5.9900     0.0014   -4.35263  -0.00028  -0.00026    0.0006    1.0000
    6.0600     0.0014   -4.35279  -0.00029  -0.00027    0.0006    1.0001
    6.1300     0.0014   -4.36174  -0.00029  -0.00028    0.0006    1.0001
    6.2000     0.0014   -4.39643  -0.00028  -0.00026    0.0006    1.0000
    6.2700     0.0014   -4.39545  -0.00029  -0.00028    0.0006    1.0001
    6.2790     0.0014   -4.40876  -0.00028  -0.00027    0.0006    1.0001
    6.3400     0.0014   -4.42171  -0.00028  -0.00027    0.0006    1.0001
    6.4100     0.0014   -4.43898  -0.00028  -0.00026    0.0006    1.0001
    6.8780     0.0013   -4.53915  -0.00026  -0.00025    0.0006    1.0000
    7.0650     0.0013   -4.58045  -0.00026  -0.00024    0.0006    1.0001
    7.1520     0.0014   -4.56922  -0.00028  -0.00027    0.0006    1.0001
    7.4260     0.0017   -4.58303  -0.00034  -0.00033    0.0008    1.0001
    7.7000     0.0020   -4.62892  -0.00041  -0.00040    0.0009    1.0000
    7.9490     0.0023   -4.73089  -0.00047  -0.00047    0.0011    1.0001
    7.9740     0.0024   -4.71815  -0.00050  -0.00049    0.0011    1.0000
    8.1290     0.0030   -4.67897  -0.00061  -0.00060    0.0014    1.0001
    8.2480     0.0035   -4.66324  -0.00070  -0.00069    0.0016    1.0001
    8.2860     0.0036   -4.66130  -0.00073  -0.00072    0.0017    1.0000
    8.4430     0.0043   -4.65456  -0.00086  -0.00085    0.0020    1.0001
    8.5220     0.0046   -4.66780  -0.00092  -0.00091    0.0021    1.0001
    8.6000     0.0049   -4.68309  -0.00098  -0.00097    0.0022    1.0001
    8.7570     0.0055   -4.73391  -0.00108  -0.00108    0.0025    1.0000
    8.9140     0.0061   -4.81084  -0.00122  -0.00121    0.0028    1.0001
    8.9440     0.0063   -4.80846  -0.00131  -0.00130    0.0030    1.0000
    9.0710     0.0063   -4.83750  -0.00125  -0.00125    0.0029    1.0000
   10.0600     0.0070   -4.87574  -0.00142  -0.00141    0.0032    1.0000
   10.9500     0.0051   -4.99320  -0.00101  -0.00101    0.0023    1.0000
   11.0700     0.0049   -5.00379  -0.00097  -0.00097    0.0022    1.0000
   11.1900     0.0046   -5.00928  -0.00095  -0.00095    0.0022    1.0000
   11.3000     0.0044   -5.03240  -0.00089  -0.00089    0.0020    1.0000
   11.3200     0.0044   -5.05694  -0.00084  -0.00084    0.0019    1.0000
   11.4100     0.0042   -5.04776  -0.00086  -0.00085    0.0020    1.0000
   11.5300     0.0041   -5.06627  -0.00082  -0.00082    0.0019    1.0000
   11.6500     0.0039   -5.07122  -0.00081  -0.00081    0.0019    1.0000
   12.7400     0.0026   -5.25751  -0.00051  -0.00051    0.0012    1.0000
   14.3400     0.0018   -5.50310  -0.00035  -0.00035    0.0008    1.0000
   16.1300     0.0023   -5.72017  -0.00046  -0.00046    0.0010    1.0000
   18.1500     0.0028   -5.86622  -0.00056  -0.00056    0.0013    1.0000
   20.4200     0.0023   -6.03018  -0.00047  -0.00047    0.0011    1.0000
   22.9700     0.0018   -6.23412  -0.00035  -0.00035    0.0008    1.0000
   25.8500     0.0014   -6.43962  -0.00027  -0.00027    0.0006    1.0000
   29.0800     0.0011   -6.63909  -0.00022  -0.00022    0.0005    1.0000
   32.7200     0.0008   -6.85165  -0.00017  -0.00017    0.0004    1.0000
   36.8200     0.0007   -7.03366  -0.00014  -0.00014    0.0003    1.0000
   41.4300     0.0005   -7.25119  -0.00011  -0.00011    0.0002    1.0000
   46.6100     0.0004   -7.45617  -0.00008  -0.00008    0.0002    1.0000
   52.4500     0.0003   -7.65900  -0.00007  -0.00007    0.0002    1.0000
   59.0100     0.0003   -7.85582  -0.00005  -0.00005    0.0001    1.0000
   66.3900     0.0002   -8.06218  -0.00004  -0.00004    0.0001    1.0000
   74.7100     0.0002   -8.27521  -0.00003  -0.00003    0.0001    1.0000
   84.0500     0.0001   -8.48588  -0.00002  -0.00002    0.0001    1.0000
   94.5700     0.0001   -8.68616  -0.00002  -0.00002    0.0000    1.0000
  106.4000     0.0001   -8.88573  -0.00002  -0.00002    0.0000    1.0000
  119.7000     0.0001   -9.08787  -0.00001  -0.00001    0.0000    1.0000
  134.7000     0.0000   -9.29835  -0.00001  -0.00001    0.0000    1.0000
  151.6000     0.0000   -9.48216  -0.00001  -0.00001    0.0000    1.0000
  170.5000     0.0000   -9.70563  -0.00001  -0.00001    0.0000    1.0000
  191.9000     0.0000   -9.91848  -0.00000  -0.00000    0.0000    1.0000
  215.9000     0.0000  -10.11265  -0.00000  -0.00000    0.0000    1.0000
  242.9000     0.0000  -10.31767  -0.00000  -0.00000    0.0000    1.0000
  273.3000     0.0000  -10.52121  -0.00000  -0.00000    0.0000    1.0000
  307.5000     0.0000  -10.73011  -0.00000  -0.00000    0.0000    1.0000
  346.0000     0.0000  -10.93203  -0.00000  -0.00000    0.0000    1.0000
  389.3000     0.0000  -11.13516  -0.00000  -0.00000    0.0000    1.0000
  438.0000     0.0000  -11.32809  -0.00000  -0.00000    0.0000    1.0000
  492.9000     0.0000  -11.54215  -0.00000  -0.00000    0.0000    1.0000
  554.5000     0.0000  -11.74986  -0.00000  -0.00000    0.0000    1.0000
  624.0000     0.0000  -11.95187  -0.00000  -0.00000    0.0000    1.0000
  702.0000     0.0000  -12.16034  -0.00000  -0.00000    0.0000    1.0000
  789.9000     0.0000  -12.35020  -0.00000  -0.00000    0.0000    1.0000
  888.8000     0.0000  -12.56336  -0.00000  -0.00000    0.0000    1.0000
 1000.0000     0.0000  -12.77029  -0.00000  -0.00000    0.0000    1.0000
 
tau_V = 0.100
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     1.0749   -1.61870  -0.11955  -0.10600    0.2441    1.1202
    0.0900     0.9579   -1.62898  -0.11561  -0.10249    0.2360    1.1157
    0.1013     0.8346   -1.56557  -0.10519  -0.09040    0.2081    1.1070
    0.1139     0.6690   -1.53873  -0.08936  -0.07420    0.1708    1.1091
    0.1282     0.5631   -1.50122  -0.08233  -0.06608    0.1522    1.1045
    0.1443     0.4793   -1.48369  -0.07119  -0.05471    0.1260    1.1098
    0.1623     0.3884   -1.35469  -0.06157  -0.04000    0.0921    1.1263
    0.1826     0.3440   -1.20359  -0.05677  -0.02685    0.0618    1.1798
    0.2055     0.3025   -1.20133  -0.04982  -0.02021    0.0465    1.1582
    0.2312     0.2614   -1.28218  -0.04408  -0.01967    0.0453    1.1236
    0.2601     0.2311   -1.35895  -0.04079  -0.02040    0.0470    1.1072
    0.2927     0.2046   -1.42913  -0.03572  -0.01851    0.0426    1.0944
    0.3293     0.1807   -1.47881  -0.03224  -0.01698    0.0391    1.0760
    0.3705     0.1590   -1.54318  -0.02812  -0.01505    0.0347    1.0800
    0.4169     0.1396   -1.58987  -0.02623  -0.01452    0.0334    1.0606
    0.4691     0.1218   -1.66343  -0.02199  -0.01219    0.0281    1.0474
    0.5278     0.1052   -1.71418  -0.01948  -0.01080    0.0249    1.0443
    0.5939     0.0898   -1.78492  -0.01707  -0.00972    0.0224    1.0341
    0.6682     0.0760   -1.86276  -0.01433  -0.00821    0.0189    1.0307
    0.7518     0.0638   -1.93931  -0.01226  -0.00715    0.0165    1.0227
    0.8459     0.0529   -2.04023  -0.01017  -0.00614    0.0141    1.0198
    0.9518     0.0437   -2.10652  -0.00852  -0.00507    0.0117    1.0191
    1.0710     0.0359   -2.20917  -0.00701  -0.00430    0.0099    1.0113
    1.2050     0.0295   -2.31012  -0.00579  -0.00364    0.0084    1.0108
    1.3560     0.0242   -2.41833  -0.00474  -0.00306    0.0071    1.0086
    1.5250     0.0199   -2.52130  -0.00387  -0.00255    0.0059    1.0069
    1.7160     0.0164   -2.65625  -0.00311  -0.00215    0.0049    1.0061
    1.9310     0.0135   -2.76730  -0.00256  -0.00181    0.0042    1.0035
    2.1730     0.0112   -2.87023  -0.00219  -0.00160    0.0037    1.0033
    2.4450     0.0093   -2.97922  -0.00184  -0.00138    0.0032    1.0023
    2.7510     0.0078   -3.08227  -0.00163  -0.00127    0.0029    1.0017
    3.0950     0.0065   -3.24044  -0.00130  -0.00105    0.0024    1.0009
    3.2500     0.0061   -3.28309  -0.00125  -0.00103    0.0024    1.0014
    3.2670     0.0061   -3.30913  -0.00119  -0.00098    0.0022    1.0004
    3.2830     0.0060   -3.30952  -0.00120  -0.00099    0.0023    1.0012
    3.3000     0.0060   -3.30902  -0.00120  -0.00098    0.0023    1.0012
    3.3160     0.0060   -3.31213  -0.00119  -0.00097    0.0022    1.0010
    3.3330     0.0059   -3.31488  -0.00119  -0.00098    0.0023    1.0009
    3.3490     0.0059   -3.31776  -0.00119  -0.00098    0.0023    1.0013
    3.4820     0.0055   -3.36531  -0.00112  -0.00094    0.0022    1.0012
    3.9180     0.0047   -3.51065  -0.00093  -0.00080    0.0018    1.0007
    4.4080     0.0039   -3.65506  -0.00079  -0.00069    0.0016    1.0004
    4.9600     0.0034   -3.78666  -0.00070  -0.00063    0.0015    1.0003
    5.5810     0.0030   -3.96662  -0.00058  -0.00053    0.0012    1.0002
    5.9900     0.0029   -4.04487  -0.00057  -0.00053    0.0012    1.0001
    6.0600     0.0029   -4.04225  -0.00059  -0.00056    0.0013    1.0003
    6.1300     0.0029   -4.07339  -0.00057  -0.00053    0.0012    1.0002
    6.2000     0.0029   -4.08516  -0.00058  -0.00054    0.0013    1.0003
    6.2700     0.0028   -4.11092  -0.00057  -0.00053    0.0012    1.0001
    6.2790     0.0028   -4.10617  -0.00058  -0.00054    0.0012    1.0003
    6.3400     0.0028   -4.12392  -0.00056  -0.00053    0.0012    1.0001
    6.4100     0.0028   -4.13380  -0.00056  -0.00052    0.0012    1.0001
    6.8780     0.0027   -4.24808  -0.00051  -0.00049    0.0011    1.0001
    7.0650     0.0026   -4.27194  -0.00052  -0.00050    0.0011    1.0001
    7.1520     0.0028   -4.27346  -0.00055  -0.00053    0.0012    1.0002
    7.4260     0.0034   -4.27209  -0.00069  -0.00067    0.0015    1.0001
    7.7000     0.0040   -4.32907  -0.00082  -0.00080    0.0018    1.0001
    7.9490     0.0046   -4.43772  -0.00093  -0.00091    0.0021    1.0001
    7.9740     0.0048   -4.41460  -0.00100  -0.00099    0.0023    1.0001
    8.1290     0.0060   -4.38398  -0.00121  -0.00119    0.0028    1.0001
    8.2480     0.0070   -4.36779  -0.00139  -0.00137    0.0032    1.0001
    8.2860     0.0073   -4.35983  -0.00145  -0.00143    0.0033    1.0001
    8.4430     0.0085   -4.35723  -0.00172  -0.00170    0.0039    1.0001
    8.5220     0.0092   -4.37361  -0.00181  -0.00179    0.0041    1.0001
    8.6000     0.0098   -4.39439  -0.00190  -0.00189    0.0043    1.0001
    8.7570     0.0110   -4.42712  -0.00222  -0.00220    0.0051    1.0001
    8.9140     0.0123   -4.50876  -0.00245  -0.00244    0.0056    1.0001
    8.9440     0.0125   -4.51974  -0.00256  -0.00255    0.0059    1.0001
    9.0710     0.0127   -4.54321  -0.00249  -0.00247    0.0057    1.0000
   10.0600     0.0140   -4.58723  -0.00278  -0.00277    0.0064    1.0001
   10.9500     0.0103   -4.69425  -0.00202  -0.00201    0.0046    1.0000
   11.0700     0.0098   -4.69739  -0.00198  -0.00197    0.0045    1.0000
   11.1900     0.0093   -4.71978  -0.00187  -0.00186    0.0043    1.0000
   11.3000     0.0088   -4.74281  -0.00175  -0.00174    0.0040    1.0001
   11.3200     0.0087   -4.75455  -0.00170  -0.00169    0.0039    1.0000
   11.4100     0.0085   -4.75526  -0.00169  -0.00169    0.0039    1.0001
   11.5300     0.0082   -4.75734  -0.00168  -0.00167    0.0039    1.0001
   11.6500     0.0079   -4.77838  -0.00159  -0.00159    0.0037    1.0000
   12.7400     0.0051   -4.96318  -0.00101  -0.00100    0.0023    1.0000
   14.3400     0.0035   -5.19694  -0.00072  -0.00072    0.0017    1.0000
   16.1300     0.0046   -5.42148  -0.00091  -0.00091    0.0021    1.0000
   18.1500     0.0055   -5.56813  -0.00111  -0.00111    0.0026    1.0000
   20.4200     0.0046   -5.73166  -0.00093  -0.00093    0.0021    1.0000
   22.9700     0.0035   -5.93360  -0.00071  -0.00071    0.0016    1.0000
   25.8500     0.0028   -6.14653  -0.00054  -0.00054    0.0012    1.0000
   29.0800     0.0022   -6.34491  -0.00043  -0.00043    0.0010    1.0000
   32.7200     0.0017   -6.53211  -0.00035  -0.00035    0.0008    1.0000
   36.8200     0.0013   -6.74174  -0.00028  -0.00027    0.0006    1.0000
   41.4300     0.0011   -6.94869  -0.00022  -0.00022    0.0005    1.0000
   46.6100     0.0008   -7.15561  -0.00017  -0.00017    0.0004    1.0000
   52.4500     0.0007   -7.36623  -0.00013  -0.00013    0.0003    1.0000
   59.0100     0.0005   -7.55168  -0.00011  -0.00011    0.0002    1.0000
   66.3900     0.0004   -7.76590  -0.00008  -0.00008    0.0002    1.0000
   74.7100     0.0003   -7.97575  -0.00006  -0.00006    0.0001    1.0000
   84.0500     0.0003   -8.17948  -0.00005  -0.00005    0.0001    1.0000
   94.5700     0.0002   -8.38819  -0.00004  -0.00004    0.0001    1.0000
  106.4000     0.0002   -8.58226  -0.00003  -0.00003    0.0001    1.0000
  119.7000     0.0001   -8.79775  -0.00002  -0.00002    0.0001    1.0000
