n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.5375   -1.40742  -0.14773  -0.12448    0.2866    1.0689
    0.0900     0.4790   -1.43693  -0.13400  -0.11290    0.2600    1.0635
    0.1013     0.4173   -1.41011  -0.11892  -0.09726    0.2239    1.0580
    0.1139     0.3345   -1.42667  -0.09705  -0.07718    0.1777    1.0533
    0.1282     0.2815   -1.42491  -0.08473  -0.06533    0.1504    1.0533
    0.1443     0.2397   -1.40984  -0.07177  -0.05227    0.1204    1.0540
    0.1623     0.1942   -1.31555  -0.05925  -0.03582    0.0825    1.0607
    0.1826     0.1720   -1.23071  -0.05236  -0.02448    0.0564    1.0716
    0.2055     0.1512   -1.20815  -0.04725  -0.01825    0.0420    1.0766
    0.2312     0.1307   -1.29028  -0.04030  -0.01654    0.0381    1.0611
    0.2601     0.1156   -1.36799  -0.03589  -0.01613    0.0371    1.0524
    0.2927     0.1023   -1.44412  -0.03204  -0.01554    0.0358    1.0444
    0.3293     0.0903   -1.52018  -0.02843  -0.01466    0.0337    1.0349
    0.3705     0.0795   -1.58594  -0.02543  -0.01364    0.0314    1.0314
    0.4169     0.0698   -1.65926  -0.02211  -0.01221    0.0281    1.0230
    0.4691     0.0609   -1.71611  -0.01938  -0.01074    0.0247    1.0223
    0.5278     0.0526   -1.78624  -0.01647  -0.00915    0.0211    1.0169
    0.5939     0.0449   -1.85247  -0.01430  -0.00804    0.0185    1.0191
    0.6682     0.0380   -1.93287  -0.01228  -0.00710    0.0163    1.0112
    0.7518     0.0319   -2.00691  -0.01036  -0.00601    0.0138    1.0110
    0.8459     0.0265   -2.09851  -0.00848  -0.00497    0.0114    1.0074
    0.9518     0.0218   -2.18737  -0.00703  -0.00418    0.0096    1.0072
    1.0710     0.0180   -2.28115  -0.00580  -0.00351    0.0081    1.0039
    1.2050     0.0148   -2.39266  -0.00471  -0.00294    0.0068    1.0051
    1.3560     0.0121   -2.49621  -0.00394  -0.00254    0.0058    1.0029
    1.5250     0.0100   -2.60111  -0.00322  -0.00213    0.0049    1.0025
    1.7160     0.0082   -2.72135  -0.00268  -0.00185    0.0043    1.0014
    1.9310     0.0068   -2.83228  -0.00218  -0.00154    0.0035    1.0022
    2.1730     0.0056   -2.94758  -0.00184  -0.00135    0.0031    1.0017
    2.4450     0.0047   -3.07930  -0.00150  -0.00114    0.0026    1.0012
    2.7510     0.0039   -3.19641  -0.00127  -0.00099    0.0023    1.0009
    3.0950     0.0033   -3.33405  -0.00106  -0.00086    0.0020    1.0008
    3.2500     0.0031   -3.38106  -0.00100  -0.00082    0.0019    1.0005
    3.2670     0.0030   -3.38766  -0.00098  -0.00080    0.0018    1.0006
    3.2830     0.0030   -3.39707  -0.00098  -0.00081    0.0019    1.0004
    3.3000     0.0030   -3.39798  -0.00098  -0.00081    0.0019    1.0005
    3.3160     0.0030   -3.41076  -0.00097  -0.00080    0.0018    1.0004
    3.3330     0.0030   -3.41540  -0.00096  -0.00079    0.0018    1.0005
    3.3490     0.0029   -3.42293  -0.00095  -0.00078    0.0018    1.0003
    3.4820     0.0028   -3.46596  -0.00090  -0.00075    0.0017    1.0003
    3.9180     0.0023   -3.60692  -0.00075  -0.00064    0.0015    1.0004
    4.4080     0.0020   -3.74473  -0.00064  -0.00056    0.0013    1.0002
    4.9600     0.0017   -3.89930  -0.00054  -0.00049    0.0011    1.0002
    5.5810     0.0015   -4.03676  -0.00049  -0.00045    0.0010    1.0001
    5.9900     0.0014   -4.12469  -0.00047  -0.00044    0.0010    1.0001
    6.0600     0.0014   -4.14872  -0.00046  -0.00043    0.0010    1.0001
    6.1300     0.0014   -4.15617  -0.00047  -0.00044    0.0010    1.0001
    6.2000     0.0014   -4.18242  -0.00046  -0.00043    0.0010    1.0001
    6.2700     0.0014   -4.19620  -0.00046  -0.00044    0.0010    1.0001
    6.2790     0.0014   -4.20142  -0.00046  -0.00043    0.0010    1.0001
    6.3400     0.0014   -4.20755  -0.00046  -0.00044    0.0010    1.0001
    6.4100     0.0014   -4.23031  -0.00045  -0.00042    0.0010    1.0000
    6.8780     0.0013   -4.31571  -0.00044  -0.00041    0.0010    1.0000
    7.0650     0.0013   -4.36099  -0.00042  -0.00040    0.0009    1.0001
    7.1520     0.0014   -4.36213  -0.00045  -0.00043    0.0010    1.0000
    7.4260     0.0017   -4.37282  -0.00055  -0.00054    0.0012    1.0000
    7.7000     0.0020   -4.42665  -0.00065  -0.00064    0.0015    1.0000
    7.9490     0.0023   -4.53960  -0.00074  -0.00073    0.0017    1.0000
    7.9740     0.0024   -4.52185  -0.00078  -0.00077    0.0018    1.0000
    8.1290     0.0030   -4.47460  -0.00098  -0.00097    0.0022    1.0000
    8.2480     0.0035   -4.45056  -0.00115  -0.00113    0.0026    1.0000
    8.2860     0.0036   -4.45529  -0.00117  -0.00115    0.0027    1.0000
    8.4430     0.0043   -4.45344  -0.00138  -0.00137    0.0031    1.0000
    8.5220     0.0046   -4.46714  -0.00146  -0.00144    0.0033    1.0000
    8.6000     0.0049   -4.47961  -0.00156  -0.00155    0.0036    1.0000
    8.7570     0.0055   -4.51733  -0.00179  -0.00178    0.0041    1.0000
    8.9140     0.0061   -4.60179  -0.00198  -0.00197    0.0045    1.0000
    8.9440     0.0063   -4.61602  -0.00205  -0.00203    0.0047    1.0000
    9.0710     0.0063   -4.62314  -0.00207  -0.00206    0.0047    1.0000
   10.0600     0.0070   -4.66655  -0.00230  -0.00229    0.0053    1.0000
   10.9500     0.0051   -4.77682  -0.00166  -0.00165    0.0038    1.0000
   11.0700     0.0049   -4.78886  -0.00160  -0.00159    0.0037    1.0000
   11.1900     0.0046   -4.81667  -0.00149  -0.00148    0.0034    1.0000
   11.3000     0.0044   -4.83886  -0.00140  -0.00140    0.0032    1.0000
   11.3200     0.0044   -4.83249  -0.00142  -0.00141    0.0033    1.0000
   11.4100     0.0042   -4.84936  -0.00136  -0.00135    0.0031    1.0000
   11.5300     0.0041   -4.85815  -0.00133  -0.00132    0.0030    1.0000
   11.6500     0.0039   -4.87382  -0.00128  -0.00127    0.0029    1.0000
   12.7400     0.0026   -5.04250  -0.00084  -0.00083    0.0019    1.0000
   14.3400     0.0018   -5.29245  -0.00058  -0.00057    0.0013    1.0000
   16.1300     0.0023   -5.50257  -0.00075  -0.00075    0.0017    1.0000
   18.1500     0.0028   -5.66300  -0.00089  -0.00089    0.0020    1.0000
   20.4200     0.0023   -5.83349  -0.00074  -0.00074    0.0017    1.0000
   22.9700     0.0018   -6.02237  -0.00058  -0.00058    0.0013    1.0000
   25.8500     0.0014   -6.22846  -0.00045  -0.00045    0.0010    1.0000
   29.0800     0.0011   -6.42940  -0.00035  -0.00035    0.0008    1.0000
