n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.3253   -1.68189  -0.05441  -0.04429    0.1020    1.0462
    0.0900     0.2846   -1.73690  -0.04844  -0.03963    0.0912    1.0466
    0.1013     0.2513   -1.70909  -0.04341  -0.03414    0.0786    1.0416
    0.1139     0.2070   -1.75140  -0.03609  -0.02780    0.0640    1.0285
    0.1282     0.1798   -1.75213  -0.03149  -0.02330    0.0537    1.0329
    0.1443     0.1590   -1.77068  -0.02853  -0.02074    0.0478    1.0327
    0.1623     0.1333   -1.73118  -0.02437  -0.01592    0.0367    1.0413
    0.1826     0.1222   -1.68950  -0.02258  -0.01333    0.0307    1.0382
    0.2055     0.1270   -1.73039  -0.02326  -0.01482    0.0341    1.0323
    0.2312     0.1118   -1.79079  -0.02026  -0.01295    0.0298    1.0313
    0.2601     0.0969   -1.83881  -0.01838  -0.01186    0.0273    1.0266
    0.2927     0.0895   -1.89315  -0.01690  -0.01117    0.0257    1.0199
    0.3293     0.0823   -1.94190  -0.01498  -0.00987    0.0227    1.0241
    0.3705     0.0748   -1.96213  -0.01390  -0.00903    0.0208    1.0190
    0.4169     0.0673   -2.00903  -0.01275  -0.00839    0.0193    1.0153
    0.4691     0.0598   -2.04244  -0.01145  -0.00742    0.0171    1.0169
    0.5278     0.0524   -2.09821  -0.00994  -0.00641    0.0148    1.0160
    0.5939     0.0453   -2.16291  -0.00846  -0.00542    0.0125    1.0116
    0.6682     0.0388   -2.22573  -0.00735  -0.00473    0.0109    1.0122
    0.7518     0.0329   -2.31416  -0.00621  -0.00408    0.0094    1.0073
    0.8459     0.0275   -2.38380  -0.00530  -0.00349    0.0080    1.0074
    0.9518     0.0229   -2.47140  -0.00439  -0.00291    0.0067    1.0042
    1.0710     0.0191   -2.53678  -0.00369  -0.00242    0.0056    1.0071
    1.2050     0.0158   -2.64658  -0.00311  -0.00213    0.0049    1.0039
    1.3560     0.0131   -2.74126  -0.00250  -0.00171    0.0039    1.0022
    1.5250     0.0109   -2.84092  -0.00209  -0.00146    0.0034    1.0029
    1.7160     0.0090   -2.95576  -0.00170  -0.00121    0.0028    1.0018
    1.9310     0.0074   -3.07295  -0.00138  -0.00101    0.0023    1.0020
    2.1730     0.0061   -3.17646  -0.00114  -0.00085    0.0020    1.0013
    2.4450     0.0050   -3.28871  -0.00097  -0.00074    0.0017    1.0013
    2.7510     0.0042   -3.39192  -0.00083  -0.00066    0.0015    1.0010
    3.0950     0.0035   -3.51887  -0.00069  -0.00056    0.0013    1.0002
    3.2500     0.0033   -3.57554  -0.00064  -0.00053    0.0012    1.0006
    3.2670     0.0032   -3.59507  -0.00062  -0.00051    0.0012    1.0004
    3.2830     0.0032   -3.59034  -0.00063  -0.00052    0.0012    1.0004
    3.3000     0.0032   -3.61033  -0.00061  -0.00050    0.0012    1.0005
    3.3160     0.0032   -3.60010  -0.00061  -0.00050    0.0012    1.0005
    3.3330     0.0031   -3.61139  -0.00061  -0.00050    0.0012    1.0003
    3.3490     0.0031   -3.61287  -0.00061  -0.00050    0.0012    1.0003
    3.4820     0.0029   -3.65055  -0.00058  -0.00048    0.0011    1.0004
    3.9180     0.0024   -3.80265  -0.00047  -0.00040    0.0009    1.0005
    4.4080     0.0020   -3.93640  -0.00040  -0.00035    0.0008    1.0003
    4.9600     0.0017   -4.07944  -0.00034  -0.00030    0.0007    1.0000
    5.5810     0.0014   -4.24178  -0.00028  -0.00026    0.0006    1.0001
    5.9900     0.0014   -4.34536  -0.00027  -0.00025    0.0006    1.0000
    6.0600     0.0014   -4.35310  -0.00027  -0.00025    0.0006    1.0001
    6.1300     0.0014   -4.36563  -0.00027  -0.00025    0.0006    1.0001
    6.2000     0.0014   -4.39043  -0.00026  -0.00025    0.0006    1.0001
    6.2700     0.0013   -4.40140  -0.00027  -0.00025    0.0006    1.0000
    6.2790     0.0013   -4.41377  -0.00026  -0.00024    0.0006    1.0001
    6.3400     0.0013   -4.41855  -0.00026  -0.00025    0.0006    1.0001
    6.4100     0.0013   -4.44658  -0.00025  -0.00024    0.0005    1.0001
    6.8780     0.0012   -4.53652  -0.00024  -0.00023    0.0005    1.0000
    7.0650     0.0012   -4.59023  -0.00023  -0.00022    0.0005    1.0001
    7.1520     0.0012   -4.58920  -0.00024  -0.00023    0.0005    1.0000
    7.4260     0.0014   -4.62799  -0.00026  -0.00025    0.0006    1.0000
    7.7000     0.0015   -4.67561  -0.00030  -0.00029    0.0007    1.0000
    7.9490     0.0016   -4.75160  -0.00032  -0.00032    0.0007    1.0000
    7.9740     0.0017   -4.74858  -0.00033  -0.00032    0.0007    1.0001
    8.1290     0.0020   -4.72453  -0.00039  -0.00038    0.0009    1.0001
    8.2480     0.0022   -4.71687  -0.00043  -0.00043    0.0010    1.0000
    8.2860     0.0023   -4.71940  -0.00044  -0.00044    0.0010    1.0001
    8.4430     0.0026   -4.72182  -0.00050  -0.00049    0.0011    1.0000
    8.5220     0.0027   -4.73482  -0.00053  -0.00052    0.0012    1.0001
    8.6000     0.0029   -4.75327  -0.00055  -0.00055    0.0013    1.0001
    8.7570     0.0032   -4.79706  -0.00061  -0.00060    0.0014    1.0000
    8.9140     0.0035   -4.84827  -0.00068  -0.00068    0.0016    1.0000
    8.9440     0.0035   -4.85609  -0.00071  -0.00070    0.0016    1.0000
    9.0710     0.0036   -4.87396  -0.00070  -0.00069    0.0016    1.0000
   10.0600     0.0039   -4.93090  -0.00076  -0.00076    0.0017    1.0000
   10.9500     0.0029   -5.04959  -0.00056  -0.00056    0.0013    1.0000
   11.0700     0.0028   -5.06848  -0.00053  -0.00053    0.0012    1.0000
   11.1900     0.0026   -5.07943  -0.00052  -0.00051    0.0012    1.0000
   11.3000     0.0025   -5.09841  -0.00049  -0.00049    0.0011    1.0000
   11.3200     0.0025   -5.10686  -0.00048  -0.00048    0.0011    1.0000
   11.4100     0.0024   -5.11418  -0.00047  -0.00047    0.0011    1.0000
   11.5300     0.0023   -5.13770  -0.00045  -0.00045    0.0010    1.0000
   11.6500     0.0022   -5.13839  -0.00045  -0.00045    0.0010    1.0000
   12.7400     0.0015   -5.32180  -0.00030  -0.00029    0.0007    1.0000
   14.3400     0.0011   -5.57724  -0.00021  -0.00021    0.0005    1.0000
   16.1300     0.0013   -5.78800  -0.00026  -0.00026    0.0006    1.0000
   18.1500     0.0015   -5.93838  -0.00030  -0.00030    0.0007    1.0000
   20.4200     0.0013   -6.10710  -0.00025  -0.00025    0.0006    1.0000
   22.9700     0.0010   -6.30028  -0.00020  -0.00020    0.0005    1.0000
   25.8500     0.0008   -6.52349  -0.00015  -0.00015    0.0003    1.0000
   29.0800     0.0006   -6.71917  -0.00012  -0.00012    0.0003    1.0000
   32.7200     0.0005   -6.93793  -0.00009  -0.00009    0.0002    1.0000
   36.8200     0.0004   -7.12159  -0.00008  -0.00008    0.0002    1.0000
   41.4300     0.0003   -7.34400  -0.00006  -0.00006    0.0001    1.0000
   46.6100     0.0002   -7.54418  -0.00005  -0.00005    0.0001    1.0000
   52.4500     0.0002   -7.75448  -0.00004  -0.00004    0.0001    1.0000
   59.0100     0.0002   -7.95344  -0.00003  -0.00003    0.0001    1.0000
   66.3900     0.0001   -8.15653  -0.00002  -0.00002    0.0001    1.0000
   74.7100     0.0001   -8.36413  -0.00002  -0.00002    0.0000    1.0000
   84.0500     0.0001   -8.58146  -0.00001  -0.00001    0.0000    1.0000
   94.5700     0.0001   -8.77310  -0.00001  -0.00001    0.0000    1.0000
  106.4000     0.0000   -8.98448  -0.00001  -0.00001    0.0000    1.0000
