n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.3253   -1.67540  -0.05405  -0.04379    0.1008    1.0425
    0.0900     0.2846   -1.72318  -0.04879  -0.03970    0.0914    1.0396
    0.1013     0.2513   -1.70968  -0.04365  -0.03438    0.0792    1.0387
    0.1139     0.2070   -1.75160  -0.03568  -0.02740    0.0631    1.0285
    0.1282     0.1798   -1.77484  -0.03081  -0.02305    0.0531    1.0337
    0.1443     0.1590   -1.76713  -0.02835  -0.02050    0.0472    1.0281
    0.1623     0.1333   -1.73408  -0.02377  -0.01539    0.0354    1.0355
    0.1826     0.1222   -1.70005  -0.02214  -0.01311    0.0302    1.0328
    0.2055     0.1270   -1.73809  -0.02250  -0.01422    0.0328    1.0286
    0.2312     0.1118   -1.80180  -0.01991  -0.01279    0.0295    1.0273
    0.2601     0.0969   -1.85160  -0.01773  -0.01141    0.0263    1.0216
    0.2927     0.0895   -1.89645  -0.01637  -0.01068    0.0246    1.0182
    0.3293     0.0823   -1.94545  -0.01468  -0.00962    0.0221    1.0175
    0.3705     0.0748   -1.96773  -0.01366  -0.00886    0.0204    1.0192
    0.4169     0.0673   -2.02622  -0.01238  -0.00819    0.0189    1.0129
    0.4691     0.0598   -2.05418  -0.01104  -0.00712    0.0164    1.0154
    0.5278     0.0524   -2.10667  -0.00956  -0.00610    0.0141    1.0138
    0.5939     0.0453   -2.17745  -0.00819  -0.00526    0.0121    1.0092
    0.6682     0.0388   -2.23689  -0.00722  -0.00467    0.0107    1.0111
    0.7518     0.0329   -2.32986  -0.00601  -0.00396    0.0091    1.0069
    0.8459     0.0275   -2.40457  -0.00501  -0.00328    0.0076    1.0074
    0.9518     0.0229   -2.48640  -0.00424  -0.00281    0.0065    1.0049
    1.0710     0.0191   -2.55506  -0.00354  -0.00233    0.0054    1.0057
    1.2050     0.0158   -2.66398  -0.00300  -0.00205    0.0047    1.0029
    1.3560     0.0131   -2.75583  -0.00241  -0.00164    0.0038    1.0017
    1.5250     0.0109   -2.85307  -0.00202  -0.00141    0.0032    1.0026
    1.7160     0.0090   -2.96802  -0.00164  -0.00118    0.0027    1.0016
    1.9310     0.0074   -3.08435  -0.00133  -0.00098    0.0022    1.0015
    2.1730     0.0061   -3.19318  -0.00111  -0.00083    0.0019    1.0009
    2.4450     0.0050   -3.30245  -0.00094  -0.00072    0.0017    1.0013
    2.7510     0.0042   -3.41349  -0.00080  -0.00063    0.0014    1.0008
    3.0950     0.0035   -3.53718  -0.00066  -0.00054    0.0012    1.0001
    3.2500     0.0033   -3.59024  -0.00062  -0.00051    0.0012    1.0005
    3.2670     0.0032   -3.60960  -0.00060  -0.00049    0.0011    1.0003
    3.2830     0.0032   -3.61159  -0.00060  -0.00049    0.0011    1.0004
    3.3000     0.0032   -3.62710  -0.00059  -0.00048    0.0011    1.0003
    3.3160     0.0032   -3.61923  -0.00059  -0.00048    0.0011    1.0004
    3.3330     0.0031   -3.62832  -0.00059  -0.00048    0.0011    1.0003
    3.3490     0.0031   -3.63232  -0.00058  -0.00048    0.0011    1.0003
    3.4820     0.0029   -3.67658  -0.00055  -0.00046    0.0011    1.0003
    3.9180     0.0024   -3.81265  -0.00046  -0.00039    0.0009    1.0006
    4.4080     0.0020   -3.95015  -0.00038  -0.00034    0.0008    1.0003
    4.9600     0.0017   -4.09817  -0.00032  -0.00029    0.0007    1.0001
    5.5810     0.0014   -4.25821  -0.00027  -0.00025    0.0006    1.0001
    5.9900     0.0014   -4.36145  -0.00026  -0.00024    0.0005    1.0000
    6.0600     0.0014   -4.36953  -0.00026  -0.00024    0.0006    1.0000
    6.1300     0.0014   -4.38372  -0.00026  -0.00024    0.0006    1.0001
    6.2000     0.0014   -4.40254  -0.00026  -0.00024    0.0006    1.0000
    6.2700     0.0013   -4.42097  -0.00026  -0.00024    0.0006    1.0000
    6.2790     0.0013   -4.43016  -0.00025  -0.00023    0.0005    1.0001
    6.3400     0.0013   -4.43711  -0.00025  -0.00024    0.0005    1.0001
    6.4100     0.0013   -4.45682  -0.00025  -0.00023    0.0005    1.0000
    6.8780     0.0012   -4.54876  -0.00023  -0.00022    0.0005    1.0001
    7.0650     0.0012   -4.60782  -0.00022  -0.00021    0.0005    1.0001
    7.1520     0.0012   -4.60431  -0.00023  -0.00022    0.0005    1.0000
    7.4260     0.0014   -4.64171  -0.00026  -0.00025    0.0006    1.0000
    7.7000     0.0015   -4.69097  -0.00029  -0.00028    0.0006    1.0000
    7.9490     0.0016   -4.77151  -0.00031  -0.00030    0.0007    1.0000
    7.9740     0.0017   -4.77025  -0.00031  -0.00031    0.0007    1.0000
    8.1290     0.0020   -4.74475  -0.00037  -0.00036    0.0008    1.0000
    8.2480     0.0022   -4.72910  -0.00042  -0.00041    0.0010    1.0000
    8.2860     0.0023   -4.73752  -0.00043  -0.00042    0.0010    1.0000
    8.4430     0.0026   -4.73690  -0.00049  -0.00048    0.0011    1.0000
    8.5220     0.0027   -4.75097  -0.00051  -0.00050    0.0012    1.0000
    8.6000     0.0029   -4.77408  -0.00053  -0.00052    0.0012    1.0000
    8.7570     0.0032   -4.81199  -0.00059  -0.00058    0.0013    1.0000
    8.9140     0.0035   -4.86644  -0.00066  -0.00065    0.0015    1.0000
    8.9440     0.0035   -4.87978  -0.00067  -0.00067    0.0015    1.0000
    9.0710     0.0036   -4.88717  -0.00068  -0.00067    0.0015    1.0000
   10.0600     0.0039   -4.94806  -0.00073  -0.00073    0.0017    1.0000
   10.9500     0.0029   -5.06596  -0.00054  -0.00053    0.0012    1.0000
   11.0700     0.0028   -5.08246  -0.00051  -0.00051    0.0012    1.0000
   11.1900     0.0026   -5.09911  -0.00049  -0.00049    0.0011    1.0000
   11.3000     0.0025   -5.11373  -0.00047  -0.00047    0.0011    1.0000
   11.3200     0.0025   -5.12257  -0.00046  -0.00046    0.0011    1.0000
   11.4100     0.0024   -5.13237  -0.00045  -0.00045    0.0010    1.0000
   11.5300     0.0023   -5.15492  -0.00043  -0.00043    0.0010    1.0000
   11.6500     0.0022   -5.15748  -0.00043  -0.00043    0.0010    1.0000
   12.7400     0.0015   -5.33976  -0.00028  -0.00028    0.0006    1.0000
   14.3400     0.0011   -5.59017  -0.00020  -0.00020    0.0005    1.0000
   16.1300     0.0013   -5.80521  -0.00025  -0.00025    0.0006    1.0000
   18.1500     0.0015   -5.95490  -0.00029  -0.00029    0.0007    1.0000
   20.4200     0.0013   -6.12739  -0.00024  -0.00024    0.0005    1.0000
   22.9700     0.0010   -6.31372  -0.00019  -0.00019    0.0004    1.0000
   25.8500     0.0008   -6.53872  -0.00014  -0.00014    0.0003    1.0000
   29.0800     0.0006   -6.73652  -0.00011  -0.00011    0.0003    1.0000
   32.7200     0.0005   -6.95644  -0.00009  -0.00009    0.0002    1.0000
