n_taus = 30
n_waves = 116
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0800     0.3253   -1.36924  -0.14055  -0.11563    0.2662    1.0613
    0.0900     0.2846   -1.40998  -0.12534  -0.10335    0.2380    1.0540
    0.1013     0.2513   -1.39357  -0.11111  -0.08902    0.2050    1.0563
    0.1139     0.2070   -1.41262  -0.09250  -0.07220    0.1662    1.0505
    0.1282     0.1798   -1.44156  -0.08055  -0.06204    0.1429    1.0471
    0.1443     0.1590   -1.41051  -0.07167  -0.05221    0.1202    1.0396
    0.1623     0.1333   -1.38231  -0.05994  -0.03975    0.0915    1.0437
    0.1826     0.1222   -1.35140  -0.05609  -0.03463    0.0797    1.0458
    0.2055     0.1270   -1.38368  -0.05771  -0.03768    0.0868    1.0485
    0.2312     0.1118   -1.43110  -0.05078  -0.03306    0.0761    1.0435
    0.2601     0.0969   -1.47164  -0.04524  -0.02926    0.0674    1.0349
    0.2927     0.0895   -1.53676  -0.04087  -0.02722    0.0627    1.0353
    0.3293     0.0823   -1.57815  -0.03773  -0.02539    0.0585    1.0317
    0.3705     0.0748   -1.60892  -0.03471  -0.02329    0.0536    1.0268
    0.4169     0.0673   -1.65167  -0.03149  -0.02120    0.0488    1.0271
    0.4691     0.0598   -1.69302  -0.02779  -0.01850    0.0426    1.0230
    0.5278     0.0524   -1.74388  -0.02451  -0.01630    0.0375    1.0189
    0.5939     0.0453   -1.80685  -0.02105  -0.01400    0.0322    1.0161
    0.6682     0.0388   -1.86646  -0.01790  -0.01179    0.0271    1.0144
    0.7518     0.0329   -1.93548  -0.01523  -0.01004    0.0231    1.0130
    0.8459     0.0275   -2.00667  -0.01288  -0.00849    0.0196    1.0099
    0.9518     0.0229   -2.10351  -0.01067  -0.00718    0.0165    1.0088
    1.0710     0.0191   -2.19063  -0.00892  -0.00607    0.0140    1.0067
    1.2050     0.0158   -2.28067  -0.00739  -0.00508    0.0117    1.0062
    1.3560     0.0131   -2.37592  -0.00612  -0.00427    0.0098    1.0044
    1.5250     0.0109   -2.46683  -0.00513  -0.00364    0.0084    1.0037
    1.7160     0.0090   -2.57605  -0.00421  -0.00305    0.0070    1.0030
    1.9310     0.0074   -2.68456  -0.00347  -0.00256    0.0059    1.0017
    2.1730     0.0061   -2.80287  -0.00283  -0.00214    0.0049    1.0017
    2.4450     0.0050   -2.90822  -0.00240  -0.00186    0.0043    1.0014
    2.7510     0.0042   -3.03119  -0.00197  -0.00157    0.0036    1.0016
    3.0950     0.0035   -3.15594  -0.00164  -0.00134    0.0031    1.0008
    3.2500     0.0033   -3.20822  -0.00153  -0.00126    0.0029    1.0005
    3.2670     0.0032   -3.21139  -0.00153  -0.00126    0.0029    1.0006
    3.2830     0.0032   -3.21543  -0.00151  -0.00124    0.0029    1.0009
    3.3000     0.0032   -3.22562  -0.00150  -0.00124    0.0029    1.0005
    3.3160     0.0032   -3.23994  -0.00147  -0.00122    0.0028    1.0006
    3.3330     0.0031   -3.23903  -0.00147  -0.00122    0.0028    1.0004
    3.3490     0.0031   -3.25207  -0.00143  -0.00119    0.0027    1.0006
    3.4820     0.0029   -3.28843  -0.00137  -0.00115    0.0026    1.0006
    3.9180     0.0024   -3.42645  -0.00113  -0.00097    0.0022    1.0006
    4.4080     0.0020   -3.56065  -0.00095  -0.00083    0.0019    1.0002
    4.9600     0.0017   -3.71501  -0.00079  -0.00071    0.0016    1.0004
    5.5810     0.0014   -3.86603  -0.00068  -0.00062    0.0014    1.0001
    5.9900     0.0014   -3.95622  -0.00066  -0.00061    0.0014    1.0001
    6.0600     0.0014   -3.97558  -0.00065  -0.00060    0.0014    1.0002
    6.1300     0.0014   -3.99669  -0.00064  -0.00059    0.0014    1.0001
    6.2000     0.0014   -4.01160  -0.00064  -0.00060    0.0014    1.0001
    6.2700     0.0013   -4.03645  -0.00062  -0.00058    0.0013    1.0001
    6.2790     0.0013   -4.03647  -0.00063  -0.00059    0.0014    1.0001
    6.3400     0.0013   -4.04404  -0.00063  -0.00059    0.0014    1.0001
    6.4100     0.0013   -4.05832  -0.00062  -0.00058    0.0013    1.0002
    6.8780     0.0012   -4.16144  -0.00057  -0.00054    0.0012    1.0001
    7.0650     0.0012   -4.20171  -0.00056  -0.00053    0.0012    1.0001
    7.1520     0.0012   -4.21347  -0.00058  -0.00055    0.0013    1.0001
    7.4260     0.0014   -4.24637  -0.00064  -0.00062    0.0014    1.0001
    7.7000     0.0015   -4.30517  -0.00070  -0.00068    0.0016    1.0001
    7.9490     0.0016   -4.38614  -0.00075  -0.00074    0.0017    1.0001
    7.9740     0.0017   -4.37427  -0.00079  -0.00077    0.0018    1.0000
    8.1290     0.0020   -4.35261  -0.00092  -0.00091    0.0021    1.0001
    8.2480     0.0022   -4.34361  -0.00103  -0.00101    0.0023    1.0000
    8.2860     0.0023   -4.34710  -0.00106  -0.00104    0.0024    1.0001
    8.4430     0.0026   -4.34586  -0.00122  -0.00120    0.0028    1.0001
    8.5220     0.0027   -4.35240  -0.00130  -0.00128    0.0029    1.0001
    8.6000     0.0029   -4.36615  -0.00136  -0.00134    0.0031    1.0001
    8.7570     0.0032   -4.41551  -0.00148  -0.00146    0.0034    1.0001
    8.9140     0.0035   -4.47291  -0.00164  -0.00163    0.0037    1.0000
    8.9440     0.0035   -4.49183  -0.00166  -0.00165    0.0038    1.0000
    9.0710     0.0036   -4.48786  -0.00171  -0.00170    0.0039    1.0000
   10.0600     0.0039   -4.55678  -0.00182  -0.00181    0.0042    1.0000
   10.9500     0.0029   -4.66795  -0.00136  -0.00135    0.0031    1.0000
   11.0700     0.0028   -4.69253  -0.00127  -0.00127    0.0029    1.0000
   11.1900     0.0026   -4.70304  -0.00124  -0.00123    0.0028    1.0000
   11.3000     0.0025   -4.72495  -0.00117  -0.00116    0.0027    1.0000
   11.3200     0.0025   -4.72793  -0.00116  -0.00115    0.0027    1.0000
   11.4100     0.0024   -4.73883  -0.00113  -0.00112    0.0026    1.0000
   11.5300     0.0023   -4.75117  -0.00110  -0.00109    0.0025    1.0000
   11.6500     0.0022   -4.76812  -0.00106  -0.00105    0.0024    1.0000
   12.7400     0.0015   -4.94329  -0.00071  -0.00071    0.0016    1.0000
   14.3400     0.0011   -5.19149  -0.00051  -0.00050    0.0012    1.0000
   16.1300     0.0013   -5.40567  -0.00062  -0.00062    0.0014    1.0000
   18.1500     0.0015   -5.56125  -0.00072  -0.00072    0.0017    1.0000
   20.4200     0.0013   -5.72413  -0.00061  -0.00060    0.0014    1.0000
   22.9700     0.0010   -5.92648  -0.00046  -0.00046    0.0011    1.0000
   25.8500     0.0008   -6.13309  -0.00036  -0.00036    0.0008    1.0000
   29.0800     0.0006   -6.33806  -0.00029  -0.00029    0.0007    1.0000
   32.7200     0.0005   -6.54565  -0.00023  -0.00023    0.0005    1.0000
   36.8200     0.0004   -6.75427  -0.00018  -0.00018    0.0004    1.0000
   41.4300     0.0003   -6.96006  -0.00015  -0.00015    0.0003    1.0000
   46.6100     0.0002   -7.16458  -0.00012  -0.00012    0.0003    1.0000
   52.4500     0.0002   -7.37947  -0.00009  -0.00009    0.0002    1.0000
   59.0100     0.0002   -7.57544  -0.00007  -0.00007    0.0002    1.0000
   66.3900     0.0001   -7.78557  -0.00006  -0.00006    0.0001    1.0000
   74.7100     0.0001   -7.98787  -0.00005  -0.00005    0.0001    1.0000
   84.0500     0.0001   -8.19078  -0.00004  -0.00004    0.0001    1.0000
   94.5700     0.0001   -8.39349  -0.00003  -0.00003    0.0001    1.0000
  106.4000     0.0000   -8.59917  -0.00002  -0.00002    0.0001    1.0000
  119.7000     0.0000   -8.80223  -0.00002  -0.00002    0.0000    1.0000
  134.7000     0.0000   -9.00537  -0.00001  -0.00001    0.0000    1.0000
  151.6000     0.0000   -9.20526  -0.00001  -0.00001    0.0000    1.0000
  170.5000     0.0000   -9.40813  -0.00001  -0.00001    0.0000    1.0000
  191.9000     0.0000   -9.61362  -0.00001  -0.00001    0.0000    1.0000
  215.9000     0.0000   -9.82086  -0.00001  -0.00001    0.0000    1.0000
  242.9000     0.0000  -10.02291  -0.00000  -0.00000    0.0000    1.0000
  273.3000     0.0000  -10.22841  -0.00000  -0.00000    0.0000    1.0000
  307.5000     0.0000  -10.43233  -0.00000  -0.00000    0.0000    1.0000
  346.0000     0.0000  -10.63418  -0.00000  -0.00000    0.0000    1.0000
  389.3000     0.0000  -10.83697  -0.00000  -0.00000    0.0000    1.0000
  438.0000     0.0000  -11.04112  -0.00000  -0.00000    0.0000    1.0000
  492.9000     0.0000  -11.24900  -0.00000  -0.00000    0.0000    1.0000
  554.5000     0.0000  -11.45585  -0.00000  -0.00000    0.0000    1.0000
  624.0000     0.0000  -11.65370  -0.00000  -0.00000    0.0000    1.0000
  702.0000     0.0000  -11.85770  -0.00000  -0.00000    0.0000    1.0000
  789.9000     0.0000  -12.06676  -0.00000  -0.00000    0.0000    1.0000
  888.8000     0.0000  -12.26218  -0.00000  -0.00000    0.0000    1.0000
 1000.0000     0.0000  -12.46900  -0.00000  -0.00000    0.0000    1.0000
 
