n_taus = 41
n_waves = 25
tau_V = 0.010
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.1000     0.0423   -2.29361  -0.00533  -0.00310    0.0071    1.0131
    0.1143     0.0379   -2.32936  -0.00477  -0.00272    0.0063    1.0095
    0.1286     0.0362   -2.33816  -0.00458  -0.00257    0.0059    1.0113
    0.1429     0.0328   -2.34995  -0.00415  -0.00220    0.0051    1.0100
    0.1571     0.0297   -2.40175  -0.00377  -0.00204    0.0047    1.0086
    0.1714     0.0274   -2.44283  -0.00350  -0.00192    0.0044    1.0080
    0.1857     0.0266   -2.44174  -0.00337  -0.00179    0.0041    1.0092
    0.2000     0.0273   -2.48190  -0.00348  -0.00204    0.0047    1.0109
    0.2143     0.0275   -2.48468  -0.00347  -0.00204    0.0047    1.0078
    0.2286     0.0263   -2.50604  -0.00339  -0.00202    0.0047    1.0084
    0.2429     0.0227   -2.53163  -0.00294  -0.00165    0.0038    1.0076
    0.2571     0.0213   -2.56042  -0.00270  -0.00150    0.0035    1.0075
    0.2714     0.0198   -2.55897  -0.00254  -0.00133    0.0031    1.0061
    0.2857     0.0184   -2.55657  -0.00241  -0.00120    0.0028    1.0059
    0.3000     0.0176   -2.59008  -0.00226  -0.00114    0.0026    1.0066
    0.3777     0.0153   -2.64230  -0.00196  -0.00096    0.0022    1.0051
    0.4755     0.0116   -2.75231  -0.00150  -0.00073    0.0017    1.0044
    0.5986     0.0089   -2.90532  -0.00114  -0.00060    0.0014    1.0020
    0.7536     0.0075   -2.98510  -0.00096  -0.00051    0.0012    1.0026
    0.9487     0.0057   -3.07285  -0.00074  -0.00037    0.0008    1.0016
    1.1944     0.0033   -3.31858  -0.00044  -0.00023    0.0005    1.0012
    1.5036     0.0022   -3.51748  -0.00029  -0.00016    0.0004    1.0013
    1.8929     0.0015   -3.70921  -0.00019  -0.00011    0.0002    1.0002
    2.3831     0.0009   -3.97151  -0.00011  -0.00006    0.0001    1.0001
    3.0001     0.0005   -4.18548  -0.00007  -0.00004    0.0001    1.0002
 
tau_V = 0.030
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.1000     0.1269   -1.86253  -0.01526  -0.00913    0.0210    1.0331
    0.1143     0.1138   -1.88202  -0.01369  -0.00784    0.0181    1.0338
    0.1286     0.1085   -1.88558  -0.01337  -0.00758    0.0174    1.0324
    0.1429     0.0984   -1.89743  -0.01216  -0.00654    0.0151    1.0261
    0.1571     0.0890   -1.94809  -0.01102  -0.00603    0.0139    1.0247
