n_taus = 41
n_waves = 25
tau_V = 0.010
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.1000     0.0423   -2.28964  -0.00539  -0.00314    0.0072    1.0137
    0.1143     0.0379   -2.32340  -0.00481  -0.00273    0.0063    1.0099
    0.1286     0.0362   -2.33462  -0.00462  -0.00260    0.0060    1.0105
    0.1429     0.0328   -2.34246  -0.00420  -0.00222    0.0051    1.0104
    0.1571     0.0297   -2.39543  -0.00382  -0.00206    0.0048    1.0085
    0.1714     0.0274   -2.43879  -0.00354  -0.00195    0.0045    1.0077
    0.1857     0.0266   -2.43609  -0.00341  -0.00181    0.0042    1.0093
    0.2000     0.0273   -2.47785  -0.00352  -0.00207    0.0048    1.0089
    0.2143     0.0275   -2.48002  -0.00350  -0.00206    0.0047    1.0084
    0.2286     0.0263   -2.50143  -0.00342  -0.00205    0.0047    1.0091
    0.2429     0.0227   -2.52865  -0.00296  -0.00167    0.0038    1.0071
    0.2571     0.0213   -2.55681  -0.00273  -0.00152    0.0035    1.0071
    0.2714     0.0198   -2.55620  -0.00257  -0.00136    0.0031    1.0061
    0.2857     0.0184   -2.55321  -0.00243  -0.00121    0.0028    1.0059
    0.3000     0.0176   -2.58513  -0.00228  -0.00115    0.0026    1.0069
    0.3777     0.0153   -2.63638  -0.00198  -0.00098    0.0022    1.0049
    0.4755     0.0116   -2.74717  -0.00152  -0.00074    0.0017    1.0048
    0.5986     0.0089   -2.90033  -0.00115  -0.00061    0.0014    1.0019
    0.7536     0.0075   -2.97928  -0.00097  -0.00051    0.0012    1.0025
    0.9487     0.0057   -3.06816  -0.00074  -0.00037    0.0009    1.0017
    1.1944     0.0033   -3.31341  -0.00044  -0.00023    0.0005    1.0014
    1.5036     0.0022   -3.51286  -0.00029  -0.00016    0.0004    1.0013
    1.8929     0.0015   -3.70436  -0.00019  -0.00011    0.0002    1.0003
    2.3831     0.0009   -3.96718  -0.00011  -0.00007    0.0001    1.0001
    3.0001     0.0005   -4.18090  -0.00007  -0.00004    0.0001    1.0002
 
tau_V = 0.030
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.1000     0.1269   -1.85934  -0.01544  -0.00926    0.0213    1.0331
