n_taus = 41
n_waves = 25
tau_V = 0.010
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.1000     0.0423   -2.25099  -0.00569  -0.00323    0.0074    1.0189
    0.1143     0.0379   -2.29821  -0.00513  -0.00292    0.0067    1.0156
    0.1286     0.0362   -2.32464  -0.00488  -0.00280    0.0065    1.0122
    0.1429     0.0328   -2.30356  -0.00452  -0.00234    0.0054    1.0114
    0.1571     0.0297   -2.36193  -0.00411  -0.00221    0.0051    1.0092
    0.1714     0.0274   -2.41816  -0.00374  -0.00207    0.0048    1.0108
    0.1857     0.0266   -2.41634  -0.00359  -0.00192    0.0044    1.0112
    0.2000     0.0273   -2.45580  -0.00373  -0.00220    0.0051    1.0113
    0.2143     0.0275   -2.46243  -0.00370  -0.00219    0.0050    1.0120
    0.2286     0.0263   -2.47351  -0.00364  -0.00217    0.0050    1.0143
    0.2429     0.0227   -2.50601  -0.00314  -0.00178    0.0041    1.0106
    0.2571     0.0213   -2.53028  -0.00291  -0.00162    0.0037    1.0096
    0.2714     0.0198   -2.52802  -0.00276  -0.00147    0.0034    1.0091
    0.2857     0.0184   -2.53330  -0.00258  -0.00130    0.0030    1.0062
    0.3000     0.0176   -2.56181  -0.00246  -0.00126    0.0029    1.0069
    0.3777     0.0153   -2.61081  -0.00211  -0.00104    0.0024    1.0074
    0.4755     0.0116   -2.71806  -0.00162  -0.00079    0.0018    1.0048
    0.5986     0.0089   -2.86943  -0.00123  -0.00064    0.0015    1.0036
    0.7536     0.0075   -2.94170  -0.00104  -0.00054    0.0012    1.0039
    0.9487     0.0057   -3.04207  -0.00079  -0.00039    0.0009    1.0024
    1.1944     0.0033   -3.28132  -0.00047  -0.00025    0.0006    1.0015
    1.5036     0.0022   -3.48396  -0.00031  -0.00017    0.0004    1.0015
    1.8929     0.0015   -3.67395  -0.00021  -0.00012    0.0003    1.0007
    2.3831     0.0009   -3.94021  -0.00012  -0.00007    0.0002    1.0002
    3.0001     0.0005   -4.15215  -0.00008  -0.00005    0.0001    1.0002
 
tau_V = 0.030
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.1000     0.1269   -1.84414  -0.01603  -0.00963    0.0222    1.0437
    0.1143     0.1138   -1.87579  -0.01455  -0.00862    0.0198    1.0509
    0.1286     0.1085   -1.86790  -0.01398  -0.00795    0.0183    1.0447
    0.1429     0.0984   -1.86791  -0.01284  -0.00682    0.0157    1.0333
    0.1571     0.0890   -1.92566  -0.01178  -0.00652    0.0150    1.0330
    0.1714     0.0823   -1.97139  -0.01076  -0.00604    0.0139    1.0319
    0.1857     0.0799   -1.96846  -0.01037  -0.00561    0.0129    1.0359
    0.2000     0.0819   -2.00768  -0.01071  -0.00636    0.0146    1.0410
    0.2143     0.0826   -2.02322  -0.01066  -0.00646    0.0149    1.0339
    0.2286     0.0788   -2.03239  -0.01054  -0.00643    0.0148    1.0311
    0.2429     0.0680   -2.05806  -0.00913  -0.00527    0.0121    1.0284
    0.2571     0.0639   -2.07468  -0.00842  -0.00470    0.0108    1.0328
    0.2714     0.0595   -2.07360  -0.00809  -0.00437    0.0101    1.0229
    0.2857     0.0553   -2.07589  -0.00757  -0.00387    0.0089    1.0221
    0.3000     0.0527   -2.10877  -0.00716  -0.00374    0.0086    1.0244
    0.3777     0.0460   -2.15193  -0.00616  -0.00307    0.0071    1.0188
    0.4755     0.0349   -2.25226  -0.00478  -0.00233    0.0054    1.0172
    0.5986     0.0268   -2.39959  -0.00365  -0.00191    0.0044    1.0126
    0.7536     0.0225   -2.47114  -0.00310  -0.00162    0.0037    1.0093
    0.9487     0.0170   -2.57247  -0.00234  -0.00118    0.0027    1.0093
    1.1944     0.0100   -2.81207  -0.00141  -0.00074    0.0017    1.0055
    1.5036     0.0067   -3.00619  -0.00094  -0.00051    0.0012    1.0034
    1.8929     0.0044   -3.19886  -0.00062  -0.00035    0.0008    1.0019
    2.3831     0.0026   -3.46296  -0.00035  -0.00020    0.0005    1.0007
    3.0001     0.0016   -3.67800  -0.00023  -0.00014    0.0003    1.0006
 
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.1000     0.2116   -1.67871  -0.02531  -0.01577    0.0363    1.0682
    0.1143     0.1897   -1.69129  -0.02319  -0.01396    0.0321    1.0806
    0.1286     0.1809   -1.68129  -0.02226  -0.01284    0.0296    1.0775
    0.1429     0.1640   -1.69450  -0.02042  -0.01132    0.0261    1.0569
    0.1571     0.1483   -1.73446  -0.01879  -0.01051    0.0242    1.0606
    0.1714     0.1372   -1.76875  -0.01731  -0.00968    0.0223    1.0562
    0.1857     0.1332   -1.78375  -0.01674  -0.00938    0.0216    1.0556
    0.2000     0.1364   -1.83117  -0.01707  -0.01046    0.0241    1.0572
    0.2143     0.1377   -1.83679  -0.01723  -0.01070    0.0246    1.0574
    0.2286     0.1313   -1.85187  -0.01672  -0.01042    0.0240    1.0494
    0.2429     0.1134   -1.86523  -0.01448  -0.00839    0.0193    1.0449
    0.2571     0.1066   -1.88275  -0.01361  -0.00778    0.0179    1.0437
    0.2714     0.0992   -1.87368  -0.01305  -0.00711    0.0164    1.0420
    0.2857     0.0922   -1.87119  -0.01230  -0.00633    0.0146    1.0364
    0.3000     0.0879   -1.90991  -0.01156  -0.00611    0.0141    1.0369
    0.3777     0.0766   -1.95517  -0.01010  -0.00520    0.0120    1.0339
    0.4755     0.0581   -2.04216  -0.00786  -0.00386    0.0089    1.0312
    0.5986     0.0447   -2.18851  -0.00599  -0.00315    0.0072    1.0194
    0.7536     0.0374   -2.25380  -0.00511  -0.00266    0.0061    1.0185
    0.9487     0.0283   -2.36002  -0.00388  -0.00197    0.0045    1.0137
    1.1944     0.0167   -2.59835  -0.00233  -0.00123    0.0028    1.0098
    1.5036     0.0111   -2.78185  -0.00156  -0.00084    0.0019    1.0058
    1.8929     0.0074   -2.98189  -0.00104  -0.00058    0.0013    1.0034
    2.3831     0.0043   -3.24323  -0.00059  -0.00034    0.0008    1.0016
    3.0001     0.0027   -3.45736  -0.00038  -0.00023    0.0005    1.0009
 
tau_V = 0.100
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.1000     0.4231   -1.50118  -0.04377  -0.02888    0.0665    1.1459
    0.1143     0.3794   -1.50041  -0.04097  -0.02614    0.0602    1.1462
    0.1286     0.3617   -1.49828  -0.03910  -0.02427    0.0559    1.1320
    0.1429     0.3281   -1.49761  -0.03688  -0.02211    0.0509    1.1268
    0.1571     0.2966   -1.52202  -0.03339  -0.01952    0.0449    1.1108
    0.1714     0.2745   -1.54047  -0.03149  -0.01824    0.0420    1.1185
    0.1857     0.2665   -1.55667  -0.03065  -0.01790    0.0412    1.1032
    0.2000     0.2729   -1.60285  -0.03122  -0.01973    0.0454    1.1120
    0.2143     0.2753   -1.61604  -0.03172  -0.02055    0.0473    1.1064
    0.2286     0.2626   -1.62912  -0.03018  -0.01938    0.0446    1.0941
    0.2429     0.2267   -1.64743  -0.02672  -0.01644    0.0379    1.0829
    0.2571     0.2132   -1.64635  -0.02554  -0.01526    0.0351    1.0796
    0.2714     0.1985   -1.62756  -0.02418  -0.01349    0.0311    1.0839
    0.2857     0.1844   -1.63743  -0.02249  -0.01208    0.0278    1.0756
    0.3000     0.1758   -1.65166  -0.02180  -0.01173    0.0270    1.0804
    0.3777     0.1533   -1.69188  -0.01916  -0.01003    0.0231    1.0687
    0.4755     0.1162   -1.78928  -0.01491  -0.00767    0.0177    1.0553
    0.5986     0.0894   -1.91191  -0.01159  -0.00616    0.0142    1.0382
    0.7536     0.0748   -1.99468  -0.00978  -0.00530    0.0122    1.0339
    0.9487     0.0565   -2.08131  -0.00752  -0.00387    0.0089    1.0292
    1.1944     0.0334   -2.29856  -0.00463  -0.00243    0.0056    1.0192
    1.5036     0.0223   -2.49348  -0.00310  -0.00170    0.0039    1.0109
    1.8929     0.0148   -2.68861  -0.00205  -0.00115    0.0027    1.0059
    2.3831     0.0086   -2.94586  -0.00119  -0.00069    0.0016    1.0038
    3.0001     0.0055   -3.15724  -0.00075  -0.00045    0.0010    1.0019
 
tau_V = 0.250
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.1000     1.0578   -1.39902  -0.07615  -0.05597    0.1289    1.3143
    0.1143     0.9485   -1.39735  -0.07307  -0.05296    0.1219    1.3132
    0.1286     0.9043   -1.37478  -0.07086  -0.04981    0.1147    1.2946
    0.1429     0.8202   -1.36517  -0.06711  -0.04578    0.1054    1.2877
    0.1571     0.7414   -1.33662  -0.06356  -0.04100    0.0944    1.2536
    0.1714     0.6862   -1.35841  -0.05995  -0.03864    0.0890    1.2536
    0.1857     0.6662   -1.37985  -0.05992  -0.03962    0.0912    1.2409
    0.2000     0.6822   -1.42056  -0.05989  -0.04136    0.0952    1.2310
    0.2143     0.6883   -1.45275  -0.06058  -0.04333    0.0998    1.2242
    0.2286     0.6565   -1.43469  -0.05893  -0.04103    0.0945    1.2073
    0.2429     0.5668   -1.43674  -0.05375  -0.03613    0.0832    1.1931
    0.2571     0.5329   -1.40464  -0.05191  -0.03305    0.0761    1.1903
    0.2714     0.4962   -1.41246  -0.04859  -0.03019    0.0695    1.2039
    0.2857     0.4610   -1.39487  -0.04645  -0.02740    0.0631    1.2017
    0.3000     0.4396   -1.39938  -0.04493  -0.02614    0.0602    1.1851
    0.3777     0.3832   -1.41863  -0.04120  -0.02336    0.0538    1.1671
    0.4755     0.2905   -1.49699  -0.03292  -0.01826    0.0420    1.1282
    0.5986     0.2236   -1.59362  -0.02628  -0.01468    0.0338    1.0978
    0.7536     0.1871   -1.65713  -0.02274  -0.01278    0.0294    1.0769
    0.9487     0.1413   -1.73129  -0.01793  -0.00960    0.0221    1.0653
    1.1944     0.0834   -1.93870  -0.01111  -0.00601    0.0138    1.0400
    1.5036     0.0557   -2.12076  -0.00757  -0.00423    0.0097    1.0238
    1.8929     0.0369   -2.30074  -0.00504  -0.00284    0.0065    1.0175
    2.3831     0.0214   -2.55189  -0.00293  -0.00170    0.0039    1.0071
    3.0001     0.0136   -2.76433  -0.00191  -0.00116    0.0027    1.0051
 
tau_V = 0.500
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.1000     2.1156   -1.47108  -0.09941  -0.08134    0.1873    1.4591
