n_taus = 30
n_waves = 81
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0501     0.2212   -1.52098  -0.06606  -0.05109    0.1176    1.0488
    0.0531     0.2340   -1.50031  -0.06913  -0.05333    0.1228    1.0313
    0.0556     0.2480   -1.45191  -0.07512  -0.05726    0.1318    1.0391
    0.0579     0.2654   -1.45129  -0.07836  -0.06034    0.1389    1.0631
    0.0589     0.2828   -1.40433  -0.08306  -0.06281    0.1446    1.0553
    0.0599     0.3080   -1.40453  -0.09093  -0.07033    0.1620    1.0507
    0.0609     0.3361   -1.39327  -0.09632  -0.07494    0.1726    1.0521
    0.0624     0.3755   -1.42036  -0.10660  -0.08601    0.1980    1.0615
    0.0638     0.4090   -1.40058  -0.11820  -0.09610    0.2213    1.0659
    0.0657     0.4433   -1.43176  -0.12653  -0.10554    0.2430    1.0630
    0.0680     0.4722   -1.42016  -0.13307  -0.11120    0.2561    1.0582
    0.0708     0.4941   -1.42529  -0.13713  -0.11532    0.2655    1.0535
    0.0729     0.4937   -1.44340  -0.13724  -0.11629    0.2678    1.0618
    0.0733     0.5109   -1.42143  -0.14165  -0.11943    0.2750    1.0606
    0.0737     0.5062   -1.43346  -0.13884  -0.11734    0.2702    1.0617
    0.0763     0.4694   -1.45784  -0.13090  -0.11091    0.2554    1.0649
    0.0785     0.4378   -1.42712  -0.12426  -0.10315    0.2375    1.0549
    0.0813     0.4074   -1.40960  -0.11512  -0.09362    0.2156    1.0546
    0.0846     0.3807   -1.42310  -0.10812  -0.08759    0.2017    1.0610
    0.0902     0.3582   -1.42154  -0.10195  -0.08163    0.1880    1.0505
    0.0983     0.3294   -1.40291  -0.09676  -0.07581    0.1746    1.0571
    0.1047     0.3006   -1.38308  -0.08761  -0.06616    0.1523    1.0592
    0.1103     0.2777   -1.40798  -0.08264  -0.06257    0.1441    1.0604
    0.1168     0.2571   -1.37781  -0.07482  -0.05372    0.1237    1.0545
    0.1245     0.2380   -1.38212  -0.07219  -0.05142    0.1184    1.0477
    0.1326     0.2218   -1.38450  -0.06676  -0.04635    0.1067    1.0544
    0.1445     0.2051   -1.34428  -0.06265  -0.04051    0.0933    1.0568
    0.1594     0.1814   -1.28213  -0.05527  -0.03025    0.0696    1.0632
    0.1728     0.1666   -1.28391  -0.05088  -0.02620    0.0603    1.0665
    0.1928     0.1581   -1.24078  -0.04875  -0.02170    0.0500    1.0771
    0.2018     0.1604   -1.23007  -0.04923  -0.02150    0.0495    1.0729
    0.2101     0.1636   -1.23454  -0.05158  -0.02398    0.0552    1.0685
    0.2188     0.1613   -1.26501  -0.04858  -0.02297    0.0529    1.0694
    0.2304     0.1476   -1.26202  -0.04535  -0.01975    0.0455    1.0735
    0.2385     0.1372   -1.27908  -0.04262  -0.01813    0.0417    1.0548
    0.2469     0.1281   -1.28139  -0.03955  -0.01535    0.0353    1.0653
    0.2585     0.1192   -1.27760  -0.03745  -0.01316    0.0303    1.0687
    0.2754     0.1102   -1.29098  -0.03410  -0.01070    0.0246    1.0708
    0.3003     0.1014   -1.33412  -0.03176  -0.01063    0.0245    1.0556
    0.3273     0.0932   -1.33880  -0.02963  -0.00882    0.0203    1.0463
    0.3548     0.0861   -1.36923  -0.02720  -0.00788    0.0181    1.0377
    0.3846     0.0792   -1.39058  -0.02458  -0.00627    0.0144    1.0515
    0.4145     0.0729   -1.41758  -0.02345  -0.00627    0.0144    1.0330
    0.4441     0.0671   -1.44880  -0.02114  -0.00521    0.0120    1.0429
    0.4759     0.0614   -1.47003  -0.01981  -0.00467    0.0108    1.0305
    0.5070     0.0563   -1.51284  -0.01791  -0.00423    0.0097    1.0249
    0.5401     0.0514   -1.54115  -0.01622  -0.00344    0.0079    1.0377
    0.5721     0.0471   -1.59544  -0.01473  -0.00347    0.0080    1.0247
    0.6060     0.0430   -1.63841  -0.01365  -0.00346    0.0080    1.0197
    0.6419     0.0391   -1.65140  -0.01233  -0.00247    0.0057    1.0195
    0.6800     0.0354   -1.69291  -0.01142  -0.00247    0.0057    1.0205
    0.7203     0.0321   -1.76352  -0.01041  -0.00281    0.0065    1.0180
    0.7630     0.0290   -1.82381  -0.00924  -0.00264    0.0061    1.0196
    0.8082     0.0262   -1.83591  -0.00855  -0.00213    0.0049    1.0144
    0.8511     0.0240   -1.88168  -0.00769  -0.00193    0.0044    1.0143
    0.8964     0.0220   -1.93518  -0.00711  -0.00202    0.0046    1.0120
    0.9441     0.0202   -1.97224  -0.00654  -0.00187    0.0043    1.0098
    0.9943     0.0186   -2.00044  -0.00599  -0.00161    0.0037    1.0138
    1.0470     0.0171   -2.04953  -0.00556  -0.00165    0.0038    1.0087
    1.1030     0.0158   -2.09674  -0.00507  -0.00156    0.0036    1.0089
    1.1610     0.0146   -2.12496  -0.00478  -0.00150    0.0035    1.0110
    1.2230     0.0135   -2.18012  -0.00430  -0.00141    0.0032    1.0065
    1.2880     0.0125   -2.22146  -0.00403  -0.00141    0.0032    1.0058
    1.3570     0.0115   -2.25502  -0.00366  -0.00123    0.0028    1.0059
    1.4290     0.0107   -2.27452  -0.00344  -0.00112    0.0026    1.0084
    1.5050     0.0101   -2.30817  -0.00326  -0.00111    0.0026    1.0048
    1.5850     0.0096   -2.33625  -0.00306  -0.00105    0.0024    1.0061
    1.6690     0.0090   -2.39420  -0.00285  -0.00109    0.0025    1.0048
    1.7580     0.0084   -2.42984  -0.00264  -0.00101    0.0023    1.0062
    1.8510     0.0077   -2.46583  -0.00250  -0.00101    0.0023    1.0062
    1.9500     0.0071   -2.51606  -0.00230  -0.00097    0.0022    1.0041
    2.0540     0.0066   -2.56652  -0.00215  -0.00097    0.0022    1.0031
    2.1500     0.0062   -2.61479  -0.00199  -0.00093    0.0021    1.0024
    2.2520     0.0058   -2.65438  -0.00187  -0.00090    0.0021    1.0017
    2.3580     0.0054   -2.69781  -0.00175  -0.00088    0.0020    1.0031
    2.4690     0.0051   -2.73598  -0.00167  -0.00087    0.0020    1.0017
