n_taus = 30
n_waves = 81
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0501     0.2212   -1.32996  -0.09952  -0.07469    0.1720    1.0441
    0.0531     0.2340   -1.35313  -0.10459  -0.08075    0.1859    1.0571
    0.0556     0.2480   -1.33171  -0.10830  -0.08308    0.1913    1.0513
    0.0579     0.2654   -1.34610  -0.11624  -0.09139    0.2104    1.0669
    0.0589     0.2828   -1.28696  -0.12404  -0.09517    0.2191    1.0584
    0.0599     0.3080   -1.29350  -0.13281  -0.10380    0.2390    1.0673
    0.0609     0.3361   -1.30246  -0.14735  -0.11798    0.2717    1.0603
    0.0624     0.3755   -1.28698  -0.16216  -0.13074    0.3010    1.0795
    0.0638     0.4090   -1.28787  -0.17543  -0.14314    0.3296    1.0632
    0.0657     0.4433   -1.34043  -0.18807  -0.15852    0.3650    1.0782
    0.0680     0.4722   -1.29745  -0.19724  -0.16406    0.3778    1.0691
    0.0708     0.4941   -1.35133  -0.20603  -0.17602    0.4053    1.0712
    0.0729     0.4937   -1.33371  -0.20587  -0.17466    0.4022    1.0705
    0.0733     0.5109   -1.32775  -0.21519  -0.18291    0.4212    1.0722
    0.0737     0.5062   -1.34002  -0.21177  -0.18059    0.4158    1.0745
    0.0763     0.4694   -1.33091  -0.20042  -0.16939    0.3900    1.0760
    0.0785     0.4378   -1.33623  -0.18721  -0.15744    0.3625    1.0678
    0.0813     0.4074   -1.31651  -0.17296  -0.14283    0.3289    1.0723
    0.0846     0.3807   -1.33776  -0.16397  -0.13580    0.3127    1.0663
    0.0902     0.3582   -1.31072  -0.15644  -0.12702    0.2925    1.0717
    0.0983     0.3294   -1.27647  -0.14502  -0.11407    0.2626    1.0761
    0.1047     0.3006   -1.26211  -0.13064  -0.09969    0.2295    1.0656
    0.1103     0.2777   -1.25591  -0.12174  -0.09097    0.2095    1.0770
    0.1168     0.2571   -1.25081  -0.11483  -0.08418    0.1938    1.0670
    0.1245     0.2380   -1.26439  -0.10582  -0.07668    0.1766    1.0671
    0.1326     0.2218   -1.25376  -0.09970  -0.07026    0.1618    1.0764
    0.1445     0.2051   -1.24590  -0.09174  -0.06231    0.1435    1.0700
    0.1594     0.1814   -1.17913  -0.08248  -0.04904    0.1129    1.0812
    0.1728     0.1666   -1.13357  -0.07610  -0.03963    0.0913    1.0869
    0.1928     0.1581   -1.11618  -0.07199  -0.03444    0.0793    1.0854
    0.2018     0.1604   -1.10194  -0.07195  -0.03320    0.0765    1.0946
    0.2101     0.1636   -1.11348  -0.07339  -0.03549    0.0817    1.0897
    0.2188     0.1613   -1.11013  -0.07344  -0.03525    0.0812    1.0915
    0.2304     0.1476   -1.12852  -0.06664  -0.03052    0.0703    1.0903
    0.2385     0.1372   -1.13601  -0.06232  -0.02713    0.0625    1.0840
    0.2469     0.1281   -1.12469  -0.05858  -0.02280    0.0525    1.0798
    0.2585     0.1192   -1.13116  -0.05498  -0.01999    0.0460    1.0919
    0.2754     0.1102   -1.16106  -0.05027  -0.01786    0.0411    1.0649
    0.3003     0.1014   -1.18334  -0.04734  -0.01670    0.0384    1.0806
    0.3273     0.0932   -1.20515  -0.04280  -0.01390    0.0320    1.0730
    0.3548     0.0861   -1.23235  -0.03964  -0.01263    0.0291    1.0683
    0.3846     0.0792   -1.24886  -0.03666  -0.01081    0.0249    1.0642
    0.4145     0.0729   -1.28117  -0.03412  -0.01021    0.0235    1.0500
    0.4441     0.0671   -1.28867  -0.03087  -0.00752    0.0173    1.0475
    0.4759     0.0614   -1.33529  -0.02851  -0.00760    0.0175    1.0408
    0.5070     0.0563   -1.36748  -0.02627  -0.00691    0.0159    1.0314
    0.5401     0.0514   -1.40611  -0.02416  -0.00650    0.0150    1.0358
    0.5721     0.0471   -1.43027  -0.02192  -0.00528    0.0122    1.0442
