n_taus = 30
n_waves = 81
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0501     0.2915   -1.35139  -0.08601  -0.06306    0.1452    1.0607
    0.0531     0.3014   -1.35264  -0.08975  -0.06667    0.1535    1.0624
    0.0556     0.3117   -1.31609  -0.09269  -0.06747    0.1554    1.0755
    0.0579     0.3286   -1.29466  -0.09791  -0.07115    0.1638    1.0728
    0.0589     0.3441   -1.23844  -0.10280  -0.07213    0.1661    1.0717
    0.0599     0.3737   -1.25206  -0.10816  -0.07805    0.1797    1.0761
    0.0609     0.4086   -1.24660  -0.11968  -0.08841    0.2036    1.0679
    0.0624     0.4587   -1.24188  -0.13076  -0.09837    0.2265    1.0930
    0.0638     0.4992   -1.21274  -0.14554  -0.10984    0.2529    1.0958
    0.0657     0.5376   -1.24798  -0.15338  -0.11979    0.2758    1.0895
    0.0680     0.5638   -1.23548  -0.16191  -0.12672    0.2918    1.0902
    0.0708     0.5763   -1.26101  -0.16231  -0.12902    0.2971    1.0776
    0.0729     0.5759   -1.25973  -0.16250  -0.12910    0.2973    1.0841
    0.0733     0.6084   -1.21642  -0.17078  -0.13334    0.3070    1.0864
    0.0737     0.6037   -1.27385  -0.16457  -0.13205    0.3041    1.0903
    0.0763     0.5719   -1.26039  -0.16083  -0.12760    0.2938    1.0858
    0.0785     0.5461   -1.29033  -0.15698  -0.12616    0.2905    1.0766
    0.0813     0.5216   -1.25455  -0.14909  -0.11629    0.2678    1.0754
    0.0846     0.4982   -1.28212  -0.14184  -0.11149    0.2567    1.0801
    0.0902     0.4818   -1.25869  -0.13748  -0.10581    0.2436    1.0672
    0.0983     0.4517   -1.24538  -0.12864  -0.09665    0.2226    1.0776
    0.1047     0.4151   -1.23421  -0.12190  -0.08960    0.2063    1.0770
    0.1103     0.3853   -1.24619  -0.11124  -0.08052    0.1854    1.0771
    0.1168     0.3592   -1.24455  -0.10623  -0.07575    0.1744    1.0727
    0.1245     0.3345   -1.25435  -0.09928  -0.06991    0.1610    1.0781
    0.1326     0.3128   -1.24317  -0.09540  -0.06554    0.1509    1.0776
    0.1445     0.2861   -1.24316  -0.08612  -0.05688    0.1310    1.0849
    0.1594     0.2416   -1.16387  -0.07472  -0.04072    0.0938    1.0805
    0.1728     0.2096   -1.13482  -0.06436  -0.02892    0.0666    1.0772
    0.1928     0.1786   -1.08525  -0.05572  -0.01693    0.0390    1.1029
    0.2018     0.1693   -1.10999  -0.05213  -0.01569    0.0361    1.0773
    0.2101     0.1624   -1.11093  -0.05051  -0.01428    0.0329    1.1152
    0.2188     0.1549   -1.12564  -0.04819  -0.01329    0.0306    1.0718
    0.2304     0.1445   -1.16254  -0.04476  -0.01285    0.0296    1.0740
    0.2385     0.1377   -1.16071  -0.04343  -0.01149    0.0265    1.0953
    0.2469     0.1310   -1.17029  -0.04124  -0.01012    0.0233    1.0809
    0.2585     0.1234   -1.19961  -0.03855  -0.00956    0.0220    1.0703
    0.2754     0.1140   -1.21215  -0.03579  -0.00778    0.0179    1.0869
    0.3003     0.1032   -1.26261  -0.03335  -0.00846    0.0195    1.0584
    0.3273     0.0936   -1.31868  -0.02940  -0.00764    0.0176    1.0454
    0.3548     0.0856   -1.35637  -0.02705  -0.00717    0.0165    1.0441
    0.3846     0.0783   -1.37383  -0.02482  -0.00580    0.0133    1.0480
    0.4145     0.0718   -1.42894  -0.02276  -0.00605    0.0139    1.0429
    0.4441     0.0662   -1.46354  -0.02112  -0.00572    0.0132    1.0355
    0.4759     0.0607   -1.50236  -0.01976  -0.00570    0.0131    1.0301
    0.5070     0.0559   -1.52358  -0.01809  -0.00474    0.0109    1.0251
    0.5401     0.0513   -1.58354  -0.01618  -0.00458    0.0105    1.0279
    0.5721     0.0473   -1.60594  -0.01526  -0.00425    0.0098    1.0278
    0.6060     0.0435   -1.62941  -0.01386  -0.00346    0.0080    1.0191
    0.6419     0.0399   -1.67541  -0.01277  -0.00343    0.0079    1.0235
    0.6800     0.0365   -1.73765  -0.01175  -0.00366    0.0084    1.0180
    0.7203     0.0334   -1.76679  -0.01086  -0.00331    0.0076    1.0182
    0.7630     0.0304   -1.83841  -0.00961  -0.00322    0.0074    1.0174
    0.8082     0.0277   -1.85237  -0.00918  -0.00300    0.0069    1.0156
    0.8511     0.0255   -1.91137  -0.00809  -0.00270    0.0062    1.0121
    0.8964     0.0234   -1.94881  -0.00752  -0.00258    0.0059    1.0103
    0.9441     0.0215   -1.97590  -0.00713  -0.00249    0.0057    1.0139
    0.9943     0.0197   -2.04492  -0.00630  -0.00234    0.0054    1.0097
    1.0470     0.0180   -2.08662  -0.00578  -0.00218    0.0050    1.0135
    1.1030     0.0166   -2.13474  -0.00529  -0.00207    0.0048    1.0049
    1.1610     0.0152   -2.17299  -0.00483  -0.00189    0.0044    1.0068
    1.2230     0.0140   -2.22444  -0.00448  -0.00187    0.0043    1.0053
