n_taus = 30
n_waves = 81
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0501     0.1553   -1.43085  -0.07226  -0.05364    0.1235    1.0384
    0.0531     0.1681   -1.39341  -0.07812  -0.05760    0.1326    1.0324
    0.0556     0.1825   -1.38654  -0.08472  -0.06357    0.1464    1.0401
    0.0579     0.1972   -1.35828  -0.09209  -0.06918    0.1593    1.0307
    0.0589     0.2131   -1.37985  -0.09805  -0.07593    0.1748    1.0360
    0.0599     0.2300   -1.37716  -0.10601  -0.08335    0.1919    1.0378
    0.0609     0.2476   -1.40035  -0.11414  -0.09223    0.2124    1.0327
    0.0624     0.2715   -1.35868  -0.12651  -0.10178    0.2344    1.0429
    0.0638     0.2934   -1.37608  -0.13569  -0.11141    0.2565    1.0463
    0.0657     0.3187   -1.38385  -0.14775  -0.12324    0.2838    1.0450
    0.0680     0.3455   -1.38845  -0.15907  -0.13419    0.3090    1.0451
    0.0708     0.3719   -1.38503  -0.16994  -0.14425    0.3321    1.0470
    0.0729     0.3739   -1.39372  -0.17120  -0.14593    0.3360    1.0444
    0.0733     0.3783   -1.36005  -0.17497  -0.14750    0.3396    1.0483
    0.0737     0.3751   -1.39308  -0.17175  -0.14641    0.3371    1.0518
    0.0763     0.3457   -1.38606  -0.15739  -0.13246    0.3050    1.0548
    0.0785     0.3189   -1.33973  -0.14848  -0.12138    0.2795    1.0455
    0.0813     0.2927   -1.36793  -0.13409  -0.10946    0.2520    1.0452
    0.0846     0.2700   -1.35503  -0.12412  -0.09932    0.2287    1.0475
    0.0902     0.2491   -1.34684  -0.11612  -0.09132    0.2103    1.0429
    0.0983     0.2290   -1.32465  -0.10580  -0.08032    0.1849    1.0412
    0.1047     0.2105   -1.32730  -0.09789  -0.07301    0.1681    1.0426
    0.1103     0.1943   -1.31388  -0.09051  -0.06529    0.1503    1.0373
    0.1168     0.1792   -1.33332  -0.08355  -0.05977    0.1376    1.0392
    0.1245     0.1651   -1.33154  -0.07680  -0.05329    0.1227    1.0351
    0.1326     0.1526   -1.34250  -0.07089  -0.04826    0.1111    1.0425
    0.1445     0.1406   -1.35488  -0.06614  -0.04435    0.1021    1.0413
    0.1594     0.1298   -1.34710  -0.06132  -0.03939    0.0907    1.0392
    0.1728     0.1273   -1.32062  -0.05994  -0.03674    0.0846    1.0489
    0.1928     0.1373   -1.23863  -0.06490  -0.03672    0.0846    1.0455
    0.2018     0.1488   -1.24470  -0.06930  -0.04123    0.0949    1.0554
    0.2101     0.1601   -1.23535  -0.07441  -0.04542    0.1046    1.0536
    0.2188     0.1632   -1.22555  -0.07605  -0.04631    0.1066    1.0604
    0.2304     0.1492   -1.22896  -0.06992  -0.04081    0.0940    1.0593
    0.2385     0.1370   -1.24553  -0.06384  -0.03616    0.0833    1.0555
    0.2469     0.1262   -1.23090  -0.05909  -0.03079    0.0709    1.0550
    0.2585     0.1161   -1.23727  -0.05442  -0.02681    0.0617    1.0506
    0.2754     0.1067   -1.25601  -0.04969  -0.02349    0.0541    1.0538
    0.3003     0.0987   -1.27250  -0.04607  -0.02102    0.0484    1.0555
    0.3273     0.0909   -1.29284  -0.04290  -0.01914    0.0441    1.0442
    0.3548     0.0840   -1.30492  -0.03965  -0.01669    0.0384    1.0286
    0.3846     0.0774   -1.32731  -0.03655  -0.01487    0.0342    1.0416
    0.4145     0.0713   -1.38339  -0.03318  -0.01421    0.0327    1.0361
    0.4441     0.0659   -1.38954  -0.03080  -0.01219    0.0281    1.0329
    0.4759     0.0605   -1.40961  -0.02845  -0.01076    0.0248    1.0377
    0.5070     0.0558   -1.45758  -0.02610  -0.01031    0.0237    1.0356
    0.5401     0.0513   -1.47982  -0.02411  -0.00916    0.0211    1.0289
    0.5721     0.0474   -1.49986  -0.02258  -0.00835    0.0192    1.0255
    0.6060     0.0437   -1.53266  -0.02046  -0.00731    0.0168    1.0281
    0.6419     0.0403   -1.56649  -0.01906  -0.00692    0.0159    1.0222
    0.6800     0.0370   -1.60455  -0.01752  -0.00643    0.0148    1.0230
    0.7203     0.0340   -1.64124  -0.01610  -0.00592    0.0136    1.0208
    0.7630     0.0313   -1.69961  -0.01474  -0.00586    0.0135    1.0196
    0.8082     0.0287   -1.72745  -0.01347  -0.00516    0.0119    1.0183
    0.8511     0.0265   -1.76364  -0.01256  -0.00492    0.0113    1.0181
    0.8964     0.0245   -1.80617  -0.01142  -0.00451    0.0104    1.0125
    0.9441     0.0226   -1.85268  -0.01059  -0.00439    0.0101    1.0130
    0.9943     0.0208   -1.88377  -0.00970  -0.00394    0.0091    1.0136
    1.0470     0.0192   -1.92774  -0.00910  -0.00389    0.0090    1.0128
    1.1030     0.0177   -1.96859  -0.00832  -0.00359    0.0083    1.0098
    1.1610     0.0163   -1.99867  -0.00775  -0.00334    0.0077    1.0106
    1.2230     0.0151   -2.04491  -0.00709  -0.00312    0.0072    1.0097
    1.2880     0.0139   -2.08448  -0.00659  -0.00298    0.0069    1.0086
    1.3570     0.0128   -2.13149  -0.00599  -0.00275    0.0063    1.0075
    1.4290     0.0118   -2.16920  -0.00560  -0.00263    0.0061    1.0075
    1.5050     0.0109   -2.21135  -0.00517  -0.00248    0.0057    1.0059
    1.5850     0.0101   -2.24999  -0.00480  -0.00233    0.0054    1.0073
    1.6690     0.0093   -2.30207  -0.00442  -0.00224    0.0052    1.0042
    1.7580     0.0085   -2.34854  -0.00405  -0.00209    0.0048    1.0035
    1.8510     0.0078   -2.40604  -0.00366  -0.00195    0.0045    1.0043
    1.9500     0.0072   -2.44292  -0.00341  -0.00183    0.0042    1.0039
    2.0540     0.0066   -2.49785  -0.00309  -0.00171    0.0039    1.0043
    2.1500     0.0061   -2.54566  -0.00287  -0.00162    0.0037    1.0027
    2.2520     0.0056   -2.59453  -0.00265  -0.00154    0.0035    1.0019
    2.3580     0.0052   -2.64364  -0.00243  -0.00144    0.0033    1.0024
    2.4690     0.0048   -2.69538  -0.00224  -0.00137    0.0031    1.0021
    2.5850     0.0044   -2.74674  -0.00207  -0.00128    0.0030    1.0018
    2.7070     0.0040   -2.80118  -0.00190  -0.00121    0.0028    1.0015
    2.8350     0.0037   -2.85834  -0.00174  -0.00113    0.0026    1.0017
    2.9680     0.0034   -2.92045  -0.00158  -0.00105    0.0024    1.0015
    3.0900     0.0031   -2.96548  -0.00148  -0.00101    0.0023    1.0016
 
tau_V = 0.100
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0501     0.3107   -1.16905  -0.14263  -0.10357    0.2385    1.0586
    0.0531     0.3362   -1.20191  -0.15552  -0.11814    0.2720    1.0668
    0.0556     0.3650   -1.15207  -0.16710  -0.12431    0.2862    1.0657
    0.0579     0.3945   -1.17359  -0.17910  -0.13720    0.3159    1.0798
    0.0589     0.4261   -1.16703  -0.19521  -0.15118    0.3481    1.0581
    0.0599     0.4600   -1.16783  -0.20843  -0.16318    0.3757    1.0810
    0.0609     0.4952   -1.18990  -0.22677  -0.18189    0.4188    1.0833
    0.0624     0.5430   -1.20302  -0.24406  -0.19877    0.4577    1.0838
    0.0638     0.5869   -1.20477  -0.26645  -0.21907    0.5044    1.0800
    0.0657     0.6375   -1.22770  -0.28774  -0.24053    0.5538    1.0787
    0.0680     0.6910   -1.22358  -0.30818  -0.25838    0.5949    1.0908
    0.0708     0.7439   -1.28790  -0.32953  -0.28418    0.6544    1.0804
    0.0729     0.7478   -1.28808  -0.32964  -0.28430    0.6546    1.0854
    0.0733     0.7567   -1.26301  -0.33727  -0.28858    0.6645    1.0940
    0.0737     0.7502   -1.25461  -0.33341  -0.28423    0.6545    1.0864
    0.0763     0.6914   -1.22533  -0.30769  -0.25813    0.5944    1.0745
    0.0785     0.6378   -1.21352  -0.28299  -0.23480    0.5406    1.0886
    0.0813     0.5853   -1.19617  -0.26337  -0.21542    0.4960    1.0867
    0.0846     0.5401   -1.18010  -0.24399  -0.19639    0.4522    1.0823
    0.0902     0.4982   -1.15812  -0.22603  -0.17801    0.4099    1.0796
    0.0983     0.4580   -1.13872  -0.20786  -0.15970    0.3677    1.0911
    0.1047     0.4210   -1.12524  -0.19197  -0.14407    0.3317    1.0897
    0.1103     0.3886   -1.11436  -0.17774  -0.13019    0.2998    1.0809
    0.1168     0.3585   -1.13085  -0.16473  -0.12015    0.2766    1.0804
    0.1245     0.3301   -1.11372  -0.15079  -0.10590    0.2438    1.0921
    0.1326     0.3051   -1.10707  -0.14099  -0.09641    0.2220    1.0861
    0.1445     0.2811   -1.12555  -0.13050  -0.08866    0.2041    1.0780
