n_taus = 30
n_waves = 81
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0501     0.1553   -1.41234  -0.07067  -0.05133    0.1182    1.0436
    0.0531     0.1681   -1.46809  -0.07591  -0.05865    0.1350    1.0474
    0.0556     0.1825   -1.42546  -0.08149  -0.06226    0.1433    1.0381
    0.0579     0.1972   -1.40272  -0.08972  -0.06909    0.1591    1.0519
    0.0589     0.2131   -1.38050  -0.09569  -0.07372    0.1697    1.0417
    0.0599     0.2300   -1.37736  -0.10331  -0.08079    0.1860    1.0440
    0.0609     0.2476   -1.40192  -0.11118  -0.08950    0.2061    1.0431
    0.0624     0.2715   -1.38755  -0.12058  -0.09771    0.2250    1.0523
    0.0638     0.2934   -1.39148  -0.13097  -0.10776    0.2481    1.0429
    0.0657     0.3187   -1.40484  -0.13981  -0.11683    0.2690    1.0471
    0.0680     0.3455   -1.41658  -0.14912  -0.12627    0.2908    1.0504
    0.0708     0.3719   -1.40791  -0.16134  -0.13740    0.3164    1.0459
    0.0729     0.3739   -1.42595  -0.15984  -0.13692    0.3153    1.0419
    0.0733     0.3783   -1.42227  -0.16187  -0.13865    0.3193    1.0507
    0.0737     0.3751   -1.42759  -0.16289  -0.13990    0.3221    1.0545
    0.0763     0.3457   -1.40884  -0.14973  -0.12645    0.2912    1.0548
    0.0785     0.3189   -1.40291  -0.14079  -0.11767    0.2709    1.0556
    0.0813     0.2927   -1.37493  -0.13005  -0.10601    0.2441    1.0454
    0.0846     0.2700   -1.41804  -0.11748  -0.09627    0.2217    1.0589
    0.0902     0.2491   -1.38152  -0.11040  -0.08774    0.2020    1.0466
    0.0983     0.2290   -1.34059  -0.10479  -0.08026    0.1848    1.0558
    0.1047     0.2105   -1.35349  -0.09420  -0.07093    0.1633    1.0581
    0.1103     0.1943   -1.33083  -0.08772  -0.06359    0.1464    1.0486
    0.1168     0.1792   -1.35359  -0.08171  -0.05909    0.1361    1.0514
    0.1245     0.1651   -1.36413  -0.07433  -0.05260    0.1211    1.0519
    0.1326     0.1526   -1.36149  -0.07017  -0.04851    0.1117    1.0481
    0.1445     0.1406   -1.37494  -0.06466  -0.04391    0.1011    1.0496
    0.1594     0.1298   -1.36694  -0.05882  -0.03796    0.0874    1.0478
    0.1728     0.1273   -1.31548  -0.05767  -0.03432    0.0790    1.0564
    0.1928     0.1373   -1.26229  -0.06322  -0.03659    0.0843    1.0647
    0.2018     0.1488   -1.26046  -0.06766  -0.04066    0.0936    1.0553
    0.2101     0.1601   -1.24302  -0.07258  -0.04420    0.1018    1.0642
    0.2188     0.1632   -1.26342  -0.07438  -0.04714    0.1086    1.0654
    0.2304     0.1492   -1.25811  -0.06840  -0.04121    0.0949    1.0683
    0.2385     0.1370   -1.24789  -0.06221  -0.03477    0.0801    1.0671
    0.2469     0.1262   -1.25862  -0.05747  -0.03097    0.0713    1.0597
    0.2585     0.1161   -1.25504  -0.05294  -0.02649    0.0610    1.0617
    0.2754     0.1067   -1.27285  -0.04950  -0.02428    0.0559    1.0663
    0.3003     0.0987   -1.28986  -0.04544  -0.02138    0.0492    1.0600
    0.3273     0.0909   -1.29846  -0.04212  -0.01869    0.0430    1.0623
    0.3548     0.0840   -1.30762  -0.03868  -0.01591    0.0366    1.0519
    0.3846     0.0774   -1.35423  -0.03597  -0.01559    0.0359    1.0593
    0.4145     0.0713   -1.38800  -0.03330  -0.01452    0.0334    1.0434
    0.4441     0.0659   -1.40586  -0.03082  -0.01289    0.0297    1.0363
    0.4759     0.0605   -1.41545  -0.02780  -0.01036    0.0239    1.0399
    0.5070     0.0558   -1.45039  -0.02578  -0.00975    0.0224    1.0405
    0.5401     0.0513   -1.49153  -0.02410  -0.00954    0.0220    1.0327
    0.5721     0.0474   -1.51982  -0.02202  -0.00843    0.0194    1.0241
    0.6060     0.0437   -1.54797  -0.02031  -0.00761    0.0175    1.0368
    0.6419     0.0403   -1.56746  -0.01887  -0.00676    0.0156    1.0262
    0.6800     0.0370   -1.59852  -0.01739  -0.00614    0.0141    1.0313
    0.7203     0.0340   -1.64619  -0.01585  -0.00580    0.0133    1.0215
    0.7630     0.0313   -1.69584  -0.01438  -0.00543    0.0125    1.0226
    0.8082     0.0287   -1.73091  -0.01331  -0.00507    0.0117    1.0204
    0.8511     0.0265   -1.78304  -0.01224  -0.00494    0.0114    1.0190
    0.8964     0.0245   -1.80650  -0.01140  -0.00449    0.0103    1.0136
    0.9441     0.0226   -1.84319  -0.01075  -0.00441    0.0102    1.0125
    0.9943     0.0208   -1.88674  -0.00978  -0.00405    0.0093    1.0110
    1.0470     0.0192   -1.92897  -0.00900  -0.00381    0.0088    1.0134
    1.1030     0.0177   -1.96222  -0.00832  -0.00351    0.0081    1.0140
    1.1610     0.0163   -2.00554  -0.00764  -0.00330    0.0076    1.0117
    1.2230     0.0151   -2.04923  -0.00705  -0.00313    0.0072    1.0081
    1.2880     0.0139   -2.08816  -0.00656  -0.00298    0.0069    1.0099
    1.3570     0.0128   -2.13390  -0.00594  -0.00272    0.0063    1.0076
    1.4290     0.0118   -2.17797  -0.00557  -0.00266    0.0061    1.0070
    1.5050     0.0109   -2.21211  -0.00522  -0.00253    0.0058    1.0066
    1.5850     0.0101   -2.25658  -0.00477  -0.00234    0.0054    1.0062
    1.6690     0.0093   -2.30417  -0.00439  -0.00222    0.0051    1.0053
    1.7580     0.0085   -2.35650  -0.00399  -0.00206    0.0047    1.0058
    1.8510     0.0078   -2.39715  -0.00372  -0.00197    0.0045    1.0039
    1.9500     0.0072   -2.44858  -0.00338  -0.00183    0.0042    1.0045
    2.0540     0.0066   -2.49841  -0.00311  -0.00172    0.0040    1.0033
    2.1500     0.0061   -2.54331  -0.00289  -0.00164    0.0038    1.0031
    2.2520     0.0056   -2.60413  -0.00260  -0.00151    0.0035    1.0034
    2.3580     0.0052   -2.65621  -0.00237  -0.00141    0.0032    1.0023
    2.4690     0.0048   -2.70109  -0.00222  -0.00135    0.0031    1.0016
    2.5850     0.0044   -2.74745  -0.00206  -0.00128    0.0029    1.0023
    2.7070     0.0040   -2.80484  -0.00189  -0.00120    0.0028    1.0017
    2.8350     0.0037   -2.85601  -0.00175  -0.00114    0.0026    1.0021
    2.9680     0.0034   -2.91970  -0.00158  -0.00106    0.0024    1.0012
    3.0900     0.0031   -2.96835  -0.00147  -0.00101    0.0023    1.0014
 
tau_V = 0.100
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0501     0.3107   -1.23034  -0.13473  -0.10121    0.2330    1.0564
    0.0531     0.3362   -1.21589  -0.14658  -0.11105    0.2557    1.0660
    0.0556     0.3650   -1.21319  -0.15803  -0.12138    0.2795    1.0815
    0.0579     0.3945   -1.20711  -0.17120  -0.13295    0.3061    1.0988
    0.0589     0.4261   -1.19434  -0.18023  -0.14010    0.3226    1.0869
    0.0599     0.4600   -1.21805  -0.19414  -0.15487    0.3566    1.0983
    0.0609     0.4952   -1.22840  -0.20873  -0.16909    0.3893    1.0942
    0.0624     0.5430   -1.24228  -0.22551  -0.18561    0.4274    1.0923
    0.0638     0.5869   -1.25217  -0.24345  -0.20284    0.4671    1.0926
    0.0657     0.6375   -1.27359  -0.26414  -0.22360    0.5149    1.0875
    0.0680     0.6910   -1.29432  -0.28165  -0.24140    0.5558    1.0882
    0.0708     0.7439   -1.33589  -0.29808  -0.25999    0.5986    1.0915
    0.0729     0.7478   -1.36108  -0.29783  -0.26182    0.6029    1.0934
    0.0733     0.7567   -1.30416  -0.30908  -0.26723    0.6153    1.0997
    0.0737     0.7502   -1.33920  -0.30004  -0.26207    0.6034    1.0953
    0.0763     0.6914   -1.29612  -0.28099  -0.24095    0.5548    1.0984
    0.0785     0.6378   -1.25409  -0.26793  -0.22526    0.5187    1.0853
    0.0813     0.5853   -1.24731  -0.24208  -0.20116    0.4632    1.0939
    0.0846     0.5401   -1.21908  -0.22392  -0.18209    0.4193    1.0927
    0.0902     0.4982   -1.21682  -0.21167  -0.17074    0.3931    1.1020
    0.0983     0.4580   -1.18368  -0.19480  -0.15238    0.3509    1.0924
    0.1047     0.4210   -1.15888  -0.18068  -0.13726    0.3160    1.1000
    0.1103     0.3886   -1.15179  -0.16754  -0.12469    0.2871    1.0889
    0.1168     0.3585   -1.14746  -0.15762  -0.11530    0.2655    1.0804
    0.1245     0.3301   -1.15290  -0.14402  -0.10343    0.2382    1.0875
    0.1326     0.3051   -1.16122  -0.13422  -0.09522    0.2192    1.0836
    0.1445     0.2811   -1.14218  -0.12444  -0.08463    0.1949    1.0809
    0.1594     0.2595   -1.13525  -0.11749  -0.07768    0.1789    1.1013
    0.1728     0.2546   -1.09441  -0.11300  -0.06988    0.1609    1.0995
    0.1928     0.2747   -1.04701  -0.11911  -0.07064    0.1627    1.1284
    0.2018     0.2977   -1.03473  -0.13052  -0.07949    0.1830    1.1194
    0.2101     0.3201   -1.06153  -0.14180  -0.09247    0.2129    1.1168
    0.2188     0.3264   -1.02587  -0.14280  -0.08938    0.2058    1.1282
    0.2304     0.2985   -1.02968  -0.13149  -0.07979    0.1837    1.1254
    0.2385     0.2741   -1.00851  -0.12177  -0.06877    0.1583    1.1227
    0.2469     0.2524   -1.01508  -0.11176  -0.06064    0.1396    1.1179
    0.2585     0.2322   -1.01347  -0.10458  -0.05407    0.1245    1.1078
    0.2754     0.2135   -1.01778  -0.09598  -0.04686    0.1079    1.1163
    0.3003     0.1973   -1.04160  -0.08933  -0.04338    0.0999    1.0989
    0.3273     0.1818   -1.04095  -0.08261  -0.03726    0.0858    1.1201
    0.3548     0.1681   -1.05670  -0.07727  -0.03397    0.0782    1.0995
    0.3846     0.1547   -1.07774  -0.07186  -0.03099    0.0714    1.0992
