n_taus = 30
n_waves = 81
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0501     0.2212   -1.32760  -0.09952  -0.07456    0.1717    1.0437
    0.0531     0.2340   -1.36588  -0.10398  -0.08085    0.1862    1.0513
    0.0556     0.2480   -1.35016  -0.10731  -0.08316    0.1915    1.0613
    0.0579     0.2654   -1.35859  -0.11687  -0.09266    0.2134    1.0703
    0.0589     0.2828   -1.27633  -0.12400  -0.09445    0.2175    1.0553
    0.0599     0.3080   -1.30281  -0.13340  -0.10495    0.2417    1.0664
    0.0609     0.3361   -1.29207  -0.14535  -0.11542    0.2658    1.0641
    0.0624     0.3755   -1.29945  -0.16119  -0.13069    0.3009    1.0791
    0.0638     0.4090   -1.28298  -0.17447  -0.14190    0.3267    1.0652
    0.0657     0.4433   -1.33542  -0.18682  -0.15702    0.3616    1.0762
    0.0680     0.4722   -1.29828  -0.19733  -0.16421    0.3781    1.0717
    0.0708     0.4941   -1.36234  -0.20599  -0.17670    0.4069    1.0708
    0.0729     0.4937   -1.33889  -0.20496  -0.17417    0.4010    1.0670
    0.0733     0.5109   -1.31666  -0.21499  -0.18192    0.4189    1.0729
    0.0737     0.5062   -1.31735  -0.21061  -0.17791    0.4097    1.0733
    0.0763     0.4694   -1.32625  -0.19867  -0.16745    0.3856    1.0788
    0.0785     0.4378   -1.32665  -0.18579  -0.15547    0.3580    1.0647
    0.0813     0.4074   -1.32457  -0.17307  -0.14347    0.3303    1.0751
    0.0846     0.3807   -1.32240  -0.16445  -0.13527    0.3115    1.0712
    0.0902     0.3582   -1.30465  -0.15512  -0.12538    0.2887    1.0682
    0.0983     0.3294   -1.29318  -0.14374  -0.11399    0.2625    1.0773
    0.1047     0.3006   -1.26477  -0.12937  -0.09869    0.2272    1.0642
    0.1103     0.2777   -1.24919  -0.12121  -0.09001    0.2073    1.0743
    0.1168     0.2571   -1.25417  -0.11360  -0.08326    0.1917    1.0672
    0.1245     0.2380   -1.26731  -0.10632  -0.07733    0.1781    1.0693
    0.1326     0.2218   -1.24978  -0.09976  -0.07006    0.1613    1.0720
    0.1445     0.2051   -1.25644  -0.09268  -0.06387    0.1471    1.0747
    0.1594     0.1814   -1.19864  -0.08205  -0.05005    0.1152    1.0818
    0.1728     0.1666   -1.13302  -0.07595  -0.03945    0.0908    1.0880
    0.1928     0.1581   -1.11417  -0.07216  -0.03442    0.0793    1.0874
    0.2018     0.1604   -1.09720  -0.07173  -0.03259    0.0751    1.0966
    0.2101     0.1636   -1.10868  -0.07406  -0.03570    0.0822    1.0929
    0.2188     0.1613   -1.11353  -0.07252  -0.03470    0.0799    1.0928
    0.2304     0.1476   -1.12562  -0.06638  -0.03005    0.0692    1.0963
    0.2385     0.1372   -1.12888  -0.06289  -0.02710    0.0624    1.0837
    0.2469     0.1281   -1.12950  -0.05822  -0.02284    0.0526    1.0842
    0.2585     0.1192   -1.14001  -0.05552  -0.02116    0.0487    1.0867
    0.2754     0.1102   -1.16567  -0.05014  -0.01807    0.0416    1.0687
    0.3003     0.1014   -1.18289  -0.04720  -0.01653    0.0381    1.0797
    0.3273     0.0932   -1.19270  -0.04270  -0.01300    0.0299    1.0682
    0.3548     0.0861   -1.22956  -0.03950  -0.01233    0.0284    1.0706
    0.3846     0.0792   -1.26030  -0.03699  -0.01176    0.0271    1.0650
    0.4145     0.0729   -1.27659  -0.03385  -0.00970    0.0223    1.0505
    0.4441     0.0671   -1.29136  -0.03081  -0.00760    0.0175    1.0488
    0.4759     0.0614   -1.33094  -0.02849  -0.00737    0.0170    1.0398
    0.5070     0.0563   -1.36920  -0.02625  -0.00697    0.0161    1.0356
    0.5401     0.0514   -1.40783  -0.02416  -0.00657    0.0151    1.0327
    0.5721     0.0471   -1.42494  -0.02193  -0.00509    0.0117    1.0415
    0.6060     0.0430   -1.48916  -0.02011  -0.00560    0.0129    1.0320
    0.6419     0.0391   -1.50945  -0.01815  -0.00436    0.0100    1.0343
    0.6800     0.0354   -1.56446  -0.01641  -0.00428    0.0099    1.0254
    0.7203     0.0321   -1.60760  -0.01502  -0.00406    0.0093    1.0221
    0.7630     0.0290   -1.67131  -0.01350  -0.00406    0.0093    1.0196
    0.8082     0.0262   -1.69371  -0.01238  -0.00343    0.0079    1.0199
    0.8511     0.0240   -1.75023  -0.01095  -0.00311    0.0072    1.0142
    0.8964     0.0220   -1.78487  -0.01019  -0.00295    0.0068    1.0166
    0.9441     0.0202   -1.81168  -0.00962  -0.00282    0.0065    1.0133
    0.9943     0.0186   -1.86467  -0.00885  -0.00283    0.0065    1.0193
    1.0470     0.0171   -1.89582  -0.00804  -0.00245    0.0056    1.0141
    1.1030     0.0158   -1.94969  -0.00732  -0.00239    0.0055    1.0161
    1.1610     0.0146   -1.99027  -0.00691  -0.00242    0.0056    1.0098
    1.2230     0.0135   -2.01803  -0.00628  -0.00208    0.0048    1.0105
    1.2880     0.0125   -2.05843  -0.00583  -0.00200    0.0046    1.0093
    1.3570     0.0115   -2.08939  -0.00546  -0.00189    0.0044    1.0090
    1.4290     0.0107   -2.12914  -0.00509  -0.00184    0.0042    1.0064
    1.5050     0.0101   -2.15443  -0.00478  -0.00172    0.0040    1.0087
    1.5850     0.0096   -2.18989  -0.00453  -0.00170    0.0039    1.0044
    1.6690     0.0090   -2.22379  -0.00420  -0.00159    0.0037    1.0070
    1.7580     0.0084   -2.26401  -0.00397  -0.00159    0.0037    1.0056
    1.8510     0.0077   -2.30535  -0.00369  -0.00153    0.0035    1.0032
    1.9500     0.0071   -2.35957  -0.00337  -0.00146    0.0034    1.0061
    2.0540     0.0066   -2.40964  -0.00311  -0.00141    0.0033    1.0029
    2.1500     0.0062   -2.45547  -0.00289  -0.00136    0.0031    1.0055
    2.2520     0.0058   -2.50639  -0.00265  -0.00129    0.0030    1.0031
    2.3580     0.0054   -2.53835  -0.00254  -0.00128    0.0030    1.0030
    2.4690     0.0051   -2.57397  -0.00242  -0.00126    0.0029    1.0043
    2.5850     0.0047   -2.63211  -0.00221  -0.00120    0.0028    1.0028
    2.7070     0.0044   -2.68239  -0.00206  -0.00116    0.0027    1.0030
    2.8350     0.0040   -2.74082  -0.00190  -0.00110    0.0025    1.0028
    2.9680     0.0037   -2.80200  -0.00174  -0.00106    0.0024    1.0027
    3.0900     0.0034   -2.86325  -0.00160  -0.00101    0.0023    1.0017
 
tau_V = 0.100
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0501     0.4425   -1.24257  -0.18699  -0.15037    0.3462    1.0777
    0.0531     0.4680   -1.20024  -0.19840  -0.15717    0.3619    1.1044
    0.0556     0.4961   -1.14529  -0.20396  -0.15689    0.3613    1.0940
    0.0579     0.5309   -1.13990  -0.22162  -0.17213    0.3963    1.1229
    0.0589     0.5656   -1.11882  -0.23224  -0.17922    0.4127    1.1019
    0.0599     0.6160   -1.16833  -0.25269  -0.20291    0.4672    1.1092
    0.0609     0.6723   -1.20876  -0.27205  -0.22451    0.5169    1.1237
    0.0624     0.7511   -1.16803  -0.29892  -0.24386    0.5615    1.1269
    0.0638     0.8180   -1.21943  -0.31901  -0.26756    0.6161    1.1347
    0.0657     0.8866   -1.27040  -0.33860  -0.29055    0.6690    1.1196
    0.0680     0.9444   -1.33137  -0.35564  -0.31198    0.7184    1.1308
    0.0708     0.9883   -1.30049  -0.36257  -0.31515    0.7257    1.1182
    0.0729     0.9873   -1.29829  -0.36886  -0.32056    0.7381    1.1157
    0.0733     1.0218   -1.31751  -0.37689  -0.32976    0.7593    1.1352
    0.0737     1.0125   -1.30557  -0.36795  -0.32050    0.7380    1.1279
    0.0763     0.9388   -1.28649  -0.35250  -0.30467    0.7015    1.1211
    0.0785     0.8756   -1.26573  -0.33396  -0.28590    0.6583    1.1248
    0.0813     0.8148   -1.20891  -0.32088  -0.26803    0.6172    1.1141
    0.0846     0.7613   -1.22881  -0.29532  -0.24744    0.5697    1.1277
    0.0902     0.7165   -1.20468  -0.28132  -0.23237    0.5351    1.1133
    0.0983     0.6589   -1.16489  -0.26243  -0.21121    0.4863    1.1258
    0.1047     0.6013   -1.14341  -0.24221  -0.19084    0.4394    1.1316
    0.1103     0.5554   -1.13542  -0.22306  -0.17293    0.3982    1.1246
    0.1168     0.5142   -1.10671  -0.21383  -0.16153    0.3719    1.1077
    0.1245     0.4759   -1.10520  -0.20077  -0.14977    0.3449    1.1233
    0.1326     0.4437   -1.10025  -0.18807  -0.13792    0.3176    1.1302
    0.1445     0.4102   -1.04962  -0.17581  -0.12131    0.2793    1.1247
    0.1594     0.3628   -0.98341  -0.15406  -0.09407    0.2166    1.1460
    0.1728     0.3331   -0.94533  -0.14369  -0.08002    0.1843    1.1491
    0.1928     0.3162   -0.88856  -0.14005  -0.06874    0.1583    1.1784
    0.2018     0.3208   -0.88360  -0.14036  -0.06825    0.1572    1.1885
    0.2101     0.3272   -0.87228  -0.14394  -0.06952    0.1601    1.1786
    0.2188     0.3226   -0.88648  -0.14028  -0.06862    0.1580    1.1723
    0.2304     0.2953   -0.88127  -0.12945  -0.05864    0.1350    1.1777
    0.2385     0.2744   -0.88998  -0.12122  -0.05292    0.1218    1.1429
    0.2469     0.2561   -0.90144  -0.11246  -0.04705    0.1083    1.1760
    0.2585     0.2385   -0.89102  -0.10616  -0.04017    0.0925    1.1684
    0.2754     0.2204   -0.91184  -0.09723  -0.03531    0.0813    1.1594
