n_taus = 30
n_waves = 81
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0501     0.2915   -1.25408  -0.12798  -0.09665    0.2225    1.0641
    0.0531     0.3014   -1.24940  -0.13235  -0.10039    0.2312    1.0652
    0.0556     0.3117   -1.18931  -0.13717  -0.10027    0.2309    1.0681
    0.0579     0.3286   -1.17450  -0.14304  -0.10442    0.2404    1.0947
    0.0589     0.3441   -1.15175  -0.15056  -0.10928    0.2516    1.0852
    0.0599     0.3737   -1.15375  -0.15840  -0.11658    0.2684    1.1003
    0.0609     0.4086   -1.13672  -0.17564  -0.13056    0.3006    1.1118
    0.0624     0.4587   -1.13540  -0.19516  -0.14798    0.3407    1.1139
    0.0638     0.4992   -1.15620  -0.21075  -0.16411    0.3779    1.1027
    0.0657     0.5376   -1.18545  -0.22215  -0.17729    0.4082    1.1136
    0.0680     0.5638   -1.17757  -0.23299  -0.18626    0.4289    1.1142
    0.0708     0.5763   -1.19781  -0.23845  -0.19320    0.4449    1.1057
    0.0729     0.5759   -1.18415  -0.24065  -0.19380    0.4462    1.1046
    0.0733     0.6084   -1.18646  -0.25226  -0.20446    0.4708    1.1240
    0.0737     0.6037   -1.16364  -0.24938  -0.19945    0.4593    1.1121
    0.0763     0.5719   -1.21128  -0.23512  -0.19151    0.4410    1.1227
    0.0785     0.5461   -1.18320  -0.22863  -0.18291    0.4212    1.1027
    0.0813     0.5216   -1.19457  -0.21486  -0.17158    0.3951    1.0971
    0.0846     0.4982   -1.19362  -0.21071  -0.16773    0.3862    1.1062
    0.0902     0.4818   -1.18794  -0.20548  -0.16246    0.3741    1.1033
    0.0983     0.4517   -1.15755  -0.19077  -0.14625    0.3367    1.1075
    0.1047     0.4151   -1.15706  -0.17688  -0.13365    0.3077    1.1077
    0.1103     0.3853   -1.14337  -0.16793  -0.12425    0.2861    1.1048
    0.1168     0.3592   -1.15075  -0.15709  -0.11512    0.2651    1.0949
    0.1245     0.3345   -1.15166  -0.14439  -0.10365    0.2387    1.0935
    0.1326     0.3128   -1.13682  -0.13817  -0.09666    0.2226    1.0994
    0.1445     0.2861   -1.12907  -0.12581  -0.08471    0.1951    1.0965
    0.1594     0.2416   -1.07649  -0.10711  -0.06285    0.1447    1.1120
    0.1728     0.2096   -1.00117  -0.09517  -0.04434    0.1021    1.1203
    0.1928     0.1786   -0.97470  -0.07950  -0.02746    0.0632    1.1296
    0.2018     0.1693   -0.99446  -0.07646  -0.02694    0.0620    1.1241
    0.2101     0.1624   -0.97572  -0.07342  -0.02218    0.0511    1.1251
    0.2188     0.1549   -0.99935  -0.07120  -0.02276    0.0524    1.1149
    0.2304     0.1445   -1.00993  -0.06506  -0.01835    0.0423    1.1031
    0.2385     0.1377   -1.01737  -0.06222  -0.01656    0.0381    1.1051
    0.2469     0.1310   -1.03907  -0.05954  -0.01624    0.0374    1.0988
    0.2585     0.1234   -1.06823  -0.05618  -0.01587    0.0365    1.1228
    0.2754     0.1140   -1.08904  -0.05255  -0.01435    0.0330    1.0930
    0.3003     0.1032   -1.12638  -0.04752  -0.01274    0.0293    1.0931
    0.3273     0.0936   -1.15625  -0.04335  -0.01109    0.0255    1.0771
    0.3548     0.0856   -1.21598  -0.03945  -0.01144    0.0264    1.0770
    0.3846     0.0783   -1.25954  -0.03635  -0.01112    0.0256    1.0659
    0.4145     0.0718   -1.28012  -0.03323  -0.00930    0.0214    1.0491
    0.4441     0.0662   -1.31978  -0.03028  -0.00853    0.0196    1.0395
    0.4759     0.0607   -1.36373  -0.02814  -0.00854    0.0197    1.0381
    0.5070     0.0559   -1.38064  -0.02648  -0.00768    0.0177    1.0368
    0.5401     0.0513   -1.40677  -0.02388  -0.00625    0.0144    1.0431
    0.5721     0.0473   -1.46807  -0.02200  -0.00672    0.0155    1.0352
    0.6060     0.0435   -1.49024  -0.02049  -0.00601    0.0138    1.0296
    0.6419     0.0399   -1.53493  -0.01864  -0.00561    0.0129    1.0371
