n_taus = 30
n_waves = 81
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0501     0.1553   -1.59329  -0.04717  -0.03500    0.0806    1.0297
    0.0531     0.1681   -1.62959  -0.05219  -0.04085    0.0941    1.0274
    0.0556     0.1825   -1.55251  -0.05667  -0.04302    0.0991    1.0338
    0.0579     0.1972   -1.53591  -0.06088  -0.04658    0.1072    1.0369
    0.0589     0.2131   -1.56038  -0.06407  -0.05043    0.1161    1.0377
    0.0599     0.2300   -1.50237  -0.06871  -0.05300    0.1220    1.0377
    0.0609     0.2476   -1.53969  -0.07235  -0.05779    0.1331    1.0400
    0.0624     0.2715   -1.51663  -0.08027  -0.06465    0.1489    1.0435
    0.0638     0.2934   -1.50996  -0.08741  -0.07130    0.1642    1.0452
    0.0657     0.3187   -1.50097  -0.09487  -0.07815    0.1799    1.0433
    0.0680     0.3455   -1.53967  -0.10116  -0.08562    0.1972    1.0401
    0.0708     0.3719   -1.51847  -0.10757  -0.09103    0.2096    1.0386
    0.0729     0.3739   -1.53006  -0.10891  -0.09274    0.2135    1.0463
    0.0733     0.3783   -1.49657  -0.10951  -0.09206    0.2120    1.0414
    0.0737     0.3751   -1.49974  -0.10704  -0.08981    0.2068    1.0413
    0.0763     0.3457   -1.54707  -0.09771  -0.08254    0.1901    1.0425
    0.0785     0.3189   -1.51561  -0.09338  -0.07725    0.1779    1.0445
    0.0813     0.2927   -1.48410  -0.08912  -0.07197    0.1657    1.0387
    0.0846     0.2700   -1.51654  -0.07951  -0.06391    0.1472    1.0449
    0.0902     0.2491   -1.49979  -0.07395  -0.05796    0.1334    1.0448
    0.0983     0.2290   -1.46347  -0.06904  -0.05187    0.1194    1.0433
    0.1047     0.2105   -1.45813  -0.06317  -0.04602    0.1060    1.0434
    0.1103     0.1943   -1.46516  -0.05965  -0.04291    0.0988    1.0383
    0.1168     0.1792   -1.46734  -0.05425  -0.03779    0.0870    1.0443
    0.1245     0.1651   -1.48789  -0.05129  -0.03568    0.0822    1.0359
    0.1326     0.1526   -1.50832  -0.04667  -0.03193    0.0735    1.0486
    0.1445     0.1406   -1.49915  -0.04437  -0.02939    0.0677    1.0349
    0.1594     0.1298   -1.48452  -0.04011  -0.02478    0.0571    1.0382
    0.1728     0.1273   -1.45795  -0.03970  -0.02343    0.0540    1.0354
    0.1928     0.1373   -1.41527  -0.04285  -0.02481    0.0571    1.0522
    0.2018     0.1488   -1.37160  -0.04647  -0.02640    0.0608    1.0493
    0.2101     0.1601   -1.37175  -0.05007  -0.02984    0.0687    1.0491
    0.2188     0.1632   -1.40299  -0.04993  -0.03108    0.0716    1.0487
    0.2304     0.1492   -1.38410  -0.04568  -0.02620    0.0603    1.0462
    0.2385     0.1370   -1.37647  -0.04237  -0.02270    0.0523    1.0464
    0.2469     0.1262   -1.38287  -0.04041  -0.02110    0.0486    1.0511
    0.2585     0.1161   -1.40176  -0.03559  -0.01729    0.0398    1.0552
    0.2754     0.1067   -1.38176  -0.03394  -0.01487    0.0342    1.0437
    0.3003     0.0987   -1.43012  -0.03079  -0.01381    0.0318    1.0596
    0.3273     0.0909   -1.43465  -0.02900  -0.01226    0.0282    1.0372
    0.3548     0.0840   -1.46422  -0.02646  -0.01090    0.0251    1.0380
    0.3846     0.0774   -1.50051  -0.02456  -0.01028    0.0237    1.0329
