n_taus = 30
n_waves = 81
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0501     0.2212   -1.33540  -0.10552  -0.08066    0.1857    1.0434
    0.0531     0.2340   -1.33434  -0.11178  -0.08651    0.1992    1.0413
    0.0556     0.2480   -1.27311  -0.11845  -0.08905    0.2051    1.0444
    0.0579     0.2654   -1.25356  -0.12651  -0.09525    0.2193    1.0491
    0.0589     0.2828   -1.25822  -0.13444  -0.10295    0.2371    1.0451
    0.0599     0.3080   -1.25400  -0.14642  -0.11378    0.2620    1.0427
    0.0609     0.3361   -1.24469  -0.16008  -0.12573    0.2895    1.0493
    0.0624     0.3755   -1.24941  -0.17876  -0.14334    0.3301    1.0598
    0.0638     0.4090   -1.23273  -0.19471  -0.15664    0.3607    1.0572
    0.0657     0.4433   -1.25173  -0.21166  -0.17376    0.4001    1.0579
    0.0680     0.4722   -1.24444  -0.22472  -0.18509    0.4262    1.0590
    0.0708     0.4941   -1.25772  -0.23550  -0.19608    0.4515    1.0646
    0.0729     0.4937   -1.29919  -0.23500  -0.19907    0.4584    1.0594
    0.0733     0.5109   -1.26465  -0.24335  -0.20385    0.4694    1.0637
    0.0737     0.5062   -1.26850  -0.24065  -0.20172    0.4645    1.0677
    0.0763     0.4694   -1.26602  -0.22363  -0.18592    0.4281    1.0591
    0.0785     0.4378   -1.25195  -0.20839  -0.17079    0.3932    1.0643
    0.0813     0.4074   -1.26883  -0.19399  -0.15889    0.3659    1.0545
    0.0846     0.3807   -1.25715  -0.18154  -0.14650    0.3373    1.0580
    0.0902     0.3582   -1.22963  -0.17035  -0.13402    0.3086    1.0561
    0.0983     0.3294   -1.19893  -0.15687  -0.11914    0.2743    1.0581
    0.1047     0.3006   -1.20582  -0.14320  -0.10714    0.2467    1.0568
    0.1103     0.2777   -1.21494  -0.13203  -0.09755    0.2246    1.0578
    0.1168     0.2571   -1.21465  -0.12230  -0.08854    0.2039    1.0554
    0.1245     0.2380   -1.22240  -0.11333  -0.08079    0.1860    1.0506
    0.1326     0.2218   -1.20671  -0.10587  -0.07273    0.1675    1.0571
    0.1445     0.2051   -1.17073  -0.09779  -0.06254    0.1440    1.0515
    0.1594     0.1814   -1.14109  -0.08635  -0.04966    0.1144    1.0574
    0.1728     0.1666   -1.13423  -0.07947  -0.04278    0.0985    1.0718
    0.1928     0.1581   -1.08733  -0.07526  -0.03495    0.0805    1.0775
    0.2018     0.1604   -1.06992  -0.07644  -0.03445    0.0793    1.0733
    0.2101     0.1636   -1.09362  -0.07782  -0.03784    0.0871    1.0702
    0.2188     0.1613   -1.07536  -0.07694  -0.03540    0.0815    1.0699
    0.2304     0.1476   -1.10339  -0.07034  -0.03185    0.0733    1.0656
    0.2385     0.1372   -1.11814  -0.06531  -0.02846    0.0655    1.0669
    0.2469     0.1281   -1.12256  -0.06118  -0.02502    0.0576    1.0653
    0.2585     0.1192   -1.12142  -0.05681  -0.02091    0.0482    1.0578
    0.2754     0.1102   -1.12179  -0.05248  -0.01695    0.0390    1.0676
    0.3003     0.1014   -1.16208  -0.04834  -0.01614    0.0372    1.0581
