n_taus = 30
n_waves = 81
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0501     0.1553   -1.60099  -0.04726  -0.03529    0.0813    1.0291
    0.0531     0.1681   -1.61787  -0.05177  -0.04013    0.0924    1.0291
    0.0556     0.1825   -1.55201  -0.05664  -0.04298    0.0990    1.0398
    0.0579     0.1972   -1.51899  -0.06070  -0.04584    0.1056    1.0350
    0.0589     0.2131   -1.55980  -0.06294  -0.04932    0.1136    1.0330
    0.0599     0.2300   -1.48708  -0.06892  -0.05265    0.1212    1.0423
    0.0609     0.2476   -1.53032  -0.07300  -0.05811    0.1338    1.0420
    0.0624     0.2715   -1.51686  -0.07863  -0.06307    0.1452    1.0453
    0.0638     0.2934   -1.49739  -0.08734  -0.07076    0.1629    1.0439
    0.0657     0.3187   -1.52207  -0.09394  -0.07803    0.1797    1.0476
    0.0680     0.3455   -1.53277  -0.10050  -0.08473    0.1951    1.0396
    0.0708     0.3719   -1.54706  -0.10566  -0.09022    0.2077    1.0420
    0.0729     0.3739   -1.50053  -0.10994  -0.09262    0.2133    1.0478
    0.0733     0.3783   -1.51518  -0.11027  -0.09351    0.2153    1.0424
    0.0737     0.3751   -1.51964  -0.10645  -0.08999    0.2072    1.0411
    0.0763     0.3457   -1.54991  -0.09735  -0.08229    0.1895    1.0452
    0.0785     0.3189   -1.52531  -0.09208  -0.07635    0.1758    1.0494
    0.0813     0.2927   -1.48279  -0.08850  -0.07132    0.1642    1.0456
    0.0846     0.2700   -1.49905  -0.07978  -0.06355    0.1463    1.0397
    0.0902     0.2491   -1.49349  -0.07367  -0.05746    0.1323    1.0483
    0.0983     0.2290   -1.47532  -0.06825  -0.05156    0.1187    1.0481
    0.1047     0.2105   -1.45672  -0.06370  -0.04647    0.1070    1.0445
    0.1103     0.1943   -1.46066  -0.06029  -0.04335    0.0998    1.0427
    0.1168     0.1792   -1.49162  -0.05310  -0.03756    0.0865    1.0439
    0.1245     0.1651   -1.49735  -0.05110  -0.03583    0.0825    1.0362
    0.1326     0.1526   -1.49033  -0.04718  -0.03180    0.0732    1.0420
    0.1445     0.1406   -1.49807  -0.04377  -0.02878    0.0663    1.0346
    0.1594     0.1298   -1.51002  -0.04017  -0.02570    0.0592    1.0390
    0.1728     0.1273   -1.46406  -0.03944  -0.02340    0.0539    1.0399
    0.1928     0.1373   -1.42571  -0.04282  -0.02520    0.0580    1.0563
    0.2018     0.1488   -1.36970  -0.04596  -0.02582    0.0595    1.0501
    0.2101     0.1601   -1.37393  -0.04955  -0.02945    0.0678    1.0476
    0.2188     0.1632   -1.40200  -0.05098  -0.03204    0.0738    1.0562
    0.2304     0.1492   -1.37760  -0.04584  -0.02607    0.0600    1.0469
    0.2385     0.1370   -1.38522  -0.04174  -0.02248    0.0518    1.0516
    0.2469     0.1262   -1.38079  -0.04004  -0.02066    0.0476    1.0633
    0.2585     0.1161   -1.39717  -0.03598  -0.01748    0.0402    1.0516
    0.2754     0.1067   -1.38790  -0.03410  -0.01528    0.0352    1.0385
    0.3003     0.0987   -1.42350  -0.03131  -0.01405    0.0324    1.0523
    0.3273     0.0909   -1.45584  -0.02830  -0.01236    0.0285    1.0410
    0.3548     0.0840   -1.46298  -0.02645  -0.01084    0.0249    1.0371
    0.3846     0.0774   -1.50552  -0.02453  -0.01042    0.0240    1.0223
    0.4145     0.0713   -1.50059  -0.02230  -0.00809    0.0186    1.0372
    0.4441     0.0659   -1.53699  -0.02110  -0.00806    0.0185    1.0342
    0.4759     0.0605   -1.53926  -0.01929  -0.00637    0.0147    1.0290
    0.5070     0.0558   -1.58358  -0.01824  -0.00658    0.0151    1.0325
    0.5401     0.0513   -1.63861  -0.01620  -0.00596    0.0137    1.0218
    0.5721     0.0474   -1.65934  -0.01481  -0.00507    0.0117    1.0216
    0.6060     0.0437   -1.68968  -0.01403  -0.00496    0.0114    1.0213
    0.6419     0.0403   -1.72020  -0.01282  -0.00438    0.0101    1.0170
    0.6800     0.0370   -1.77524  -0.01180  -0.00438    0.0101    1.0170
    0.7203     0.0340   -1.80185  -0.01090  -0.00393    0.0090    1.0165
    0.7630     0.0313   -1.84505  -0.01023  -0.00392    0.0090    1.0149
    0.8082     0.0287   -1.87902  -0.00909  -0.00327    0.0075    1.0103
    0.8511     0.0265   -1.91399  -0.00850  -0.00313    0.0072    1.0153
    0.8964     0.0245   -1.95717  -0.00787  -0.00302    0.0069    1.0115
    0.9441     0.0226   -1.98941  -0.00734  -0.00284    0.0065    1.0137
    0.9943     0.0208   -2.03078  -0.00683  -0.00274    0.0063    1.0120
    1.0470     0.0192   -2.07353  -0.00611  -0.00241    0.0056    1.0088
    1.1030     0.0177   -2.11422  -0.00576  -0.00239    0.0055    1.0072
    1.1610     0.0163   -2.16144  -0.00525  -0.00223    0.0051    1.0090
    1.2230     0.0151   -2.19915  -0.00484  -0.00207    0.0048    1.0077
