n_taus = 30
n_waves = 81
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0501     0.2915   -1.19236  -0.13882  -0.10203    0.2349    1.0475
    0.0531     0.3014   -1.19178  -0.14361  -0.10639    0.2450    1.0636
    0.0556     0.3117   -1.17519  -0.14846  -0.10943    0.2520    1.0662
    0.0579     0.3286   -1.12584  -0.15650  -0.11223    0.2584    1.0782
    0.0589     0.3441   -1.11340  -0.16381  -0.11758    0.2707    1.0752
    0.0599     0.3737   -1.08224  -0.17789  -0.12688    0.2922    1.0722
    0.0609     0.4086   -1.09777  -0.19432  -0.14321    0.3297    1.0825
    0.0624     0.4587   -1.08729  -0.21810  -0.16305    0.3754    1.0963
    0.0638     0.4992   -1.08401  -0.23798  -0.18010    0.4147    1.0909
    0.0657     0.5376   -1.10190  -0.25592  -0.19804    0.4560    1.0995
    0.0680     0.5638   -1.10870  -0.26811  -0.20955    0.4825    1.0964
    0.0708     0.5763   -1.11786  -0.27441  -0.21621    0.4978    1.0908
    0.0729     0.5759   -1.10990  -0.27420  -0.21502    0.4951    1.0976
    0.0733     0.6084   -1.11231  -0.28982  -0.22894    0.5271    1.0976
    0.0737     0.6037   -1.10554  -0.28716  -0.22574    0.5198    1.1000
    0.0763     0.5719   -1.11598  -0.27171  -0.21361    0.4919    1.0984
    0.0785     0.5461   -1.11473  -0.26014  -0.20333    0.4682    1.0908
    0.0813     0.5216   -1.11876  -0.24867  -0.19372    0.4461    1.0934
    0.0846     0.4982   -1.12267  -0.23743  -0.18426    0.4243    1.0849
    0.0902     0.4818   -1.10364  -0.22989  -0.17538    0.4038    1.0861
    0.0983     0.4517   -1.09250  -0.21487  -0.16082    0.3703    1.0894
    0.1047     0.4151   -1.09221  -0.19755  -0.14545    0.3349    1.0930
    0.1103     0.3853   -1.08094  -0.18354  -0.13175    0.3034    1.0906
    0.1168     0.3592   -1.09254  -0.17094  -0.12181    0.2805    1.0794
    0.1245     0.3345   -1.10959  -0.15899  -0.11286    0.2599    1.0844
    0.1326     0.3128   -1.08863  -0.14911  -0.10186    0.2345    1.0794
    0.1445     0.2861   -1.07876  -0.13628  -0.08933    0.2057    1.0849
    0.1594     0.2416   -1.01997  -0.11515  -0.06419    0.1478    1.0917
    0.1728     0.2096   -0.97731  -0.09992  -0.04583    0.1055    1.0942
    0.1928     0.1786   -0.94962  -0.08512  -0.02950    0.0679    1.1028
    0.2018     0.1693   -0.95271  -0.08064  -0.02593    0.0597    1.1080
    0.2101     0.1624   -0.94930  -0.07740  -0.02267    0.0522    1.0958
    0.2188     0.1549   -0.96257  -0.07390  -0.02112    0.0486    1.0880
    0.2304     0.1445   -0.98955  -0.06895  -0.01971    0.0454    1.0933
    0.2385     0.1377   -1.00583  -0.06561  -0.01843    0.0424    1.0871
    0.2469     0.1310   -1.01838  -0.06241  -0.01682    0.0387    1.0781
    0.2585     0.1234   -1.03060  -0.05881  -0.01478    0.0340    1.0758
    0.2754     0.1140   -1.06431  -0.05421  -0.01373    0.0316    1.0748
    0.3003     0.1032   -1.10729  -0.04933  -0.01290    0.0297    1.0575
    0.3273     0.0936   -1.15690  -0.04460  -0.01230    0.0283    1.0516
    0.3548     0.0856   -1.19708  -0.04082  -0.01153    0.0265    1.0491
    0.3846     0.0783   -1.21766  -0.03728  -0.00952    0.0219    1.0538
    0.4145     0.0718   -1.28333  -0.03419  -0.01038    0.0239    1.0361
    0.4441     0.0662   -1.30130  -0.03153  -0.00880    0.0203    1.0415
    0.4759     0.0607   -1.35418  -0.02893  -0.00887    0.0204    1.0333
    0.5070     0.0559   -1.38955  -0.02655  -0.00812    0.0187    1.0373
    0.5401     0.0513   -1.41903  -0.02447  -0.00731    0.0168    1.0252
    0.5721     0.0473   -1.44463  -0.02257  -0.00644    0.0148    1.0283
    0.6060     0.0435   -1.48495  -0.02076  -0.00610    0.0140    1.0233
    0.6419     0.0399   -1.52302  -0.01905  -0.00565    0.0130    1.0222
    0.6800     0.0365   -1.56447  -0.01741  -0.00526    0.0121    1.0177
    0.7203     0.0334   -1.62177  -0.01591  -0.00528    0.0122    1.0192
    0.7630     0.0304   -1.66524  -0.01450  -0.00490    0.0113    1.0183
    0.8082     0.0277   -1.71166  -0.01322  -0.00461    0.0106    1.0182
    0.8511     0.0255   -1.74096  -0.01213  -0.00410    0.0094    1.0114
    0.8964     0.0234   -1.79243  -0.01114  -0.00402    0.0093    1.0132
    0.9441     0.0215   -1.83440  -0.01023  -0.00377    0.0087    1.0129
    0.9943     0.0197   -1.88888  -0.00938  -0.00369    0.0085    1.0123
