n_taus = 30
n_waves = 81
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0501     0.1553   -1.57169  -0.04821  -0.03539    0.0815    1.0327
    0.0531     0.1681   -1.61919  -0.05253  -0.04091    0.0942    1.0368
    0.0556     0.1825   -1.54798  -0.05710  -0.04329    0.0997    1.0273
    0.0579     0.1972   -1.52642  -0.06113  -0.04651    0.1071    1.0313
    0.0589     0.2131   -1.51951  -0.06492  -0.04993    0.1150    1.0252
    0.0599     0.2300   -1.48104  -0.07016  -0.05361    0.1234    1.0356
    0.0609     0.2476   -1.52906  -0.07415  -0.05918    0.1363    1.0374
    0.0624     0.2715   -1.49382  -0.08287  -0.06633    0.1527    1.0419
    0.0638     0.2934   -1.50761  -0.08901  -0.07276    0.1675    1.0479
    0.0657     0.3187   -1.50203  -0.09599  -0.07927    0.1825    1.0358
    0.0680     0.3455   -1.51242  -0.10414  -0.08750    0.2015    1.0371
    0.0708     0.3719   -1.51199  -0.10810  -0.09130    0.2102    1.0313
    0.0729     0.3739   -1.50622  -0.11131  -0.09416    0.2168    1.0411
    0.0733     0.3783   -1.48269  -0.11323  -0.09506    0.2189    1.0400
    0.0737     0.3751   -1.48674  -0.10986  -0.09200    0.2118    1.0433
    0.0763     0.3457   -1.49276  -0.10276  -0.08542    0.1967    1.0370
    0.0785     0.3189   -1.48920  -0.09574  -0.07853    0.1808    1.0380
    0.0813     0.2927   -1.44635  -0.08962  -0.07092    0.1633    1.0414
    0.0846     0.2700   -1.51714  -0.08224  -0.06657    0.1533    1.0357
    0.0902     0.2491   -1.49569  -0.07622  -0.06000    0.1382    1.0400
    0.0983     0.2290   -1.46904  -0.06925  -0.05229    0.1204    1.0437
    0.1047     0.2105   -1.43437  -0.06528  -0.04710    0.1085    1.0400
    0.1103     0.1943   -1.47544  -0.06158  -0.04515    0.1040    1.0445
    0.1168     0.1792   -1.47671  -0.05513  -0.03898    0.0898    1.0412
    0.1245     0.1651   -1.46108  -0.05142  -0.03483    0.0802    1.0368
    0.1326     0.1526   -1.48576  -0.04792  -0.03235    0.0745    1.0369
    0.1445     0.1406   -1.48862  -0.04489  -0.02953    0.0680    1.0323
    0.1594     0.1298   -1.46797  -0.04096  -0.02501    0.0576    1.0355
    0.1728     0.1273   -1.44355  -0.03975  -0.02294    0.0528    1.0322
    0.1928     0.1373   -1.40262  -0.04303  -0.02446    0.0563    1.0460
    0.2018     0.1488   -1.39041  -0.04644  -0.02720    0.0626    1.0467
    0.2101     0.1601   -1.35354  -0.05066  -0.02956    0.0681    1.0450
    0.2188     0.1632   -1.38344  -0.05064  -0.03091    0.0712    1.0536
    0.2304     0.1492   -1.37384  -0.04621  -0.02625    0.0604    1.0412
    0.2385     0.1370   -1.39925  -0.04204  -0.02337    0.0538    1.0539
    0.2469     0.1262   -1.38894  -0.03993  -0.02091    0.0482    1.0468
    0.2585     0.1161   -1.38508  -0.03680  -0.01775    0.0409    1.0455
    0.2754     0.1067   -1.38354  -0.03415  -0.01514    0.0349    1.0479
    0.3003     0.0987   -1.41431  -0.03146  -0.01383    0.0319    1.0517
    0.3273     0.0909   -1.43353  -0.02895  -0.01217    0.0280    1.0396
    0.3548     0.0840   -1.46093  -0.02669  -0.01100    0.0253    1.0300
    0.3846     0.0774   -1.48826  -0.02439  -0.00972    0.0224    1.0295
    0.4145     0.0713   -1.49663  -0.02288  -0.00853    0.0196    1.0241
    0.4441     0.0659   -1.52683  -0.02106  -0.00771    0.0178    1.0299
    0.4759     0.0605   -1.55865  -0.01955  -0.00717    0.0165    1.0267
    0.5070     0.0558   -1.59400  -0.01774  -0.00637    0.0147    1.0245
    0.5401     0.0513   -1.63117  -0.01644  -0.00602    0.0139    1.0245
    0.5721     0.0474   -1.65831  -0.01495  -0.00519    0.0119    1.0325
    0.6060     0.0437   -1.68909  -0.01416  -0.00507    0.0117    1.0177
    0.6419     0.0403   -1.72125  -0.01290  -0.00449    0.0103    1.0155
    0.6800     0.0370   -1.76446  -0.01182  -0.00421    0.0097    1.0174
    0.7203     0.0340   -1.80325  -0.01088  -0.00393    0.0090    1.0148
    0.7630     0.0313   -1.83798  -0.01010  -0.00369    0.0085    1.0135
    0.8082     0.0287   -1.88527  -0.00920  -0.00346    0.0080    1.0148
    0.8511     0.0265   -1.90294  -0.00858  -0.00308    0.0071    1.0131
    0.8964     0.0245   -1.96356  -0.00792  -0.00314    0.0072    1.0110
    0.9441     0.0226   -1.99575  -0.00737  -0.00294    0.0068    1.0130
    0.9943     0.0208   -2.04686  -0.00671  -0.00277    0.0064    1.0100
    1.0470     0.0192   -2.08942  -0.00605  -0.00248    0.0057    1.0085
    1.1030     0.0177   -2.12954  -0.00567  -0.00242    0.0056    1.0074
    1.1610     0.0163   -2.17321  -0.00520  -0.00226    0.0052    1.0082
    1.2230     0.0151   -2.20071  -0.00483  -0.00207    0.0048    1.0070
    1.2880     0.0139   -2.23825  -0.00450  -0.00198    0.0046    1.0051
    1.3570     0.0128   -2.30272  -0.00403  -0.00186    0.0043    1.0074
    1.4290     0.0118   -2.32235  -0.00381  -0.00173    0.0040    1.0060
    1.5050     0.0109   -2.36856  -0.00355  -0.00168    0.0039    1.0059
    1.5850     0.0101   -2.42393  -0.00322  -0.00158    0.0036    1.0029
    1.6690     0.0093   -2.45743  -0.00301  -0.00149    0.0034    1.0029
    1.7580     0.0085   -2.52340  -0.00269  -0.00138    0.0032    1.0046
    1.8510     0.0078   -2.55784  -0.00252  -0.00131    0.0030    1.0029
    1.9500     0.0072   -2.60131  -0.00235  -0.00126    0.0029    1.0031
    2.0540     0.0066   -2.66011  -0.00212  -0.00116    0.0027    1.0033
    2.1500     0.0061   -2.71993  -0.00193  -0.00110    0.0025    1.0016
    2.2520     0.0056   -2.75317  -0.00182  -0.00105    0.0024    1.0017
    2.3580     0.0052   -2.80919  -0.00165  -0.00098    0.0023    1.0008
    2.4690     0.0048   -2.86359  -0.00152  -0.00092    0.0021    1.0006
    2.5850     0.0044   -2.90440  -0.00143  -0.00089    0.0020    1.0006
    2.7070     0.0040   -2.95929  -0.00131  -0.00083    0.0019    1.0013
    2.8350     0.0037   -3.01254  -0.00121  -0.00079    0.0018    1.0012
    2.9680     0.0034   -3.07394  -0.00110  -0.00074    0.0017    1.0011
    3.0900     0.0031   -3.13514  -0.00100  -0.00068    0.0016    1.0010
 
tau_V = 0.100
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0501     0.3107   -1.30885  -0.09218  -0.06657    0.1533    1.0546
    0.0531     0.3362   -1.35007  -0.10107  -0.07726    0.1779    1.0553
    0.0556     0.3650   -1.32515  -0.10872  -0.08311    0.1914    1.0638
    0.0579     0.3945   -1.29999  -0.11614  -0.08859    0.2040    1.0756
    0.0589     0.4261   -1.29360  -0.12333  -0.09494    0.2186    1.0625
    0.0599     0.4600   -1.28021  -0.13157  -0.10177    0.2343    1.0595
    0.0609     0.4952   -1.35895  -0.14058  -0.11507    0.2650    1.0737
    0.0624     0.5430   -1.31080  -0.15285  -0.12366    0.2847    1.0688
    0.0638     0.5869   -1.32125  -0.16437  -0.13512    0.3111    1.0677
    0.0657     0.6375   -1.35663  -0.18085  -0.15280    0.3518    1.0755
    0.0680     0.6910   -1.32950  -0.19113  -0.16065    0.3699    1.0675
    0.0708     0.7439   -1.39307  -0.20100  -0.17395    0.4005    1.0667
    0.0729     0.7478   -1.35138  -0.20210  -0.17235    0.3969    1.0689
    0.0733     0.7567   -1.35823  -0.20487  -0.17539    0.4038    1.0655
    0.0737     0.7502   -1.39600  -0.20000  -0.17319    0.3988    1.0725
    0.0763     0.6914   -1.35178  -0.19293  -0.16380    0.3772    1.0727
    0.0785     0.6378   -1.31671  -0.17866  -0.14815    0.3411    1.0700
    0.0813     0.5853   -1.31703  -0.16534  -0.13575    0.3126    1.0757
    0.0846     0.5401   -1.30709  -0.15015  -0.12090    0.2784    1.0649
    0.0902     0.4982   -1.28675  -0.14170  -0.11166    0.2571    1.0791
    0.0983     0.4580   -1.27322  -0.13297  -0.10262    0.2363    1.0689
    0.1047     0.4210   -1.28062  -0.12493  -0.09560    0.2201    1.0685
    0.1103     0.3886   -1.27203  -0.11353  -0.08439    0.1943    1.0819
    0.1168     0.3585   -1.25780  -0.10643  -0.07681    0.1769    1.0650
    0.1245     0.3301   -1.25899  -0.09795  -0.06897    0.1588    1.0687
    0.1326     0.3051   -1.26733  -0.09100  -0.06298    0.1450    1.0789
    0.1445     0.2811   -1.26918  -0.08403  -0.05657    0.1302    1.0709
    0.1594     0.2595   -1.20095  -0.07930  -0.04766    0.1097    1.0673
    0.1728     0.2546   -1.21566  -0.07710  -0.04663    0.1074    1.0672
    0.1928     0.2747   -1.14427  -0.08279  -0.04664    0.1074    1.0938
    0.2018     0.2977   -1.13498  -0.09022  -0.05271    0.1214    1.0843
    0.2101     0.3201   -1.15882  -0.09524  -0.05926    0.1364    1.0985
    0.2188     0.3264   -1.13074  -0.09858  -0.06002    0.1382    1.0921
    0.2304     0.2985   -1.13703  -0.09093  -0.05353    0.1233    1.1051
