n_taus = 30
n_waves = 81
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0501     0.2915   -1.23006  -0.13440  -0.10088    0.2323    1.0592
    0.0531     0.3014   -1.19826  -0.13890  -0.10258    0.2362    1.0760
    0.0556     0.3117   -1.16708  -0.14354  -0.10424    0.2400    1.0557
    0.0579     0.3286   -1.14427  -0.15070  -0.10872    0.2503    1.0866
    0.0589     0.3441   -1.11954  -0.15788  -0.11285    0.2599    1.0780
    0.0599     0.3737   -1.11689  -0.16953  -0.12308    0.2834    1.0964
    0.0609     0.4086   -1.10498  -0.18758  -0.13800    0.3178    1.0928
    0.0624     0.4587   -1.11721  -0.20965  -0.15899    0.3661    1.0965
    0.0638     0.4992   -1.11739  -0.22668  -0.17414    0.4010    1.0942
    0.0657     0.5376   -1.13273  -0.24196  -0.18942    0.4362    1.1079
    0.0680     0.5638   -1.11804  -0.25310  -0.19754    0.4549    1.1051
    0.0708     0.5763   -1.15314  -0.25942  -0.20722    0.4771    1.0914
    0.0729     0.5759   -1.14296  -0.25927  -0.20592    0.4742    1.0972
    0.0733     0.6084   -1.13915  -0.27485  -0.21922    0.5048    1.1041
    0.0737     0.6037   -1.13747  -0.27064  -0.21531    0.4958    1.1150
    0.0763     0.5719   -1.12785  -0.25962  -0.20445    0.4708    1.1003
    0.0785     0.5461   -1.14149  -0.24509  -0.19319    0.4448    1.0974
    0.0813     0.5216   -1.15223  -0.23573  -0.18605    0.4284    1.0986
    0.0846     0.4982   -1.15586  -0.22418  -0.17611    0.4055    1.0904
    0.0902     0.4818   -1.14956  -0.21951  -0.17127    0.3944    1.0885
    0.0983     0.4517   -1.11582  -0.20613  -0.15571    0.3585    1.0897
    0.1047     0.4151   -1.11967  -0.18863  -0.14050    0.3235    1.0951
    0.1103     0.3853   -1.10912  -0.17600  -0.12809    0.2949    1.0866
    0.1168     0.3592   -1.11676  -0.16562  -0.11955    0.2753    1.0887
    0.1245     0.3345   -1.11754  -0.15433  -0.10946    0.2520    1.0988
    0.1326     0.3128   -1.11351  -0.14525  -0.10088    0.2323    1.0867
    0.1445     0.2861   -1.08160  -0.13354  -0.08716    0.2007    1.0881
    0.1594     0.2416   -1.04465  -0.11246  -0.06445    0.1484    1.0932
    0.1728     0.2096   -0.99605  -0.09776  -0.04607    0.1061    1.1051
    0.1928     0.1786   -0.95565  -0.08269  -0.02809    0.0647    1.1096
    0.2018     0.1693   -0.96923  -0.07845  -0.02591    0.0597    1.1113
    0.2101     0.1624   -0.94549  -0.07562  -0.02065    0.0475    1.1076
    0.2188     0.1549   -0.97322  -0.07329  -0.02179    0.0502    1.0929
    0.2304     0.1445   -1.00792  -0.06733  -0.02019    0.0465    1.1045
    0.2385     0.1377   -1.01507  -0.06425  -0.01815    0.0418    1.0882
    0.2469     0.1310   -1.03559  -0.06056  -0.01683    0.0388    1.0857
    0.2585     0.1234   -1.04569  -0.05781  -0.01530    0.0352    1.0999
    0.2754     0.1140   -1.07980  -0.05387  -0.01477    0.0340    1.0805
    0.3003     0.1032   -1.12773  -0.04824  -0.01350    0.0311    1.0735
    0.3273     0.0936   -1.15412  -0.04427  -0.01180    0.0272    1.0590
    0.3548     0.0856   -1.20426  -0.04012  -0.01134    0.0261    1.0569
    0.3846     0.0783   -1.23754  -0.03677  -0.01024    0.0236    1.0493
    0.4145     0.0718   -1.26460  -0.03399  -0.00917    0.0211    1.0475
    0.4441     0.0662   -1.29535  -0.03120  -0.00818    0.0188    1.0493
    0.4759     0.0607   -1.34324  -0.02880  -0.00824    0.0190    1.0433
    0.5070     0.0559   -1.39201  -0.02635  -0.00803    0.0185    1.0330
    0.5401     0.0513   -1.40960  -0.02425  -0.00673    0.0155    1.0310
    0.5721     0.0473   -1.44834  -0.02208  -0.00610    0.0140    1.0287
    0.6060     0.0435   -1.49429  -0.02061  -0.00626    0.0144    1.0301
    0.6419     0.0399   -1.52786  -0.01885  -0.00560    0.0129    1.0257
    0.6800     0.0365   -1.57854  -0.01716  -0.00540    0.0124    1.0224
    0.7203     0.0334   -1.62356  -0.01570  -0.00512    0.0118    1.0209
    0.7630     0.0304   -1.66192  -0.01453  -0.00486    0.0112    1.0218
    0.8082     0.0277   -1.72694  -0.01290  -0.00459    0.0106    1.0154
    0.8511     0.0255   -1.74774  -0.01196  -0.00406    0.0093    1.0155
    0.8964     0.0234   -1.80665  -0.01083  -0.00394    0.0091    1.0142
    0.9441     0.0215   -1.82987  -0.01012  -0.00359    0.0083    1.0155
    0.9943     0.0197   -1.88315  -0.00939  -0.00362    0.0083    1.0144
    1.0470     0.0180   -1.93607  -0.00844  -0.00334    0.0077    1.0078
    1.1030     0.0166   -1.96691  -0.00783  -0.00309    0.0071    1.0126
    1.1610     0.0152   -2.00947  -0.00729  -0.00299    0.0069    1.0084
