n_taus = 30
n_waves = 81
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0501     0.2212   -1.50919  -0.06865  -0.05318    0.1225    1.0429
    0.0531     0.2340   -1.48375  -0.07081  -0.05435    0.1251    1.0259
    0.0556     0.2480   -1.45410  -0.07621  -0.05838    0.1344    1.0435
    0.0579     0.2654   -1.44521  -0.07994  -0.06160    0.1418    1.0536
    0.0589     0.2828   -1.39819  -0.08519  -0.06456    0.1487    1.0424
    0.0599     0.3080   -1.41111  -0.09182  -0.07149    0.1646    1.0471
    0.0609     0.3361   -1.39902  -0.09948  -0.07822    0.1801    1.0441
    0.0624     0.3755   -1.38369  -0.11023  -0.08768    0.2019    1.0589
    0.0638     0.4090   -1.38822  -0.12024  -0.09741    0.2243    1.0558
    0.0657     0.4433   -1.38470  -0.13131  -0.10773    0.2481    1.0546
    0.0680     0.4722   -1.42502  -0.13743  -0.11559    0.2662    1.0521
    0.0708     0.4941   -1.41697  -0.14127  -0.11884    0.2736    1.0529
    0.0729     0.4937   -1.42056  -0.14264  -0.12032    0.2771    1.0563
    0.0733     0.5109   -1.39364  -0.14782  -0.12383    0.2851    1.0603
    0.0737     0.5062   -1.41140  -0.14412  -0.12126    0.2792    1.0578
    0.0763     0.4694   -1.42854  -0.13577  -0.11418    0.2629    1.0566
    0.0785     0.4378   -1.38426  -0.12918  -0.10568    0.2433    1.0491
    0.0813     0.4074   -1.41507  -0.11793  -0.09656    0.2223    1.0489
    0.0846     0.3807   -1.39472  -0.11334  -0.09119    0.2100    1.0560
    0.0902     0.3582   -1.40103  -0.10535  -0.08390    0.1932    1.0443
    0.0983     0.3294   -1.35795  -0.09672  -0.07355    0.1693    1.0482
    0.1047     0.3006   -1.37639  -0.08931  -0.06744    0.1553    1.0574
    0.1103     0.2777   -1.36285  -0.08386  -0.06160    0.1418    1.0487
    0.1168     0.2571   -1.37847  -0.07543  -0.05434    0.1251    1.0567
    0.1245     0.2380   -1.38098  -0.07269  -0.05185    0.1194    1.0522
    0.1326     0.2218   -1.39336  -0.06811  -0.04805    0.1106    1.0562
    0.1445     0.2051   -1.32912  -0.06262  -0.03972    0.0915    1.0496
    0.1594     0.1814   -1.28431  -0.05622  -0.03126    0.0720    1.0551
    0.1728     0.1666   -1.28967  -0.05253  -0.02808    0.0647    1.0651
    0.1928     0.1581   -1.24044  -0.04922  -0.02212    0.0509    1.0717
    0.2018     0.1604   -1.20997  -0.05074  -0.02163    0.0498    1.0604
    0.2101     0.1636   -1.21227  -0.05100  -0.02203    0.0507    1.0561
    0.2188     0.1613   -1.24137  -0.05037  -0.02326    0.0536    1.0685
    0.2304     0.1476   -1.24188  -0.04657  -0.01972    0.0454    1.0567
    0.2385     0.1372   -1.28356  -0.04307  -0.01880    0.0433    1.0622
    0.2469     0.1281   -1.28277  -0.03979  -0.01565    0.0360    1.0548
    0.2585     0.1192   -1.26479  -0.03780  -0.01278    0.0294    1.0605
    0.2754     0.1102   -1.29423  -0.03462  -0.01136    0.0262    1.0593
    0.3003     0.1014   -1.32132  -0.03212  -0.01036    0.0238    1.0605
    0.3273     0.0932   -1.33138  -0.02957  -0.00842    0.0194    1.0608
    0.3548     0.0861   -1.37111  -0.02738  -0.00814    0.0187    1.0433
    0.3846     0.0792   -1.39433  -0.02468  -0.00652    0.0150    1.0364
    0.4145     0.0729   -1.42674  -0.02284  -0.00604    0.0139    1.0376
    0.4441     0.0671   -1.44295  -0.02123  -0.00509    0.0117    1.0432
    0.4759     0.0614   -1.46429  -0.01976  -0.00442    0.0102    1.0309
    0.5070     0.0563   -1.51853  -0.01829  -0.00478    0.0110    1.0292
    0.5401     0.0514   -1.55067  -0.01661  -0.00410    0.0094    1.0286
    0.5721     0.0471   -1.58002  -0.01501  -0.00335    0.0077    1.0307
    0.6060     0.0430   -1.63033  -0.01357  -0.00320    0.0074    1.0206
    0.6419     0.0391   -1.65414  -0.01246  -0.00266    0.0061    1.0212
    0.6800     0.0354   -1.68949  -0.01142  -0.00240    0.0055    1.0125
    0.7203     0.0321   -1.75028  -0.01047  -0.00263    0.0061    1.0160
    0.7630     0.0290   -1.80558  -0.00921  -0.00232    0.0053    1.0155
    0.8082     0.0262   -1.85690  -0.00838  -0.00226    0.0052    1.0140
    0.8511     0.0240   -1.86996  -0.00787  -0.00194    0.0045    1.0174
    0.8964     0.0220   -1.93986  -0.00702  -0.00198    0.0046    1.0105
    0.9441     0.0202   -1.96255  -0.00657  -0.00179    0.0041    1.0092
    0.9943     0.0186   -1.99667  -0.00609  -0.00168    0.0039    1.0123
    1.0470     0.0171   -2.05438  -0.00548  -0.00162    0.0037    1.0079
    1.1030     0.0158   -2.10068  -0.00503  -0.00156    0.0036    1.0099
    1.1610     0.0146   -2.13676  -0.00471  -0.00152    0.0035    1.0059
    1.2230     0.0135   -2.17103  -0.00435  -0.00140    0.0032    1.0066
    1.2880     0.0125   -2.20546  -0.00403  -0.00131    0.0030    1.0050
    1.3570     0.0115   -2.24102  -0.00373  -0.00123    0.0028    1.0048
    1.4290     0.0107   -2.27940  -0.00349  -0.00120    0.0028    1.0081
    1.5050     0.0101   -2.31801  -0.00326  -0.00117    0.0027    1.0024
    1.5850     0.0096   -2.34957  -0.00303  -0.00108    0.0025    1.0035
    1.6690     0.0090   -2.38123  -0.00290  -0.00108    0.0025    1.0040
    1.7580     0.0084   -2.42820  -0.00268  -0.00106    0.0024    1.0057
    1.8510     0.0077   -2.45734  -0.00257  -0.00105    0.0024    1.0060
    1.9500     0.0071   -2.50575  -0.00236  -0.00100    0.0023    1.0032
    2.0540     0.0066   -2.57018  -0.00213  -0.00096    0.0022    1.0019
    2.1500     0.0062   -2.60954  -0.00201  -0.00094    0.0022    1.0023
    2.2520     0.0058   -2.65746  -0.00185  -0.00090    0.0021    1.0020
    2.3580     0.0054   -2.70806  -0.00171  -0.00086    0.0020    1.0010
    2.4690     0.0051   -2.73502  -0.00167  -0.00087    0.0020    1.0018
    2.5850     0.0047   -2.79200  -0.00153  -0.00082    0.0019    1.0012
    2.7070     0.0044   -2.83877  -0.00143  -0.00080    0.0018    1.0014
    2.8350     0.0040   -2.89079  -0.00134  -0.00078    0.0018    1.0023
    2.9680     0.0037   -2.96768  -0.00119  -0.00072    0.0017    1.0016
    3.0900     0.0034   -3.03107  -0.00109  -0.00068    0.0016    1.0010
 
tau_V = 0.100
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0501     0.4425   -1.31131  -0.12716  -0.09963    0.2294    1.0838
    0.0531     0.4680   -1.24799  -0.13467  -0.10244    0.2359    1.0689
    0.0556     0.4961   -1.29400  -0.14286  -0.11322    0.2607    1.0678
    0.0579     0.5309   -1.24705  -0.15137  -0.11786    0.2714    1.0767
    0.0589     0.5656   -1.19283  -0.15862  -0.12023    0.2768    1.0756
    0.0599     0.6160   -1.22681  -0.17277  -0.13602    0.3132    1.0851
