n_taus = 30
n_waves = 81
tau_V = 0.050
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 [um],          ,           in log units       ,
    0.0501     0.2212   -1.35877  -0.10025  -0.07694    0.1772    1.0477
    0.0531     0.2340   -1.33655  -0.10528  -0.08050    0.1854    1.0503
    0.0556     0.2480   -1.33182  -0.10880  -0.08356    0.1924    1.0472
    0.0579     0.2654   -1.33128  -0.11630  -0.09060    0.2086    1.0677
    0.0589     0.2828   -1.29473  -0.12542  -0.09696    0.2233    1.0540
    0.0599     0.3080   -1.29341  -0.13477  -0.10563    0.2432    1.0663
    0.0609     0.3361   -1.30806  -0.14561  -0.11671    0.2687    1.0635
    0.0624     0.3755   -1.29433  -0.16381  -0.13278    0.3057    1.0798
    0.0638     0.4090   -1.27827  -0.17650  -0.14344    0.3303    1.0674
    0.0657     0.4433   -1.32404  -0.18862  -0.15794    0.3637    1.0769
    0.0680     0.4722   -1.28968  -0.19954  -0.16561    0.3813    1.0703
    0.0708     0.4941   -1.34050  -0.20855  -0.17763    0.4090    1.0683
    0.0729     0.4937   -1.33289  -0.21009  -0.17853    0.4111    1.0666
    0.0733     0.5109   -1.32100  -0.21634  -0.18349    0.4225    1.0717
    0.0737     0.5062   -1.32518  -0.21224  -0.17998    0.4144    1.0764
    0.0763     0.4694   -1.32311  -0.20315  -0.17139    0.3946    1.0692
    0.0785     0.4378   -1.32829  -0.18763  -0.15730    0.3622    1.0660
    0.0813     0.4074   -1.31369  -0.17536  -0.14487    0.3336    1.0667
    0.0846     0.3807   -1.32724  -0.16414  -0.13528    0.3115    1.0719
    0.0902     0.3582   -1.30865  -0.15466  -0.12521    0.2883    1.0679
    0.0983     0.3294   -1.27108  -0.14547  -0.11411    0.2627    1.0699
    0.1047     0.3006   -1.26211  -0.13137  -0.10037    0.2311    1.0644
    0.1103     0.2777   -1.24888  -0.12252  -0.09121    0.2100    1.0740
    0.1168     0.2571   -1.24438  -0.11541  -0.08429    0.1941    1.0678
    0.1245     0.2380   -1.26025  -0.10636  -0.07691    0.1771    1.0666
    0.1326     0.2218   -1.24114  -0.10025  -0.06994    0.1610    1.0685
    0.1445     0.2051   -1.23731  -0.09314  -0.06305    0.1452    1.0719
    0.1594     0.1814   -1.17566  -0.08268  -0.04897    0.1127    1.0827
    0.1728     0.1666   -1.13497  -0.07612  -0.03976    0.0915    1.0900
    0.1928     0.1581   -1.11044  -0.07182  -0.03380    0.0778    1.0895
    0.2018     0.1604   -1.09400  -0.07279  -0.03329    0.0766    1.0899
    0.2101     0.1636   -1.12609  -0.07449  -0.03755    0.0865    1.0981
    0.2188     0.1613   -1.11309  -0.07297  -0.03508    0.0808    1.0900
    0.2304     0.1476   -1.13453  -0.06730  -0.03161    0.0728    1.0901
    0.2385     0.1372   -1.13197  -0.06219  -0.02669    0.0615    1.0865
    0.2469     0.1281   -1.12558  -0.05891  -0.02317    0.0534    1.0760
    0.2585     0.1192   -1.13842  -0.05472  -0.02030    0.0468    1.0908
    0.2754     0.1102   -1.17055  -0.05044  -0.01869    0.0430    1.0813
    0.3003     0.1014   -1.18861  -0.04691  -0.01665    0.0383    1.0805
    0.3273     0.0932   -1.19362  -0.04284  -0.01319    0.0304    1.0686
    0.3548     0.0861   -1.23028  -0.03983  -0.01268    0.0292    1.0690
    0.3846     0.0792   -1.25495  -0.03668  -0.01117    0.0257    1.0662
    0.4145     0.0729   -1.28855  -0.03437  -0.01083    0.0249    1.0554
    0.4441     0.0671   -1.30774  -0.03093  -0.00855    0.0197    1.0486
    0.4759     0.0614   -1.32321  -0.02839  -0.00690    0.0159    1.0426
