tau_V = 0.250
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     2.4188   -0.92940  -0.95522  -0.64109    1.4762    2.1798
 1143     1.8600   -0.77728  -0.76273  -0.46891    1.0797    1.9710
 1286     1.5170   -0.71303  -0.63715  -0.37240    0.8575    1.8183
 1429     1.2917   -0.67549  -0.55082  -0.30767    0.7084    1.7155
 1571     1.1340   -0.65778  -0.48999  -0.26480    0.6097    1.6366
 1714     1.0185   -0.64379  -0.44372  -0.23131    0.5326    1.5842
 1857     0.9250   -0.64577  -0.40598  -0.20850    0.4801    1.5312
 2000     0.8447   -0.65627  -0.37295  -0.19088    0.4395    1.4825
 2143     0.7753   -0.67237  -0.34430  -0.17703    0.4076    1.4415
 2286     0.7143   -0.68779  -0.31889  -0.16426    0.3782    1.4042
 2429     0.6605   -0.70500  -0.29599  -0.15300    0.3523    1.3751
 2571     0.6130   -0.72392  -0.27570  -0.14335    0.3301    1.3479
 2714     0.5705   -0.74454  -0.25752  -0.13503    0.3109    1.3175
 2857     0.5332   -0.75094  -0.24131  -0.12428    0.2862    1.3009
 3000     0.5077   -0.75983  -0.23034  -0.11792    0.2715    1.2868
 3777     0.4025   -0.83581  -0.18423  -0.09678    0.2229    1.2289
 4755     0.3052   -0.91868  -0.14079  -0.07380    0.1699    1.1734
 5986     0.2200   -1.03025  -0.10210  -0.05366    0.1236    1.1237
 7536     0.1575   -1.15261  -0.07351  -0.03874    0.0892    1.0908
 9487     0.1075   -1.28793  -0.05037  -0.02594    0.0597    1.0659
11944     0.0680   -1.48579  -0.03196  -0.01694    0.0390    1.0370
15036     0.0415   -1.69722  -0.01952  -0.01049    0.0242    1.0244
18929     0.0278   -1.89048  -0.01315  -0.00742    0.0171    1.0186
23831     0.0188   -2.07905  -0.00897  -0.00529    0.0122    1.0126
30001     0.0082   -2.44861  -0.00391  -0.00236    0.0054    1.0073
 
tau_V = 0.500
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     4.8375   -1.35146  -1.66977  -1.18105    2.7195    3.3553
 1143     3.7200   -1.07049  -1.36081  -0.89080    2.0511    2.9999
 1286     3.0340   -0.91686  -1.15388  -0.71837    1.6541    2.6957
 1429     2.5835   -0.81612  -1.00882  -0.60084    1.3835    2.4914
 1571     2.2680   -0.75333  -0.90515  -0.52161    1.2011    2.3362
 1714     2.0370   -0.70212  -0.82481  -0.45812    1.0549    2.2228
 1857     1.8500   -0.67649  -0.75973  -0.41509    0.9558    2.1179
 2000     1.6895   -0.66336  -0.70157  -0.38101    0.8773    2.0170
 2143     1.5505   -0.65995  -0.64916  -0.35349    0.8139    1.9264
 2286     1.4285   -0.65689  -0.60349  -0.32834    0.7560    1.8515
 2429     1.3210   -0.65695  -0.56308  -0.30646    0.7056    1.7817
 2571     1.2260   -0.66101  -0.52635  -0.28745    0.6619    1.7177
 2714     1.1410   -0.66882  -0.49252  -0.27076    0.6234    1.6647
 2857     1.0665   -0.66124  -0.46292  -0.24983    0.5753    1.6274
 3000     1.0155   -0.66127  -0.44287  -0.23745    0.5468    1.5997
 3777     0.8050   -0.70151  -0.35702  -0.19494    0.4489    1.4728
 4755     0.6105   -0.74825  -0.27474  -0.14889    0.3428    1.3597
 5986     0.4400   -0.82475  -0.20066  -0.10807    0.2488    1.2539
 7536     0.3150   -0.92214  -0.14511  -0.07801    0.1796    1.1845
