tau_V = 0.250
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     2.4188   -0.93810  -0.46836  -0.34157    0.7865    1.6781
 1143     1.8600   -0.84236  -0.39950  -0.26574    0.6119    1.5897
 1286     1.5170   -0.80560  -0.34777  -0.21792    0.5018    1.5090
 1429     1.2917   -0.78428  -0.30974  -0.18415    0.4240    1.4569
 1571     1.1340   -0.77761  -0.28083  -0.16072    0.3701    1.4107
 1714     1.0185   -0.77028  -0.25887  -0.14225    0.3275    1.3808
 1857     0.9250   -0.77715  -0.23977  -0.12913    0.2973    1.3464
 2000     0.8447   -0.79060  -0.22342  -0.11930    0.2747    1.3159
 2143     0.7753   -0.81012  -0.20822  -0.11128    0.2562    1.2919
 2286     0.7143   -0.82782  -0.19475  -0.10387    0.2392    1.2667
 2429     0.6605   -0.84764  -0.18219  -0.09724    0.2239    1.2503
 2571     0.6130   -0.86877  -0.17087  -0.09151    0.2107    1.2342
 2714     0.5705   -0.89115  -0.16058  -0.08650    0.1992    1.2118
 2857     0.5332   -0.89940  -0.15132  -0.07995    0.1841    1.2009
 3000     0.5077   -0.90944  -0.14489  -0.07597    0.1749    1.1927
 3777     0.4025   -0.98803  -0.11796  -0.06301    0.1451    1.1539
 4755     0.3052   -1.07478  -0.09153  -0.04859    0.1119    1.1229
 5986     0.2200   -1.18841  -0.06730  -0.03562    0.0820    1.0857
 7536     0.1575   -1.31221  -0.04900  -0.02593    0.0597    1.0619
 9487     0.1075   -1.44827  -0.03388  -0.01747    0.0402    1.0459
11944     0.0680   -1.64717  -0.02161  -0.01144    0.0263    1.0247
15036     0.0415   -1.85974  -0.01321  -0.00707    0.0163    1.0129
18929     0.0278   -2.05306  -0.00885  -0.00494    0.0114    1.0138
23831     0.0188   -2.24264  -0.00594  -0.00343    0.0079    1.0093
30001     0.0082   -2.61248  -0.00243  -0.00137    0.0032    1.0058
 
tau_V = 0.500
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     4.8375   -1.08977  -0.66717  -0.52795    1.2156    2.1299
 1143     3.7200   -0.94876  -0.59140  -0.43328    0.9977    2.0421
 1286     3.0340   -0.87253  -0.53308  -0.36942    0.8506    1.9353
 1429     2.5835   -0.81774  -0.48797  -0.32125    0.7397    1.8536
 1571     2.2680   -0.78339  -0.45250  -0.28613    0.6588    1.7815
 1714     2.0370   -0.75345  -0.42339  -0.25676    0.5912    1.7305
 1857     1.8500   -0.74270  -0.39886  -0.23657    0.5447    1.6773
 2000     1.6895   -0.74137  -0.37545  -0.21993    0.5064    1.6227
 2143     1.5505   -0.74730  -0.35337  -0.20610    0.4746    1.5727
 2286     1.4285   -0.75180  -0.33410  -0.19353    0.4456    1.5284
 2429     1.3210   -0.75999  -0.31533  -0.18205    0.4192    1.4928
 2571     1.2260   -0.77043  -0.29844  -0.17221    0.3965    1.4598
 2714     1.1410   -0.78152  -0.28268  -0.16307    0.3755    1.4217
 2857     1.0665   -0.77985  -0.26817  -0.15162    0.3491    1.4038
 3000     1.0155   -0.78293  -0.25830  -0.14476    0.3333    1.3863
 3777     0.8050   -0.83299  -0.21508  -0.12130    0.2793    1.3083
 4755     0.6105   -0.88965  -0.17004  -0.09423    0.2170    1.2397
 5986     0.4400   -0.97429  -0.12761  -0.06982    0.1608    1.1698
 7536     0.3150   -1.07576  -0.09423  -0.05112    0.1177    1.1251
 9487     0.2150   -1.19270  -0.06588  -0.03460    0.0797    1.0892
11944     0.1360   -1.37625  -0.04248  -0.02280    0.0525    1.0521
15036     0.0830   -1.57689  -0.02630  -0.01424    0.0328    1.0313
18929     0.0555   -1.76534  -0.01767  -0.00997    0.0230    1.0252
