tau_V = 0.250
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 9487     1.7200   -1.03691  -0.17700  -0.12083    0.2782    0.6179
11944     1.0880   -1.06007  -0.13703  -0.08805    0.2027    0.5432
15036     0.6640   -1.13493  -0.09797  -0.05981    0.1377    0.4949
18929     0.4440   -1.25590  -0.07077  -0.04330    0.0997    0.4592
23831     0.3000   -1.39217  -0.05054  -0.03120    0.0718    0.4343
30001     0.1320   -1.69542  -0.02375  -0.01460    0.0336    0.4101
 
tau_V = 4.500
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    43.5375   -2.02825  -0.29688  -0.28889    0.6652    0.7434
 1143    33.4800   -1.86812  -0.29575  -0.28428    0.6546    0.8415
 1286    27.3060   -1.76254  -0.29445  -0.27992    0.6445    0.8902
 1429    23.2515   -1.68372  -0.29083  -0.27361    0.6300    0.9290
 1571    20.4120   -1.62767  -0.28848  -0.26904    0.6195    0.9543
 1714    18.3330   -1.57862  -0.28781  -0.26612    0.6128    0.9929
 1857    16.6500   -1.53786  -0.28420  -0.26063    0.6001    0.9909
 2000    15.2055   -1.51152  -0.28406  -0.25907    0.5965    0.9866
 2143    13.9545   -1.49412  -0.28050  -0.25472    0.5865    0.9605
 2286    12.8565   -1.47370  -0.27980  -0.25286    0.5822    0.9485
 2429    11.8890   -1.46245  -0.27739  -0.24991    0.5754    0.9325
 2571    11.0340   -1.44834  -0.27705  -0.24872    0.5727    0.9194
 2714    10.2690   -1.43518  -0.27504  -0.24600    0.5664    0.8975
 2857     9.5985   -1.40591  -0.27165  -0.24089    0.5547    0.9043
 3000     9.1395   -1.38825  -0.27123  -0.23926    0.5509    0.9065
 3777     7.2450   -1.34392  -0.26344  -0.22878    0.5268    0.8448
 4755     5.4945   -1.26964  -0.25328  -0.21334    0.4912    0.8050
 5986     3.9600   -1.18631  -0.23667  -0.19045    0.4385    0.7477
 7536     2.8350   -1.11920  -0.21469  -0.16370    0.3769    0.6868
 9487     1.9350   -1.04668  -0.18707  -0.13087    0.3013    0.6378
11944     1.2240   -1.05481  -0.14701  -0.09638    0.2219    0.5564
15036     0.7470   -1.11619  -0.10610  -0.06561    0.1511    0.5005
18929     0.4995   -1.22661  -0.07797  -0.04817    0.1109    0.4652
23831     0.3375   -1.35658  -0.05607  -0.03486    0.0803    0.4386
30001     0.1485   -1.65148  -0.02656  -0.01638    0.0377    0.4121
 
tau_V = 5.000
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    48.3750   -2.04598  -0.29933  -0.29162    0.6715    0.7486
 1143    37.2000   -1.89108  -0.29525  -0.28438    0.6548    0.8396
 1286    30.3400   -1.79405  -0.29313  -0.27963    0.6439    0.8869
 1429    25.8350   -1.71560  -0.29220  -0.27612    0.6358    0.9344
 1571    22.6800   -1.65217  -0.28908  -0.27065    0.6232    0.9567
 1714    20.3700   -1.59814  -0.28851  -0.26773    0.6165    0.9949
 1857    18.5000   -1.56745  -0.28686  -0.26468    0.6094    1.0022
 2000    16.8950   -1.54295  -0.28559  -0.26222    0.6038    0.9933
 2143    15.5050   -1.52460  -0.28377  -0.25952    0.5976    0.9732
 2286    14.2850   -1.50409  -0.28200  -0.25671    0.5911    0.9577
 2429    13.2100   -1.48674  -0.27945  -0.25331    0.5833    0.9389
 2571    12.2600   -1.47392  -0.27779  -0.25099    0.5779    0.9214
 2714    11.4100   -1.46349  -0.27753  -0.25011    0.5759    0.9065
 2857    10.6650   -1.43505  -0.27557  -0.24649    0.5676    0.9174
 3000    10.1550   -1.41538  -0.27405  -0.24376    0.5613    0.9168
 3777     8.0500   -1.37529  -0.26741  -0.23479    0.5406    0.8570
 4755     6.1050   -1.29806  -0.25813  -0.22022    0.5071    0.8198
 5986     4.4000   -1.21400  -0.24311  -0.19899    0.4582    0.7655
 7536     3.1500   -1.13964  -0.22210  -0.17253    0.3973    0.7039
 9487     2.1500   -1.05856  -0.19565  -0.13985    0.3220    0.6554
11944     1.3600   -1.05252  -0.15648  -0.10454    0.2407    0.5708
15036     0.8300   -1.10030  -0.11443  -0.07173    0.1652    0.5094
18929     0.5550   -1.20308  -0.08470  -0.05283    0.1217    0.4707
23831     0.3750   -1.32639  -0.06137  -0.03840    0.0884    0.4423
30001     0.1650   -1.61307  -0.02932  -0.01814    0.0418    0.4139
 
tau_V = 5.500
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    53.2125   -2.07091  -0.29919  -0.29191    0.6721    0.7480
 1143    40.9200   -1.92112  -0.29530  -0.28514    0.6566    0.8396
 1286    33.3740   -1.81771  -0.29446  -0.28164    0.6485    0.8910
 1429    28.4185   -1.74007  -0.29242  -0.27720    0.6383    0.9348
 1571    24.9480   -1.68323  -0.29143  -0.27416    0.6313    0.9659
 1714    22.4070   -1.62209  -0.29018  -0.27041    0.6226    1.0022
 1857    20.3500   -1.58675  -0.28941  -0.26805    0.6172    1.0110
 2000    18.5845   -1.56728  -0.28703  -0.26483    0.6098    0.9989
 2143    17.0555   -1.54600  -0.28611  -0.26287    0.6053    0.9804
 2286    15.7135   -1.53284  -0.28380  -0.25999    0.5987    0.9653
 2429    14.5310   -1.51251  -0.28270  -0.25784    0.5937    0.9513
 2571    13.4860   -1.50242  -0.28048  -0.25518    0.5876    0.9318
 2714    12.5510   -1.49134  -0.27936  -0.25349    0.5837    0.9128
 2857    11.7315   -1.45883  -0.27784  -0.25012    0.5759    0.9259
 3000    11.1705   -1.43927  -0.27779  -0.24884    0.5730    0.9299
 3777     8.8550   -1.39807  -0.26982  -0.23864    0.5495    0.8647
 4755     6.7155   -1.32622  -0.26063  -0.22481    0.5176    0.8277
 5986     4.8400   -1.24096  -0.24680  -0.20487    0.4717    0.7760
 7536     3.4650   -1.15870  -0.22877  -0.18052    0.4157    0.7199
 9487     2.3650   -1.07184  -0.20302  -0.14792    0.3406    0.6710
11944     1.4960   -1.05243  -0.16517  -0.11223    0.2584    0.5847
15036     0.9130   -1.08841  -0.12215  -0.07758    0.1786    0.5178
18929     0.6105   -1.18320  -0.09117  -0.05738    0.1321    0.4761
23831     0.4125   -1.30051  -0.06655  -0.04192    0.0965    0.4465
30001     0.1815   -1.57877  -0.03205  -0.01989    0.0458    0.4159
 
tau_V = 6.000
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    58.0500   -2.09922  -0.30098  -0.29413    0.6773    0.7527
 1143    44.6400   -1.93921  -0.29769  -0.28788    0.6629    0.8461
 1286    36.4080   -1.83071  -0.29518  -0.28270    0.6509    0.8924
 1429    31.0020   -1.75876  -0.29416  -0.27951    0.6436    0.9405
 1571    27.2160   -1.70175  -0.29220  -0.27561    0.6346    0.9689
 1714    24.4440   -1.64738  -0.29129  -0.27257    0.6276    1.0063
 1857    22.2000   -1.60957  -0.29062  -0.27027    0.6223    1.0161
 2000    20.2740   -1.58507  -0.28854  -0.26714    0.6151    1.0054
 2143    18.6060   -1.56881  -0.28787  -0.26570    0.6118    0.9884
 2286    17.1420   -1.55332  -0.28578  -0.26294    0.6054    0.9726
