tau_V = 0.250
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     1.3095   -1.35906  -0.13614  -0.11090    0.2553    0.4568
 1143     0.9795   -1.22027  -0.11663  -0.08370    0.1927    0.4955
 1286     0.7955   -1.14363  -0.10314  -0.06528    0.1503    0.5182
 1429     0.6950   -1.11037  -0.09444  -0.05447    0.1254    0.5298
 1571     0.6460   -1.10472  -0.08993  -0.04986    0.1148    0.5307
 1714     0.6273   -1.11615  -0.08805  -0.04913    0.1131    0.5266
 1857     0.6403   -1.14776  -0.08930  -0.05291    0.1218    0.5151
 2000     0.7107   -1.21532  -0.09579  -0.06400    0.1474    0.4864
 2143     0.7975   -1.28497  -0.10317  -0.07549    0.1738    0.4616
 2286     0.7275   -1.26803  -0.09752  -0.06914    0.1592    0.4661
 2429     0.6180   -1.22883  -0.08708  -0.05683    0.1308    0.4802
 2571     0.5485   -1.21012  -0.08014  -0.04908    0.1130    0.4887
 2714     0.5055   -1.20819  -0.07552  -0.04464    0.1028    0.4909
 2857     0.4762   -1.20706  -0.07220  -0.04148    0.0955    0.4908
 3000     0.4545   -1.21028  -0.06969  -0.03935    0.0906    0.4927
 3777     0.3817   -1.25849  -0.06098  -0.03426    0.0789    0.4793
 4755     0.2998   -1.31958  -0.05006  -0.02731    0.0629    0.4703
 5986     0.2272   -1.41376  -0.03955  -0.02158    0.0497    0.4560
 7536     0.1667   -1.52667  -0.02999  -0.01637    0.0377    0.4410
 9487     0.1100   -1.65901  -0.02045  -0.01058    0.0244    0.4399
11944     0.0760   -1.82567  -0.01441  -0.00775    0.0179    0.4270
15036     0.0525   -1.98851  -0.01007  -0.00553    0.0127    0.4208
18929     0.0362   -2.14961  -0.00703  -0.00391    0.0090    0.4128
23831     0.0250   -2.32812  -0.00484  -0.00278    0.0064    0.4063
30001     0.0172   -2.50990  -0.00338  -0.00203    0.0047    0.3969
 
tau_V = 0.500
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     2.6190   -1.46867  -0.17746  -0.15580    0.3587    0.4986
 1143     1.9590   -1.26231  -0.16129  -0.12817    0.2951    0.5570
 1286     1.5910   -1.13435  -0.14948  -0.10669    0.2457    0.5957
 1429     1.3900   -1.07069  -0.14034  -0.09214    0.2122    0.6139
 1571     1.2920   -1.04963  -0.13579  -0.08582    0.1976    0.6170
 1714     1.2545   -1.05888  -0.13334  -0.08463    0.1949    0.6088
 1857     1.2805   -1.09894  -0.13454  -0.08979    0.2068    0.5893
 2000     1.4215   -1.19237  -0.14195  -0.10491    0.2416    0.5476
 2143     1.5950   -1.29178  -0.14993  -0.11968    0.2756    0.5132
 2286     1.4550   -1.25836  -0.14308  -0.11099    0.2556    0.5169
 2429     1.2360   -1.18220  -0.13221  -0.09513    0.2191    0.5381
 2571     1.0970   -1.13865  -0.12438  -0.08426    0.1940    0.5490
 2714     1.0110   -1.12224  -0.11914  -0.07803    0.1797    0.5523
 2857     0.9525   -1.10990  -0.11548  -0.07358    0.1694    0.5545
 3000     0.9090   -1.10644  -0.11155  -0.06969    0.1605    0.5517
 3777     0.7635   -1.13015  -0.10057  -0.06179    0.1423    0.5301
 4755     0.5995   -1.16120  -0.08528  -0.05027    0.1157    0.5125
 5986     0.4545   -1.22637  -0.06978  -0.04051    0.0933    0.4898
 7536     0.3335   -1.31195  -0.05468  -0.03130    0.0721    0.4666
 9487     0.2200   -1.41556  -0.03844  -0.02059    0.0474    0.4578
11944     0.1520   -1.56695  -0.02758  -0.01521    0.0350    0.4390
15036     0.1050   -1.71723  -0.01958  -0.01096    0.0252    0.4292
18929     0.0725   -1.86900  -0.01376  -0.00774    0.0178    0.4187
23831     0.0500   -2.04133  -0.00961  -0.00559    0.0129    0.4097
30001     0.0345   -2.21944  -0.00671  -0.00405    0.0093    0.3993
 
tau_V = 0.750
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     3.9285   -1.57881  -0.19594  -0.17832    0.4106    0.5205
 1143     2.9385   -1.34539  -0.18414  -0.15517    0.3573    0.5986
 1286     2.3865   -1.19158  -0.17321  -0.13345    0.3073    0.6507
 1429     2.0850   -1.10720  -0.16547  -0.11845    0.2727    0.6775
 1571     1.9380   -1.07694  -0.16102  -0.11127    0.2562    0.6816
 1714     1.8817   -1.08151  -0.15915  -0.11010    0.2535    0.6699
 1857     1.9208   -1.12869  -0.16020  -0.11585    0.2667    0.6440
 2000     2.1323   -1.24423  -0.16637  -0.13151    0.3028    0.5898
 2143     2.3925   -1.36290  -0.17247  -0.14533    0.3346    0.5428
 2286     2.1825   -1.31429  -0.16781  -0.13787    0.3174    0.5526
 2429     1.8540   -1.21608  -0.15790  -0.12148    0.2797    0.5795
 2571     1.6455   -1.15521  -0.15097  -0.10996    0.2532    0.5953
 2714     1.5165   -1.12819  -0.14574  -0.10273    0.2365    0.5992
 2857     1.4288   -1.10813  -0.14191  -0.09733    0.2241    0.6007
 3000     1.3635   -1.09570  -0.13939  -0.09384    0.2161    0.6020
 3777     1.1452   -1.10609  -0.12720  -0.08384    0.1931    0.5745
 4755     0.8992   -1.11128  -0.11136  -0.06996    0.1611    0.5530
 5986     0.6817   -1.15502  -0.09313  -0.05701    0.1313    0.5199
 7536     0.5002   -1.21616  -0.07507  -0.04477    0.1031    0.4905
 9487     0.3300   -1.29584  -0.05419  -0.02998    0.0690    0.4754
11944     0.2280   -1.43100  -0.03962  -0.02234    0.0514    0.4502
15036     0.1575   -1.57033  -0.02850  -0.01620    0.0373    0.4370
18929     0.1088   -1.71308  -0.02024  -0.01152    0.0265    0.4244
23831     0.0750   -1.87993  -0.01423  -0.00835    0.0192    0.4133
30001     0.0518   -2.05311  -0.00994  -0.00603    0.0139    0.4017
 
tau_V = 1.000
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     5.2380   -1.66514  -0.20715  -0.19228    0.4427    0.5354
 1143     3.9180   -1.42273  -0.19554  -0.17054    0.3927    0.6216
 1286     3.1820   -1.25577  -0.18752  -0.15190    0.3498    0.6891
 1429     2.7800   -1.15886  -0.18101  -0.13756    0.3167    0.7259
 1571     2.5840   -1.12270  -0.17736  -0.13071    0.3010    0.7332
 1714     2.5090   -1.12626  -0.17524  -0.12916    0.2974    0.7196
 1857     2.5610   -1.17616  -0.17648  -0.13506    0.3110    0.6870
 2000     2.8430   -1.30335  -0.18148  -0.14986    0.3451    0.6201
 2143     3.1900   -1.42927  -0.18700  -0.16282    0.3749    0.5655
 2286     2.9100   -1.37587  -0.18299  -0.15599    0.3592    0.5775
 2429     2.4720   -1.26436  -0.17475  -0.14078    0.3242    0.6123
 2571     2.1940   -1.19532  -0.16776  -0.12880    0.2966    0.6321
 2714     2.0220   -1.16015  -0.16339  -0.12170    0.2802    0.6383
 2857     1.9050   -1.13395  -0.16005  -0.11621    0.2676    0.6417
 3000     1.8180   -1.12008  -0.15699  -0.11211    0.2581    0.6421
 3777     1.5270   -1.11503  -0.14638  -0.10204    0.2350    0.6130
 4755     1.1990   -1.10154  -0.13039  -0.08630    0.1987    0.5867
 5986     0.9090   -1.12505  -0.11188  -0.07167    0.1650    0.5483
 7536     0.6670   -1.16881  -0.09197  -0.05702    0.1313    0.5125
 9487     0.4400   -1.22382  -0.06817  -0.03883    0.0894    0.4921
11944     0.3040   -1.34549  -0.05067  -0.02918    0.0672    0.4616
15036     0.2100   -1.47341  -0.03688  -0.02127    0.0490    0.4445
18929     0.1450   -1.60889  -0.02640  -0.01519    0.0350    0.4299
23831     0.1000   -1.76951  -0.01871  -0.01106    0.0255    0.4172
30001     0.0690   -1.93845  -0.01315  -0.00802    0.0185    0.4044
 
tau_V = 1.500
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     7.8570   -1.76869  -0.21873  -0.20666    0.4758    0.5486
 1143     5.8770   -1.54256  -0.20958  -0.18986    0.4372    0.6505
 1286     4.7730   -1.36578  -0.20322  -0.17433    0.4014    0.7369
 1429     4.1700   -1.26006  -0.19827  -0.16215    0.3734    0.7882
 1571     3.8760   -1.21554  -0.19546  -0.15585    0.3589    0.8013
 1714     3.7635   -1.21377  -0.19479  -0.15509    0.3571    0.7899
 1857     3.8415   -1.27040  -0.19531  -0.16023    0.3689    0.7472
 2000     4.2645   -1.40822  -0.19907  -0.17304    0.3984    0.6602
 2143     4.7850   -1.54004  -0.20317  -0.18363    0.4228    0.5917
 2286     4.3650   -1.48432  -0.20016  -0.17816    0.4102    0.6086
 2429     3.7080   -1.36281  -0.19395  -0.16547    0.3810    0.6555
 2571     3.2910   -1.28006  -0.18941  -0.15552    0.3581    0.6861
 2714     3.0330   -1.23676  -0.18513  -0.14819    0.3412    0.6939
 2857     2.8575   -1.20222  -0.18252  -0.14289    0.3290    0.7003
 3000     2.7270   -1.18309  -0.17974  -0.13866    0.3193    0.7011
 3777     2.2905   -1.16298  -0.17072  -0.12862    0.2962    0.6695
 4755     1.7985   -1.12522  -0.15629  -0.11198    0.2578    0.6407
 5986     1.3635   -1.11901  -0.13869  -0.09547    0.2198    0.5955
 7536     1.0005   -1.13147  -0.11831  -0.07809    0.1798    0.5514
 9487     0.6600   -1.14949  -0.09133  -0.05491    0.1264    0.5239
11944     0.4560   -1.24470  -0.07001  -0.04190    0.0965    0.4826
15036     0.3150   -1.35322  -0.05212  -0.03093    0.0712    0.4592
18929     0.2175   -1.47216  -0.03800  -0.02231    0.0514    0.4404
23831     0.1500   -1.62236  -0.02724  -0.01634    0.0376    0.4243
30001     0.1035   -1.78263  -0.01934  -0.01191    0.0274    0.4095
 
tau_V = 2.000
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    10.4760   -1.82191  -0.22541  -0.21455    0.4940    0.5541
 1143     7.8360   -1.61642  -0.21846  -0.20143    0.4638    0.6682
 1286     6.3640   -1.44940  -0.21170  -0.18728    0.4312    0.7649
 1429     5.5600   -1.33997  -0.20855  -0.17759    0.4089    0.8280
 1571     5.1680   -1.29351  -0.20646  -0.17230    0.3967    0.8501
 1714     5.0180   -1.29409  -0.20504  -0.17103    0.3938    0.8325
 1857     5.1220   -1.35130  -0.20516  -0.17519    0.4034    0.7818
 2000     5.6860   -1.48879  -0.20951  -0.18726    0.4312    0.6856
 2143     6.3800   -1.61991  -0.21292  -0.19623    0.4518    0.6092
 2286     5.8200   -1.56702  -0.21093  -0.19221    0.4426    0.6303
 2429     4.9440   -1.44328  -0.20429  -0.17994    0.4143    0.6806
 2571     4.3880   -1.35660  -0.20016  -0.17088    0.3935    0.7151
 2714     4.0440   -1.31122  -0.19658  -0.16444    0.3786    0.7284
 2857     3.8100   -1.27491  -0.19503  -0.16033    0.3692    0.7412
 3000     3.6360   -1.25242  -0.19357  -0.15721    0.3620    0.7471
 3777     3.0540   -1.22159  -0.18549  -0.14725    0.3391    0.7107
 4755     2.3980   -1.16475  -0.17297  -0.13083    0.3012    0.6816
 5986     1.8180   -1.13853  -0.15833  -0.11510    0.2650    0.6361
 7536     1.3340   -1.13017  -0.13760  -0.09553    0.2200    0.5849
 9487     0.8800   -1.11656  -0.10982  -0.06903    0.1590    0.5520
11944     0.6080   -1.19239  -0.08613  -0.05339    0.1229    0.5027
15036     0.4200   -1.28026  -0.06580  -0.04007    0.0923    0.4740
18929     0.2900   -1.38664  -0.04862  -0.02912    0.0670    0.4506
23831     0.2000   -1.52476  -0.03531  -0.02146    0.0494    0.4309
30001     0.1380   -1.67803  -0.02525  -0.01570    0.0361    0.4141
 
tau_V = 2.500
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    13.0950   -1.84960  -0.23073  -0.22041    0.5075    0.5587
 1143     9.7950   -1.66420  -0.22353  -0.20806    0.4791    0.6763
 1286     7.9550   -1.50089  -0.21933  -0.19719    0.4541    0.7850
 1429     6.9500   -1.40135  -0.21491  -0.18752    0.4318    0.8554
 1571     6.4600   -1.35577  -0.21333  -0.18312    0.4217    0.8808
 1714     6.2725   -1.35744  -0.21225  -0.18222    0.4196    0.8645
 1857     6.4025   -1.41377  -0.21269  -0.18618    0.4287    0.8083
 2000     7.1075   -1.54415  -0.21638  -0.19643    0.4523    0.7003
 2143     7.9750   -1.67003  -0.21855  -0.20346    0.4685    0.6155
 2286     7.2750   -1.62361  -0.21644  -0.19975    0.4600    0.6378
 2429     6.1800   -1.50527  -0.21158  -0.19004    0.4376    0.6986
 2571     5.4850   -1.41531  -0.20884  -0.18265    0.4206    0.7406
 2714     5.0550   -1.37167  -0.20516  -0.17653    0.4065    0.7549
 2857     4.7625   -1.33503  -0.20330  -0.17236    0.3969    0.7681
 3000     4.5450   -1.30991  -0.20114  -0.16858    0.3882    0.7712
 3777     3.8175   -1.27766  -0.19487  -0.16038    0.3693    0.7415
 4755     2.9975   -1.21248  -0.18447  -0.14555    0.3351    0.7155
 5986     2.2725   -1.17169  -0.17060  -0.12931    0.2977    0.6650
 7536     1.6675   -1.14701  -0.15172  -0.10989    0.2530    0.6131
 9487     1.1000   -1.10745  -0.12429  -0.08134    0.1873    0.5761
11944     0.7600   -1.16196  -0.10014  -0.06401    0.1474    0.5214
15036     0.5250   -1.23541  -0.07770  -0.04850    0.1117    0.4869
18929     0.3625   -1.32584  -0.05884  -0.03597    0.0828    0.4636
23831     0.2500   -1.45599  -0.04288  -0.02642    0.0608    0.4380
30001     0.1725   -1.60079  -0.03096  -0.01942    0.0447    0.4186
 
tau_V = 3.000
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    15.7140   -1.86655  -0.23533  -0.22529    0.5188    0.5615
 1143    11.7540   -1.68801  -0.22721  -0.21244    0.4892    0.6827
