tau_V = 0.250
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     2.4188   -0.98175  -0.42478  -0.31847    0.7333    1.6721
 1143     1.8600   -0.88013  -0.36737  -0.25107    0.5781    1.5922
 1286     1.5170   -0.83922  -0.32460  -0.20874    0.4806    1.5189
 1429     1.2917   -0.81446  -0.29169  -0.17772    0.4092    1.4689
 1571     1.1340   -0.80543  -0.26616  -0.15595    0.3591    1.4245
 1714     1.0185   -0.79621  -0.24576  -0.13803    0.3178    1.3935
 1857     0.9250   -0.80210  -0.22852  -0.12576    0.2896    1.3595
 2000     0.8447   -0.81480  -0.21363  -0.11654    0.2683    1.3301
 2143     0.7753   -0.83286  -0.19955  -0.10871    0.2503    1.3045
 2286     0.7143   -0.85026  -0.18709  -0.10173    0.2342    1.2842
 2429     0.6605   -0.86805  -0.17553  -0.09526    0.2194    1.2619
 2571     0.6130   -0.88780  -0.16487  -0.08959    0.2063    1.2441
 2714     0.5705   -0.90872  -0.15548  -0.08489    0.1955    1.2222
 2857     0.5332   -0.91594  -0.14680  -0.07855    0.1809    1.2103
 3000     0.5077   -0.92460  -0.14114  -0.07495    0.1726    1.2032
 3777     0.4025   -1.00299  -0.11489  -0.06205    0.1429    1.1626
 4755     0.3052   -1.08679  -0.08966  -0.04800    0.1105    1.1286
 5986     0.2200   -1.19621  -0.06636  -0.03529    0.0813    1.0884
 7536     0.1575   -1.31815  -0.04845  -0.02572    0.0592    1.0650
 9487     0.1075   -1.45259  -0.03360  -0.01735    0.0400    1.0485
11944     0.0680   -1.64988  -0.02151  -0.01141    0.0263    1.0270
15036     0.0415   -1.86234  -0.01317  -0.00707    0.0163    1.0139
18929     0.0278   -2.05579  -0.00887  -0.00499    0.0115    1.0123
23831     0.0188   -2.24383  -0.00598  -0.00347    0.0080    1.0097
30001     0.0082   -2.61437  -0.00246  -0.00140    0.0032    1.0061
 
tau_V = 0.500
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     4.8375   -1.14623  -0.57324  -0.47036    1.0830    2.0783
 1143     3.7200   -0.99748  -0.51964  -0.39488    0.9092    2.0106
 1286     3.0340   -0.91868  -0.47385  -0.34061    0.7843    1.9182
 1429     2.5835   -0.86013  -0.44053  -0.30048    0.6919    1.8497
 1571     2.2680   -0.82430  -0.41204  -0.26996    0.6216    1.7852
 1714     2.0370   -0.79273  -0.38750  -0.24344    0.5605    1.7379
 1857     1.8500   -0.77946  -0.36711  -0.22505    0.5182    1.6849
 2000     1.6895   -0.77726  -0.34699  -0.20985    0.4832    1.6333
 2143     1.5505   -0.78059  -0.32917  -0.19766    0.4551    1.5849
 2286     1.4285   -0.78411  -0.31224  -0.18598    0.4282    1.5422
 2429     1.3210   -0.79038  -0.29660  -0.17577    0.4047    1.5067
 2571     1.2260   -0.80000  -0.28140  -0.16647    0.3833    1.4738
 2714     1.1410   -0.81063  -0.26730  -0.15800    0.3638    1.4366
 2857     1.0665   -0.80633  -0.25482  -0.14732    0.3392    1.4155
 3000     1.0155   -0.80846  -0.24585  -0.14076    0.3241    1.4000
 3777     0.8050   -0.85590  -0.20623  -0.11843    0.2727    1.3210
 4755     0.6105   -0.90813  -0.16457  -0.09251    0.2130    1.2512
 5986     0.4400   -0.98903  -0.12440  -0.06880    0.1584    1.1789
 7536     0.3150   -1.08707  -0.09234  -0.05047    0.1162    1.1315
 9487     0.2150   -1.20054  -0.06499  -0.03431    0.0790    1.0945
11944     0.1360   -1.38129  -0.04209  -0.02264    0.0521    1.0551
15036     0.0830   -1.58082  -0.02610  -0.01416    0.0326    1.0334
18929     0.0555   -1.76809  -0.01759  -0.00995    0.0229    1.0264
23831     0.0375   -1.95242  -0.01188  -0.00693    0.0160    1.0179
30001     0.0165   -2.31742  -0.00523  -0.00312    0.0072    1.0098
 
tau_V = 0.750
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     7.2562   -1.27051  -0.64902  -0.55593    1.2801    2.3243
 1143     5.5800   -1.11221  -0.60188  -0.48501    1.1168    2.2959
 1286     4.5510   -1.01930  -0.56093  -0.43123    0.9929    2.2186
 1429     3.8753   -0.94435  -0.52831  -0.38727    0.8917    2.1450
 1571     3.4020   -0.89411  -0.50002  -0.35279    0.8123    2.0732
 1714     3.0555   -0.84987  -0.47729  -0.32376    0.7455    2.0251
 1857     2.7750   -0.82620  -0.45612  -0.30185    0.6950    1.9594
 2000     2.5343   -0.81352  -0.43660  -0.28436    0.6548    1.8949
 2143     2.3258   -0.81063  -0.41677  -0.26947    0.6205    1.8321
 2286     2.1428   -0.80457  -0.39886  -0.25494    0.5870    1.7746
 2429     1.9815   -0.80318  -0.38171  -0.24218    0.5576    1.7258
 2571     1.8390   -0.80486  -0.36529  -0.23066    0.5311    1.6783
 2714     1.7115   -0.80734  -0.34997  -0.22001    0.5066    1.6298
 2857     1.5998   -0.79612  -0.33542  -0.20632    0.4751    1.6033
 3000     1.5232   -0.79230  -0.32517  -0.19771    0.4552    1.5796
 3777     1.2075   -0.81784  -0.27817  -0.16805    0.3869    1.4694
 4755     0.9158   -0.84545  -0.22740  -0.13364    0.3077    1.3702
