tau_V = 0.250
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     1.3095   -1.06678  -0.28798  -0.22113    0.5092    1.3594
 1143     0.9795   -0.94419  -0.23464  -0.15720    0.3620    1.3178
 1286     0.7955   -0.88027  -0.20092  -0.11840    0.2726    1.2893
 1429     0.6950   -0.85386  -0.18044  -0.09689    0.2231    1.2729
 1571     0.6460   -0.85085  -0.17039  -0.08807    0.2028    1.2603
 1714     0.6273   -0.86263  -0.16671  -0.08702    0.2004    1.2490
 1857     0.6403   -0.89290  -0.16943  -0.09424    0.2170    1.2522
 2000     0.7107   -0.95572  -0.18355  -0.11575    0.2665    1.2517
 2143     0.7975   -1.01866  -0.20124  -0.13969    0.3216    1.2631
 2286     0.7275   -1.00705  -0.18702  -0.12582    0.2897    1.2475
 2429     0.6180   -0.97362  -0.16408  -0.10148    0.2337    1.2250
 2571     0.5485   -0.95941  -0.14904  -0.08655    0.1993    1.2121
 2714     0.5055   -0.96173  -0.13875  -0.07793    0.1794    1.2016
 2857     0.4762   -0.96277  -0.13192  -0.07212    0.1661    1.1889
 3000     0.4545   -0.96696  -0.12681  -0.06820    0.1570    1.1805
 3777     0.3817   -1.02145  -0.10887  -0.05876    0.1353    1.1563
 4755     0.2998   -1.08767  -0.08775  -0.04635    0.1067    1.1278
 5986     0.2272   -1.18658  -0.06807  -0.03621    0.0834    1.0942
 7536     0.1667   -1.30331  -0.05095  -0.02731    0.0629    1.0676
 9487     0.1100   -1.43930  -0.03431  -0.01755    0.0404    1.0489
11944     0.0760   -1.60914  -0.02393  -0.01279    0.0294    1.0293
15036     0.0525   -1.77442  -0.01665  -0.00913    0.0210    1.0257
18929     0.0362   -1.93557  -0.01152  -0.00638    0.0147    1.0171
23831     0.0250   -2.11514  -0.00800  -0.00462    0.0106    1.0118
30001     0.0172   -2.29872  -0.00552  -0.00331    0.0076    1.0102
 
tau_V = 0.500
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     2.6190   -1.14627  -0.42745  -0.35151    0.8094    1.6182
 1143     1.9590   -0.95668  -0.36765  -0.26810    0.6173    1.5836
 1286     1.5910   -0.84284  -0.32586  -0.21055    0.4848    1.5505
 1429     1.3900   -0.78669  -0.29897  -0.17666    0.4068    1.5250
 1571     1.2920   -0.77032  -0.28519  -0.16224    0.3736    1.5057
 1714     1.2545   -0.77685  -0.28049  -0.16028    0.3691    1.4857
 1857     1.2805   -0.81611  -0.28383  -0.17204    0.3961    1.4816
 2000     1.4215   -0.90591  -0.30379  -0.20689    0.4764    1.4778
 2143     1.5950   -0.99963  -0.32610  -0.24258    0.5585    1.4838
 2286     1.4550   -0.96751  -0.30849  -0.22239    0.5121    1.4605
 2429     1.2360   -0.90182  -0.27657  -0.18420    0.4241    1.4318
 2571     1.0970   -0.86649  -0.25445  -0.15952    0.3673    1.4091
 2714     1.0110   -0.85081  -0.24081  -0.14548    0.3350    1.3901
 2857     0.9525   -0.84118  -0.23050  -0.13530    0.3115    1.3711
 3000     0.9090   -0.83814  -0.22299  -0.12867    0.2963    1.3584
 3777     0.7635   -0.87177  -0.19485  -0.11192    0.2577    1.3098
 4755     0.5995   -0.91029  -0.16017  -0.08910    0.2052    1.2492
 5986     0.4545   -0.98402  -0.12687  -0.07037    0.1620    1.1898
 7536     0.3335   -1.07715  -0.09677  -0.05355    0.1233    1.1401
 9487     0.2200   -1.18943  -0.06608  -0.03456    0.0796    1.0974
11944     0.1520   -1.34417  -0.04676  -0.02540    0.0585    1.0621
15036     0.1050   -1.49824  -0.03276  -0.01814    0.0418    1.0483
18929     0.0725   -1.65265  -0.02283  -0.01276    0.0294    1.0339
23831     0.0500   -1.82678  -0.01591  -0.00925    0.0213    1.0229
30001     0.0345   -2.00541  -0.01098  -0.00660    0.0152    1.0178
 
tau_V = 0.750
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     3.9285   -1.25602  -0.50463  -0.43376    0.9988    1.8089
 1143     2.9385   -1.02604  -0.45088  -0.34846    0.8023    1.7980
 1286     2.3865   -0.88149  -0.40860  -0.28260    0.6507    1.7749
 1429     2.0850   -0.80543  -0.38117  -0.24240    0.5582    1.7493
 1571     1.9380   -0.77806  -0.36689  -0.22450    0.5169    1.7248
 1714     1.8817   -0.78514  -0.36001  -0.22148    0.5100    1.7028
 1857     1.9208   -0.82957  -0.36463  -0.23662    0.5448    1.6874
 2000     2.1323   -0.93895  -0.38592  -0.27875    0.6419    1.6713
 2143     2.3925   -1.04977  -0.40853  -0.31918    0.7349    1.6647
 2286     2.1825   -1.00752  -0.38929  -0.29557    0.6806    1.6417
 2429     1.8540   -0.91723  -0.35706  -0.25144    0.5790    1.6117
 2571     1.6455   -0.86360  -0.33252  -0.22046    0.5076    1.5830
 2714     1.5165   -0.84067  -0.31597  -0.20244    0.4661    1.5609
 2857     1.4288   -0.82425  -0.30401  -0.18946    0.4362    1.5385
 3000     1.3635   -0.81823  -0.29362  -0.18008    0.4146    1.5252
 3777     1.1452   -0.83062  -0.26300  -0.15898    0.3661    1.4524
 4755     0.8992   -0.84697  -0.22081  -0.12861    0.2961    1.3689
 5986     0.6817   -0.89938  -0.17772  -0.10224    0.2354    1.2814
 7536     0.5002   -0.97287  -0.13759  -0.07836    0.1804    1.2099
 9487     0.3300   -1.06287  -0.09573  -0.05124    0.1180    1.1480
11944     0.2280   -1.20344  -0.06838  -0.03767    0.0867    1.0955
15036     0.1575   -1.34812  -0.04828  -0.02704    0.0623    1.0724
18929     0.1088   -1.49423  -0.03387  -0.01908    0.0439    1.0496
23831     0.0750   -1.66406  -0.02360  -0.01378    0.0317    1.0338
30001     0.0518   -1.83894  -0.01645  -0.00996    0.0229    1.0252
 
tau_V = 1.000
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     5.2380   -1.35016  -0.55297  -0.48869    1.1253    1.9417
 1143     3.9180   -1.10017  -0.50376  -0.40572    0.9342    1.9637
 1286     3.1820   -0.93777  -0.46682  -0.34033    0.7836    1.9690
 1429     2.7800   -0.84687  -0.43926  -0.29587    0.6813    1.9450
 1571     2.5840   -0.81376  -0.42413  -0.27561    0.6346    1.9206
 1714     2.5090   -0.81725  -0.42002  -0.27369    0.6302    1.8971
 1857     2.5610   -0.86533  -0.42331  -0.28933    0.6662    1.8670
 2000     2.8430   -0.98787  -0.44391  -0.33474    0.7708    1.8330
 2143     3.1900   -1.11261  -0.46660  -0.37813    0.8707    1.8157
 2286     2.9100   -1.06167  -0.44789  -0.35330    0.8135    1.7921
 2429     2.4720   -0.95543  -0.41582  -0.30568    0.7039    1.7674
 2571     2.1940   -0.89076  -0.39140  -0.27191    0.6261    1.7408
 2714     2.0220   -0.85941  -0.37555  -0.25229    0.5809    1.7172
 2857     1.9050   -0.83748  -0.36298  -0.23738    0.5466    1.6931
 3000     1.8180   -0.82455  -0.35286  -0.22656    0.5217    1.6726
 3777     1.5270   -0.82834  -0.31768  -0.20089    0.4626    1.5866
 4755     1.1990   -0.82524  -0.27174  -0.16468    0.3792    1.4813
 5986     0.9090   -0.85950  -0.22218  -0.13210    0.3042    1.3704
 7536     0.6670   -0.91571  -0.17437  -0.10197    0.2348    1.2780
 9487     0.4400   -0.98325  -0.12350  -0.06731    0.1550    1.1929
11944     0.3040   -1.11259  -0.08903  -0.04973    0.1145    1.1281
15036     0.2100   -1.24711  -0.06331  -0.03576    0.0823    1.0943
18929     0.1450   -1.38652  -0.04469  -0.02536    0.0584    1.0654
23831     0.1000   -1.55149  -0.03124  -0.01832    0.0422    1.0443
30001     0.0690   -1.72321  -0.02175  -0.01320    0.0304    1.0325
 
tau_V = 1.500
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     7.8570   -1.50211  -0.61020  -0.55779    1.2844    2.1270
 1143     5.8770   -1.23563  -0.57221  -0.48690    1.1211    2.2178
 1286     4.7730   -1.04828  -0.53863  -0.42160    0.9708    2.2597
 1429     4.1700   -0.94069  -0.51624  -0.37752    0.8693    2.2647
 1571     3.8760   -0.89864  -0.50263  -0.35595    0.8196    2.2460
 1714     3.7635   -0.90132  -0.49768  -0.35317    0.8132    2.2170
 1857     3.8415   -0.95563  -0.49996  -0.36956    0.8509    2.1627
 2000     4.2645   -1.09426  -0.52110  -0.41826    0.9631    2.0956
 2143     4.7850   -1.23285  -0.53812  -0.45823    1.0551    2.0384
 2286     4.3650   -1.17344  -0.52270  -0.43510    1.0018    2.0244
 2429     3.7080   -1.04800  -0.49397  -0.38702    0.8912    2.0199
 2571     3.2910   -0.96830  -0.47176  -0.35159    0.8096    2.0020
 2714     3.0330   -0.92638  -0.45728  -0.33032    0.7606    1.9815
 2857     2.8575   -0.89569  -0.44554  -0.31370    0.7223    1.9584
 3000     2.7270   -0.87836  -0.43672  -0.30264    0.6968    1.9411
 3777     2.2905   -0.86306  -0.39964  -0.27124    0.6245    1.8238
 4755     1.7985   -0.83362  -0.34935  -0.22619    0.5208    1.6840
 5986     1.3635   -0.83641  -0.29587  -0.18594    0.4281    1.5344
 7536     1.0005   -0.86329  -0.23893  -0.14639    0.3371    1.4085
 9487     0.6600   -0.89716  -0.17309  -0.09799    0.2256    1.2874
11944     0.4560   -1.00333  -0.12723  -0.07299    0.1681    1.1924
15036     0.3150   -1.11986  -0.09169  -0.05279    0.1215    1.1384
18929     0.2175   -1.24504  -0.06548  -0.03767    0.0867    1.0968
23831     0.1500   -1.40067  -0.04606  -0.02728    0.0628    1.0662
30001     0.1035   -1.56469  -0.03228  -0.01972    0.0454    1.0473
 
tau_V = 2.000
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    10.4760   -1.60642  -0.64094  -0.59629    1.3730    2.2351
 1143     7.8360   -1.33725  -0.61032  -0.53568    1.2334    2.3792
 1286     6.3640   -1.14547  -0.58394  -0.47862    1.1021    2.4792
 1429     5.5600   -1.03038  -0.56192  -0.43480    1.0012    2.5098
 1571     5.1680   -0.98285  -0.55059  -0.41400    0.9533    2.5009
 1714     5.0180   -0.98557  -0.54535  -0.41089    0.9461    2.4679
 1857     5.1220   -1.04339  -0.55020  -0.42923    0.9883    2.3980
 2000     5.6860   -1.18775  -0.56802  -0.47459    1.0928    2.2878
 2143     6.3800   -1.33273  -0.58215  -0.51116    1.1770    2.1956
 2286     5.8200   -1.26785  -0.56967  -0.49036    1.1291    2.1920
 2429     4.9440   -1.13527  -0.54449  -0.44530    1.0253    2.2139
 2571     4.3880   -1.04709  -0.52303  -0.40936    0.9426    2.2093
 2714     4.0440   -0.99827  -0.50968  -0.38758    0.8924    2.1883
 2857     3.8100   -0.96440  -0.49861  -0.37081    0.8538    2.1734
 3000     3.6360   -0.94297  -0.48982  -0.35877    0.8261    2.1544
 3777     3.0540   -0.91532  -0.45708  -0.32735    0.7537    2.0255
 4755     2.3980   -0.86595  -0.40951  -0.27931    0.6431    1.8659
 5986     1.8180   -0.84942  -0.35403  -0.23359    0.5379    1.6911
 7536     1.3340   -0.85219  -0.29150  -0.18599    0.4283    1.5305
 9487     0.8800   -0.85512  -0.21676  -0.12687    0.2921    1.3762
11944     0.6080   -0.94165  -0.16209  -0.09535    0.2195    1.2563
15036     0.4200   -1.04159  -0.11839  -0.06943    0.1599    1.1828
18929     0.2900   -1.15353  -0.08523  -0.04963    0.1143    1.1266
23831     0.2000   -1.29935  -0.06054  -0.03618    0.0833    1.0873
30001     0.1380   -1.45774  -0.04251  -0.02613    0.0602    1.0621
 
tau_V = 2.500
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    13.0950   -1.68992  -0.66508  -0.62589    1.4412    2.3179
 1143     9.7950   -1.42124  -0.63656  -0.57054    1.3137    2.5006
 1286     7.9550   -1.22486  -0.61252  -0.51764    1.1919    2.6355
 1429     6.9500   -1.10667  -0.59672  -0.47976    1.1047    2.7052
 1571     6.4600   -1.05673  -0.58752  -0.46059    1.0605    2.7090
 1714     6.2725   -1.05740  -0.58115  -0.45599    1.0500    2.6648
 1857     6.4025   -1.11526  -0.58407  -0.47203    1.0869    2.5726
 2000     7.1075   -1.26786  -0.59743  -0.51336    1.1821    2.4263
 2143     7.9750   -1.41728  -0.61103  -0.54799    1.2618    2.3150
 2286     7.2750   -1.34944  -0.60187  -0.53042    1.2213    2.3206
 2429     6.1800   -1.20820  -0.58023  -0.48838    1.1245    2.3593
 2571     5.4850   -1.11778  -0.55816  -0.45243    1.0418    2.3699
 2714     5.0550   -1.06661  -0.54506  -0.43081    0.9920    2.3539
 2857     4.7625   -1.03007  -0.53869  -0.41727    0.9608    2.3550
 3000     4.5450   -1.00574  -0.52854  -0.40362    0.9294    2.3303
 3777     3.8175   -0.96995  -0.49957  -0.37294    0.8587    2.1967
 4755     2.9975   -0.90691  -0.45376  -0.32270    0.7431    2.0257
 5986     2.2725   -0.87466  -0.39898  -0.27368    0.6302    1.8290
 7536     1.6675   -0.85953  -0.33459  -0.22112    0.5091    1.6441
 9487     1.1000   -0.83569  -0.25591  -0.15446    0.3556    1.4636
11944     0.7600   -0.90476  -0.19377  -0.11656    0.2684    1.3170
15036     0.5250   -0.98962  -0.14343  -0.08558    0.1971    1.2266
18929     0.3625   -1.09026  -0.10412  -0.06145    0.1415    1.1578
23831     0.2500   -1.22626  -0.07436  -0.04478    0.1031    1.1074
30001     0.1725   -1.37663  -0.05275  -0.03262    0.0751    1.0767
 
tau_V = 3.000
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    15.7140   -1.74626  -0.67862  -0.64296    1.4805    2.3682
 1143    11.7540   -1.49060  -0.65542  -0.59617    1.3727    2.5917
 1286     9.5460   -1.29572  -0.63298  -0.54755    1.2608    2.7622
 1429     8.3400   -1.17275  -0.61881  -0.51184    1.1785    2.8557
 1571     7.7520   -1.12250  -0.60938  -0.49316    1.1355    2.8651
 1714     7.5270   -1.11994  -0.60488  -0.48912    1.1262    2.8210
 1857     7.6830   -1.17992  -0.60641  -0.50364    1.1597    2.7104
 2000     8.5290   -1.33595  -0.61905  -0.54281    1.2499    2.5383
 2143     9.5700   -1.47980  -0.63399  -0.57609    1.3265    2.4005
 2286     8.7300   -1.41548  -0.62275  -0.55786    1.2845    2.4141
 2429     7.4160   -1.27697  -0.60547  -0.52158    1.2010    2.4823
 2571     6.5820   -1.18098  -0.58685  -0.48834    1.1244    2.5071
 2714     6.0660   -1.12416  -0.57610  -0.46784    1.0772    2.4972
 2857     5.7150   -1.08628  -0.56697  -0.45220    1.0412    2.4976
 3000     5.4540   -1.06142  -0.55908  -0.44031    1.0138    2.4828
 3777     4.5810   -1.02249  -0.53203  -0.41038    0.9449    2.3414
 4755     3.5970   -0.94995  -0.48952  -0.36034    0.8297    2.1681
 5986     2.7270   -0.90727  -0.43422  -0.30826    0.7098    1.9538
 7536     2.0010   -0.87403  -0.37211  -0.25324    0.5831    1.7479
 9487     1.3200   -0.83047  -0.28899  -0.17927    0.4128    1.5450
11944     0.9120   -0.88251  -0.22312  -0.13709    0.3157    1.3784
15036     0.6300   -0.95269  -0.16684  -0.10098    0.2325    1.2672
18929     0.4350   -1.04325  -0.12197  -0.07281    0.1676    1.1877
23831     0.3000   -1.17117  -0.08781  -0.05337    0.1229    1.1289
30001     0.2070   -1.31508  -0.06250  -0.03887    0.0895    1.0913
 
tau_V = 3.500
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    18.3330   -1.79725  -0.68875  -0.65617    1.5109    2.4083
 1143    13.7130   -1.54521  -0.66723  -0.61322    1.4120    2.6566
 1286    11.1370   -1.34820  -0.64927  -0.57009    1.3127    2.8560
 1429     9.7300   -1.22617  -0.63517  -0.53602    1.2342    2.9665
 1571     9.0440   -1.17847  -0.62516  -0.51806    1.1929    2.9911
 1714     8.7815   -1.17598  -0.62174  -0.51483    1.1854    2.9505
 1857     8.9635   -1.23719  -0.62506  -0.53014    1.2207    2.8287
 2000     9.9505   -1.39122  -0.63859  -0.56790    1.3076    2.6275
 2143    11.1650   -1.53679  -0.65166  -0.59847    1.3780    2.4708
 2286    10.1850   -1.47362  -0.64016  -0.58070    1.3371    2.4956
 2429     8.6520   -1.33202  -0.62270  -0.54523    1.2554    2.5714
 2571     7.6790   -1.23399  -0.60653  -0.51459    1.1849    2.6114
 2714     7.0770   -1.18090  -0.59655  -0.49604    1.1422    2.6138
 2857     6.6675   -1.13964  -0.58905  -0.48135    1.1083    2.6193
 3000     6.3630   -1.11403  -0.58437  -0.47198    1.0868    2.6104
 3777     5.3445   -1.07120  -0.55676  -0.44085    1.0151    2.4664
 4755     4.1965   -0.99233  -0.51721  -0.39177    0.9021    2.2902
 5986     3.1815   -0.93882  -0.46657  -0.34040    0.7838    2.0665
 7536     2.3345   -0.89675  -0.40317  -0.28229    0.6500    1.8480
 9487     1.5400   -0.83150  -0.31922  -0.20281    0.4670    1.6219
11944     1.0640   -0.87058  -0.24956  -0.15638    0.3601    1.4345
15036     0.7350   -0.92943  -0.18837  -0.11593    0.2669    1.3079
18929     0.5075   -1.00721  -0.13939  -0.08417    0.1938    1.2172
23831     0.3500   -1.12672  -0.10091  -0.06180    0.1423    1.1496
30001     0.2415   -1.26444  -0.07214  -0.04511    0.1039    1.1055
 
tau_V = 4.000
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    20.9520   -1.83490  -0.69639  -0.66592    1.5333    2.4363
 1143    15.6720   -1.58758  -0.67951  -0.62891    1.4481    2.7080
 1286    12.7280   -1.39738  -0.65735  -0.58475    1.3464    2.9236
 1429    11.1200   -1.27774  -0.64801  -0.55649    1.2814    3.0679
 1571    10.3360   -1.22469  -0.64198  -0.54113    1.2460    3.0979
 1714    10.0360   -1.22326  -0.63766  -0.53741    1.2374    3.0552
 1857    10.2440   -1.28434  -0.64025  -0.55143    1.2697    2.9216
 2000    11.3720   -1.43713  -0.64980  -0.58416    1.3451    2.6904
 2143    12.7600   -1.58325  -0.66092  -0.61186    1.4089    2.5246
 2286    11.6400   -1.51777  -0.65359  -0.59794    1.3768    2.5522
 2429     9.8880   -1.38420  -0.63658  -0.56514    1.3013    2.6527
 2571     8.7760   -1.28024  -0.62434  -0.53768    1.2381    2.7009
 2714     8.0880   -1.22878  -0.61313  -0.51890    1.1948    2.7089
 2857     7.6200   -1.18363  -0.60579  -0.50393    1.1603    2.7143
 3000     7.2720   -1.15886  -0.60051  -0.49450    1.1386    2.7113
 3777     6.1080   -1.11434  -0.57679  -0.46619    1.0734    2.5695
 4755     4.7960   -1.03086  -0.53938  -0.41798    0.9624    2.4003
 5986     3.6360   -0.97136  -0.49128  -0.36708    0.8452    2.1664
 7536     2.6680   -0.91842  -0.43125  -0.30880    0.7110    1.9357
 9487     1.7600   -0.83950  -0.34554  -0.22475    0.5175    1.6977
11944     1.2160   -0.86497  -0.27365  -0.17457    0.4020    1.4916
15036     0.8400   -0.91149  -0.20922  -0.13059    0.3007    1.3505
18929     0.5800   -0.97923  -0.15601  -0.09522    0.2193    1.2460
23831     0.4000   -1.09136  -0.11357  -0.07011    0.1614    1.1702
30001     0.2760   -1.22294  -0.08154  -0.05126    0.1180    1.1195
 
tau_V = 4.500
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    23.5710   -1.86040  -0.70590  -0.67649    1.5577    2.4624
 1143    17.6310   -1.62229  -0.68414  -0.63675    1.4662    2.7452
 1286    14.3190   -1.43846  -0.66964  -0.60135    1.3847    2.9986
 1429    12.5100   -1.32304  -0.65608  -0.57140    1.3157    3.1471
 1571    11.6280   -1.26661  -0.65153  -0.55719    1.2830    3.1831
 1714    11.2905   -1.26687  -0.65153  -0.55724    1.2831    3.1490
 1857    11.5245   -1.32507  -0.65160  -0.56807    1.3080    3.0023
 2000    12.7935   -1.47718  -0.66145  -0.59968    1.3808    2.7452
 2143    14.3550   -1.62130  -0.67041  -0.62432    1.4375    2.5620
 2286    13.0950   -1.55973  -0.66171  -0.60999    1.4046    2.5949
 2429    11.1240   -1.42079  -0.64854  -0.58074    1.3372    2.7105
 2571     9.8730   -1.32794  -0.63592  -0.55558    1.2793    2.7792
 2714     9.0990   -1.26890  -0.62739  -0.53808    1.2390    2.7881
 2857     8.5725   -1.23060  -0.62064  -0.52530    1.2096    2.8099
