tau_V = 0.250
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     1.3095   -1.02023  -0.31357  -0.23566    0.5426    1.3501
 1143     0.9795   -0.90782  -0.25125  -0.16471    0.3793    1.3069
 1286     0.7955   -0.84920  -0.21276  -0.12251    0.2821    1.2750
 1429     0.6950   -0.82598  -0.19004  -0.09970    0.2296    1.2577
 1571     0.6460   -0.82428  -0.17914  -0.09051    0.2084    1.2453
 1714     0.6273   -0.83751  -0.17442  -0.08905    0.2051    1.2335
 1857     0.6403   -0.86646  -0.17766  -0.09677    0.2228    1.2379
 2000     0.7107   -0.92535  -0.19420  -0.12022    0.2768    1.2416
 2143     0.7975   -0.98668  -0.21254  -0.14502    0.3339    1.2492
 2286     0.7275   -0.97522  -0.19785  -0.13079    0.3012    1.2332
 2429     0.6180   -0.94748  -0.17193  -0.10461    0.2409    1.2131
 2571     0.5485   -0.93674  -0.15509  -0.08864    0.2041    1.2000
 2714     0.5055   -0.93964  -0.14433  -0.07979    0.1837    1.1894
 2857     0.4762   -0.94183  -0.13683  -0.07361    0.1695    1.1770
 3000     0.4545   -0.94682  -0.13133  -0.06952    0.1601    1.1684
 3777     0.3817   -1.00314  -0.11238  -0.05984    0.1378    1.1457
 4755     0.2998   -1.07260  -0.09005  -0.04704    0.1083    1.1189
 5986     0.2272   -1.17459  -0.06949  -0.03666    0.0844    1.0874
 7536     0.1667   -1.29475  -0.05168  -0.02755    0.0634    1.0629
 9487     0.1100   -1.43295  -0.03466  -0.01764    0.0406    1.0452
11944     0.0760   -1.60337  -0.02417  -0.01288    0.0296    1.0284
15036     0.0525   -1.76993  -0.01672  -0.00912    0.0210    1.0256
18929     0.0362   -1.93195  -0.01155  -0.00636    0.0147    1.0170
23831     0.0250   -2.11271  -0.00797  -0.00457    0.0105    1.0109
30001     0.0172   -2.29676  -0.00544  -0.00323    0.0074    1.0096
 
tau_V = 0.500
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     2.6190   -1.08148  -0.49153  -0.39217    0.9030    1.6298
 1143     1.9590   -0.90118  -0.41334  -0.29106    0.6702    1.5792
 1286     1.5910   -0.79603  -0.35934  -0.22394    0.5156    1.5392
 1429     1.3900   -0.74399  -0.32675  -0.18605    0.4284    1.5081
 1571     1.2920   -0.72995  -0.30993  -0.17000    0.3914    1.4870
 1714     1.2545   -0.73951  -0.30331  -0.16777    0.3863    1.4750
 1857     1.2805   -0.77638  -0.30763  -0.18058    0.4158    1.4658
 2000     1.4215   -0.86119  -0.33253  -0.21991    0.5064    1.4653
 2143     1.5950   -0.94932  -0.36032  -0.26077    0.6004    1.4748
 2286     1.4550   -0.92206  -0.33830  -0.23767    0.5473    1.4524
 2429     1.2360   -0.85966  -0.29980  -0.19412    0.4470    1.4162
 2571     1.0970   -0.82563  -0.27441  -0.16685    0.3842    1.3910
 2714     1.0110   -0.81569  -0.25734  -0.15133    0.3484    1.3733
 2857     0.9525   -0.80720  -0.24567  -0.14034    0.3231    1.3532
 3000     0.9090   -0.80593  -0.23668  -0.13301    0.3063    1.3394
 3777     0.7635   -0.84200  -0.20557  -0.11532    0.2655    1.2919
 4755     0.5995   -0.88535  -0.16742  -0.09134    0.2103    1.2347
 5986     0.4545   -0.96333  -0.13145  -0.07178    0.1653    1.1764
 7536     0.3335   -1.06168  -0.09924  -0.05430    0.1250    1.1298
 9487     0.2200   -1.17855  -0.06730  -0.03492    0.0804    1.0903
11944     0.1520   -1.33701  -0.04725  -0.02552    0.0588    1.0575
