tau_V = 0.250
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     1.3095   -0.94334  -0.52156  -0.38211    0.8798    1.5551
 1143     0.9795   -0.80299  -0.40603  -0.25962    0.5978    1.4756
 1286     0.7955   -0.72997  -0.33757  -0.18985    0.4372    1.4244
 1429     0.6950   -0.69964  -0.29876  -0.15347    0.3534    1.3948
 1571     0.6460   -0.69592  -0.27952  -0.13859    0.3191    1.3749
 1714     0.6273   -0.70824  -0.27194  -0.13643    0.3141    1.3624
 1857     0.6403   -0.73915  -0.27732  -0.14850    0.3419    1.3621
 2000     0.7107   -0.80558  -0.30485  -0.18569    0.4276    1.3694
 2143     0.7975   -0.87447  -0.33820  -0.22731    0.5234    1.3870
 2286     0.7275   -0.85890  -0.31132  -0.20295    0.4673    1.3599
 2429     0.6180   -0.82137  -0.26843  -0.16124    0.3713    1.3281
 2571     0.5485   -0.80490  -0.24065  -0.13591    0.3129    1.3056
 2714     0.5055   -0.80485  -0.22300  -0.12197    0.2809    1.2892
 2857     0.4762   -0.80493  -0.21073  -0.11224    0.2584    1.2723
 3000     0.4545   -0.80863  -0.20170  -0.10576    0.2435    1.2592
 3777     0.3817   -0.86226  -0.17095  -0.09048    0.2083    1.2248
 4755     0.2998   -0.92713  -0.13570  -0.07063    0.1626    1.1796
 5986     0.2272   -1.02553  -0.10389  -0.05476    0.1261    1.1342
 7536     0.1667   -1.14107  -0.07695  -0.04101    0.0944    1.0974
 9487     0.1100   -1.27704  -0.05113  -0.02606    0.0600    1.0684
11944     0.0760   -1.44641  -0.03546  -0.01892    0.0436    1.0424
15036     0.0525   -1.61114  -0.02457  -0.01346    0.0310    1.0322
18929     0.0362   -1.77222  -0.01711  -0.00955    0.0220    1.0243
23831     0.0250   -1.95176  -0.01168  -0.00672    0.0155    1.0162
30001     0.0172   -2.13399  -0.00812  -0.00488    0.0112    1.0132
 
tau_V = 0.500
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     2.6190   -1.10786  -0.90105  -0.69123    1.5916    2.0714
 1143     1.9590   -0.86790  -0.72341  -0.48864    1.1251    1.9503
 1286     1.5910   -0.72940  -0.61335  -0.36648    0.8439    1.8669
 1429     1.3900   -0.66169  -0.54833  -0.30029    0.6914    1.8070
 1571     1.2920   -0.64088  -0.51543  -0.27261    0.6277    1.7702
 1714     1.2545   -0.64839  -0.50277  -0.26847    0.6182    1.7442
 1857     1.2805   -0.69059  -0.51117  -0.29065    0.6692    1.7353
 2000     1.4215   -0.79207  -0.55846  -0.35871    0.8260    1.7438
 2143     1.5950   -0.89959  -0.61379  -0.43256    0.9960    1.7665
 2286     1.4550   -0.85917  -0.56975  -0.38975    0.8974    1.7228
 2429     1.2360   -0.77747  -0.49622  -0.31344    0.7217    1.6613
 2571     1.0970   -0.73268  -0.44866  -0.26683    0.6144    1.6174
 2714     1.0110   -0.71502  -0.41754  -0.24026    0.5532    1.5838
 2857     0.9525   -0.70228  -0.39591  -0.22159    0.5102    1.5529
 3000     0.9090   -0.69804  -0.38012  -0.20959    0.4826    1.5336
 3777     0.7635   -0.72606  -0.32566  -0.18023    0.4150    1.4554
 4755     0.5995   -0.75906  -0.26101  -0.14121    0.3251    1.3631
 5986     0.4545   -0.82872  -0.20157  -0.10956    0.2523    1.2732
 7536     0.3335   -0.91914  -0.15035  -0.08206    0.1889    1.1993
 9487     0.2200   -1.02858  -0.10072  -0.05225    0.1203    1.1372
11944     0.1520   -1.18302  -0.07022  -0.03795    0.0874    1.0896
15036     0.1050   -1.33628  -0.04883  -0.02699    0.0621    1.0681
18929     0.0725   -1.49038  -0.03382  -0.01890    0.0435    1.0470
23831     0.0500   -1.66463  -0.02344  -0.01363    0.0314    1.0304
30001     0.0345   -1.84356  -0.01617  -0.00975    0.0225    1.0211
 
tau_V = 0.750
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     3.9285   -1.29848  -1.19819  -0.94441    2.1746    2.5190
 1143     2.9385   -1.00124  -0.98134  -0.69015    1.5891    2.4004
 1286     2.3865   -0.81529  -0.84224  -0.52753    1.2147    2.2965
 1429     2.0850   -0.71775  -0.76049  -0.43756    1.0075    2.2164
 1571     1.9380   -0.68331  -0.71754  -0.39906    0.9189    2.1644
 1714     1.8817   -0.68703  -0.70169  -0.39327    0.9055    2.1283
 1857     1.9208   -0.73872  -0.71309  -0.42469    0.9779    2.1072
 2000     2.1323   -0.86854  -0.77262  -0.51691    1.1902    2.1109
 2143     2.3925   -1.00569  -0.84321  -0.61587    1.4181    2.1314
 2286     2.1825   -0.94578  -0.78684  -0.55805    1.2850    2.0709
 2429     1.8540   -0.83062  -0.69048  -0.45389    1.0451    1.9861
 2571     1.6455   -0.76269  -0.62810  -0.38917    0.8961    1.9227
 2714     1.5165   -0.73100  -0.58944  -0.35345    0.8138    1.8787
 2857     1.4288   -0.70865  -0.56117  -0.32765    0.7544    1.8403
 3000     1.3635   -0.69754  -0.53948  -0.31033    0.7146    1.8130
 3777     1.1452   -0.70519  -0.46468  -0.26747    0.6159    1.6915
 4755     0.8992   -0.70988  -0.37700  -0.21126    0.4865    1.5522
 5986     0.6817   -0.75369  -0.29350  -0.16427    0.3782    1.4160
 7536     0.5002   -0.81993  -0.22083  -0.12332    0.2840    1.3050
 9487     0.3300   -0.90379  -0.14887  -0.07853    0.1808    1.2071
11944     0.2280   -1.04352  -0.10431  -0.05703    0.1313    1.1362
15036     0.1575   -1.18665  -0.07272  -0.04053    0.0933    1.0994
18929     0.1088   -1.33243  -0.05053  -0.02841    0.0654    1.0692
23831     0.0750   -1.50190  -0.03498  -0.02041    0.0470    1.0471
30001     0.0518   -1.67624  -0.02425  -0.01468    0.0338    1.0326
 
tau_V = 1.000
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     5.2380   -1.47882  -1.44746  -1.16183    2.6752    2.9157
 1143     3.9180   -1.13475  -1.19755  -0.86399    1.9894    2.7961
 1286     3.1820   -0.91982  -1.03734  -0.67359    1.5510    2.7050
 1429     2.7800   -0.80142  -0.94175  -0.56491    1.3008    2.6199
 1571     2.5840   -0.75657  -0.89347  -0.51862    1.1942    2.5582
 1714     2.5090   -0.75901  -0.87468  -0.51197    1.1789    2.5133
