tau_V = 0.250
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 1714     6.1110   -0.96373  -0.91423  -0.63724    1.4673    2.9185
 1857     5.5500   -0.92535  -0.87327  -0.59750    1.3758    2.8143
 2000     5.0685   -0.89622  -0.83471  -0.56335    1.2972    2.6912
 2143     4.6515   -0.87782  -0.79938  -0.53580    1.2337    2.5727
 2286     4.2855   -0.85916  -0.76753  -0.50991    1.1741    2.4719
 2429     3.9630   -0.84370  -0.73402  -0.48438    1.1153    2.3743
 2571     3.6780   -0.83083  -0.70365  -0.46157    1.0628    2.2771
 2714     3.4230   -0.82328  -0.67616  -0.44249    1.0189    2.1976
 2857     3.1995   -0.79615  -0.65000  -0.41593    0.9577    2.1439
 3000     3.0465   -0.78386  -0.63004  -0.39915    0.9191    2.0982
 3777     2.4150   -0.76913  -0.54466  -0.34152    0.7864    1.8807
 4755     1.8315   -0.74811  -0.44864  -0.27203    0.6264    1.6787
 5986     1.3200   -0.75385  -0.34972  -0.20535    0.4728    1.4914
 7536     0.9450   -0.79187  -0.26537  -0.15226    0.3506    1.3565
 9487     0.6450   -0.85048  -0.18957  -0.10381    0.2390    1.2486
11944     0.4080   -0.98688  -0.12448  -0.06861    0.1580    1.1499
15036     0.2490   -1.15455  -0.07792  -0.04296    0.0989    1.0895
18929     0.1665   -1.32434  -0.05289  -0.03025    0.0696    1.0629
23831     0.1125   -1.49718  -0.03607  -0.02130    0.0491    1.0415
30001     0.0495   -1.84735  -0.01600  -0.00964    0.0222    1.0209
 
tau_V = 2.000
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    19.3500   -1.61495  -1.40647  -1.19729    2.7569    3.6799
 1143    14.8800   -1.43098  -1.29633  -1.05743    2.4348    3.6991
 1286    12.1360   -1.30612  -1.20523  -0.95172    2.1914    3.5799
 1429    10.3340   -1.20780  -1.13386  -0.86823    1.9992    3.4826
 1571     9.0720   -1.13412  -1.08072  -0.80557    1.8549    3.3810
 1714     8.1480   -1.06869  -1.03549  -0.75074    1.7286    3.3152
 1857     7.4000   -1.02789  -0.99592  -0.71058    1.6362    3.2124
 2000     6.7580   -0.99697  -0.95804  -0.67604    1.5566    3.0866
 2143     6.2020   -0.97587  -0.91986  -0.64593    1.4873    2.9546
 2286     5.7140   -0.95072  -0.88504  -0.61561    1.4175    2.8309
 2429     5.2840   -0.93172  -0.85221  -0.58912    1.3565    2.7226
 2571     4.9040   -0.91508  -0.82008  -0.56396    1.2986    2.6126
 2714     4.5640   -0.90156  -0.79237  -0.54252    1.2492    2.5147
 2857     4.2660   -0.86977  -0.76429  -0.51281    1.1808    2.4567
 3000     4.0620   -0.85441  -0.74572  -0.49565    1.1413    2.4103
 3777     3.2200   -0.82414  -0.65364  -0.42954    0.9891    2.1473
 4755     2.4420   -0.77896  -0.54847  -0.34757    0.8003    1.8952
 5986     1.7600   -0.75479  -0.43615  -0.26585    0.6121    1.6555
 7536     1.2600   -0.76387  -0.33677  -0.19877    0.4577    1.4736
 9487     0.8600   -0.79666  -0.24418  -0.13689    0.3152    1.3330
11944     0.5440   -0.90981  -0.16235  -0.09088    0.2093    1.2022
15036     0.3320   -1.05979  -0.10253  -0.05708    0.1314    1.1209
18929     0.2220   -1.22073  -0.06986  -0.04021    0.0926    1.0845
23831     0.1500   -1.38706  -0.04777  -0.02833    0.0652    1.0567
30001     0.0660   -1.72948  -0.02127  -0.01285    0.0296    1.0269
 
tau_V = 2.500
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    24.1875   -1.71560  -1.50304  -1.29541    2.9828    3.9298
 1143    18.6000   -1.52264  -1.39185  -1.15131    2.6510    3.9648
 1286    15.1700   -1.39907  -1.30464  -1.04826    2.4137    3.8746
 1429    12.9175   -1.30342  -1.23419  -0.96639    2.2252    3.8037
 1571    11.3400   -1.22646  -1.17881  -0.90095    2.0745    3.7055
 1714    10.1850   -1.15863  -1.12653  -0.84126    1.9371    3.6387
 1857     9.2500   -1.11063  -1.08862  -0.79845    1.8385    3.5264
 2000     8.4475   -1.08031  -1.05259  -0.76520    1.7619    3.4033
 2143     7.7525   -1.05622  -1.01544  -0.73432    1.6908    3.2605
 2286     7.1425   -1.03299  -0.97824  -0.70372    1.6204    3.1393
 2429     6.6050   -1.01001  -0.94665  -0.67615    1.5569    3.0171
 2571     6.1300   -0.99285  -0.91439  -0.65082    1.4986    2.9027
 2714     5.7050   -0.97698  -0.88424  -0.62711    1.4440    2.7900
 2857     5.3325   -0.94286  -0.85641  -0.59646    1.3734    2.7367
 3000     5.0775   -0.92343  -0.83761  -0.57738    1.3295    2.6830
 3777     4.0250   -0.88154  -0.74158  -0.50492    1.1626    2.3790
 4755     3.0525   -0.82055  -0.63202  -0.41510    0.9558    2.0965
 5986     2.2000   -0.77485  -0.50988  -0.32144    0.7401    1.8155
 7536     1.5750   -0.76062  -0.40154  -0.24395    0.5617    1.5943
 9487     1.0750   -0.76753  -0.29544  -0.16924    0.3897    1.4165
11944     0.6800   -0.85935  -0.19854  -0.11276    0.2596    1.2538
15036     0.4150   -0.99315  -0.12644  -0.07109    0.1637    1.1570
18929     0.2775   -1.14530  -0.08645  -0.05009    0.1153    1.1052
23831     0.1875   -1.30490  -0.05933  -0.03533    0.0814    1.0707
30001     0.0825   -1.63932  -0.02652  -0.01606    0.0370    1.0329
 
tau_V = 3.000
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    29.0250   -1.79375  -1.58173  -1.37390    3.1635    4.1290
 1143    22.3200   -1.60449  -1.47084  -1.23151    2.8357    4.1988
 1286    18.2040   -1.47592  -1.37432  -1.12113    2.5815    4.1046
 1429    15.5010   -1.37810  -1.31325  -1.04344    2.4026    4.0527
 1571    13.6080   -1.30107  -1.25116  -0.97437    2.2436    3.9590
 1714    12.2220   -1.23050  -1.20417  -0.91611    2.1094    3.9037
 1857    11.1000   -1.18981  -1.17132  -0.87944    2.0250    3.8211
 2000    10.1370   -1.15236  -1.12755  -0.83875    1.9313    3.6690
 2143     9.3030   -1.12727  -1.09059  -0.80751    1.8594    3.5200
 2286     8.5710   -1.10128  -1.05948  -0.77884    1.7934    3.3960
 2429     7.9260   -1.07785  -1.02359  -0.74885    1.7243    3.2660
 2571     7.3560   -1.05799  -0.99313  -0.72332    1.6655    3.1434
 2714     6.8460   -1.04170  -0.96009  -0.69796    1.6071    3.0249
 2857     6.3990   -1.00674  -0.93449  -0.66808    1.5383    2.9775
 3000     6.0930   -0.98623  -0.91255  -0.64680    1.4893    2.9195
 3777     4.8300   -0.93736  -0.81499  -0.57085    1.3144    2.5891
 4755     3.6630   -0.86552  -0.70391  -0.47621    1.0965    2.2823
 5986     2.6400   -0.80197  -0.57676  -0.37390    0.8609    1.9661
 7536     1.8900   -0.76910  -0.45920  -0.28605    0.6586    1.7099
 9487     1.2900   -0.75331  -0.34326  -0.20056    0.4618    1.4989
11944     0.8160   -0.82546  -0.23320  -0.13431    0.3093    1.3059
15036     0.4980   -0.94322  -0.14975  -0.08496    0.1956    1.1847
18929     0.3330   -1.08702  -0.10276  -0.05991    0.1380    1.1259
23831     0.2250   -1.24062  -0.07069  -0.04228    0.0973    1.0844
30001     0.0990   -1.56644  -0.03178  -0.01928    0.0444    1.0391
 
tau_V = 3.500
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    33.8625   -1.85291  -1.64644  -1.43649    3.3076    4.2788
 1143    26.0400   -1.66884  -1.53579  -1.29621    2.9846    4.3865
 1286    21.2380   -1.54081  -1.44241  -1.18780    2.7350    4.3066
 1429    18.0845   -1.43323  -1.37135  -1.10016    2.5332    4.2350
 1571    15.8760   -1.36501  -1.31780  -1.03973    2.3941    4.1819
 1714    14.2590   -1.29551  -1.27160  -0.98236    2.2620    4.1422
 1857    12.9500   -1.25051  -1.23219  -0.94023    2.1650    4.0428
 2000    11.8265   -1.21458  -1.19159  -0.90190    2.0767    3.8989
 2143    10.8535   -1.19210  -1.15799  -0.87368    2.0117    3.7573
 2286     9.9995   -1.16360  -1.12439  -0.84252    1.9400    3.6200
 2429     9.2470   -1.13876  -1.08736  -0.81127    1.8680    3.4828
 2571     8.5820   -1.11616  -1.05682  -0.78445    1.8063    3.3504
 2714     7.9870   -1.10038  -1.02811  -0.76171    1.7539    3.2369
 2857     7.4655   -1.06398  -1.00220  -0.73096    1.6831    3.1889
 3000     7.1085   -1.04512  -0.97820  -0.70934    1.6333    3.1324
 3777     5.6350   -0.99173  -0.87971  -0.63109    1.4531    2.7832
