tau_V = 0.250
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 7536     1.5750   -0.80912  -0.52417  -0.34265    0.7890    1.9893
 9487     1.0750   -0.76592  -0.39581  -0.24154    0.5562    1.7088
11944     0.6800   -0.80974  -0.27400  -0.16300    0.3753    1.4451
15036     0.4150   -0.90530  -0.17741  -0.10292    0.2370    1.2714
18929     0.2775   -1.03701  -0.12248  -0.07258    0.1671    1.1845
23831     0.1875   -1.18302  -0.08426  -0.05097    0.1174    1.1245
30001     0.0825   -1.49752  -0.03799  -0.02317    0.0534    1.0572
 
tau_V = 3.000
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    29.0250   -1.78967  -1.53559  -1.34327    3.0930    4.2732
 1143    22.3200   -1.68498  -1.42187  -1.23277    2.8386    4.5306
 1286    18.2040   -1.61581  -1.34173  -1.15647    2.6629    4.5956
 1429    15.5010   -1.56351  -1.28710  -1.10265    2.5389    4.6769
 1571    13.6080   -1.51235  -1.24685  -1.05859    2.4375    4.6817
 1714    12.2220   -1.45627  -1.21221  -1.01629    2.3401    4.7099
 1857    11.1000   -1.42495  -1.18889  -0.99004    2.2797    4.6690
 2000    10.1370   -1.39658  -1.15759  -0.95982    2.2101    4.5460
 2143     9.3030   -1.37627  -1.13130  -0.93571    2.1545    4.4021
 2286     8.5710   -1.35193  -1.10903  -0.91269    2.1015    4.2815
 2429     7.9260   -1.32423  -1.09068  -0.89092    2.0514    4.1424
 2571     7.3560   -1.30230  -1.06562  -0.86701    1.9964    4.0054
 2714     6.8460   -1.28304  -1.04371  -0.84606    1.9481    3.8726
 2857     6.3990   -1.24238  -1.02116  -0.81681    1.8808    3.8291
 3000     6.0930   -1.21694  -1.00760  -0.79875    1.8392    3.7693
 3777     4.8300   -1.14635  -0.93191  -0.72500    1.6694    3.3671
 4755     3.6630   -1.03625  -0.83913  -0.62557    1.4404    2.9708
 5986     2.6400   -0.92578  -0.71428  -0.50625    1.1657    2.5367
 7536     1.8900   -0.84461  -0.58968  -0.39767    0.9157    2.1638
 9487     1.2900   -0.77605  -0.45389  -0.28473    0.6556    1.8437
11944     0.8160   -0.79433  -0.31839  -0.19316    0.4448    1.5311
15036     0.4980   -0.86894  -0.20875  -0.12286    0.2829    1.3266
18929     0.3330   -0.98838  -0.14488  -0.08669    0.1996    1.2203
23831     0.2250   -1.12556  -0.10029  -0.06114    0.1408    1.1489
30001     0.0990   -1.42797  -0.04537  -0.02774    0.0639    1.0679
 
tau_V = 3.500
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    33.8625   -1.81433  -1.61626  -1.40307    3.2307    4.3764
 1143    26.0400   -1.70870  -1.49030  -1.28488    2.9585    4.6406
 1286    21.2380   -1.64820  -1.40328  -1.20767    2.7808    4.7290
 1429    18.0845   -1.58302  -1.33712  -1.14186    2.6292    4.7774
 1571    15.8760   -1.54884  -1.29963  -1.10557    2.5457    4.8417
 1714    14.2590   -1.50070  -1.25730  -1.06114    2.4434    4.8807
 1857    12.9500   -1.46878  -1.23033  -1.03236    2.3771    4.8419
 2000    11.8265   -1.44674  -1.20421  -1.00773    2.3204    4.7376
 2143    10.8535   -1.42820  -1.17915  -0.98503    2.2681    4.5960
 2286     9.9995   -1.40785  -1.15956  -0.96517    2.2224    4.4862
 2429     9.2470   -1.38732  -1.13146  -0.93978    2.1639    4.3481
 2571     8.5820   -1.36764  -1.10615  -0.91648    2.1103    4.2219
 2714     7.9870   -1.34795  -1.08808  -0.89783    2.0673    4.0847
 2857     7.4655   -1.30532  -1.06964  -0.87065    2.0048    4.0471
 3000     7.1085   -1.28579  -1.05212  -0.85240    1.9627    3.9974
 3777     5.6350   -1.21862  -0.98409  -0.78468    1.8068    3.6001
 4755     4.2735   -1.10260  -0.89254  -0.68396    1.5749    3.1886
 5986     3.0800   -0.98214  -0.77384  -0.56459    1.3000    2.7396
 7536     2.2050   -0.88495  -0.64759  -0.44922    1.0344    2.3355
 9487     1.5050   -0.79306  -0.50845  -0.32682    0.7525    1.9744
11944     0.9520   -0.78881  -0.36008  -0.22253    0.5124    1.6163
15036     0.5810   -0.84324  -0.23891  -0.14245    0.3280    1.3800
18929     0.3885   -0.95081  -0.16728  -0.10110    0.2328    1.2565
23831     0.2625   -1.07893  -0.11629  -0.07136    0.1643    1.1725
30001     0.1155   -1.37079  -0.05282  -0.03242    0.0747    1.0780
 
tau_V = 4.000
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    38.7000   -1.84407  -1.69596  -1.46270    3.3680    4.4834
 1143    29.7600   -1.72445  -1.54798  -1.32628    3.0539    4.7181
 1286    24.2720   -1.66747  -1.45414  -1.24681    2.8709    4.8258
 1429    20.6680   -1.61627  -1.38632  -1.18522    2.7291    4.9199
 1571    18.1440   -1.57942  -1.34607  -1.14622    2.6393    4.9753
 1714    16.2960   -1.53356  -1.30900  -1.10589    2.5464    5.0297
 1857    14.8000   -1.50942  -1.27488  -1.07548    2.4764    5.0006
 2000    13.5160   -1.48580  -1.24134  -1.04556    2.4075    4.8948
 2143    12.4040   -1.47037  -1.21947  -1.02601    2.3625    4.7511
 2286    11.4280   -1.45246  -1.19050  -1.00099    2.3049    4.6430
 2429    10.5680   -1.43178  -1.17183  -0.98161    2.2602    4.5153
 2571     9.8080   -1.41957  -1.15259  -0.96485    2.2216    4.4022
 2714     9.1280   -1.39688  -1.12693  -0.94023    2.1650    4.2473
 2857     8.5320   -1.36552  -1.10701  -0.91627    2.1098    4.2399
 3000     8.1240   -1.34374  -1.09426  -0.90030    2.0730    4.1989
 3777     6.4400   -1.27752  -1.02533  -0.83234    1.9165    3.7859
 4755     4.8840   -1.16524  -0.93648  -0.73494    1.6923    3.3874
 5986     3.5200   -1.03527  -0.82281  -0.61515    1.4164    2.9206
 7536     2.5200   -0.92455  -0.69752  -0.49533    1.1405    2.4902
 9487     1.7200   -0.81512  -0.55606  -0.36553    0.8417    2.1014
11944     1.0880   -0.79014  -0.39929  -0.25112    0.5782    1.6993
15036     0.6640   -0.82624  -0.26821  -0.16213    0.3733    1.4356
18929     0.4440   -0.92250  -0.18876  -0.11519    0.2652    1.2939
23831     0.3000   -1.04259  -0.13159  -0.08131    0.1872    1.1957
30001     0.1320   -1.32288  -0.06012  -0.03703    0.0853    1.0895
 
tau_V = 4.500
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    43.5375   -1.86747  -1.77493  -1.51771    3.4947    4.5650
 1143    33.4800   -1.73985  -1.61678  -1.37294    3.1613    4.8022
 1286    27.3060   -1.68768  -1.51233  -1.29019    2.9708    4.9216
 1429    23.2515   -1.62946  -1.43679  -1.22150    2.8126    4.9911
 1571    20.4120   -1.59052  -1.37722  -1.16987    2.6937    5.0314
 1714    18.3330   -1.55110  -1.34455  -1.13463    2.6126    5.1214
 1857    16.6500   -1.53111  -1.31077  -1.10608    2.5469    5.1008
 2000    15.2055   -1.51411  -1.28065  -1.08085    2.4887    5.0097
 2143    13.9545   -1.50335  -1.25341  -1.05961    2.4399    4.8883
 2286    12.8565   -1.48192  -1.22682  -1.03487    2.3829    4.7552
 2429    11.8890   -1.47171  -1.20676  -1.01830    2.3447    4.6590
 2571    11.0340   -1.45967  -1.18501  -0.99995    2.3025    4.5434
 2714    10.2690   -1.44082  -1.16154  -0.97807    2.2521    4.3936
 2857     9.5985   -1.40714  -1.14035  -0.95254    2.1933    4.3873
 3000     9.1395   -1.38872  -1.12623  -0.93691    2.1573    4.3525
 3777     7.2450   -1.33207  -1.06243  -0.87563    2.0162    3.9586
 4755     5.4945   -1.21570  -0.97193  -0.77590    1.7866    3.5475
 5986     3.9600   -1.08552  -0.86638  -0.66124    1.5226    3.0880
 7536     2.8350   -0.96494  -0.74133  -0.53787    1.2385    2.6346
 9487     1.9350   -0.84061  -0.59907  -0.40223    0.9262    2.2225
11944     1.2240   -0.79776  -0.43497  -0.27850    0.6413    1.7852
15036     0.7470   -0.81484  -0.29595  -0.18108    0.4170    1.4895
18929     0.4995   -0.90043  -0.20942  -0.12891    0.2968    1.3286
23831     0.3375   -1.01271  -0.14649  -0.09109    0.2097    1.2196
30001     0.1485   -1.28189  -0.06729  -0.04157    0.0957    1.1004
 
tau_V = 5.000
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    48.3750   -1.89222  -1.84956  -1.56934    3.6135    4.6504
 1143    37.2000   -1.76449  -1.67454  -1.41616    3.2608    4.8971
 1286    30.3400   -1.69546  -1.55825  -1.32043    3.0404    4.9778
 1429    25.8350   -1.65120  -1.48336  -1.25819    2.8971    5.0987
 1571    22.6800   -1.61406  -1.43022  -1.21145    2.7895    5.1532
 1714    20.3700   -1.57382  -1.38060  -1.16552    2.6837    5.2244
 1857    18.5000   -1.55169  -1.35087  -1.13875    2.6221    5.2063
 2000    16.8950   -1.54064  -1.31511  -1.11237    2.5613    5.1284
 2143    15.5050   -1.52606  -1.28880  -1.09039    2.5107    4.9777
 2286    14.2850   -1.51241  -1.26397  -1.06963    2.4629    4.8836
 2429    13.2100   -1.50464  -1.23699  -1.04949    2.4165    4.7813
 2571    12.2600   -1.48826  -1.21589  -1.03003    2.3717    4.6530
 2714    11.4100   -1.47870  -1.19454  -1.01275    2.3319    4.5323
 2857    10.6650   -1.44648  -1.17011  -0.98564    2.2695    4.5244
 3000    10.1550   -1.43077  -1.16153  -0.97458    2.2441    4.5024
 3777     8.0500   -1.37556  -1.08954  -0.90839    2.0916    4.0955
 4755     6.1050   -1.26381  -1.00911  -0.81702    1.8813    3.7012
 5986     4.4000   -1.13046  -0.90287  -0.70090    1.6139    3.2317
 7536     3.1500   -1.00521  -0.78018  -0.57725    1.3292    2.7740
 9487     2.1500   -0.86813  -0.63814  -0.43706    1.0064    2.3401
11944     1.3600   -0.80729  -0.47195  -0.30700    0.7069    1.8682
15036     0.8300   -0.80818  -0.32259  -0.19975    0.4599    1.5424
18929     0.5550   -0.88299  -0.22973  -0.14259    0.3283    1.3631
23831     0.3750   -0.98730  -0.16176  -0.10128    0.2332    1.2436
30001     0.1650   -1.24593  -0.07451  -0.04619    0.1064    1.1114
 
tau_V = 5.500
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    53.2125   -1.92757  -1.92848  -1.62700    3.7463    4.7574
 1143    40.9200   -1.78541  -1.73281  -1.45729    3.3555    4.9822
 1286    33.3740   -1.71851  -1.60955  -1.35959    3.1306    5.0730
 1429    28.4185   -1.66331  -1.52175  -1.28576    2.9606    5.1621
 1571    24.9480   -1.62017  -1.46446  -1.23434    2.8422    5.1940
 1714    22.4070   -1.59530  -1.42184  -1.19894    2.7607    5.3285
 1857    20.3500   -1.57070  -1.38106  -1.16458    2.6815    5.2949
 2000    18.5845   -1.55269  -1.35331  -1.14063    2.6264    5.1974
 2143    17.0555   -1.54579  -1.32263  -1.11900    2.5766    5.0797
 2286    15.7135   -1.53942  -1.28867  -1.09516    2.5217    4.9880
 2429    14.5310   -1.52628  -1.26696  -1.07651    2.4788    4.8688
 2571    13.4860   -1.51407  -1.24273  -1.05651    2.4327    4.7502
 2714    12.5510   -1.50589  -1.21959  -1.03854    2.3913    4.6304
 2857    11.7315   -1.47595  -1.19852  -1.01442    2.3358    4.6316
 3000    11.1705   -1.45927  -1.18642  -1.00073    2.3043    4.6024
 3777     8.8550   -1.41292  -1.11839  -0.94012    2.1647    4.2213
 4755     6.7155   -1.30938  -1.03912  -0.85253    1.9630    3.8496
 5986     4.8400   -1.17478  -0.93620  -0.73828    1.7000    3.3745
 7536     3.4650   -1.04425  -0.81673  -0.61473    1.4155    2.9064
 9487     2.3650   -0.89589  -0.67448  -0.47019    1.0827    2.4551
11944     1.4960   -0.81811  -0.50531  -0.33311    0.7670    1.9451
15036     0.9130   -0.80477  -0.34824  -0.21806    0.5021    1.5937
18929     0.6105   -0.87037  -0.24965  -0.15640    0.3601    1.4002
23831     0.4125   -0.96578  -0.17660  -0.11121    0.2561    1.2695
30001     0.1815   -1.21291  -0.08181  -0.05083    0.1170    1.1173
 
tau_V = 6.000
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    58.0500   -1.96071  -2.00403  -1.68080    3.8702    4.8544
 1143    44.6400   -1.80521  -1.78788  -1.49543    3.4434    5.0588
 1286    36.4080   -1.73761  -1.65968  -1.39587    3.2141    5.1551
 1429    31.0020   -1.67726  -1.57190  -1.32036    3.0402    5.2320
 1571    27.2160   -1.64358  -1.50305  -1.26662    2.9165    5.2993
 1714    24.4440   -1.60688  -1.45857  -1.22539    2.8216    5.3910
 1857    22.2000   -1.58206  -1.42032  -1.19267    2.7462    5.3610
 2000    20.2740   -1.56935  -1.38185  -1.16453    2.6814    5.2739
 2143    18.6060   -1.56256  -1.35164  -1.14339    2.6328    5.1577
 2286    17.1420   -1.55788  -1.32278  -1.12358    2.5871    5.0672
