tau_V = 0.250
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     1.3095   -0.97330  -0.34674  -0.25462    0.5863    1.3461
 1143     0.9795   -0.86670  -0.27266  -0.17413    0.4010    1.2939
 1286     0.7955   -0.81329  -0.22793  -0.12763    0.2939    1.2592
 1429     0.6950   -0.79345  -0.20242  -0.10328    0.2378    1.2424
 1571     0.6460   -0.79450  -0.18958  -0.09324    0.2147    1.2293
 1714     0.6273   -0.80799  -0.18471  -0.09196    0.2118    1.2230
 1857     0.6403   -0.83575  -0.18806  -0.09990    0.2300    1.2219
 2000     0.7107   -0.89127  -0.20663  -0.12503    0.2879    1.2270
 2143     0.7975   -0.94800  -0.22888  -0.15299    0.3523    1.2393
 2286     0.7275   -0.94010  -0.21086  -0.13658    0.3145    1.2199
 2429     0.6180   -0.91562  -0.18219  -0.10857    0.2500    1.1995
 2571     0.5485   -0.90753  -0.16362  -0.09161    0.2109    1.1863
 2714     0.5055   -0.91239  -0.15175  -0.08226    0.1894    1.1768
 2857     0.4762   -0.91554  -0.14370  -0.07584    0.1746    1.1646
 3000     0.4545   -0.92213  -0.13749  -0.07147    0.1646    1.1564
 3777     0.3817   -0.98141  -0.11688  -0.06127    0.1411    1.1352
 4755     0.2998   -1.05422  -0.09311  -0.04804    0.1106    1.1088
 5986     0.2272   -1.15916  -0.07148  -0.03736    0.0860    1.0800
 7536     0.1667   -1.28155  -0.05295  -0.02802    0.0645    1.0571
 9487     0.1100   -1.42376  -0.03529  -0.01789    0.0412    1.0413
11944     0.0760   -1.59734  -0.02447  -0.01301    0.0299    1.0242
15036     0.0525   -1.76455  -0.01694  -0.00924    0.0213    1.0238
18929     0.0362   -1.92724  -0.01176  -0.00652    0.0150    1.0133
23831     0.0250   -2.10844  -0.00809  -0.00466    0.0107    1.0072
30001     0.0172   -2.29274  -0.00551  -0.00327    0.0075    1.0088
 
tau_V = 0.500
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     2.6190   -1.03639  -0.57430  -0.44555    1.0259    1.6623
 1143     1.9590   -0.85365  -0.47129  -0.32065    0.7383    1.5894
 1286     1.5910   -0.74846  -0.40341  -0.24150    0.5561    1.5330
 1429     1.3900   -0.69837  -0.36404  -0.19877    0.4577    1.4975
 1571     1.2920   -0.68502  -0.34347  -0.18047    0.4155    1.4720
 1714     1.2545   -0.69428  -0.33563  -0.17791    0.4097    1.4534
 1857     1.2805   -0.73048  -0.34114  -0.19253    0.4433    1.4518
 2000     1.4215   -0.81486  -0.37057  -0.23719    0.5461    1.4590
 2143     1.5950   -0.90158  -0.40497  -0.28482    0.6558    1.4742
 2286     1.4550   -0.87415  -0.37756  -0.25741    0.5927    1.4452
 2429     1.2360   -0.81404  -0.33167  -0.20803    0.4790    1.4058
 2571     1.0970   -0.78335  -0.30049  -0.17698    0.4075    1.3777
 2714     1.0110   -0.77462  -0.28058  -0.15981    0.3680    1.3578
 2857     0.9525   -0.76811  -0.26659  -0.14762    0.3399    1.3369
 3000     0.9090   -0.76708  -0.25636  -0.13958    0.3214    1.3225
 3777     0.7635   -0.80729  -0.21999  -0.12009    0.2765    1.2752
 4755     0.5995   -0.85532  -0.17729  -0.09455    0.2177    1.2201
 5986     0.4545   -0.93856  -0.13766  -0.07389    0.1701    1.1647
 7536     0.3335   -1.04111  -0.10296  -0.05557    0.1279    1.1194
 9487     0.2200   -1.16317  -0.06920  -0.03556    0.0819    1.0829
11944     0.1520   -1.32408  -0.04841  -0.02598    0.0598    1.0540
15036     0.1050   -1.48281  -0.03370  -0.01853    0.0427    1.0430
18929     0.0725   -1.64081  -0.02336  -0.01300    0.0299    1.0292
23831     0.0500   -1.81825  -0.01616  -0.00936    0.0216    1.0178
30001     0.0345   -1.99712  -0.01119  -0.00673    0.0155    1.0151
 
tau_V = 0.750
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     3.9285   -1.14113  -0.73214  -0.58914    1.3565    1.9262
 1143     2.9385   -0.91617  -0.61820  -0.44109    1.0156    1.8580
 1286     2.3865   -0.77724  -0.53864  -0.34073    0.7846    1.7970
 1429     2.0850   -0.70440  -0.49220  -0.28444    0.6549    1.7467
 1571     1.9380   -0.68103  -0.46760  -0.26031    0.5994    1.7147
 1714     1.8817   -0.68754  -0.45793  -0.25670    0.5911    1.6894
 1857     1.9208   -0.73041  -0.46474  -0.27654    0.6368    1.6796
 2000     2.1323   -0.83489  -0.49935  -0.33446    0.7701    1.6782
 2143     2.3925   -0.94431  -0.54054  -0.39607    0.9120    1.6938
 2286     2.1825   -0.90236  -0.50754  -0.36052    0.8301    1.6555
 2429     1.8540   -0.81759  -0.45293  -0.29703    0.6839    1.6075
 2571     1.6455   -0.76816  -0.41504  -0.25563    0.5886    1.5682
 2714     1.5165   -0.74783  -0.38995  -0.23199    0.5342    1.5390
 2857     1.4288   -0.73299  -0.37236  -0.21524    0.4956    1.5121
 3000     1.3635   -0.72697  -0.35886  -0.20400    0.4697    1.4932
 3777     1.1452   -0.74930  -0.31164  -0.17650    0.4064    1.4181
 4755     0.8992   -0.77610  -0.25389  -0.13979    0.3219    1.3341
 5986     0.6817   -0.83892  -0.19911  -0.10949    0.2521    1.2495
 7536     0.5002   -0.92400  -0.15025  -0.08267    0.1904    1.1828
 9487     0.3300   -1.02639  -0.10195  -0.05312    0.1223    1.1255
11944     0.2280   -1.17657  -0.07160  -0.03877    0.0893    1.0807
15036     0.1575   -1.32646  -0.05012  -0.02772    0.0638    1.0579
18929     0.1088   -1.47796  -0.03490  -0.01952    0.0449    1.0427
23831     0.0750   -1.65158  -0.02415  -0.01403    0.0323    1.0286
30001     0.0518   -1.82936  -0.01670  -0.01007    0.0232    1.0217
 
tau_V = 1.000
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     5.2380   -1.23646  -0.84736  -0.69869    1.6088    2.1365
