tau_V = 0.250
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 1714     2.5090   -1.04666  -0.19808  -0.14052    0.3236    0.7206
 1857     2.5610   -1.09409  -0.20043  -0.14822    0.3413    0.6904
 2000     2.8430   -1.21800  -0.20617  -0.16584    0.3819    0.6243
 2143     3.1900   -1.34163  -0.21234  -0.18123    0.4173    0.5684
 2286     2.9100   -1.28944  -0.20760  -0.17304    0.3984    0.5806
 2429     2.4720   -1.18419  -0.19683  -0.15427    0.3552    0.6139
 2571     2.1940   -1.11838  -0.18812  -0.13990    0.3221    0.6311
 2714     2.0220   -1.08605  -0.18184  -0.13081    0.3012    0.6332
 2857     1.9050   -1.06325  -0.17674  -0.12371    0.2849    0.6331
 3000     1.8180   -1.04978  -0.17381  -0.11956    0.2753    0.6353
 3777     1.5270   -1.05095  -0.16040  -0.10784    0.2483    0.6035
 4755     1.1990   -1.04637  -0.14109  -0.09018    0.2076    0.5762
 5986     0.9090   -1.07837  -0.11931  -0.07403    0.1705    0.5392
 7536     0.6670   -1.13231  -0.09649  -0.05823    0.1341    0.5039
 9487     0.4400   -1.20094  -0.07019  -0.03919    0.0902    0.4860
11944     0.3040   -1.32998  -0.05153  -0.02924    0.0673    0.4572
15036     0.2100   -1.46287  -0.03734  -0.02134    0.0491    0.4415
18929     0.1450   -1.60461  -0.02639  -0.01507    0.0347    0.4275
23831     0.1000   -1.76961  -0.01858  -0.01094    0.0252    0.4155
30001     0.0690   -1.94134  -0.01300  -0.00791    0.0182    0.4031
 
tau_V = 1.500
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     7.8570   -1.68098  -0.25570  -0.23968    0.5519    0.5633
 1143     5.8770   -1.44334  -0.24460  -0.21795    0.5018    0.6695
 1286     4.7730   -1.27023  -0.23479  -0.19651    0.4525    0.7519
 1429     4.1700   -1.16643  -0.22872  -0.18128    0.4174    0.8009
 1571     3.8760   -1.12668  -0.22505  -0.17373    0.4000    0.8139
 1714     3.7635   -1.12975  -0.22219  -0.17153    0.3950    0.7952
 1857     3.8415   -1.18234  -0.22355  -0.17824    0.4104    0.7543
 2000     4.2645   -1.31751  -0.22950  -0.19541    0.4500    0.6719
 2143     4.7850   -1.44498  -0.23557  -0.20955    0.4825    0.6037
 2286     4.3650   -1.38997  -0.23148  -0.20233    0.4659    0.6197
 2429     3.7080   -1.27314  -0.22177  -0.18480    0.4255    0.6621
 2571     3.2910   -1.19552  -0.21489  -0.17170    0.3954    0.6890
 2714     3.0330   -1.15311  -0.21010  -0.16321    0.3758    0.6982
 2857     2.8575   -1.12095  -0.20660  -0.15668    0.3608    0.7030
 3000     2.7270   -1.10457  -0.20358  -0.15219    0.3504    0.7047
 3777     2.2905   -1.08854  -0.19114  -0.13935    0.3209    0.6671
 4755     1.7985   -1.05580  -0.17366  -0.12013    0.2766    0.6339
 5986     1.3635   -1.05841  -0.15137  -0.10066    0.2318    0.5869
 7536     1.0005   -1.08197  -0.12682  -0.08116    0.1869    0.5420
 9487     0.6600   -1.11391  -0.09560  -0.05584    0.1286    0.5137
11944     0.4560   -1.22009  -0.07225  -0.04240    0.0976    0.4770
15036     0.3150   -1.33684  -0.05305  -0.03103    0.0714    0.4547
18929     0.2175   -1.46297  -0.03827  -0.02224    0.0512    0.4373
23831     0.1500   -1.61804  -0.02722  -0.01622    0.0373    0.4219
30001     0.1035   -1.78267  -0.01919  -0.01177    0.0271    0.4075
 
tau_V = 2.000
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    10.4760   -1.75707  -0.26232  -0.24864    0.5725    0.5682
 1143     7.8360   -1.52541  -0.25608  -0.23332    0.5372    0.6922
 1286     6.3640   -1.35037  -0.24775  -0.21475    0.4945    0.7884
 1429     5.5600   -1.24537  -0.24128  -0.20026    0.4611    0.8485
 1571     5.1680   -1.20149  -0.23860  -0.19370    0.4460    0.8677
 1714     5.0180   -1.20275  -0.23640  -0.19184    0.4417    0.8490
 1857     5.1220   -1.25744  -0.23839  -0.19870    0.4575    0.8002
 2000     5.6860   -1.39253  -0.24311  -0.21336    0.4913    0.7006
 2143     6.3800   -1.52323  -0.24706  -0.22465    0.5173    0.6198
 2286     5.8200   -1.46758  -0.24374  -0.21855    0.5032    0.6393
 2429     4.9440   -1.34527  -0.23741  -0.20479    0.4715    0.6958
 2571     4.3880   -1.26357  -0.23145  -0.19288    0.4441    0.7299
 2714     4.0440   -1.22016  -0.22705  -0.18503    0.4260    0.7415
 2857     3.8100   -1.18714  -0.22434  -0.17943    0.4131    0.7530
 3000     3.6360   -1.16608  -0.22069  -0.17404    0.4007    0.7527
 3777     3.0540   -1.13818  -0.21044  -0.16196    0.3729    0.7140
 4755     2.3980   -1.09004  -0.19453  -0.14253    0.3282    0.6816
 5986     1.8180   -1.07136  -0.17394  -0.12216    0.2813    0.6267
 7536     1.3340   -1.07121  -0.14954  -0.10042    0.2312    0.5758
 9487     0.8800   -1.07253  -0.11702  -0.07139    0.1644    0.5422
11944     0.6080   -1.15840  -0.09000  -0.05440    0.1253    0.4944
15036     0.4200   -1.25793  -0.06757  -0.04042    0.0931    0.4685
18929     0.2900   -1.37111  -0.04938  -0.02916    0.0671    0.4464
23831     0.2000   -1.51702  -0.03545  -0.02135    0.0492    0.4283
30001     0.1380   -1.67466  -0.02520  -0.01557    0.0359    0.4121
 
tau_V = 2.500
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    13.0950   -1.81624  -0.26887  -0.25673    0.5911    0.5754
 1143     9.7950   -1.58454  -0.26135  -0.24120    0.5554    0.7001
 1286     7.9550   -1.41570  -0.25532  -0.22629    0.5211    0.8118
 1429     6.9500   -1.30552  -0.25093  -0.21422    0.4933    0.8825
 1571     6.4600   -1.26193  -0.24818  -0.20802    0.4790    0.9049
 1714     6.2725   -1.26217  -0.24703  -0.20699    0.4766    0.8872
 1857     6.4025   -1.31611  -0.24824  -0.21260    0.4895    0.8319
 2000     7.1075   -1.45474  -0.25156  -0.22518    0.5185    0.7191
 2143     7.9750   -1.58523  -0.25560  -0.23573    0.5428    0.6330
 2286     7.2750   -1.52969  -0.25213  -0.22979    0.5291    0.6541
 2429     6.1800   -1.40866  -0.24532  -0.21649    0.4985    0.7128
 2571     5.4850   -1.32326  -0.24121  -0.20667    0.4759    0.7545
 2714     5.0550   -1.27698  -0.23814  -0.20014    0.4608    0.7727
 2857     4.7625   -1.24347  -0.23475  -0.19414    0.4470    0.7825
 3000     4.5450   -1.21957  -0.23293  -0.19030    0.4382    0.7875
 3777     3.8175   -1.18980  -0.22370  -0.17912    0.4124    0.7507
 4755     2.9975   -1.12867  -0.21019  -0.16072    0.3701    0.7208
 5986     2.2725   -1.09817  -0.19075  -0.14007    0.3225    0.6626
 7536     1.6675   -1.07876  -0.16728  -0.11705    0.2695    0.6058
 9487     1.1000   -1.05428  -0.13404  -0.08476    0.1952    0.5662
11944     0.7600   -1.12156  -0.10575  -0.06577    0.1515    0.5125
15036     0.5250   -1.20570  -0.08062  -0.04923    0.1133    0.4804
18929     0.3625   -1.30789  -0.05968  -0.03582    0.0825    0.4551
23831     0.2500   -1.44292  -0.04338  -0.02641    0.0608    0.4345
30001     0.1725   -1.59518  -0.03096  -0.01927    0.0444    0.4161
 
tau_V = 3.000
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    15.7140   -1.84311  -0.27353  -0.26198    0.6032    0.5811
 1143    11.7540   -1.62470  -0.26743  -0.24876    0.5728    0.7120
 1286     9.5460   -1.45914  -0.26039  -0.23374    0.5382    0.8240
 1429     8.3400   -1.35481  -0.25674  -0.22340    0.5144    0.9038
