tau_V = 0.250
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     1.3095   -0.91980  -0.55862  -0.40167    0.9249    1.5544
 1143     0.9795   -0.78121  -0.42827  -0.26880    0.6189    1.4690
 1286     0.7955   -0.71049  -0.35274  -0.19475    0.4484    1.4146
 1429     0.6950   -0.68217  -0.31037  -0.15661    0.3606    1.3845
 1571     0.6460   -0.67944  -0.28977  -0.14126    0.3253    1.3649
 1714     0.6273   -0.69137  -0.28178  -0.13895    0.3199    1.3491
 1857     0.6403   -0.72242  -0.28737  -0.15152    0.3489    1.3527
 2000     0.7107   -0.78734  -0.31711  -0.19044    0.4385    1.3614
 2143     0.7975   -0.85452  -0.35356  -0.23446    0.5399    1.3802
 2286     0.7275   -0.84026  -0.32439  -0.20882    0.4808    1.3537
 2429     0.6180   -0.80436  -0.27778  -0.16469    0.3792    1.3191
 2571     0.5485   -0.78894  -0.24815  -0.13827    0.3184    1.2949
 2714     0.5055   -0.78982  -0.22943  -0.12386    0.2852    1.2786
 2857     0.4762   -0.79023  -0.21666  -0.11390    0.2623    1.2613
 3000     0.4545   -0.79468  -0.20714  -0.10729    0.2470    1.2495
 3777     0.3817   -0.85001  -0.17489  -0.09164    0.2110    1.2148
 4755     0.2998   -0.91755  -0.13816  -0.07139    0.1644    1.1738
 5986     0.2272   -1.01752  -0.10538  -0.05523    0.1272    1.1292
 7536     0.1667   -1.13449  -0.07782  -0.04129    0.0951    1.0946
 9487     0.1100   -1.27266  -0.05152  -0.02617    0.0603    1.0656
11944     0.0760   -1.44296  -0.03563  -0.01895    0.0436    1.0402
15036     0.0525   -1.60826  -0.02469  -0.01351    0.0311    1.0308
18929     0.0362   -1.76986  -0.01707  -0.00946    0.0218    1.0223
23831     0.0250   -1.94999  -0.01181  -0.00683    0.0157    1.0154
30001     0.0172   -2.13243  -0.00821  -0.00496    0.0114    1.0126
 
tau_V = 0.500
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     2.6190   -1.10591  -1.02070  -0.76019    1.7504    2.1226
 1143     1.9590   -0.84979  -0.79774  -0.52196    1.2018    1.9677
 1286     1.5910   -0.70898  -0.66505  -0.38543    0.8875    1.8729
 1429     1.3900   -0.63941  -0.58946  -0.31269    0.7200    1.8023
 1571     1.2920   -0.61860  -0.55159  -0.28277    0.6511    1.7624
 1714     1.2545   -0.62646  -0.53707  -0.27844    0.6411    1.7372
 1857     1.2805   -0.66810  -0.54691  -0.30226    0.6960    1.7294
 2000     1.4215   -0.77076  -0.60118  -0.37672    0.8674    1.7455
 2143     1.5950   -0.87943  -0.66702  -0.45933    1.0577    1.7761
 2286     1.4550   -0.83868  -0.61385  -0.41084    0.9460    1.7279
 2429     1.2360   -0.75526  -0.53019  -0.32727    0.7536    1.6572
 2571     1.0970   -0.71115  -0.47488  -0.27611    0.6358    1.6088
 2714     1.0110   -0.69395  -0.44069  -0.24809    0.5712    1.5741
 2857     0.9525   -0.68242  -0.41668  -0.22851    0.5262    1.5452
 3000     0.9090   -0.67807  -0.39933  -0.21568    0.4966    1.5232
 3777     0.7635   -0.70770  -0.33968  -0.18479    0.4255    1.4453
 4755     0.5995   -0.74296  -0.26999  -0.14401    0.3316    1.3535
 5986     0.4545   -0.81501  -0.20699  -0.11126    0.2562    1.2639
 7536     0.3335   -0.90840  -0.15340  -0.08307    0.1913    1.1927
 9487     0.2200   -1.02088  -0.10214  -0.05269    0.1213    1.1324
11944     0.1520   -1.17679  -0.07095  -0.03818    0.0879    1.0856
15036     0.1050   -1.33191  -0.04920  -0.02712    0.0624    1.0654
18929     0.0725   -1.48635  -0.03406  -0.01900    0.0437    1.0414
23831     0.0500   -1.66182  -0.02354  -0.01367    0.0315    1.0300
30001     0.0345   -1.84078  -0.01627  -0.00982    0.0226    1.0231
 
tau_V = 0.750
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     3.9285   -1.35074  -1.42047  -1.08317    2.4941    2.6764
 1143     2.9385   -1.00530  -1.12334  -0.75929    1.7483    2.4767
 1286     2.3865   -0.80546  -0.94520  -0.56870    1.3095    2.3426
 1429     2.0850   -0.70193  -0.84097  -0.46488    1.0704    2.2425
 1571     1.9380   -0.66446  -0.79089  -0.42206    0.9718    2.1798
 1714     1.8817   -0.66790  -0.77132  -0.41551    0.9568    2.1410
 1857     1.9208   -0.72000  -0.78452  -0.45003    1.0362    2.1219
 2000     2.1323   -0.85566  -0.85864  -0.55612    1.2805    2.1424
 2143     2.3925   -0.99941  -0.94716  -0.67147    1.5461    2.1763
 2286     2.1825   -0.93503  -0.87567  -0.60331    1.3892    2.1052
 2429     1.8540   -0.81316  -0.76083  -0.48518    1.1172    2.0059
 2571     1.6455   -0.74312  -0.68484  -0.41197    0.9486    1.9343
 2714     1.5165   -0.70983  -0.63694  -0.37083    0.8539    1.8803
 2857     1.4288   -0.68735  -0.60430  -0.34281    0.7893    1.8399
 3000     1.3635   -0.67659  -0.57912  -0.32410    0.7463    1.8120
 3777     1.1452   -0.68459  -0.49391  -0.27784    0.6398    1.6869
 4755     0.8992   -0.68970  -0.39613  -0.21753    0.5009    1.5418
 5986     0.6817   -0.73565  -0.30521  -0.16812    0.3871    1.4055
 7536     0.5002   -0.80570  -0.22714  -0.12543    0.2888    1.2960
 9487     0.3300   -0.89343  -0.15183  -0.07947    0.1830    1.2007
11944     0.2280   -1.03565  -0.10581  -0.05755    0.1325    1.1337
15036     0.1575   -1.18022  -0.07347  -0.04077    0.0939    1.0963
18929     0.1088   -1.32783  -0.05094  -0.02857    0.0658    1.0666
23831     0.0750   -1.49794  -0.03519  -0.02048    0.0471    1.0450
30001     0.0518   -1.67368  -0.02436  -0.01473    0.0339    1.0328
 
tau_V = 1.000
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000     5.2380   -1.59268  -1.77643  -1.37388    3.1635    3.1902
 1143     3.9180   -1.17621  -1.41551  -0.97855    2.2532    2.9640
 1286     3.1820   -0.92942  -1.19891  -0.74256    1.7098    2.8101
 1429     2.7800   -0.79641  -1.07201  -0.61168    1.4084    2.6861
 1571     2.5840   -0.74838  -1.00885  -0.55835    1.2856    2.6147
 1714     2.5090   -0.74917  -0.98456  -0.55008    1.2666    2.5624
 1857     2.5610   -0.80921  -1.00178  -0.59388    1.3675    2.5288
 2000     2.8430   -0.97106  -1.09285  -0.72667    1.6732    2.5383
